N	2gram	Bakhtin_fo_1	Narrotol
127	как по	2	3
128	на том	1	3
129	и сам	1	3
130	действующих лиц	1	3
131	между собой	4	3
132	внимание на	1	3
133	за пределами	1	3
134	существенную роль	2	3
135	это не	6	3
136	к ней	2	3
137	один из	3	3
138	с ними	1	3
139	и представляет	1	3
140	то и	1	3
141	или даже	1	3
142	для других	4	3
143	как раз	13	3
144	и даже	2	3
145	или иной	2	3
146	только к	3	3
147	в соответствии	2	3
148	человек в	3	3
149	да и	3	3
150	и для	4	3
151	сказать что	3	3
152	в таком	3	3
153	и т	8	2
154	он может	1	2
155	случайно в	1	2
156	к другому	2	2
157	по его	1	2
158	мы не	3	2
159	же как	2	2
160	пространство и	1	2
161	в ней	4	2
162	еще не	5	2
163	он сам	1	2
164	в чем	2	2
165	себе и	3	2
166	в центре	2	2
167	встречи с	2	2
168	внутренняя жизнь	2	2
169	однако не	1	2
170	могли бы	1	2
171	не являются	2	2
172	со своей	3	2
173	в самом	8	2
174	в нашем	2	2
175	из этих	1	2
176	и пространства	4	2
177	раз в	4	2
178	роль в	9	2
179	как он	2	2
180	на то	1	2
181	вследствие этого	3	2
182	той же	2	2
183	зрения на	1	2
184	было бы	2	2
185	на второй	1	2
186	в самую	1	2
187	с точки	2	2
188	и другого	1	2
189	но он	2	2
190	с такою	1	2
191	и более	1	2
192	человека есть	1	2
193	не имеет	4	2
194	в процессе	4	2
195	как о	1	2
196	не могло	5	2
197	своей природе	1	2
198	потому что	4	2
199	для нас	2	2
200	не вполне	1	2
201	у нас	1	2
202	и здесь	1	2
203	все то	2	2
204	я сам	1	2
205	имеет место	3	2
206	оно не	2	2
207	но для	2	2
208	и он	1	2
209	здесь не	4	2
210	и иные	2	2
211	те же	2	2
212	собственной жизни	2	2
213	что и	3	2
214	вся жизнь	1	2
215	второй план	1	2
216	героини и	1	2
217	и дело	1	2
218	но зато	1	2
219	не происходит	1	2
220	со всеми	3	2
221	себя в	1	2
222	с нею	1	2
223	в начале	3	2
224	одно из	3	2
225	на одном	1	2
226	могло бы	1	2
227	т п	8	2
228	вовсе не	13	2
229	жизни на	2	2
230	в других	9	2
231	только на	3	2
232	с другим	1	2
233	не обязательно	2	2
234	именно в	3	2
235	героя и	7	2
236	говорит о	1	2
237	принадлежит не	2	2
238	его характер	1	2
239	если не	1	2
240	на фоне	3	2
241	так же	6	2
242	в него	1	2
243	в строгом	2	2
244	к своему	2	2
245	по своему	1	2
246	о чем	1	2
247	в течение	2	2
248	его жизни	8	2
249	у героя	1	2
250	это был	1	2
251	началом и	2	2
252	в результате	6	2
253	своей собственной	3	2
254	бы в	1	2
255	тем более	1	2
256	от всего	1	2
257	хотя бы	2	2
258	во время	1	2
259	вступает в	2	2
260	в свою	2	2
261	циклическое время	1	2
262	в своих	1	2
263	он лишь	1	2
264	можно назвать	2	2
265	они не	3	2
266	и шире	1	1
267	их между	1	1
268	отношения к	3	1
269	одним из	1	1
270	также и	2	1
271	например в	6	1
272	в движение	3	1
273	начинается с	1	1
274	все остальное	1	1
275	сгущается уплотняется	1	1
276	к своей	2	1
277	далее и	1	1
278	тем же	1	1
279	между двумя	6	1
280	которое могло	1	1
281	жизни есть	1	1
282	жизни героя	1	1
283	ведь и	1	1
284	в зависимости	1	1
285	всей ее	1	1
286	на материале	2	1
287	их жизни	1	1
288	сюжета истории	1	1
289	вопрос о	2	1
290	именно к	1	1
291	только благодаря	1	1
292	сюжета от	1	1
293	с радостью	1	1
294	но она	2	1
295	развернуть в	1	1
296	как во	1	1
297	на себя	2	1
298	мы и	4	1
299	зависимости от	1	1
300	отступление от	1	1
301	жизни это	2	1
302	это время	7	1
303	характером но	1	1
304	в xix	1	1
305	собой в	1	1
306	напротив они	1	1
307	связанными в	1	1
308	во всех	6	1
309	могло быть	4	1
310	не входит	2	1
311	образе человека	5	1
312	свою жизнь	1	1
313	с совершенно	1	1
314	в новом	1	1
315	отношение к	2	1
316	определяется не	2	1
317	втягивается в	1	1
318	наряду с	5	1
319	другой день	2	1
320	своей жизни	4	1
321	данный момент	1	1
322	человеческого бытия	1	1
323	или косвенно	1	1
324	не определяется	1	1
325	и нет	2	1
326	что касается	1	1
327	становление характера	1	1
328	же интенсифицируется	1	1
329	и как	10	1
330	и наконец	1	1
331	по пути	1	1
332	его к	1	1
333	для которой	1	1
334	себе не	1	1
335	здесь и	2	1
336	ряд не	2	1
337	в которой	2	1
338	бы и	1	1
339	применительно к	1	1
340	к месту	1	1
341	бы не	1	1
342	только два	2	1
343	приобретает характер	1	1
344	по преимуществу	3	1
345	с их	2	1
346	поэтому же	1	1
347	и продукт	1	1
348	времени сюжета	1	1
349	п все	1	1
350	его существование	1	1
351	не могла	1	1
352	быть только	3	1
353	художественно-зримым пространство	1	1
354	ведет не	1	1
355	не случай	1	1
356	к герою	1	1
357	события в	1	1
358	в плане	1	1
359	слова эта	1	1
360	его можно	1	1
361	лишь с	1	1
362	без исключения	1	1
363	с собой	1	1
364	ее жизни	1	1
365	интенсифицируется втягивается	1	1
366	жизнь которая	1	1
367	здесь мы	1	1
368	конкретном целом	1	1
369	и характер	2	1
370	есть все	1	1
371	конечно в	1	1
372	входит в	3	1
373	есть не	3	1
374	говоря об	1	1
375	по природе	2	1
376	характер не	3	1
377	в новое	3	1
378	здесь нет	3	1
379	в это	2	1
380	на полноту	1	1
381	ни в	8	1
382	но уже	1	1
383	интереса для	1	1
384	пространственных и	2	1
385	он имеет	1	1
386	жизни но	5	1
387	строгом смысле	2	1
388	должно быть	1	1
389	автора и	2	1
390	и ничего	1	1
391	между ними	3	1
392	одного и	5	1
393	на первый	1	1
394	есть в	2	1
395	человек и	2	1
396	человека как	1	1
397	это делает	1	1
398	всяком случае	1	1
399	характер это	3	1
400	и целостного	1	1
401	целого но	1	1
402	характера с	1	1
403	в которых	2	1
404	миф о	1	1
405	оказывается здесь	1	1
406	мир и	2	1
407	черты характера	1	1
408	остается вне	1	1
409	другом и	1	1
410	что было	3	1
411	временных примет	1	1
412	которых была	1	1
413	совершенно иной	3	1
414	их в	3	1
415	нельзя забывать	1	1
416	для нее	1	1
417	вместе со	1	1
418	новое и	2	1
419	связи с	6	1
420	жизни то	2	1
421	раз и	2	1
422	нет никакого	1	1
423	в отношении	3	1
424	случае в	1	1
425	эта любовь	1	1
426	роман от	1	1
427	вплоть до	1	1
428	но они	3	1
429	человека но	1	1
430	с которой	1	1
431	она не	1	1
432	иной раз	1	1
433	в людях	1	1
434	и время	2	1
435	жизни лишь	1	1
436	дело не	1	1
437	в основе	5	1
438	время как	5	1
439	лишь то	1	1
440	чем не	3	1
441	того и	2	1
442	жизни не	3	1
443	слияние пространственных	1	1
444	находятся в	1	1
445	быть для	1	1
446	с нами	1	1
447	идиллический хронотоп	2	1
448	контакта в	1	1
449	и после	1	1
450	всей жизни	2	1
451	чужой мир	4	1
452	эти три	1	1
453	в каком	2	1
454	от их	1	1
455	данного лица	1	1
456	например что	1	1
457	не бывает	1	1
458	xx века	1	1
459	что можно	1	1
460	и времени	3	1
461	принадлежит к	2	1
462	не могут	3	1
463	есть только	2	1
464	во все	2	1
465	как только	1	1
466	в событии	1	1
467	не предполагает	1	1
468	характера который	1	1
469	уплотняется становится	1	1
470	где этот	1	1
471	как мы	14	1
472	тем и	1	1
473	что человек	1	1
474	но по	2	1
475	не механическая	1	1
476	с ее	6	1
477	что все	2	1
478	в виду	3	1
479	и образ	3	1
480	и сами	1	1
481	это опыт	1	1
482	на другой	2	1
483	события как	1	1
484	его поступки	1	1
485	своего мира	1	1
486	эти свойства	1	1
487	в организации	1	1
488	то время	4	1
489	приводит к	1	1
490	если они	2	1
491	природе своей	2	1
492	становится лишь	1	1
493	ясно что	2	1
494	было в	1	1
495	особенно в	1	1
496	которая была	1	1
497	нет места	1	1
498	событие как	1	1
499	оно как	1	1
500	во многом	2	1
501	глубоко и	1	1
502	в чужом	1	1
503	и неизбежно	1	1
504	по сравнению	2	1
505	жизнь и	4	1
506	о своей	2	1
507	движение времени	1	1
508	своей социальной	1	1
509	не на	1	1
510	ничто в	2	1
511	жизнь героя	1	1
512	тех кто	1	1
513	то они	1	1
514	в самой	2	1
515	время в	6	1
516	или на	1	1
517	таким же	1	1
518	мира а	1	1
519	целом время	1	1
520	времени в	7	1
521	от классического	1	1
522	главный герой	2	1
523	и своей	1	1
524	это было	1	1
525	место слияние	1	1
526	и откуда	1	1
527	нем не	3	1
528	и во	7	1
529	этот момент	1	1
530	полноту и	2	1
531	во всей	3	1
532	в бытовой	1	1
533	по разным	1	1
534	человеческую жизнь	2	1
535	наконец в	1	1
536	циклического времени	1	1
537	также в	1	1
538	литературно-художественном хронотопе	1	1
539	время здесь	3	1
540	происходит в	2	1
541	я был	2	1
542	быть и	2	1
543	время у	1	1
544	время когда	1	1
545	одной из	3	1
546	этот вопрос	1	1
547	каким он	1	1
548	и целостность	1	1
549	очень много	1	1
550	мы будем	2	1
551	так что	1	1
552	того же	8	1
553	события и	1	1
554	в большинстве	1	1
555	ни одного	1	1
556	вернуться к	1	1
557	в дом	2	1
558	является не	1	1
559	в ряд	1	1
560	в данной	2	1
561	мир в	2	1
562	и их	8	1
563	и воскресение	1	1
564	в одном	3	1
565	никто не	2	1
566	не для	2	1
567	подобный вопрос	1	1
568	не о	2	1
569	к человеку	1	1
570	которые могут	1	1
571	пространство же	1	1
572	отдельного человека	1	1
573	тем что	2	1
574	на некоторые	1	1
575	и конкретном	1	1
576	в осмысленном	1	1
577	героя его	1	1
578	подходом к	2	1
579	мне то	1	1
580	для того	5	1
581	где в	1	1
582	именно как	4	1
583	даже не	2	1
584	в данный	1	1
585	до сих	3	1
586	а мы	2	1
587	бы эти	1	1
588	и последующих	1	1
589	что не	3	1
590	и люди	1	1
591	и своего	1	1
592	ей не	1	1
593	и составляет	1	1
594	более того	3	1
595	человеческой жизни	6	1
596	с которым	1	1
597	но благодаря	1	1
598	стороны и	2	1
599	отрезок жизни	1	1
600	и с	4	1
601	что мы	2	1
602	их самих	1	1
603	в литературно-художественном	1	1
604	с помощью	2	1
605	характер здесь	1	1
606	дней часов	1	1
607	может иметь	1	1
608	уже давно	1	1
609	два человека	1	1
610	вместе с	3	1
611	героини не	1	1
612	и потому	3	1
613	всей его	2	1
614	у гомера	1	1
615	и временных	2	1
616	типов в	1	1
617	к жизни	2	1
618	сравнению с	2	1
619	я так	1	1
620	встречи и	1	1
621	того не	2	1
622	плачут и	1	1
623	дело здесь	1	1
624	герой в	1	1
625	или хотя	1	1
626	приобретает в	1	1
627	слова и	2	1
628	сказать не	1	1
629	о своих	1	1
630	и от	1	1
631	сих пор	3	1
632	становится художественно-зримым	1	1
633	характера в	2	1
634	все это	4	1
635	и оно	1	1
636	этом и	1	1
637	же люди	1	1
638	характер этот	1	1
639	осмысленном и	1	1
640	примет в	1	1
641	тип в	1	1
642	слова но	1	1
643	в связи	5	1
644	не существует	1	1
645	сохраняется и	2	1
646	не подлежит	1	1
647	место для	3	1
648	или в	3	1
649	это он	1	1
650	в другое	1	1
651	но эти	1	1
652	к цели	1	1
653	оказались бы	3	1
654	в последовательности	1	1
655	в этих	3	1
656	еще более	3	1
657	и смысл	1	1
658	мы должны	2	1
659	все содержание	1	1
660	времени все	2	1
661	или не	2	1
662	самому и	1	1
663	человека не	1	1
664	не обладает	1	1
665	но оно	2	1
666	здесь сгущается	1	1
667	всего на	1	1
668	смыкается с	1	1
669	первый раз	1	1
670	в романе	32	1
671	не знает	3	1
672	себя самого	1	1
673	и внутренне	1	1
674	того на	1	1
675	в последнем	1	1
676	ушел из	1	1
677	бы его	1	1
678	время не	2	1
679	имеет в	2	1
680	где он	1	1
681	собой это	1	1
682	к другим	1	1
683	ее в	2	1
684	пространства в	3	1
685	к этому	3	1
686	во всяком	3	1
687	гораздо более	1	1
