N	2gram	Losev_Vlad_3	Literetu
192	в себя	1	2
193	говоря уже	1	2
194	роль в	2	2
195	в мире	2	2
196	освобождения от	1	2
197	или иной	1	2
198	в другом	2	2
199	о том	11	2
200	с одной	3	2
201	все та	1	2
202	не могло	1	2
203	мир и	1	2
204	и только	3	2
205	хотя бы	6	2
206	их не	1	2
207	по этому	3	2
208	только на	5	2
209	то и	2	2
210	вл соловьева	188	2
211	что для	1	2
212	для него	8	2
213	себе в	2	2
214	а потому	1	2
215	от тех	1	2
216	как носитель	2	2
217	тем что	5	2
218	одной стороны	3	2
219	за пределы	3	2
220	этого не	3	2
221	не на	2	2
222	менее важным	1	2
223	нет ничего	2	2
224	это работа	1	2
225	он один	1	2
226	если оно	4	2
227	для понимания	2	2
228	можно было	5	2
229	не является	2	2
230	объекта и	1	2
231	которая в	2	2
232	личность не	1	2
233	в трактате	3	2
234	все они	2	2
235	не есть	10	2
236	не обладает	1	2
237	не говоря	1	2
238	ко всему	1	2
239	по поводу	1	2
240	абсолют и	1	1
241	как известно	1	1
242	же как	3	1
243	от самой	1	1
244	на самом	3	1
245	только потому	1	1
246	на ступени	2	1
247	есть такое	1	1
248	каком отношении	1	1
249	и этот	2	1
250	и за	2	1
251	из ничего	1	1
252	который в	2	1
253	есть не	2	1
254	к непосредственному	1	1
255	мы не	2	1
256	развития человечества	1	1
257	до него	1	1
258	был по	1	1
259	как особого	1	1
260	превратилась в	1	1
261	говоря и	1	1
262	вопрос о	4	1
263	каким угодно	1	1
264	каждому из	1	1
265	есть нечто	1	1
266	но даже	4	1
267	и самой	1	1
268	которое в	3	1
269	за два	1	1
270	и он	1	1
271	это время	2	1
272	но собственно	1	1
273	он был	2	1
274	он сам	2	1
275	быть в	2	1
276	и нигде	1	1
277	бы то	3	1
278	предполагать что	1	1
279	в чем	3	1
280	но как	2	1
281	к которой	1	1
282	в сторону	2	1
283	писатели и	1	1
284	и будет	1	1
285	тут же	5	1
286	не просто	10	1
287	что они	1	1
288	от ума	1	1
289	в настоящем	2	1
290	один и	1	1
291	его на	1	1
292	а иной	1	1
293	сам же	2	1
294	перед нами	3	1
295	и как	7	1
296	если брать	1	1
297	духа и	1	1
298	как таковое	1	1
299	то в	6	1
300	еще на	1	1
301	в которой	2	1
302	как то	1	1
303	он в	1	1
304	в нашем	2	1
305	если мы	4	1
306	в последнее	1	1
307	на то	4	1
308	за рамки	1	1
309	время у	1	1
310	так сказать	1	1
311	в статье	1	1
312	платона и	1	1
313	а скорее	2	1
314	он не	8	1
315	же именно	1	1
316	эту тему	1	1
317	едва ли	11	1
318	уже об	1	1
319	идеи и	2	1
320	к одному	1	1
321	в начале	2	1
322	прочим и	1	1
323	и вот	1	1
324	и более	2	1
325	чтобы в	1	1
326	в плане	1	1
327	какой бы	1	1
328	целого ряда	1	1
329	постольку поскольку	1	1
330	и по	2	1
331	избегал не	1	1
332	но все	3	1
333	этом последнем	1	1
334	подход к	1	1
335	то ни	3	1
336	а то	2	1
337	как автор	1	1
338	об этой	2	1
339	и с	9	1
340	что перед	1	1
341	знает что	1	1
342	это было	3	1
343	образом если	1	1
344	в глазах	1	1
345	и мы	1	1
346	с начала	1	1
347	года что	3	1
348	из первых	1	1
349	религиозного сознания	1	1
350	произведение как	1	1
351	в них	1	1
352	бытие и	3	1
353	их как	1	1
354	бы само	1	1
355	в ее	1	1
356	мы имеем	3	1
357	с тем	7	1
358	не всегда	1	1
359	которая может	1	1
360	с такой	2	1
361	должно быть	5	1
362	потому и	2	1
363	всем своем	1	1
364	такой же	4	1
365	автора и	1	1
366	в один	1	1
367	со всей	1	1
368	на первый	2	1
369	в этих	2	1
370	во второй	1	1
371	свое назначение	1	1
372	представить себе	1	1
373	ко всеобщему	1	1
374	имеет силу	1	1
375	в отношении	5	1
376	самого человека	3	1
377	на свою	1	1
378	гения и	1	1
379	в которых	1	1
380	сама собой	1	1
381	знал и	1	1
382	тот кто	1	1
383	для изучения	1	1
384	принадлежит ему	1	1
385	если бы	3	1
386	ни было	1	1
387	того кто	1	1
388	вовсе не	13	1
389	а вот	2	1
390	что есть	3	1
391	произведения как	1	1
392	она не	2	1
393	только материального	1	1
394	иной раз	6	1
395	не имеет	4	1
396	самого начала	1	1
397	только из	1	1
398	во время	1	1
399	на него	2	1
400	искусство с	1	1
401	иметь в	2	1
402	во всякой	1	1
403	но только	2	1
404	это еще	1	1
405	это мы	1	1
406	и всегда	2	1
407	этого сознания	1	1
408	при наличии	1	1
409	в форму	1	1
410	а во	1	1
411	не ставит	1	1
412	другой стороны	2	1
413	он достаточно	1	1
414	именно его	1	1
415	для нас	5	1
416	самой этой	1	1
417	только с	2	1
418	и позволяет	1	1
419	в каком	4	1
420	вот в	2	1
421	бог и	2	1
422	все то	3	1
423	вл соловьев	127	1
424	указание на	1	1
425	отличается от	3	1
426	свою личную	1	1
427	и другим	1	1
428	жизни это	1	1
429	так просто	1	1
430	что при	1	1
431	не единственный	1	1
432	ничего общего	5	1
433	на вопрос	1	1
434	году в	3	1
435	можно и	1	1
436	как мы	8	1
437	с каким	3	1
438	и от	6	1
439	последнее время	1	1
440	так в	1	1
441	до своего	1	1
442	с самого	1	1
443	вопрос что	1	1
444	в дальнейшем	4	1
445	к жизни	1	1
446	как с	2	1
447	только три	1	1
448	он говорит	1	1
449	сознание от	1	1
450	с самим	1	1
451	мог бы	4	1
452	более глубоких	1	1
453	что подобное	1	1
454	к тем	2	1
455	строго говоря	1	1
456	запада и	1	1
457	собой и	1	1
458	на всю	1	1
459	другой не	1	1
460	трактуется как	1	1
461	никогда и	2	1
462	и здесь	6	1
463	не был	8	1
464	возможна только	2	1
465	нам представляется	2	1
466	это вполне	2	1
467	разумеется в	1	1
468	никак не	4	1
469	и что	8	1
470	очевидно что	1	1
471	означает не	1	1
472	можно сказать	1	1
473	не позволяет	1	1
474	своей абсолютной	1	1
475	к истине	1	1
476	самому себе	1	1
477	все в	1	1
478	является здесь	1	1
479	к нему	3	1
480	во всех	1	1
481	путь к	2	1
482	этому поводу	1	1
483	и во	1	1
484	во всей	1	1
485	не исчерпывается	1	1
486	такими же	1	1
487	что же	9	1
488	и других	1	1
489	непосредственно в	1	1
490	вслед за	1	1
491	в литературе	1	1
492	поскольку здесь	1	1
493	одной из	2	1
494	что даже	2	1
495	в какой	2	1
496	гораздо более	1	1
497	впрочем и	1	1
498	место лишь	1	1
499	александр введенский	1	1
500	данной стадии	1	1
501	году к	1	1
502	только при	4	1
503	человеческой личности	1	1
504	в возрасте	1	1
505	он их	1	1
506	не можем	2	1
507	и у	3	1
508	вернуться к	1	1
509	русской философии	2	1
510	в виде	13	1
511	свидетельствует о	2	1
512	от других	1	1
513	то чему	2	1
514	за ним	1	1
515	не так	3	1
516	в котором	4	1
517	в одном	5	1
518	не для	1	1
519	свидетельствует об	1	1
520	противоположный ему	1	1
521	само собою	1	1
522	так как	7	1
523	надежду на	1	1
524	не о	2	1
525	отношении к	1	1
526	вполне адекватно	1	1
527	тогда в	1	1
528	этого он	1	1
529	и всякое	1	1
530	внутреннего мира	1	1
531	никем не	1	1
532	бы это	2	1
533	о каком	1	1
534	процесс в	3	1
535	и востока	1	1
536	представляют собой	1	1
537	о невозможности	1	1
538	нужно было	1	1
539	что и	7	1
540	другого и	1	1
541	выходит за	1	1
542	смысла жизни	1	1
543	до сих	1	1
544	может и	1	1
545	истина и	3	1
546	если говорить	1	1
547	нельзя сказать	3	1
548	именно в	3	1
549	с той	1	1
550	огромного числа	1	1
551	на чем	1	1
552	может показаться	2	1
553	а с	4	1
554	все творчество	1	1
555	себя и	1	1
556	резко отличается	1	1
557	в некоторых	1	1
558	не делает	1	1
559	а сам	1	1
560	до конца	4	1
561	однако и	4	1
562	личности в	1	1
563	ниже в	1	1
564	понятие о	2	1
565	только от	1	1
566	из многочисленных	1	1
567	становится ясным	1	1
568	творчество в	1	1
569	мы знаем	3	1
570	если не	6	1
571	я говорю	1	1
572	в творчестве	1	1
573	и если	7	1
574	него в	4	1
575	ни на	2	1
576	он уже	2	1
577	быть каким	1	1
578	и противоположный	1	1
579	существенное изменение	1	1
580	однако для	1	1
581	жизни но	1	1
582	к своему	2	1
583	не знал	1	1
584	но сам	1	1
585	и на	6	1
586	на эту	1	1
587	эту мысль	1	1
588	в первой	1	1
589	по существу	4	1
590	в состоянии	1	1
591	тех пор	1	1
592	в это	2	1
593	с ее	1	1
594	не выходит	1	1
595	владимир соловьев	1	1
596	как например	2	1
597	себе уже	1	1
598	и о	4	1
599	сих пор	1	1
600	мира который	1	1
601	только для	1	1
602	при условии	2	1
603	поэтому что	1	1
604	между прочим	5	1
605	имел в	1	1
606	но для	3	1
607	пока еще	1	1
608	которые были	2	1
609	просто как	1	1
610	под названием	9	1
611	процесса в	1	1
612	из которых	1	1
613	уже на	1	1
614	но такой	2	1
615	статье под	1	1
616	потому не	1	1
617	как внутреннего	1	1
618	более ранних	1	1
619	не подлежит	1	1
620	слова у	1	1
621	а к	1	1
622	смерти он	1	1
623	и все	4	1
624	собственно говоря	3	1
625	у них	1	1
626	находит свое	1	1
627	признавать за	1	1
628	у которого	1	1
629	но зато	1	1
630	только что	2	1
631	в словесном	1	1
632	или не	3	1
633	есть бог	2	1
634	в общем	1	1
635	нами не	1	1
636	были для	1	1
637	в свою	1	1
638	между ними	1	1
639	с ней	1	1
640	сказать что	12	1
641	только как	1	1
642	состоит из	1	1
643	совершенно не	2	1
644	элементов а	1	1
645	для любого	1	1
646	я это	1	1
647	из этого	2	1
648	говорит это	1	1
649	в трех	1	1
650	жизни по	1	1
651	в действительности	1	1
652	и духовных	1	1
653	традиция и	1	1
654	но эти	1	1
655	к этой	2	1
656	вместе с	7	1
657	к этому	2	1
658	все что	1	1
659	том числе	1	1
660	они не	1	1
