N	2gram	Losev_Prob_3	KulturaY
250	здесь мы	1	2
251	связанные с	1	2
252	в другом	2	2
253	того или	6	2
254	заключается в	4	2
255	данном случае	7	2
256	только о	3	2
257	но уже	3	2
258	или о	1	2
259	все равно	3	2
260	с тем	5	2
261	как и	10	2
262	не всегда	1	2
263	мы видели	2	2
264	а если	1	2
265	в своей	5	2
266	бы привести	1	2
267	в их	2	2
268	в отличие	2	2
269	в которых	3	2
270	результате этого	1	2
271	эта и	2	2
272	для данного	1	2
273	и более	2	2
274	тем самым	5	2
275	не должно	1	2
276	только для	1	2
277	в отношении	2	2
278	таких случаях	2	2
279	она не	3	2
280	хотелось бы	1	2
281	дело не	2	2
282	и прочие	1	2
283	революции и	1	2
284	но что	2	2
285	например что	1	2
286	образом в	1	2
287	в самой	2	2
288	мы перестаем	1	2
289	и далее	1	2
290	всего что	1	2
291	и свое	1	2
292	языка что	1	2
293	оно не	1	2
294	утверждать что	1	2
295	некоторой степени	1	2
296	иметь в	1	2
297	таких словах	1	2
298	в буквальном	2	2
299	на том	1	2
300	что у	3	2
301	что для	3	2
302	когда в	3	2
303	по сравнению	2	2
304	мы в	4	2
305	и вообще	8	2
306	все дело	2	2
307	мы могли	4	2
308	говорим о	3	2
309	язык и	1	2
310	то тем	1	2
311	вся эта	3	2
312	нуждается в	1	2
313	а именно	8	2
314	для самого	2	2
315	с той	5	2
316	самым мы	2	2
317	он уже	1	2
318	с одной	2	2
319	же и	4	2
320	языка как	1	2
321	а это	3	2
322	нашем смысле	2	2
323	был бы	1	2
324	проще всего	1	2
325	до некоторой	1	2
326	не говорит	1	2
327	в целях	1	2
328	даже и	16	2
329	никогда не	6	2
330	и даже	14	2
331	еще и	7	2
332	в живом	1	2
333	обратить внимание	1	2
334	этот термин	1	2
335	смысла и	1	2
336	мы скажем	2	2
337	на этот	4	2
338	которых мы	1	2
339	не на	1	2
340	однако и	1	2
341	и следовательно	2	2
342	он и	2	2
343	для этой	1	2
344	и вовсе	4	2
345	но оно	3	2
346	в частности	2	2
347	на который	1	2
348	ни на	3	2
349	с первого	3	2
350	мы говорим	4	2
351	для обозначения	1	2
352	который мы	1	2
353	в той	3	2
354	смысле этого	1	2
355	как будто	3	2
356	быть не	1	2
357	с этой	3	2
358	этом случае	5	2
359	между прочим	2	2
360	и для	2	2
361	и от	9	2
362	узком смысле	1	2
363	всякого рода	4	2
364	о котором	1	2
365	то не	1	2
366	и все	3	2
367	мы должны	7	2
368	будто бы	3	2
369	все они	2	2
370	нам не	2	2
371	только как	1	2
372	или иного	3	2
373	себе не	2	2
374	в своих	1	2
375	по поводу	2	2
376	это в	2	2
377	этой точки	2	2
378	стороны к	1	1
379	несколько десятков	1	1
380	языка с	1	1
381	слово само	1	1
382	в такой	1	1
383	сам по	6	1
384	и без	4	1
385	получает в	1	1
386	он может	1	1
387	как такового	1	1
388	мере в	1	1
389	которое мы	5	1
390	он требует	1	1
391	в котором	2	1
392	смысл этого	1	1
393	ведь и	1	1
394	едва ли	5	1
395	жизни для	1	1
396	а как	2	1
397	есть не	5	1
398	мы не	7	1
399	на первом	1	1
400	но никто	1	1
401	есть нечто	8	1
402	именно те	1	1
403	время как	4	1
404	здесь решительно	1	1
405	что иное	4	1
406	на тему	1	1
407	мы и	2	1
408	самый термин	2	1
409	же что	1	1
410	подчеркнуть что	1	1
411	и он	1	1
412	с большим	2	1
413	следовательно в	1	1
414	и говорить	1	1
415	большей частью	1	1
416	мог бы	1	1
417	иное как	4	1
418	бы то	4	1
419	говорят только	1	1
420	то мы	1	1
421	сказать и	1	1
422	но как	4	1
423	есть своя	1	1
424	в противоречии	1	1
425	только тогда	2	1
426	есть по	1	1
427	уже как	3	1
428	себе и	1	1
429	котором говорилось	1	1
430	говорилось выше	2	1
431	сама по	8	1
432	не представляет	1	1
433	относится к	1	1
434	так что	12	1
435	меньше всего	1	1
436	здесь очевидно	1	1
437	идет о	1	1
438	самое понятие	1	1
439	не видно	1	1
440	для деятельности	1	1
441	независимо от	1	1
442	общего с	3	1
443	что именно	1	1
444	до его	1	1
445	мы имели	1	1
446	такова же	1	1
447	кроме того	3	1
448	как вполне	2	1
449	что смысл	2	1
450	и как	3	1
451	по пути	1	1
452	не делать	2	1
453	и к	6	1
454	живом языке	1	1
455	в каком-то	1	1
456	сама эта	3	1
457	не очень	2	1
458	чего же	1	1
459	то в	3	1
460	не исчерпывается	1	1
461	которых идет	1	1
462	значения как	1	1
463	себе как	3	1
464	в которой	2	1
465	к необходимости	1	1
466	в литературном	1	1
467	в целом	6	1
468	сказать о	1	1
469	из этих	1	1
470	во многих	1	1
471	в известном	2	1
472	значение так	1	1
473	нами в	2	1
474	бы только	2	1
475	примеры из	2	1
476	в себе	8	1
477	но он	1	1
478	тому же	1	1
479	но ведь	1	1
480	в наших	2	1
481	как принцип	1	1
482	по определенному	1	1
483	дальше и	1	1
484	как оно	3	1
485	а скорее	1	1
486	все те	1	1
487	от которого	1	1
488	что сказать	1	1
489	данного слова	4	1
490	мы можем	6	1
491	вообще от	2	1
492	в первую	3	1
493	не значит	3	1
494	функции и	1	1
495	к одному	1	1
496	ведь не	2	1
497	однако он	1	1
498	том чтобы	1	1
499	вообще не	1	1
500	какой бы	1	1
501	одной и	1	1
502	но дело	1	1
503	так например	1	1
504	это один	1	1
505	или иных	4	1
506	именно это	1	1
507	то ни	6	1
508	даны как	1	1
509	а когда	1	1
510	к другу	1	1
511	из всех	1	1
512	принцип и	1	1
513	первую очередь	3	1
514	который и	1	1
515	бы нам	1	1
516	и наша	1	1
517	словосочетание как	1	1
518	бы совершенно	1	1
519	само собою	1	1
520	нет в	1	1
521	далеко не	1	1
522	значит также	1	1
523	в слове	2	1
524	словами в	1	1
525	перестает быть	1	1
526	здесь можно	1	1
527	значит не	1	1
528	этом в	1	1
529	потому и	1	1
530	и при	2	1
531	считать их	1	1
532	выступает на	1	1
533	и идей	2	1
534	мы приходим	1	1
535	на месте	1	1
536	бы к	3	1
537	просто в	1	1
538	что вся	2	1
539	классической литературы	1	1
540	от себя	2	1
541	хорошо знаем	1	1
542	и той	1	1
543	в одном	1	1
544	точку зрения	1	1
545	далее что	1	1
546	нам в	1	1
547	быть может	1	1
548	в прямом	1	1
549	был только	1	1
550	есть именно	5	1
551	том и	1	1
552	вещей и	1	1
553	однако в	2	1
554	встречаем например	1	1
555	бы быть	3	1
556	для нее	2	1
557	даже в	1	1
558	это особенно	1	1
559	случае мы	1	1
560	и вся	1	1
561	тому что	4	1
562	нет того	2	1
563	понимании этого	1	1
564	каждого отдельного	1	1
565	вещи не	1	1
566	а а	1	1
567	но еще	1	1
568	деле это	1	1
569	на котором	2	1
570	тогда когда	1	1
571	дело в	4	1
572	и вместо	1	1
573	только из	1	1
574	виду не	1	1
575	и когда	1	1
576	до сих	2	1
577	к такому	1	1
578	практически это	1	1
579	приходим к	1	1
580	его от	1	1
581	они являются	1	1
582	оно есть	1	1
583	действительно в	1	1
584	в структуру	1	1
585	во всем	1	1
586	существу же	1	1
587	ли в	1	1
588	то этот	1	1
589	которое не	1	1
590	только с	4	1
591	так то	1	1
592	давно не	1	1
593	не нуждается	1	1
594	не знали	2	1
595	представлять себе	1	1
596	такие же	1	1
597	свое собственное	2	1
598	политической и	1	1
599	и именно	2	1
600	когда мы	15	1
601	как только	3	1
602	слова но	1	1
603	нам пришлось	3	1
604	указывает на	7	1
605	же такое	3	1
606	не есть	35	1
607	свое значение	3	1
608	если же	3	1
609	ничего общего	7	1
610	всегда в	1	1
611	вывод так	1	1
612	важно помнить	1	1
613	ни даже	1	1
614	смысле что	3	1
615	с ее	2	1
616	это само	1	1
617	населения и	1	1
618	всего этого	1	1
619	без всякого	3	1
620	в ее	4	1
621	с каким	1	1
622	они ни	1	1
623	но уж	1	1
624	только то	2	1
625	то время	4	1
626	имеет никакого	3	1
627	идет речь	3	1
628	слова а	2	1
629	нужно будет	1	1
630	развития языка	1	1
631	принять во	1	1
632	не с	1	1
633	связан с	1	1
634	это вовсе	4	1
635	есть также	2	1
636	и прочих	1	1
637	имеет дело	1	1
638	к тем	1	1
639	что дело	2	1
640	а все	1	1
641	что от	1	1
642	понятно что	1	1
643	поэтому в	1	1
644	значит в	1	1
645	в эпоху	1	1
646	по линии	1	1
647	но может	1	1
648	вот это	2	1
649	во избежание	1	1
650	с полным	4	1
651	часто и	1	1
652	и самым	1	1
653	о том	6	1
654	внимание на	1	1
655	настоящее время	2	1
656	говорит об	1	1
657	почему же	1	1
658	это даже	1	1
659	не стоит	2	1
660	все его	1	1
661	в чем	4	1
662	нас в	4	1
663	которого оно	1	1
664	этих слов	1	1
665	от них	1	1
666	видели выше	2	1
667	переходит в	2	1
668	она здесь	1	1
669	является ее	1	1
670	а потому	1	1
671	для нашего	1	1
672	отметить что	1	1
673	от этих	1	1
674	язык есть	1	1
675	каких бы	1	1
676	бы вполне	1	1
677	в него	1	1
678	мы уже	4	1
679	может иметь	3	1
680	находим и	1	1
681	значит что	7	1
682	что здесь	5	1
683	но с	2	1
684	д и	4	1
685	слов или	1	1
686	дело с	1	1
687	он уж	1	1
688	что даже	4	1
689	том или	3	1
690	и весьма	1	1
691	не идет	1	1
692	очень много	3	1
693	правда и	1	1
694	то он	2	1
695	в данных	1	1
696	впрочем и	1	1
697	по мнению	2	1
698	знак и	3	1
699	этого достаточно	1	1
700	то ему	1	1
701	указать на	1	1
702	советской власти	1	1
703	к идее	1	1
704	словам как	1	1
705	ни было	3	1
706	не обходится	1	1
707	в виде	6	1
708	свидетельствует о	1	1
709	или даже	5	1
710	их как	1	1
711	сделать несколько	1	1
712	почему например	2	1
713	не так	3	1
714	для него	3	1
715	наша не	1	1
716	быть заменена	1	1
717	понимает что	1	1
718	могло бы	3	1
719	говорить об	1	1
720	мы находим	7	1
721	сами по	6	1
722	отличен от	1	1
723	смешно и	1	1
724	тургенева и	1	1
725	самого факта	1	1
726	даже при	1	1
727	много и	2	1
728	и никогда	1	1
729	заметить что	1	1
730	они будут	1	1
731	роли и	1	1
732	в руки	1	1
733	или ином	2	1
734	не хотел	1	1
735	о каком	2	1
736	и только	6	1
737	уже сама	2	1
738	правды и	2	1
739	имели бы	1	1
740	или иной	8	1
741	себе представить	1	1
742	понятие или	1	1
743	значение которое	2	1
744	основной вывод	1	1
745	чем он	2	1
746	представляет собою	1	1
747	и между	1	1
748	самыми разнообразными	1	1
749	звучит здесь	1	1
750	при чем	1	1
751	от обычного	1	1
752	словарь и	1	1
753	одной стороны	1	1
754	поскольку она	1	1
755	время войны	1	1
756	здесь были	1	1
757	и непосредственно	1	1
758	жизнь в	3	1
759	только от	1	1
760	во внимание	2	1
761	с которым	1	1
762	в одно	1	1
763	если не	3	1
764	между собою	2	1
765	такой степени	1	1
766	ведь только	1	1
767	и гораздо	1	1
768	заметим также	1	1
769	здесь уже	1	1
770	в европе	1	1
771	поэтому если	1	1
772	по своему	2	1
773	он говорит	1	1
774	не был	2	1
775	сравнению с	2	1
776	иначе но	1	1
777	эти слова	2	1
778	такого рода	6	1
779	нашего анализа	1	1
780	это различие	1	1
781	перестаем понимать	1	1
782	и там	2	1
783	например такие	1	1
784	поскольку он	1	1
785	когда он	2	1
786	и такие	3	1
787	произведение в	2	1
788	в очень	1	1
789	к проблеме	2	1
790	в уже	1	1
791	том смысле	3	1
792	л толстой	2	1
793	нам еще	1	1
794	еще раз	1	1
795	быть и	3	1
796	были и	1	1
797	сих пор	2	1
798	заставляет нас	2	1
799	ничего кроме	2	1
800	вместо него	1	1
801	случае он	1	1
802	тех или	5	1
803	большее количество	1	1
804	о типичных	1	1
805	искусства это	1	1
806	целей и	1	1
807	которые никак	1	1
808	и часто	1	1
809	что указанные	1	1
810	она может	2	1
811	которые хотя	1	1
812	на новый	2	1
813	это как	1	1
814	в настоящее	2	1
815	бы даже	1	1
816	уже теряет	2	1
817	что только	1	1
818	везде и	1	1
819	обращается к	1	1
820	у них	2	1
821	такие слова	1	1
822	бы в	2	1
823	в литературной	1	1
824	тем более	3	1
825	не должен	1	1
826	в свете	1	1
827	только что	2	1
828	на более	1	1
829	в этих	2	1
830	или не	1	1
831	сколько угодно	4	1
832	даже просто	2	1
833	и дает	1	1
834	не что	4	1
835	языка то	1	1
836	д в	1	1
837	возможно также	2	1
838	и кое-что	1	1
839	и слов	1	1
840	но эти	1	1
841	указывают на	1	1
842	такое словосочетание	1	1
843	в искусстве	4	1
844	и другие	3	1
845	именно здесь	2	1
846	как на	2	1
847	они не	1	1
