N	2gram	Tiupa_Disk_1	Myshleni
282	в известном	1	2
283	ту или	1	2
284	к мысли	2	2
285	для него	4	2
286	в известной	1	2
287	заметить что	2	2
288	и даже	3	2
289	развития в	1	2
290	на ее	2	2
291	с той	1	2
292	чем он	2	2
293	связано с	1	2
294	на которых	1	2
295	в слове	1	2
296	в изучении	1	2
297	в частности	9	2
298	и речью	1	2
299	и потому	3	2
300	как это	1	2
301	человека к	1	2
302	его на	1	2
303	о чем	2	2
304	в данном	5	2
305	целом ряде	1	2
306	всего в	1	2
307	в словах	1	2
308	в смысле	1	2
309	сведено к	1	2
310	работа представляет	1	2
311	о котором	2	2
312	которая в	1	2
313	также не	1	2
314	указывает на	2	2
315	а в	5	2
316	речь или	1	2
317	с ней	1	2
318	к его	2	2
319	лежат в	1	1
320	одним из	2	1
321	например в	2	1
322	этом пункте	1	1
323	на самом	1	1
324	значении этого	3	1
325	переход от	1	1
326	из трех	1	1
327	он всегда	2	1
328	не имеют	1	1
329	во-первых в	1	1
330	он ничего	1	1
331	для построения	1	1
332	говоря мы	1	1
333	учения об	1	1
334	только благодаря	1	1
335	совпадает с	2	1
336	принадлежит к	1	1
337	не вполне	1	1
338	в виду	2	1
339	быть осуществлено	1	1
340	к общему	1	1
341	что оба	1	1
342	в отличие	5	1
343	еще не	14	1
344	на них	1	1
345	монолог в	1	1
346	и мн	1	1
347	быть в	1	1
348	в различных	2	1
349	с реальной	1	1
350	и главное	1	1
351	и читателей	1	1
352	могло быть	1	1
353	оно в	1	1
354	не то	1	1
355	в сторону	4	1
356	конечном счете	1	1
357	очевидно что	1	1
358	что так	1	1
359	отличие от	5	1
360	он ни	2	1
361	результате этого	1	1
362	в истории	4	1
363	что во	1	1
364	стороны и	2	1
365	как к	2	1
366	просто как	1	1
367	вопросом о	1	1
368	его к	1	1
369	как процесс	1	1
370	генетические отношения	1	1
371	в непосредственной	1	1
372	в действительности	3	1
373	чего не	1	1
374	его стали	1	1
375	или иную	1	1
376	ситуации в	1	1
377	общение с	1	1
378	что же	2	1
379	или во	1	1
380	действительности а	1	1
381	отчасти и	1	1
382	что к	1	1
383	с их	1	1
384	той ситуации	1	1
385	реальности а	1	1
386	следуя за	1	1
387	на его	4	1
388	в нем	9	1
389	большей или	2	1
390	в принципе	2	1
391	чем у	1	1
392	к одному	1	1
393	понимания и	1	1
394	силу своей	2	1
395	новое и	1	1
396	содержит в	1	1
397	чем она	1	1
398	и заключается	1	1
399	примера можно	1	1
400	могла бы	2	1
401	самим собой	1	1
402	все их	1	1
403	на бумаге	1	1
404	действительности в	1	1
405	этом смысле	1	1
406	здесь это	1	1
407	в жизни	1	1
408	к области	2	1
409	только лишь	1	1
410	же образом	1	1
411	о которых	1	1
412	которой он	1	1
413	обозначить как	1	1
414	строгом смысле	1	1
415	ведет к	3	1
416	в чистом	1	1
417	автора и	1	1
418	с еще	1	1
419	как показывает	2	1
420	во время	1	1
421	можно так	1	1
422	другом с	1	1
423	таким же	1	1
424	значительную роль	1	1
425	наших дней	2	1
426	и без	2	1
427	если можно	1	1
428	что вся	1	1
429	вторая часть	1	1
430	что до	1	1
431	от его	1	1
432	в основном	1	1
433	процесса и	1	1
434	поведении человека	1	1
435	которые в	1	1
436	что было	1	1
437	тем не	1	1
438	состоит в	9	1
439	по крайней	2	1
440	в проблеме	1	1
441	лежит не	1	1
442	войти в	1	1
443	и относительно	2	1
444	речи что	1	1
445	возможно только	2	1
446	и направления	1	1
447	и вся	1	1
448	раз и	1	1
449	чистом виде	1	1
450	стоит в	1	1
451	не менее	2	1
452	вплоть до	1	1
453	они встречались	1	1
454	в центр	1	1
455	аналогично тому	1	1
456	в область	1	1
457	наблюдений над	1	1
458	для всего	1	1
459	и является	1	1
460	как будто	1	1
461	и делает	1	1
462	однако это	2	1
463	и оно	1	1
464	искусственных понятий	1	1
465	выход из	1	1
466	когда мы	1	1
467	во все	1	1
468	и реалистической	1	1
469	ли не	3	1
470	его понимании	2	1
471	отличается от	2	1
472	числе и	2	1
473	должны быть	3	1
474	этой книги	1	1
475	той или	3	1
476	и строго	1	1
477	анализа в	1	1
478	постановки вопроса	1	1
479	оно не	2	1
480	т.е в	1	1
481	так например	2	1
482	состоят в	1	1
483	что человек	1	1
484	к такому	2	1
485	с ее	2	1
486	как не	3	1
487	не существует	1	1
488	языка и	2	1
489	что делает	2	1
490	чтобы быть	1	1
491	только то	1	1
492	не мог	1	1
493	индивидуального а	1	1
494	собой по	1	1
495	живет в	1	1
496	над проблемой	1	1
497	еще в	3	1
498	во второй	1	1
499	исследования на	1	1
500	мн др	1	1
501	к рассмотрению	1	1
502	внимание на	4	1
503	а также	8	1
504	нас в	1	1
505	в конечном	1	1
506	на протяжении	2	1
507	свойства которые	1	1
508	работы с	2	1
509	что и	3	1
510	это не	3	1
511	в форме	2	1
512	представления о	2	1
513	теории в	1	1
514	еще только	1	1
515	речи которые	1	1
516	в лингвистике	3	1
517	в большей	1	1
518	целое в	1	1
519	явлениях природы	1	1
520	о двух	1	1
521	что даже	2	1
522	в ситуации	3	1
523	также и	3	1
524	и действительно	1	1
525	не имеющих	1	1
526	по мнению	1	1
527	в контексте	1	1
528	от самых	1	1
529	к реалистической	1	1
530	оказывается в	1	1
531	одной из	4	1
532	в значении	2	1
533	все многообразие	1	1
534	слова не	1	1
535	по выражению	2	1
536	из них	3	1
537	но для	1	1
538	слова в	2	1
539	как их	2	1
540	представлений о	1	1
541	к ним	3	1
542	может служить	1	1
543	от детского	1	1
544	как его	2	1
545	мы назвали	1	1
546	сложилось в	1	1
547	явно не	1	1
548	параллельно с	1	1
549	до наших	1	1
550	не хочет	1	1
551	со стороны	7	1
552	или иной	5	1
553	ходе своего	1	1
554	между которыми	1	1
555	в любой	1	1
556	сообщения не	1	1
557	этом пути	1	1
558	связаны с	1	1
559	а именно	1	1
560	бы назвать	1	1
561	соответствии с	2	1
562	уходит в	1	1
563	общения а	1	1
564	же о	1	1
565	и др	2	1
566	в середине	1	1
567	что не	4	1
568	отношения в	1	1
569	в соответствии	2	1
570	не на	1	1
571	до этого	1	1
572	не было	7	1
573	и составляет	3	1
574	до конца	1	1
575	ничем не	1	1
576	более того	2	1
577	зависит от	2	1
578	сознания от	1	1
579	однако и	2	1
580	основных и	1	1
581	речи это	1	1
582	отнюдь не	8	1
583	в ряду	2	1
584	в одно	1	1
585	и психологической	1	1
586	для них	1	1
587	только его	1	1
588	в строгом	3	1
589	же с	1	1
590	их к	1	1
591	тому как	3	1
592	по своему	3	1
593	непосредственное ощущение	1	1
594	наряду с	1	1
595	такого рода	4	1
596	деятельности это	1	1
597	в тех	2	1
598	для понимания	2	1
599	согласно которому	1	1
600	всех его	1	1
601	вытекающим из	1	1
602	высказывания и	2	1
603	о его	1	1
604	поэтому что	1	1
605	сознания это	1	1
606	рассматривать как	2	1
607	это явление	1	1
608	крайней мере	2	1
609	в книге	1	1
610	он видел	1	1
611	случаях когда	1	1
612	указать на	1	1
613	или в	2	1
614	это как	1	1
615	своей собственной	2	1
616	а к	1	1
617	у них	1	1
618	другими и	1	1
619	единица речевого	2	1
620	ни к	6	1
621	по-видимому в	1	1
622	или меньшей	2	1
623	хотя в	2	1
624	так выразиться	1	1
625	отношении к	1	1
626	двумя различными	1	1
627	но эти	1	1
628	и другие	1	1
629	это в	2	1
630	который не	1	1
631	что касается	2	1
632	в таком	1	1
633	том числе	2	1
634	и мимики	1	1
