N	2gram	Vygotskiy__5	Dialekti
121	не нуждается	1	4
122	по своей	3	4
123	связи с	3	4
124	в каком	1	4
125	не могут	4	4
126	есть только	1	4
127	что оно	6	4
128	той или	1	4
129	без всякого	1	4
130	в ее	1	4
131	ясно что	1	4
132	есть миф	1	4
133	в другом	6	4
134	может не	1	4
135	к нему	3	4
136	и только	1	4
137	во времени	1	4
138	вопрос об	3	4
139	без этого	1	4
140	уже в	1	4
141	то время	4	4
142	от того	3	4
143	нельзя сказать	1	4
144	в связи	1	4
145	в меру	4	4
146	могут быть	4	4
147	том смысле	1	4
148	хотя бы	5	4
149	а в	3	4
150	другой стороны	2	4
151	по одному	4	4
152	же как	7	3
153	сам по	1	3
154	это и	3	3
155	как мы	10	3
156	что если	4	3
157	вопрос о	12	3
158	что иное	1	3
159	иное как	1	3
160	в чем	3	3
161	а только	4	3
162	есть просто	1	3
163	в этой	6	3
164	с этим	3	3
165	кроме того	1	3
166	эти вопросы	1	3
167	после этого	1	3
168	об этом	1	3
169	его в	2	3
170	это было	1	3
171	было бы	10	3
172	мы имеем	1	3
173	и уже	1	3
174	в этих	3	3
175	и более	3	3
176	что этот	1	3
177	не менее	3	3
178	ничего не	5	3
179	как только	1	3
180	должны быть	2	3
181	но только	2	3
182	то как	3	3
183	принять во	1	3
184	все его	1	3
185	как они	3	3
186	нуждается в	1	3
187	все время	1	3
188	может иметь	2	3
189	же мы	2	3
190	из них	2	3
191	мы находим	1	3
192	много раз	1	3
193	и из	2	3
194	как же	1	3
195	и их	4	3
196	не было	1	3
197	о чем	2	3
198	во внимание	2	3
199	мы говорим	2	3
200	в данном	1	3
201	в той	6	3
202	и от	2	3
203	это как	1	3
204	или нет	1	3
205	в целях	1	3
206	была бы	1	3
207	не что	1	3
208	они не	3	3
209	смысле что	1	3
210	как известно	4	2
211	также и	1	2
212	в сфере	5	2
213	связана с	1	2
214	на самом	1	2
215	он может	3	2
216	только потому	1	2
217	этого последнего	1	2
218	тем же	1	2
219	что эти	2	2
220	например в	1	2
221	из всего	1	2
222	что уже	1	2
223	как я	3	2
224	то это	2	2
225	зависимости от	2	2
226	в ней	2	2
227	по линии	1	2
228	во всех	2	2
229	что я	2	2
230	различия между	1	2
231	в голове	1	2
232	если в	3	2
233	в общем	1	2
234	очевидно что	2	2
235	которые не	2	2
236	в истории	2	2
237	мере в	5	2
238	как в	5	2
239	более и	1	2
240	перед нами	1	2
241	более или	1	2
242	но в	6	2
243	еще на	1	2
244	в которой	5	2
245	мы получаем	1	2
246	все эти	4	2
247	никто никогда	1	2
248	на его	2	2
249	уже сама	1	2
250	не как	1	2
251	оно должно	1	2
252	их из	2	2
253	на этом	3	2
254	но все	2	2
255	в каждом	1	2
256	на всю	2	2
257	влиять на	3	2
258	говорил что	1	2
259	на все	5	2
260	не умеет	3	2
261	в жизни	2	2
262	только одно	1	2
263	с тем	3	2
264	несмотря на	1	2
265	хотя в	1	2
266	и потом	2	2
267	или менее	1	2
268	как сама	1	2
269	взгляд на	1	2
270	в их	3	2
271	далее в	1	2
272	в зависимости	2	2
273	тем не	1	2
274	их в	2	2
275	тому что	5	2
276	же самого	3	2
277	что с	5	2
278	самого начала	5	2
279	дело не	1	2
280	того как	5	2
281	в сущности	13	2
282	в царство	1	2
283	иметь в	1	2
284	он мог	1	2
285	только не	3	2
286	это мы	2	2
287	своей природе	3	2
288	уже и	1	2
289	и делает	1	2
290	что на	1	2
291	в области	12	2
292	к тому	6	2
293	ли что	1	2
294	когда они	1	2
295	в конце	1	2
296	с ее	1	2
297	нами выше	1	2
298	с самого	5	2
299	и совершенно	1	2
300	что у	2	2
301	том как	2	2
302	остается только	1	2
303	мы в	1	2
304	разница между	1	2
305	но мы	5	2
306	или на	1	2
307	тем или	2	2
308	между тем	3	2
309	или иначе	1	2
310	если принять	1	2
311	столько сколько	1	2
312	всяком случае	1	2
313	мы должны	8	2
314	в сферу	1	2
315	следовательно в	1	2
316	мы видим	4	2
317	с ними	1	2
318	в какой	6	2
319	с одной	3	2
320	себя в	1	2
321	есть в	1	2
322	если мы	7	2
323	и они	1	2
324	а потому	3	2
325	само по	2	2
326	тем что	5	2
327	мы это	1	2
328	до сих	3	2
329	именно в	4	2
330	и прежде	1	2
331	только к	2	2
332	не на	3	2
333	зависит от	4	2
334	что мы	4	2
335	органа и	1	2
336	уже о	1	2
337	в частности	3	2
338	на который	2	2
339	нами как	1	2
340	ни на	2	2
341	вместе с	4	2
342	с первого	1	2
343	так же	15	2
344	или по	1	2
345	что же	1	2
346	та которая	1	2
347	в тех	1	2
348	сам не	1	2
349	в состоянии	4	2
350	сих пор	3	2
351	новые и	1	2
352	же самое	4	2
353	тех или	1	2
354	форм и	2	2
355	же есть	1	2
356	мы только	1	2
357	в результате	4	2
358	или иным	2	2
359	или не	2	2
360	же в	2	2
361	в системе	4	2
362	в виде	1	2
363	ее в	3	2
364	того или	1	2
365	в своих	2	2
366	во всяком	2	2
367	смысле слова	1	1
368	говоря о	1	1
369	для выяснения	1	1
370	себе этот	1	1
371	в рассмотрение	1	1
372	должно стать	1	1
373	того же	7	1
374	одного того	1	1
375	этом пункте	1	1
376	не через	1	1
377	же по	2	1
378	между двумя	3	1
379	они вовсе	1	1
380	оно было	1	1
381	в какой-то	1	1
382	уже по	4	1
383	их и	2	1
384	возникающая в	1	1
385	сравнению с	5	1
386	для своего	1	1
387	которую мы	2	1
388	ответить на	4	1
389	и новые	1	1
390	иной чем	2	1
391	сходство что	1	1
392	но она	1	1
393	мы и	5	1
394	что можно	1	1
395	и явлений	1	1
396	и он	1	1
397	что оба	2	1
398	чем больше	1	1
399	вывод что	2	1
400	и этого	1	1
401	другом что	1	1
402	он был	1	1
403	содержатся в	1	1
404	он сам	1	1
405	бы то	1	1
406	в различных	2	1
407	бы она	1	1
408	он употребляет	1	1
409	они имеют	1	1
410	мы будем	2	1
411	точка зрения	8	1
412	со всеми	2	1
413	а он	1	1
414	есть по	1	1
415	в наиболее	1	1
416	отличие от	2	1
417	разница в	1	1
418	процессов но	1	1
419	они действительно	1	1
420	его на	2	1
421	общего с	2	1
422	что именно	1	1
423	чем мы	1	1
424	показать что	3	1
425	по которому	1	1
426	стороны и	2	1
427	к новому	1	1
428	когда он	2	1
429	и понимания	1	1
430	то в	3	1
431	только один	2	1
432	в опыте	1	1
433	вопрос почему	1	1
434	в целом	4	1
435	сказать о	1	1
436	образом и	1	1
437	он в	3	1
438	эти более	1	1
439	всей своей	1	1
440	сущности и	1	1
441	на некоторых	1	1
442	с их	4	1
443	же эта	1	1
444	другом случае	1	1
445	тому же	2	1
446	если он	2	1
447	но на	1	1
448	направлено на	1	1
449	так сказать	1	1
450	вообще не	4	1
451	в расчет	1	1
452	к выводу	1	1
453	связанные с	6	1
454	по самому	1	1
455	раз навсегда	1	1
456	она объединяет	1	1
457	и эти	2	1
458	этого вопроса	3	1
459	понятий и	15	1
460	свое время	2	1
461	можно даже	1	1
462	слились в	1	1
463	из него	1	1
464	чтобы их	1	1
465	именно это	2	1
466	и различия	1	1
467	от нее	1	1
468	что все	6	1
469	главным образом	1	1
470	есть все	1	1
471	значение в	3	1
472	и менее	1	1
473	или даже	1	1
474	знает что	2	1
475	может стать	1	1
476	которая как	2	1
477	известно что	1	1
478	этом смысле	1	1
479	и тем	3	1
480	но уже	1	1
481	в них	2	1
482	показывает что	5	1
483	одному тому	1	1
484	нас к	3	1
485	свою силу	1	1
486	всегда и	1	1
487	нигде не	1	1
488	представляет себе	3	1
489	чем в	3	1
490	учения а	1	1
491	на лбу	1	1
492	потому и	3	1
493	которые я	1	1
494	понятия и	2	1
495	одного и	3	1
496	на первый	1	1
497	но если	6	1
498	свою собственную	1	1
499	этого говорят	1	1
500	и ее	1	1
501	начинается в	2	1
502	сознания но	1	1
503	с научной	1	1
504	в котором	2	1
505	она в	1	1
506	их значения	1	1
507	себе а	1	1
508	или вернее	1	1
509	знаем что	1	1
510	и значит	1	1
511	от его	1	1
512	говорю из	1	1
513	а есть	1	1
514	друг другу	2	1
515	надо сказать	1	1
516	без всяких	2	1
517	тому чтобы	4	1
518	ним в	1	1
519	на эти	1	1
520	зрения и	1	1
521	это вопрос	1	1
522	другие области	1	1
523	целиком и	2	1
524	вернемся к	1	1
525	что эта	3	1
526	с теми	1	1
527	и другое	4	1
528	в обоих	1	1
529	что ему	1	1
530	она существует	1	1
531	уже из	1	1
532	много общего	1	1
533	в основе	8	1
534	нашего сознания	1	1
535	в самых	4	1
536	подобно тому	4	1
537	присущей им	1	1
538	больше чем	3	1
539	смысле как	1	1
540	можно видеть	1	1
541	и независимо	1	1
542	предполагать что	1	1
543	за время	1	1
544	из основных	3	1
545	это слово	1	1
546	и сама	1	1
547	так то	1	1
548	этом отношении	5	1
549	научных и	4	1
550	что никакое	1	1
551	с другом	7	1
552	мысли так	1	1
553	основе в	1	1
554	начиная с	1	1
555	действуют в	2	1
556	не считает	1	1
557	таков же	1	1
558	отличается от	1	1
559	только еще	1	1
560	сейчас нас	1	1
561	и другим	2	1
562	наоборот в	1	1
563	его значение	1	1
564	однако необходимо	1	1
565	вывод из	1	1
566	оно не	1	1
567	и можем	2	1
568	к жизни	3	1
569	оно может	1	1
570	своего развития	6	1
571	и о	1	1
572	более не	1	1
573	сейчас только	1	1
574	не существует	1	1
575	но при	2	1
576	были бы	1	1
577	в собственном	1	1
578	мысль о	1	1
579	приводит к	7	1
580	по способу	1	1
581	поэтому мы	1	1
582	на нее	2	1
583	те же	2	1
584	и которые	1	1
585	одного из	1	1
586	но остается	1	1
587	мог бы	1	1
588	к его	3	1
589	которые он	1	1
590	еще в	3	1
591	не должны	2	1
592	и на	6	1
593	лежали в	1	1
594	по сравнению	5	1
595	строго говоря	1	1
596	по мере	2	1
597	результате всего	1	1
598	выводу что	1	1
599	образом в	2	1
600	все дело	2	1
601	на ту	1	1
602	же необходимо	1	1
603	и здесь	2	1
604	вот почему	3	1
605	и поэтому	2	1
606	ясным что	1	1
607	на что	1	1
608	и просто	1	1
609	к освобождению	1	1
610	и во	1	1
611	различие в	1	1
612	нет у	1	1
613	на всех	1	1
614	общий принцип	1	1
615	в которую	1	1
616	но ничего	1	1
617	путь к	1	1
618	приводить никаких	1	1
619	являются в	1	1
620	по типу	2	1
621	сущности это	2	1
622	здесь мыслится	1	1
623	как его	1	1
624	понятие должно	1	1
625	начала что	2	1
626	эти последние	1	1
627	но с	2	1
628	обе эти	5	1
629	только начинается	2	1
630	а если	1	1
631	если скажем	1	1
632	тот же	5	1
633	больше того	2	1
634	на другие	1	1
635	нечто нейтральное	1	1
636	месте но	1	1
637	не имеет	4	1
638	во всем	2	1
639	уже говорили	1	1
640	к их	2	1
641	эта общая	1	1
642	и после	1	1
643	равно что	1	1
644	в максимально	1	1
645	представление об	1	1
646	сознания как	1	1
647	не происходит	1	1
648	их не	1	1
649	процессов в	2	1
650	нам возможность	1	1
651	это же	1	1
652	один определенный	1	1
653	где они	1	1
654	из которых	3	1
655	он очень	1	1
656	только на	2	1
657	то и	2	1
658	одной точке	1	1
659	вопрос и	1	1
660	оно в	1	1
661	является не	2	1
662	а это	1	1
663	этой новой	1	1
664	при помощи	1	1
665	его и	3	1
666	мы знаем	3	1
667	теснейшим образом	1	1
668	представить себе	1	1
669	в прошлом	1	1
670	в чем-нибудь	1	1
671	к ним	2	1
672	мы можем	6	1
673	у него	6	1
674	первого все	1	1
675	процессов и	1	1
676	и во-вторых	1	1
677	к одной	1	1
678	и вместе	1	1
679	в других	1	1
680	можно прямо	1	1
681	даже то	1	1
682	это будет	2	1
683	чему же	1	1
684	из двух	1	1
685	не овладел	1	1
686	что обе	1	1
687	или иной	1	1
688	даже не	1	1
689	говорим о	2	1
690	с другим	1	1
691	отличаются от	1	1
692	и тех	1	1
693	здесь в	1	1
694	на то	1	1
695	мы никогда	1	1
696	к которому	4	1
697	еще и	3	1
698	даже чем	1	1
699	себя и	2	1
700	обоих случаях	1	1
701	говорит о	3	1
702	одинаковой мере	2	1
703	только по	1	1
704	одной стороны	3	1
705	может ли	2	1
706	и непосредственно	1	1
707	с которым	1	1
708	что обычно	1	1
709	там где	1	1
710	медленно и	1	1
711	нет никаких	1	1
712	все более	1	1
713	бы оно	1	1
714	в немногих	1	1
715	и последующие	1	1
716	только его	1	1
717	совершенно в	2	1
718	это одно	1	1
719	как центральная	1	1
720	или нет?	1	1
721	над ним	1	1
722	что за	1	1
723	который мы	2	1
724	которые являются	2	1
725	на примерах	1	1
726	на тот	1	1
727	тому как	4	1
728	но который	1	1
729	когда же	1	1
730	происходит в	2	1
731	по существу	3	1
732	друг с	7	1
733	ни одного	2	1
734	с этой	4	1
735	только для	2	1
736	но для	1	1
737	это последнее	1	1
738	чем та	1	1
739	близка к	1	1
740	только мы	1	1
741	тем и	1	1
742	боя и	1	1
743	об отношении	2	1
744	или только	1	1
745	в его	11	1
746	это можно	1	1
747	есть одно	1	1
748	своей собственной	1	1
749	из нее	5	1
750	функциями но	1	1
751	развития и	11	1
752	совершенно иной	2	1
753	из себя	1	1
754	область где	1	1
755	понятия чтобы	1	1
756	тем более	4	1
757	но зато	1	1
758	в одинаковой	2	1
759	скажем что	1	1
760	мы не	3	1
761	находим в	1	1
762	по самой	4	1
763	все остальные	1	1
764	этой общей	1	1
765	не знает	5	1
766	самой своей	2	1
767	но этот	2	1
768	или иного	1	1
769	узнать что	1	1
770	из этого	2	1
771	в свое	2	1
772	ли он	1	1
773	любой другой	1	1
774	если же	1	1
775	допустить что	3	1
776	понятия скорее	1	1
777	но эти	1	1
778	это в	1	1
779	как на	3	1
780	все что	2	1
781	вещам как	1	1
782	гораздо более	1	1
