N	2gram	Medvedev_V_1	KulturaY
210	но вот	1	2
211	но даже	3	2
212	так называемые	1	2
213	о роли	1	2
214	так или	1	2
215	и чужое	1	2
216	конечном счете	5	2
217	ответ на	1	2
218	очевидно что	7	2
219	что они	3	2
220	все предыдущие	1	2
221	основанием для	1	2
222	в своем	8	2
223	и у	2	2
224	и если	1	2
225	по словам	8	2
226	в основании	1	2
227	не как	1	2
228	для данной	1	2
229	в другом	2	2
230	том случае	1	2
231	того или	2	2
232	заключается в	2	2
233	данном случае	1	2
234	только о	2	2
235	это положение	1	2
236	достоевского и	2	2
237	соответствии с	1	2
238	с тем	3	2
239	как и	7	2
240	не всегда	1	2
241	мы видели	3	2
242	и еще	1	2
243	в своей	4	2
244	никаких оснований	2	2
245	в их	5	2
246	сложность эта	1	2
247	в которых	3	2
248	результате этого	1	2
249	в устах	1	2
250	только для	1	2
251	о значении	1	2
252	как можно	1	2
253	что эта	1	2
254	она не	3	2
255	может служить	1	2
256	дело не	1	2
257	уже из	1	2
258	того как	1	2
259	но что	1	2
260	например что	3	2
261	сводится в	1	2
262	образом в	3	2
263	в самой	1	2
264	очень часто	1	2
265	должны быть	2	2
266	утверждать что	4	2
267	с работой	3	2
268	иметь в	2	2
269	свою очередь	1	2
270	говоря уже	1	2
271	роль в	4	2
272	что у	2	2
273	что для	3	2
274	в плоскости	1	2
275	это только	4	2
276	по сравнению	1	2
277	мы в	1	2
278	говорим о	1	2
279	после того	1	2
280	как у	2	2
281	в конечном	7	2
282	вообще и	2	2
283	а именно	1	2
284	для самого	1	2
285	большею частью	1	2
286	с ними	4	2
287	пишет он	1	2
288	штампов в	1	2
289	с одной	2	2
290	указывает что	1	2
291	же и	2	2
292	конечно не	1	2
293	право говорить	1	2
294	при отсутствии	1	2
295	в целях	2	2
296	даже и	3	2
297	никогда не	4	2
298	и даже	2	2
299	подумать только	1	2
300	ли это	2	2
301	еще и	2	2
302	в живом	1	2
303	смысла и	1	2
304	на этот	1	2
305	он и	2	2
306	в частности	11	2
307	представить себе	2	2
308	мы говорим	1	2
309	в той	1	2
310	как будто	1	2
311	материал для	1	2
312	ли не	2	2
313	с этой	1	2
314	между прочим	2	2
315	и для	2	2
316	и от	3	2
317	о котором	1	2
318	чтобы понять	1	2
319	и все	1	2
320	будто бы	2	2
321	все они	2	2
322	можно мыслить	1	2
323	в свою	1	2
324	не говоря	1	2
325	или иного	1	2
326	в кругу	1	2
327	это определение	1	2
328	случае если	1	2
329	в своих	2	2
330	по поводу	2	2
331	это в	1	2
332	этой точки	2	2
333	на бумагу	1	1
334	научного и	1	1
335	его основной	1	1
336	сам по	1	1
337	основная тенденция	1	1
338	русских писателей	2	1
339	и без	1	1
340	становится в	1	1
341	получает в	2	1
342	он может	2	1
343	богатой и	1	1
344	и впечатления	2	1
345	в котором	3	1
346	противном случае	2	1
347	по его	2	1
348	а как	2	1
349	бы уже	1	1
350	перейдем теперь	1	1
351	путь для	1	1
352	это что	1	1
353	превратилась в	1	1
354	на эти	2	1
355	именно те	1	1
356	время как	1	1
357	почти исключительно	1	1
358	мы и	1	1
359	анализу но	1	1
360	жизни это	1	1
361	подчеркнуть что	2	1
362	и он	2	1
363	и характере	1	1
364	от всей	1	1
365	он был	1	1
366	бы сами	1	1
367	о более	2	1
368	с его	3	1
369	это имеет	1	1
370	но как	3	1
371	это видно	2	1
372	же на	1	1
373	дело обстоит	1	1
374	явлений и	3	1
375	одном и	2	1
376	только тогда	1	1
377	индивидуальных свойств	1	1
378	по отношению	7	1
379	в общем	2	1
380	уже как	1	1
381	себе и	2	1
382	нет и	3	1
383	сама по	1	1
384	не представляет	1	1
385	к сожалению	2	1
386	относится к	2	1
387	лицом к	1	1
388	самое понятие	1	1
389	общего с	1	1
390	вот как	4	1
391	же по	1	1
392	если есть	1	1
393	в противном	2	1
394	кроме того	1	1
395	этом же	2	1
396	и как	3	1
397	говорит что	1	1
398	что по	1	1
399	сказал бы	1	1
400	и к	3	1
401	в каком-то	1	1
402	не очень	1	1
403	то в	1	1
404	не приходится	2	1
405	в которой	2	1
406	к необходимости	1	1
407	привести к	1	1
408	мы получаем	1	1
409	в целом	4	1
410	за это	1	1
411	чуть ли	2	1
412	из этих	7	1
413	сущности и	1	1
414	ни одна	2	1
415	что автор	1	1
416	в известном	1	1
417	следующее признание	1	1
418	общеизвестно что	1	1
419	в себе	6	1
420	но он	1	1
421	тому же	1	1
422	но ведь	1	1
423	этот процесс	2	1
424	что без	2	1
425	дальше и	1	1
426	как оно	1	1
427	все те	1	1
428	образом для	1	1
429	тем дело	1	1
430	не значит	1	1
431	первой части	1	1
432	из сферы	1	1
433	том чтобы	2	1
434	ознакомиться с	1	1
435	так например	2	1
436	именно это	1	1
437	в каждом	2	1
438	борьбы и	1	1
439	типы и	1	1
440	пишет в	3	1
441	связанных с	1	1
442	в ход	1	1
443	а по	1	1
444	этого процесса	1	1
445	те или	1	1
446	вот например	6	1
447	на почве	1	1
448	кажется что	1	1
449	конечном итоге	2	1
450	который по	2	1
451	импульсом в	1	1
452	и творчества	1	1
453	само собою	2	1
454	по второму	1	1
455	точнее и	1	1
456	далеко не	2	1
457	особенно наглядно	2	1
458	его стихи	1	1
459	в слове	3	1
460	здесь можно	1	1
461	силу самой	1	1
462	значит не	1	1
463	потому и	1	1
464	и некоторые	1	1
465	себе все	1	1
466	речь может	1	1
467	все должно	1	1
468	и при	5	1
469	пределах своей	4	1
470	и идей	1	1
471	лежат в	1	1
472	его мнению	1	1
473	этому же	1	1
474	работать над	1	1
475	признать что	1	1
476	значение для	1	1
477	которые должны	1	1
478	и общие	1	1
479	и той	1	1
480	в одном	4	1
481	которые в	2	1
482	начнем с	2	1
483	творчества и	1	1
484	в прямом	1	1
485	был только	1	1
486	их в	6	1
487	как от	2	1
488	том же	6	1
489	что этот	1	1
490	бы быть	1	1
491	формы как	1	1
492	даже в	5	1
493	это особенно	2	1
494	а вот	2	1
495	тому что	6	1
496	роль играют	1	1
497	что есть	1	1
498	нет того	1	1
499	того момента	1	1
500	виду что	1	1
501	самого начала	1	1
502	определяет как	1	1
503	тогда когда	2	1
504	одна из	4	1
505	к следующим	1	1
506	виду не	1	1
507	до сих	1	1
508	письме к	9	1
509	его от	2	1
510	только нет	1	1
511	сложность и	1	1
512	записывает в	1	1
513	следует понимать	5	1
514	существу же	1	1
515	которое не	1	1
516	только с	2	1
517	так то	1	1
518	фактов и	1	1
519	п все	1	1
520	тем это	1	1
521	года пишет	1	1
522	говорят в	1	1
523	лежит в	1	1
524	слова с	1	1
525	наконец что	1	1
526	если же	1	1
527	ничего общего	1	1
528	данной области	1	1
529	этому сводится	2	1
530	наблюдений над	1	1
531	приходит к	1	1
532	в театре	1	1
533	у достоевского	1	1
534	даже самые	1	1
535	смысле что	1	1
536	связанными с	1	1
537	это время	1	1
538	с ее	1	1
539	связи со	1	1
540	всего этого	1	1
541	говорит и	8	1
542	в ее	4	1
543	на основе	5	1
544	в понятиях	1	1
545	только то	2	1
546	то время	1	1
547	понятия и	1	1
548	это для	1	1
549	примеров можно	2	1
550	то как	1	1
551	среди деятелей	1	1
552	это вовсе	1	1
553	и прочих	1	1
554	это мы	3	1
555	за этими	1	1
556	понятно что	1	1
557	поэтому в	1	1
558	на язык	2	1
559	различного рода	3	1
560	покончить с	1	1
561	вот это	2	1
562	из основных	1	1
563	о том	10	1
564	на вопрос	2	1
565	внимание на	1	1
566	говорит об	2	1
567	функциях в	1	1
568	и просто	2	1
569	с того	1	1
570	все его	2	1
571	в чем	2	1
572	в значительной	3	1
573	о природе	1	1
574	на протяжении	1	1
575	или иные	1	1
576	что самое	1	1
577	от них	2	1
578	к сокращению	1	1
579	переходит в	1	1
580	а потому	1	1
581	отметить что	2	1
582	признается в	1	1
583	вслед за	2	1
584	труд в	1	1
585	с а	1	1
586	в него	1	1
587	может иметь	1	1
588	значит что	2	1
589	с отдельными	1	1
590	как например	2	1
591	показывают что	3	1
592	но с	2	1
593	оно и	1	1
594	обе эти	1	1
595	и характерное	1	1
596	одной из	1	1
597	дело с	1	1
598	что известно	1	1
599	что даже	2	1
600	в какой	1	1
601	том или	1	1
602	очень много	1	1
603	например с	1	1
604	они в	1	1
605	тот или	1	1
606	чтобы рельефнее	1	1
607	своем дневнике	1	1
608	можно на	1	1
609	к идее	1	1
610	каким же	1	1
611	ни одного	2	1
612	даже целые	1	1
613	не обходится	3	1
614	в поэзии	1	1
615	в виде	1	1
616	свидетельствует о	1	1
617	в понятие	1	1
618	не составляет	1	1
619	или даже	1	1
620	е не	1	1
621	его и	1	1
622	для него	8	1
623	и их	3	1
624	ведь это	1	1
625	могло бы	2	1
626	над своими	2	1
627	содержания и	1	1
628	войной и	1	1
629	сами по	1	1
630	тургенева и	2	1
631	не для	1	1
632	отношение к	1	1
633	к ним	1	1
634	не случайно	1	1
635	много и	1	1
636	и сюжеты	1	1
637	и никогда	1	1
638	заметить что	1	1
639	на некоторые	1	1
640	роли и	1	1
641	или ином	1	1
642	уже сама	1	1
643	имели бы	1	1
644	почти с	1	1
645	процесса как	3	1
646	природа их	1	1
647	только у	2	1
648	или иной	2	1
649	всей справедливости	1	1
650	и точно	1	1
651	так не	1	1
652	понятие или	1	1
653	что поэты	1	1
654	общеизвестно например	1	1
655	несколько примеров	1	1
656	чем он	1	1
657	не рождается	2	1
658	представляет собою	11	1
659	и др	9	1
660	от обычного	1	1
661	когда говорит	1	1
662	принцип этот	1	1
663	теперь к	1	1
664	процесс в	1	1
665	одной стороны	2	1
666	поскольку она	1	1
667	и составляет	1	1
668	их следует	1	1
669	и раскрыть	1	1
670	легко и	1	1
671	и непосредственно	2	1
672	такова задача	1	1
673	жизнь в	1	1
674	самый факт	2	1
675	благодаря чему	1	1
676	и том	2	1
677	чтобы покончить	1	1
678	примером может	1	1
679	если не	1	1
680	есть одно	1	1
681	между собою	2	1
682	более чем	1	1
683	это на	1	1
684	можно утверждать	3	1
685	творческой работы	1	1
686	цитата из	1	1
687	в ноябре	1	1
688	степени сложности	1	1
689	если так	1	1
690	по своему	1	1
691	предисловии к	1	1
692	он говорит	5	1
693	не был	1	1
694	сравнению с	1	1
695	и следует	1	1
696	к настоящему	1	1
697	когда он	3	1
698	основные признаки	1	1
699	том смысле	1	1
700	войны и	2	1
701	и идеи	1	1
702	л толстой	10	1
703	еще раз	1	1
704	быть и	1	1
705	сих пор	1	1
706	что нет	2	1
707	к двум	1	1
708	самое существенное	1	1
709	случае он	1	1
710	в книге	2	1
711	искусства это	1	1
712	процесса в	1	1
713	с изменением	1	1
714	это как	1	1
715	у них	2	1
716	находит свое	1	1
717	бы в	3	1
718	и смысл	1	1
719	в свете	1	1
720	словесное выражение	1	1
721	только что	4	1
722	в этих	1	1
723	нет никаких	2	1
724	сохранила нам	1	1
725	е тех	1	1
726	толстого и	1	1
727	е в	2	1
728	о своем	2	1
729	между ними	3	1
730	необходимое условие	1	1
731	возможно более	1	1
732	этой проблемы	3	1
733	его будет	1	1
734	творчества не	1	1
735	и дает	1	1
736	существо вопроса	1	1
737	они всегда	1	1
738	новым или	1	1
739	в искусстве	6	1
740	и другие	1	1
741	и целого	1	1
742	как на	3	1
743	они не	2	1
744	которая не	2	1
