N	2gram	Tiupa_Lite_2	Problema
275	по существу	3	2
276	сравнении с	2	2
277	в контексте	1	2
278	пока еще	1	2
279	и для	3	2
280	при таком	1	2
281	в результате	2	2
282	а к	2	2
283	ее и	1	2
284	от него	1	2
285	бы в	1	2
286	развитии и	1	2
287	в сравнении	2	2
288	есть и	1	2
289	героя в	2	2
290	и состоит	1	2
291	тишина и	2	2
292	как на	3	2
293	этой точки	1	2
294	речь идет	3	1
295	одним из	3	1
296	художественному образу	1	1
297	является принципом	1	1
298	идет о	3	1
299	от самого	1	1
300	в первом	1	1
301	должна быть	1	1
302	художественности не	1	1
303	жизни для	1	1
304	той же	2	1
305	из всех	1	1
306	и само	1	1
307	на первом	2	1
308	именно к	1	1
309	а для	1	1
310	но исключительно	1	1
311	не вполне	2	1
312	мы ее	1	1
313	и он	3	1
314	стихотворение в	1	1
315	и на	6	1
316	мысли и	2	1
317	советской власти	1	1
318	сказать и	1	1
319	здесь после	1	1
320	своего рода	13	1
321	самих себя	1	1
322	он говорит	1	1
323	стихотворения в	1	1
324	у н	1	1
325	не все	1	1
326	рода смысл	1	1
327	а он	1	1
328	ответ на	1	1
329	есть по	2	1
330	а если	2	1
331	себе и	3	1
332	относится к	1	1
333	которые не	1	1
334	в произведениях	1	1
335	в истории	2	1
336	она как	1	1
337	однако не	1	1
338	и закон	1	1
339	и художественного	1	1
340	от этого	1	1
341	и хотя	1	1
342	в этот	1	1
343	в литературном	1	1
344	для писателя	1	1
345	произведения искусства	2	1
346	данной художественной	1	1
347	поскольку в	3	1
348	рассказ о	1	1
349	во многих	1	1
350	как он	2	1
351	еще одна	1	1
352	а скорее	1	1
353	о которой	2	1
354	перестает быть	3	1
355	и когда	1	1
356	и читателя	2	1
357	не к	2	1
358	том чтобы	3	1
359	что ни	1	1
360	в образе	1	1
361	говоря в	1	1
362	это конечно	1	1
363	здесь мы	1	1
364	произведение искусства	1	1
365	не станем	2	1
366	различие между	1	1
367	нам остается	1	1
368	жизни вообще	1	1
369	в него	2	1
370	быть не	2	1
371	за ней	1	1
372	в жизни	2	1
373	здесь каждому	1	1
374	ценность и	1	1
375	в них	2	1
376	далеко не	1	1
377	не всегда	1	1
378	в своих	2	1
379	которой он	1	1
380	и своя	1	1
381	автора и	1	1
382	со всей	1	1
383	которую он	1	1
384	у тютчева	1	1
385	которая так	1	1
386	от своего	1	1
387	и поскольку	1	1
388	в такой	2	1
389	на свою	3	1
390	оказывается что	1	1
391	слова в	1	1
392	как другие	1	1
393	предполагает не	1	1
394	не привносит	1	1
395	но он	1	1
396	но они	1	1
397	он этой	1	1
398	вещей и	1	1
399	даже в	4	1
400	имел в	1	1
401	случае мы	1	1
402	по улице	1	1
403	и вся	1	1
404	общего или	1	1
405	долгий путь	1	1
406	вплоть до	3	1
407	дня и	1	1
408	из нас	2	1
409	и вместо	1	1
410	революции и	1	1
411	впрочем для	1	1
412	того чтобы	1	1
413	только не	1	1
414	того и	1	1
415	казалось бы	1	1
416	подобно тому	2	1
417	до их	1	1
418	такая же	1	1
419	во всем	1	1
420	во избежание	1	1
421	сам поэт	1	1
422	это могло	1	1
423	бы пожалуй	1	1
424	не могут	1	1
425	насилия и	1	1
426	всего что	1	1
427	поэт не	2	1
428	разные произведения	1	1
429	которая делает	1	1
430	исторической значимости	1	1
431	слов но	2	1
432	н асеев	2	1
433	более не	1	1
434	быть может	3	1
435	на нем	1	1
436	узком значении	1	1
437	самим собою	1	1
438	в собственном	1	1
439	по сути	1	1
440	в пределах	1	1
441	на том	1	1
442	на нее	1	1
443	не за	1	1
444	мог бы	1	1
445	это событие	1	1
446	как таковую	1	1
447	нас только	1	1
448	поэтому в	1	1
449	где каждый	1	1
450	своего образа	1	1
451	вполне закономерно	1	1
452	произведения как	1	1
453	еще при	1	1
454	все прочие	1	1
455	но мы	1	1
456	мы прошли	1	1
457	я на	3	1
458	особого рода	1	1
459	что иначе	1	1
460	истории в	1	1
461	во втором	1	1
462	что отделяет	1	1
463	этом как	1	1
464	в ту	1	1
465	все время	1	1
466	еще только	1	1
467	нашем понимании	1	1
468	оказался в	1	1
469	в литературе	1	1
470	писателя и	1	1
471	другого не	1	1
472	что только	1	1
473	такого чего	1	1
474	дело с	1	1
475	что нам	2	1
476	со всеми	1	1
477	же он	1	1
478	для всех	5	1
479	к художественности	1	1
480	не можем	1	1
481	как единое	1	1
482	в ночи	1	1
483	свидетельствует о	2	1
484	и других	4	1
485	у того	1	1
486	понятий в	1	1
487	живую душу	1	1
488	был бы	2	1
489	земли и	1	1
490	себе в	1	1
491	от читателя	1	1
492	в одном	2	1
493	чтобы она	1	1
494	сам горький	1	1
495	у него	2	1
496	только по	1	1
497	дальше в	1	1
498	образом не	1	1
499	к той	1	1
500	ее на	1	1
501	но за	1	1
502	для того	2	1
503	нас как	1	1
504	а потому	2	1
505	нами не	1	1
506	что на	1	1
507	мы это	1	1
508	а эти	1	1
509	сама с	1	1
510	души и	1	1
511	к ее	1	1
512	себя и	2	1
513	что не	2	1
514	впоследствии в	1	1
515	и стал	1	1
516	стремится к	1	1
517	до конца	2	1
518	черты в	2	1
519	она имеет	1	1
520	однако и	1	1
521	было сказано	2	1
522	поскольку речь	2	1
523	для этой	1	1
524	к чистой	1	1
525	нет в	2	1
526	со словом	1	1
527	требует от	1	1
528	перейти в	1	1
529	самое можно	1	1
530	к своему	2	1
531	одной стороны	6	1
532	своих врагов	1	1
533	с некоторыми	1	1
534	поэта когда	1	1
535	из стихотворения	1	1
536	для тех	1	1
537	на существование	1	1
538	подводя итог	1	1
539	этот образ	1	1
540	обязан быть	1	1
541	представляется что	1	1
542	это как	2	1
543	на память	1	1
544	обращается к	3	1
545	не с	3	1
546	от всего	1	1
547	полное тождество	1	1
548	здесь поэт	3	1
549	исключительно в	1	1
550	себя он	1	1
551	здесь даже	2	1
552	только как	1	1
553	а во	1	1
554	к этой	2	1
555	ее в	1	1
556	пушкин и	1	1
557	к этому	1	1
558	можно назвать	1	1
559	основе данного	1	1
560	они не	1	1
