N	2gram	Losev_Dial_1	FransuaR
632	и строя	1	1
633	вверх и	1	1
634	не касается	1	1
635	между прочим	1	1
636	очень большой	1	1
637	что касается	2	1
638	даже больше	2	1
639	неба и	1	1
640	и борьба	1	1
641	не существует	7	1
642	что там	1	1
643	на небе	1	1
644	действительно есть	1	1
645	он чувствовал	3	1
646	это как	1	1
647	тот кто	2	1
648	представлениями о	1	1
649	у них	3	1
650	что значит	1	1
651	бы нечто	1	1
652	страшного суда	1	1
653	поэтому все	1	1
654	конце концов	3	1
655	находим в	2	1
656	по самой	1	1
657	и описание	1	1
658	нисколько не	4	1
659	луны и	1	1
660	по одному	1	1
661	жизни а	1	1
662	него и	1	1
663	им не	1	1
664	в отдельности	2	1
665	и жизнь	1	1
666	будучи в	1	1
667	к этой	1	1
668	жизни народов	1	1
669	пространстве и	2	1
670	в противоположность	5	1
671	в таком	1	1
