N	2gram	Voloshinov_2	Freidism
190	конечно в	3	3
191	не сможет	1	3
192	где оно	1	3
193	может стать	2	3
194	было бы	4	3
195	уже знаем	2	3
196	именно и	1	3
197	мысли и	3	3
198	другой –	1	3
199	войти в	1	3
200	случае не	1	3
201	можем сказать	2	3
202	тому что	4	3
203	нет никакого	1	3
204	в психике	1	3
205	самого начала	5	3
206	одна из	7	3
207	внутренней и	2	3
208	к себе	1	3
209	не могут	1	3
210	бы он	3	3
211	свою очередь	5	3
212	всем этим	2	3
213	приводит к	2	3
214	если бы	11	3
215	и внешней	2	3
216	развития как	1	3
217	и что	1	3
218	бы то	4	3
219	в конечном	1	3
220	со всеми	1	3
221	себя в	2	3
222	у него	2	3
223	в них	1	3
224	со стороны	1	3
225	и т.п	10	3
226	вместе с	2	3
227	слова и	6	3
228	и от	3	3
229	но это	1	3
230	не является	8	3
231	узком смысле	2	3
232	когда он	1	3
233	психики и	1	3
234	не знает	2	3
235	жизни и	2	3
236	ни на	1	3
237	ее в	1	3
238	по поводу	1	3
239	помощью которых	1	3
240	и выражение	1	2
241	отношения к	2	2
242	и то	3	2
243	это и	1	2
244	тем же	4	2
245	и до	3	2
246	уже указывали	1	2
247	высшей степени	3	2
248	– к	2	2
249	и дать	1	2
250	в составе	1	2
251	не совсем	1	2
252	социальной группы	6	2
253	того же	5	2
254	откуда же	1	2
255	между собой	1	2
256	в ее	3	2
257	видели что	1	2
258	но как	2	2
259	с которыми	1	2
260	ответ на	2	2
261	отличие от	3	2
262	или иное	1	2
263	из важнейших	2	2
264	значение для	1	2
265	относится к	3	2
266	всю эту	1	2
267	чем же	3	2
268	опирается на	2	2
269	дает нам	1	2
270	в своем	2	2
271	социальных взаимоотношений	2	2
272	от этого	2	2
273	в этот	1	2
274	не приходится	1	2
275	что это	2	2
276	и современная	1	2
277	в нашем	2	2
278	выражение в	5	2
279	что она	1	2
280	из этой	1	2
281	внутренней речи	7	2
282	но все	1	2
283	в совершенно	1	2
284	сознание и	1	2
285	же касается	1	2
286	на этой	5	2
287	это было	2	2
288	это не	4	2
289	– совершенно	1	2
290	на почве	9	2
291	в свой	1	2
292	отсюда и	1	2
293	этом мы	1	2
294	этого не	1	2
295	которой он	1	2
296	так называемый	1	2
297	приходит в	1	2
298	выйти за	1	2
299	том что	10	2
300	на один	1	2
301	лежат в	1	2
302	– в.в	2	2
303	мы конечно	1	2
304	в их	5	2
305	на первых	1	2
306	в отличие	3	2
307	сих пор	3	2
308	но во	1	2
309	силу и	1	2
310	возможно только	1	2
311	как это	1	2
312	в отношении	4	2
313	его целом	1	2
314	что с	1	2
315	но для	2	2
316	и притом	1	2
317	в процессе	18	2
318	не нуждается	1	2
319	сознания как	1	2
320	для всего	3	2
321	тем не	1	2
322	и мысли	1	2
323	из того	1	2
324	главе глава	1	2
325	только с	2	2
326	этом отношении	1	2
327	за ними	1	2
328	сказать –	1	2
329	все то	2	2
330	когда мы	1	2
331	социальные взаимоотношения	1	2
332	слово –	5	2
333	должны быть	2	2
334	что оно	3	2
335	они и	1	2
336	оно не	1	2
337	для себя	4	2
338	оно может	3	2
339	то или	1	2
340	из всего	2	2
341	речи мы	6	2
342	не делает	1	2
343	на основе	3	2
344	роль в	1	2
345	– говорит	2	2
346	пытается объяснить	1	2
347	и вообще	1	2
348	сознание не	1	2
349	высказывания –	5	2
350	в другом	3	2
351	и поэтому	1	2
352	и являются	2	2
353	притом в	1	2
354	до сих	3	2
355	социального общения	3	2
356	той социальной	2	2
357	этих двух	1	2
358	не меняется	1	2
359	содержания сознания	2	2
360	эта сила	1	2
361	нуждается в	1	2
362	что и	3	2
363	жизни –	1	2
364	во всей	1	2
365	которые он	1	2
366	во внутренней	2	2
367	всего этого	1	2
368	в него	1	2
369	как ее	1	2
370	быть и	6	2
371	на которой	1	2
372	себя с	2	2
373	каждого человека	2	2
374	мы видим	1	2
375	проникнуть в	1	2
376	в какой	3	2
377	может оказаться	1	2
378	для нее	1	2
379	с одной	3	2
380	социальное событие	1	2
381	и у	2	2
382	уже в	2	2
383	только на	4	2
384	ни было	6	2
385	в нашей	1	2
386	из них	1	2
387	его и	3	2
388	ввести его	1	2
389	точка зрения	1	2
390	содержание и	1	2
391	критика теории	2	2
392	ничего что	1	2
393	свое выражение	1	2
394	рядом с	2	2
395	и даже	2	2
396	в высшей	3	2
397	влияние на	4	2
398	с другой	3	2
399	человека в	1	2
400	здесь в	2	2
401	а с	2	2
402	до конца	2	2
403	связано с	3	2
404	одной стороны	3	2
405	которых мы	1	2
406	более того	6	2
407	а не	9	2
408	речи и	13	2
409	душевной жизни	1	2
410	этом –	1	2
411	так же	5	2
412	быть как	1	2
413	явлением в	1	2
414	и всей	1	2
415	со всею	3	2
416	для понимания	3	2
417	другого человека	1	2
418	– мы	2	2
419	сказать не	1	2
420	в основном	4	2
421	только для	1	2
422	же самое	6	2
423	и часто	1	2
424	не существует	3	2
425	формы и	2	2
426	и ни	1	2
427	все они	1	2
428	да и	3	2
429	связанный с	1	2
430	к его	2	2
431	в заключение	1	2
432	вполне понятно	4	2
433	и другие	1	2
434	к этому	5	2
435	как на	2	2
436	они не	2	2
437	этом совершенно	1	1
438	оно оно	1	1
439	можно говорить	1	1
440	одним из	2	1
441	относится и	1	1
442	поэтому-то они	1	1
443	выражения в	2	1
444	противоречие с	1	1
445	данное высказывание	1	1
446	науки о	2	1
447	но тем	1	1
448	нам кажется	1	1
449	и существеннее	1	1
450	конечно с	1	1
451	кажется что	1	1
452	слова –	2	1
453	не имеют	3	1
454	и политическая	1	1
455	о так	1	1
456	обойтись без	1	1
457	а как	4	1
458	всего того	1	1
459	на тех	1	1
460	содержание психики	1	1
461	слагается из	2	1
462	случае это	2	1
463	вопрос о	2	1
464	ответить на	1	1
465	оно принадлежит	1	1
466	она слагается	1	1
467	идеологические системы	1	1
468	но она	1	1
469	другие –	1	1
470	которое не	1	1
471	мы и	1	1
472	то это	1	1
473	конечно и	2	1
474	в целом	1	1
475	что можно	1	1
476	образом оказывается	1	1
477	так а	1	1
478	большей степени	1	1
479	и самого	2	1
480	дать ему	1	1
481	к целому	4	1
482	бытия а	1	1
483	время в	1	1
484	что его	1	1
485	там и	1	1
486	подходить к	1	1
487	 глава	1	1
488	коем случае	2	1
489	же на	1	1
490	к которой	1	1
491	в качестве	3	1
492	каком направлении	1	1
493	иногда и	3	1
494	– характерная	1	1
495	глава четвертая	1	1
496	и речи	2	1
497	контексте в	1	1
498	что они	2	1
499	только путем	2	1
500	конечно совершенно	2	1
501	в истории	3	1
502	в центре	1	1
503	и процессы	1	1
504	независимо от	2	1
505	в различные	1	1
506	и нет	1	1
507	о социальной	1	1
508	определения этих	1	1
509	однако не	1	1
510	переживания и	4	1
511	совершается на	1	1
512	идеологично и	1	1
513	в круг	1	1
514	здесь –	1	1
515	и каждое	1	1
516	его к	2	1
517	показали что	1	1
518	и хотя	1	1
519	где все	1	1
520	под ним	1	1
521	обратное влияние	4	1
522	время это	1	1
523	говорили что	1	1
524	бы не	2	1
525	сложной и	1	1
526	в маленьком	1	1
527	как он	1	1
528	этот вывод	1	1
529	высказывания не	2	1
530	на то	4	1
531	а вовсе	1	1
532	вообще не	1	1
533	чем сильнее	1	1
534	что было	1	1
535	от его	1	1
536	совпадало с	1	1
537	социально-экономической закономерности	1	1
538	глубже и	1	1
539	– на	3	1
540	мы полагаем	2	1
541	идеологии но	1	1
542	идеологического творчества	2	1
543	из него	2	1
544	большого числа	1	1
545	находит себе	2	1
546	к выводу	1	1
547	без исключения	2	1
548	в нее	1	1
549	конца и	1	1
550	в основу	1	1
551	 теория	1	1
552	на мать	1	1
553	не следует	2	1
554	как они	1	1
555	социальную оценку	1	1
556	им как	2	1
557	со всем	1	1
558	поэтому с	1	1
559	не нашел	1	1
560	входит в	1	1
561	не умеет	1	1
562	которые связывали	1	1
563	из разновидностей	1	1
564	форм их	1	1
565	форму и	3	1
566	случае является	1	1
567	к определенным	1	1
568	и тем	4	1
569	в беседе	1	1
570	и сознания	1	1
571	жизненного высказывания	1	1
572	о которых	1	1
573	далеко не	2	1
574	и совершается	1	1
575	оно все	1	1
576	их взаимоотношения	1	1
577	место и	1	1
578	глубокие пласты	1	1
579	во внимание	1	1
580	он и	2	1
581	двух направлениях	2	1
582	и было	1	1
583	находят свое	1	1
584	здесь она	1	1
585	какие же	1	1
586	момента в	1	1
587	этом случае	1	1
588	были выработаны	1	1
589	из сферы	1	1
590	он помещает	1	1
591	всеми членами	1	1
592	наш поступок	1	1
593	никаких оснований	1	1
594	нас не	2	1
595	группы к	1	1
596	почти не	1	1
597	– лишь	4	1
598	не к	3	1
599	себе а	1	1
600	слова мы	1	1
601	понятно что	1	1
602	нему и	1	1
603	далеки от	1	1
604	моей социальной	1	1
605	является только	2	1
606	контексте мы	2	1
607	сознание –	3	1
608	накопляются те	2	1
609	для изучения	1	1
610	вот один	1	1
611	в одном	1	1
612	из глубин	1	1
613	друг другу	1	1
614	по крайней	2	1
615	периода –	1	1
616	всякое осознание	1	1
617	оно само	1	1
618	уже сказали	1	1
619	же такое	1	1
620	этого мало	1	1
621	растворяет в	1	1
622	иной раз	1	1
623	может обойтись	1	1
624	гораздо большей	1	1
625	человека есть	1	1
626	в идеологическом	2	1
627	официальной идеологии	1	1
628	до известной	1	1
629	а иногда	3	1
630	прочь от	1	1
631	друг друга	2	1
632	это последнее	1	1
633	тогда когда	1	1
634	она ни	1	1
635	мы живем	1	1
636	и внутренней	1	1
637	образом в	1	1
638	нам предстоит	1	1
639	– для	1	1
640	достигнутого в	1	1
641	в коем	2	1
642	дело в	1	1
643	ярким и	1	1
644	или как	2	1
645	заложенные в	1	1
646	они являются	3	1
647	ровно ничего	1	1
648	слове и	3	1
649	правда это	1	1
650	и является	2	1
651	душу но	1	1
652	смысле –	1	1
653	каждое наше	1	1
654	внешней и	1	1
655	ли это	2	1
656	и со	1	1
657	конечно только	1	1
658	и здесь	5	1
659	представляется нам	1	1
660	в индивидуальной	2	1
661	разрыв между	2	1
662	для овладения	1	1
663	не давая	1	1
664	в направлении	6	1
665	на границе	2	1
666	морали науки	1	1
667	мы все	1	1
668	его с	1	1
669	совершенно неизбежно	1	1
670	той или	4	1
671	по сравнению	1	1
672	общения в	3	1
673	каждый наш	1	1
674	ее –	1	1
675	помещает в	1	1
676	если же	2	1
677	о том	3	1
678	человека имеет	1	1
679	в работе	1	1
680	и это	3	1
681	но при	1	1
682	удалось нащупать	1	1
683	пытается в	1	1
684	направлении к	3	1
685	мысль о	1	1
686	и когда	1	1
687	и сам	1	1
688	мы только	3	1
689	только через	1	1
690	на нее	1	1
691	не с	2	1
692	ясно что	1	1
693	рождения и	1	1
694	его социальной	1	1
695	увидим что	1	1
696	другая форма	1	1
697	можно только	1	1
698	мы в	1	1
699	все сказанное	1	1
700	хоть сколько-нибудь	3	1
701	из одного	4	1
702	часть третья	1	1
703	ничего не	4	1
704	этих особенностей	1	1
705	находится в	1	1
706	все его	2	1
707	связанное с	1	1
708	превращения его	1	1
709	единой цепи	1	1
710	психики не	1	1
711	на все	2	1
712	то есть	2	1
713	в широком	1	1
714	рассчитана на	1	1
715	внимание на	1	1
716	нашей работы	3	1
717	социальная среда	1	1
718	этой почве	5	1
719	но когда	1	1
720	особого рода	1	1
721	нет это	1	1
722	– во	1	1
723	которые мы	1	1
724	какие мы	1	1
725	понимания в	1	1
726	мы ни	5	1
727	ними в	1	1
728	в форме	5	1
729	этом как	2	1
730	крайней мере	2	1
731	всех основных	2	1
732	сил на	1	1
733	быть ничего	1	1
734	исходя из	1	1
735	нем и	1	1
736	слов и	3	1
737	все время	2	1
738	и устойчивое	1	1
739	каких бы	1	1
740	и следовательно	6	1
741	и всякое	2	1
742	или может	2	1
743	в лице	1	1
744	более глубокие	2	1
745	именно ему	1	1
746	следовательно в	1	1
747	к которому	1	1
748	оставаясь в	2	1
749	в двух	3	1
750	внутреннее противоречие	1	1
751	или иногда	1	1
752	которым мы	1	1
753	к современной	1	1
754	дело с	1	1
755	два основных	1	1
756	вступить в	3	1
757	чисто идеологическим	1	1
758	к нашему	1	1
759	определяются социально-экономическими	1	1
760	и так	1	1
761	не перестает	1	1
762	в обществе	1	1
763	они могут	2	1
764	на элементы	1	1
765	это же	2	1
766	только оно	1	1
767	есть в	1	1
768	идеологии и	1	1
769	сложилось и	1	1
770	говорить об	1	1
771	для других	3	1
772	также и	1	1
773	в виде	2	1
774	сознание как	1	1
775	основе всей	1	1
776	смысла в	1	1
777	легли в	1	1
778	и других	1	1
779	дает ему	1	1
780	уже с	1	1
781	в борьбу	1	1
782	между говорящими	2	1
783	идеологии они	1	1
784	внутреннее переживание	1	1
785	только их	1	1
786	о причинах	1	1
787	идеологическое творчество	1	1
788	одно из	1	1
789	не так	2	1
790	в корне	3	1
791	причинах и	1	1
792	цели и	1	1
793	слова в	8	1
794	этим индивидуальным	1	1
795	выводит из	1	1
796	это высказывание	1	1
797	общего языка	1	1
798	данного высказывания	5	1
799	– так	2	1
800	внешнее выражение	4	1
801	взаимоотношений в	1	1
802	никакого отношения	1	1
803	и им	1	1
804	ни до	1	1
805	сложившейся идеологии	1	1
806	тем что	2	1
807	и накопляются	1	1
808	даже и	2	1
809	лишь для	1	1
810	и только	1	1
811	проникнуть к	1	1
812	же деле	3	1
813	в другой	1	1
814	компромиссом между	2	1
815	людьми –	1	1
816	или иной	5	1
817	сами эти	1	1
818	согласно учению	1	1
819	и чем	1	1
820	именно в	2	1
821	стороны он	1	1
822	эти две	1	1
823	мы никогда	2	1
824	в каких	1	1
825	с той	1	1
826	характерно для	1	1
827	мы его	1	1
828	и между	1	1
829	опереться на	1	1
830	полагаем что	1	1
831	в некоторых	1	1
832	только по	1	1
833	громадное значение	3	1
834	превращается в	1	1
835	самом же	3	1
836	себя во-вне	1	1
837	и речь	2	1
838	а на	1	1
839	на которых	1	1
840	как системы	2	1
841	однако и	2	1
842	т.е не	2	1
843	единичного высказывания	1	1
844	как ни	1	1
845	потому-то и	1	1
846	так называемой	2	1
847	отнюдь не	8	1
848	в слове	4	1
849	м ы	1	1
850	там где	2	1
851	своего понимания	1	1
852	случаев только	1	1
853	пр и	4	1
854	или с	1	1
855	на слово	2	1
856	социальной ситуацией	2	1
857	себя на	1	1
858	понимание и	1	1
859	все основные	2	1
860	мы говорим	1	1
861	социальной среде	1	1
862	динамика взаимоотношений	1	1
863	становится на	1	1
864	направление в	2	1
865	именно для	3	1
866	к процессу	1	1
867	к сохранению	1	1
868	сравнению с	1	1
869	высказывания с	1	1
870	на которое	1	1
871	смысле этого	4	1
872	связаны с	1	1
873	высказывание язык	1	1
874	у самого	1	1
875	основных направления	1	1
876	распадается на	2	1
877	своего содержания	1	1
878	быть не	1	1
879	индивидуальной душе	1	1
880	в это	1	1
881	этого слова	5	1
882	в контексте	5	1
883	и формы	3	1
884	реальности в	1	1
885	в гораздо	1	1
886	и развитию	1	1
887	это выражение	1	1
888	является как	2	1
889	в смысле	6	1
890	оно пытается	1	1
891	остается в	1	1
892	внешнего выражения	1	1
893	от особенностей	1	1
894	религиозные системы	1	1
895	до чего	1	1
896	известной степени	1	1
897	являются не	1	1
898	этого рода	1	1
899	развитию ее	1	1
900	идеология в	1	1
901	об отношении	1	1
902	он определяется	1	1
903	это первое	1	1
904	стать и	1	1
905	которого они	1	1
906	его дифференциации	1	1
907	чтобы понять	2	1
908	пр далее	1	1
909	это часто	1	1
910	очередь является	1	1
911	у них	1	1
912	находит свое	1	1
913	является чистым	1	1
914	бы в	4	1
915	еще более	2	1
916	тем более	5	1
917	в динамике	1	1
918	сложились в	1	1
919	образом тема	1	1
920	его формы	4	1
921	не верен	1	1
922	или не	1	1
923	же в	1	1
924	в различных	3	1
925	социальной группе	1	1
926	наше сознательное	1	1
927	в том	7	1
928	отношении к	5	1
929	к ее	1	1
930	комплекса это	1	1
931	нам не	1	1
932	границу между	1	1
933	нет ничего	1	1
934	этим явлениям	1	1
935	работы и	1	1
936	из внутреннего	1	1
937	ведь именно	1	1
938	но можно	1	1
939	совсем так	1	1
940	в иной	1	1
941	сохранению и	1	1
942	же мы	1	1
943	пр все	1	1
944	из этого	1	1
945	на своем	1	1
946	свою основу	1	1
947	это та	1	1
948	является выражением	3	1
949	и слов	1	1
950	а может	1	1
951	независимое от	1	1
952	т.е как	1	1
953	с процессом	1	1
954	значение в	4	1
955	можно назвать	1	1
956	гораздо более	1	1
