N	2gram	Propp_Isto_6	Myslijsy
169	них не	1	3
170	на все	1	3
171	его в	5	3
172	это не	4	3
173	и тем	4	3
174	кажется что	2	3
175	о которых	1	3
176	далеко не	3	3
177	в эту	2	3
178	в этих	2	3
179	и при	1	3
180	себе в	4	3
181	того кто	1	3
182	в ней	5	3
183	на него	2	3
184	об одном	2	3
185	оно не	1	3
186	если мы	1	3
187	те же	1	3
188	не с	1	3
189	том как	3	3
190	находится в	1	3
191	на вопрос	1	3
192	но мы	2	3
193	можно заметить	1	3
194	от них	1	3
195	которое мы	1	3
196	согласно с	1	3
197	одно из	1	3
198	не так	2	3
199	искать в	1	3
200	от другого	1	3
201	что на	1	3
202	на ней	1	3
203	одной стороны	7	3
204	а от	1	3
205	есть явление	1	3
206	смысле этого	1	3
207	но это	4	3
208	и для	1	3
209	и от	3	3
210	то не	1	3
211	только что	2	3
212	с ними	2	3
213	все что	4	3
214	как на	3	3
215	ли мы	1	2
216	также что	1	2
217	в движение	1	2
218	таком случае	1	2
219	и есть	1	2
220	нас на	1	2
221	к другой	1	2
222	не имеют	1	2
223	отношения к	1	2
224	бы что	1	2
225	вопрос о	3	2
226	мы легко	1	2
227	с его	4	2
228	только после	1	2
229	то мы	1	2
230	только потому	1	2
231	не все	1	2
232	с которыми	1	2
233	по отношению	2	2
234	все эти	8	2
235	и тот	1	2
236	но на	1	2
237	но вместе	1	2
238	что ни	1	2
239	и по	4	2
240	на этом	1	2
241	что душа	3	2
242	одно и	1	2
243	но все	2	2
244	связанные с	1	2
245	в другом	1	2
246	нам по	1	2
247	в жизни	1	2
248	мы знаем	2	2
249	к мысли	1	2
250	не столько	1	2
251	мы находим	2	2
252	он представляется	2	2
253	но он	2	2
254	их в	3	2
255	что например	1	2
256	тому что	1	2
257	что есть	1	2
258	если и	1	2
259	некоторых случаях	2	2
260	и его	7	2
261	что с	1	2
262	сказать что	3	2
263	того чтобы	1	2
264	к ней	1	2
265	у нас	5	2
266	превращается в	7	2
267	когда мы	2	2
268	его с	3	2
269	и это	8	2
270	того самого	1	2
271	оно может	2	2
272	что все	1	2
273	что у	2	2
274	после того	2	2
275	стремление к	1	2
276	можно бы	1	2
277	и здесь	1	2
278	и поэтому	1	2
279	образом мы	1	2
280	теперь уже	1	2
281	как вообще	1	2
282	один из	3	2
283	вне себя	1	2
284	мы видим	5	2
285	случаи когда	2	2
286	есть в	1	2
287	и они	2	2
288	отношений а	1	2
289	а это	1	2
290	и других	3	2
291	заключить что	1	2
292	друг друга	1	2
293	но что	1	2
294	у него	7	2
295	связано с	4	2
296	указание на	1	2
297	такое же	1	2
298	а с	2	2
299	между ними	1	2
300	и мертвых	2	2
301	зависит от	4	2
302	в связи	1	2
303	имея в	1	2
304	так же	2	2
305	как это	5	2
306	перехода от	1	2
307	некоторое время	1	2
308	быть только	2	2
309	сравнении с	1	2
310	все это	1	2
311	общие черты	2	2
312	из себя	1	2
313	в его	5	2
314	или в	3	2
315	которые первоначально	1	2
316	о котором	2	2
317	бы в	1	2
318	мы должны	2	2
319	его уже	1	2
320	на более	3	2
321	но если	1	2
322	другой стороны	8	2
323	в сравнении	1	2
324	может происходить	1	2
325	но эти	2	2
326	к этому	3	2
327	ту же	2	1
328	как говорят	1	1
329	одним из	1	1
330	отношение к	1	1
331	с новыми	1	1
332	и действительно	3	1
333	не видим	1	1
334	не имел	1	1
335	но тогда	1	1
336	тех же	1	1
337	мере в	1	1
338	из другого	2	1
339	и до	2	1
340	имеем и	3	1
341	должна быть	3	1
342	мы уже	6	1
343	им самим	1	1
344	оно только	2	1
345	что между	4	1
346	которую мы	1	1
347	говоря и	1	1
348	этом не	1	1
349	происходит это	1	1
350	которой как	1	1
351	эта форма	1	1
352	оно есть	1	1
353	они были	1	1
354	себе что	1	1
355	всех сторон	1	1
356	на нем	1	1
357	ему с	1	1
358	чего оно	1	1
359	бы она	1	1
360	в ее	1	1
361	видели что	3	1
362	могло быть	2	1
363	быть признаны	1	1
364	которые связаны	1	1
365	легко можем	1	1
366	но как	4	1
367	это видно	1	1
368	заметим что	1	1
369	потеряли свой	1	1
370	друг на	1	1
371	должны были	2	1
372	он будет	1	1
373	ни последовательностью	1	1
374	отличие от	1	1
375	разница в	1	1
376	когда например	1	1
377	человек может	1	1
378	от основного	1	1
379	на тот	2	1
380	в истории	1	1
381	крики с	1	1
382	в одной	2	1
383	что именно	1	1
384	дает нам	2	1
385	стороны и	2	1
386	этого развития	1	1
387	однако не	1	1
388	перед нами	2	1
389	и восстановить	2	1
390	по форме	1	1
391	которое и	1	1
392	и наконец	3	1
393	поздно и	1	1
394	знаю что	1	1
395	в противоположность	1	1
396	этой цели	1	1
397	ясно и	1	1
398	образования представления	1	1
399	от этого	3	1
400	в этот	1	1
401	он в	1	1
402	одном случае	1	1
403	за этим	1	1
404	его и	1	1
405	имеем в	4	1
406	дальше и	1	1
407	бы с	1	1
408	по-видимому не	1	1
409	в обратном	1	1
410	он не	2	1
411	от которого	1	1
412	из нашего	1	1
413	на том	8	1
414	к одному	1	1
415	что одно	1	1
416	еще мало	1	1
417	во-первых потому	1	1
418	на земле	4	1
419	чтобы в	1	1
420	из него	2	1
421	между человеком	1	1
422	что три	1	1
423	так называемым	1	1
424	как они	1	1
425	не будет	5	1
426	же не	2	1
427	все наше	1	1
428	чего он	1	1
429	об этом	1	1
430	связанных с	1	1
431	и с	6	1
432	к заключению	3	1
433	образом если	1	1
434	по одним	1	1
435	он есть	1	1
436	известно что	2	1
437	видит перед	1	1
438	приходит в	2	1
439	предмета как	1	1
440	ни в	2	1
441	его частей	1	1
442	отражается в	1	1
443	не всегда	4	1
444	зависит не	1	1
445	мы видели	11	1
446	заставляют нас	1	1
447	оно имеет	1	1
448	очень сложное	1	1
449	чем в	1	1
450	в чистом	1	1
451	в царстве	2	1
452	же есть	1	1
453	или вообще	2	1
454	можно сказать	2	1
455	по тому	1	1
456	сторона его	1	1
457	таким же	3	1
458	можно найти	1	1
459	а как	1	1
460	это только	1	1
461	этого представления	3	1
462	человеком и	2	1
463	прийти к	1	1
464	на первых	1	1
465	что нужно	1	1
466	в которых	2	1
467	знаем что	2	1
468	что я	1	1
469	на место	3	1
470	всегда остается	2	1
471	выше мы	1	1
472	не будем	2	1
473	которые в	2	1
474	самое время	2	1
475	в прямом	1	1
476	и эти	5	1
477	на другую	2	1
478	и более	1	1
479	только те	1	1
480	природу и	1	1
481	сам он	1	1
482	и вся	1	1
483	и болезнь	1	1
484	с развитием	1	1
485	другой на	1	1
486	в таких	1	1
487	на котором	3	1
488	к этим	1	1
489	можем предположить	1	1
490	на меня	1	1
491	не имели	4	1
492	ничего не	2	1
493	этих двух	1	1
494	или как	2	1
495	наблюдать как	2	1
496	по своей	1	1
497	меня и	3	1
498	же было	1	1
499	уже и	1	1
500	тела и	2	1
501	не потому	3	1
502	в тени	1	1
503	начиная с	1	1
504	к себе	2	1
505	такие случаи	1	1
506	языке и	1	1
507	и такие	1	1
508	и сам	2	1
509	похож на	1	1
510	указать на	1	1
511	отличается от	2	1
512	для такого	1	1
513	наоборот в	1	1
514	к тому	2	1
515	бы он	1	1
516	что при	2	1
517	где он	2	1
518	с образом	1	1
519	должен быть	1	1
520	известных нам	1	1
521	как мы	4	1
522	подобных случаях	1	1
523	эти представления	5	1
524	но при	2	1
525	здесь не	2	1
526	только при	1	1
527	не могло	2	1
528	из приведенных	1	1
529	огонь и	1	1
530	только то	2	1
531	здесь может	1	1
532	мы наблюдаем	1	1
533	его самого	1	1
534	если они	3	1
535	здесь как	1	1
536	этим в	2	1
537	наше внимание	1	1
538	в палец	1	1
539	а там	2	1
540	на них	1	1
541	хотя это	1	1
542	с человеком	1	1
543	все его	1	1
544	связанное с	1	1
545	со всех	1	1
546	от животного	1	1
547	каждый раз	1	1
548	приближается к	1	1
549	слова из	1	1
550	состоят в	1	1
551	язык и	1	1
552	никак не	1	1
553	одного из	1	1
554	от своего	1	1
555	представление в	1	1
556	только за	1	1
557	что или	1	1
558	всегда может	1	1
559	что видно	1	1
560	первых порах	1	1
561	переходит в	1	1
562	в ряд	1	1
563	на одном	1	1
564	ее как	1	1
565	может иметь	2	1
566	как она	1	1
567	указывающих на	1	1
568	же можно	3	1
569	еще несколько	1	1
570	к нему	1	1
571	что здесь	3	1
572	он что	1	1
573	но так	3	1
574	пространственных представлений	1	1
575	но с	1	1
576	и вопрос	1	1
577	такое стремление	1	1
578	время когда	1	1
579	менее в	1	1
580	связей с	2	1
581	дело с	1	1
582	как нечто	1	1
583	представления в	2	1
584	когда нам	1	1
585	между этими	1	1
586	их не	1	1
587	в огонь	1	1
588	именно на	2	1
589	человека с	1	1
590	же и	1	1
591	же от	1	1
592	при помощи	3	1
593	он имеет	4	1
594	роль и	1	1
595	совсем другое	2	1
596	никто не	2	1
597	пока не	2	1
598	есть та	1	1
599	и также	1	1
600	нами как	2	1
601	давно уже	1	1
602	оно так	1	1
603	может находиться	1	1
604	к ним	1	1
605	и язык	1	1
606	может служить	1	1
607	только с	1	1
608	есть одно	1	1
609	этом будет	1	1
610	были бы	1	1
611	в особенности	1	1
612	а на	1	1
613	случае если	1	1
614	однако что	1	1
615	связаны с	5	1
616	именно в	1	1
617	а именно	9	1
618	по всей	1	1
619	и др	2	1
620	на друга	1	1
621	в картине	1	1
622	его как	1	1
623	как ни	1	1
624	и принимает	1	1
625	если этот	1	1
626	нашего сознания	1	1
627	могут служить	1	1
628	человека или	1	1
629	что из	2	1
630	в подобных	1	1
631	очень часто	5	1
632	сказать даже	1	1
633	уже давно	2	1
634	нее как	1	1
635	таких представлений	2	1
636	а одно	2	1
637	относятся к	1	1
638	не удается	1	1
639	же с	1	1
640	вопрос этот	2	1
641	при переходе	1	1
642	к своему	3	1
643	дождь но	1	1
644	видит в	1	1
645	если оно	1	1
646	а если	1	1
647	не подтверждается	1	1
648	это есть	1	1
649	что же	2	1
650	для проявления	1	1
651	а потом	2	1
652	чтобы содержание	1	1
653	так скоро	1	1
654	и вполне	1	1
655	что как	1	1
656	значит что	2	1
657	так сильно	1	1
658	нам еще	2	1
659	с этой	2	1
660	этом случае	6	1
661	и о	1	1
662	но для	2	1
663	которые были	1	1
664	но разумеется	1	1
665	в более	6	1
666	мы только	1	1
667	может но	1	1
668	не встречается	1	1
669	не представляет	2	1
670	наблюдения над	1	1
671	тем более	1	1
672	и могли	1	1
673	что касается	2	1
674	мог быть	1	1
675	есть уже	1	1
676	есть здесь	1	1
677	здесь только	1	1
678	связь с	11	1
679	его к	1	1
680	может и	1	1
681	в народной	1	1
682	состоит из	1	1
683	это на	1	1
684	еще ясно	1	1
685	в последнем	2	1
686	есть и	4	1
687	время не	1	1
688	жизни и	2	1
689	это так	1	1
690	но еще	1	1
691	ее в	6	1
692	в своих	3	1
693	то оно	1	1
694	весь процесс	1	1
695	тот его	1	1
696	от которой	1	1
697	я могу	2	1
698	этой точки	1	1
699	смысле что	1	1
