N	2gram	Bakhtin_Pr_1	Marksizm
165	является в	1	3
166	войти в	1	3
167	в то	10	3
168	к этим	1	3
169	на язык	1	3
170	же время	7	3
171	следует что	1	3
172	этом отношении	5	3
173	в области	3	3
174	не могут	6	3
175	же самое	1	3
176	должны быть	1	3
177	не есть	1	3
178	и это	5	3
179	не существует	1	3
180	только при	2	3
181	в дальнейшем	1	3
182	понятно что	1	3
183	из основных	1	3
184	можно сказать	2	3
185	с другими	7	3
186	здесь в	1	3
187	и следовательно	1	3
188	конце концов	4	3
189	того что	2	3
190	быть и	1	3
191	одной из	1	3
192	в какой	1	3
193	и действительно	1	3
194	между тем	5	3
195	сознания как	1	3
196	не дает	3	3
197	большинстве случаев	2	3
198	из них	2	3
199	лишь для	1	3
200	в каком	1	3
201	социальной жизни	2	3
202	не было	3	3
203	на этот	2	3
204	в бытии	1	3
205	все это	7	3
206	смысле этого	1	3
207	слова и	1	3
208	и от	1	3
209	она может	1	3
210	сознания и	3	3
211	слово в	2	3
212	и при	1	3
213	совершенно не	1	3
214	мы должны	2	3
215	первом случае	1	3
216	это и	9	3
217	вполне понятно	1	3
218	одним из	8	2
219	же как	1	2
220	все остальное	1	2
221	или к	2	2
222	делают его	1	2
223	мы уже	2	2
224	той же	6	2
225	со всех	1	2
226	не приходится	1	2
227	точкой зрения	1	2
228	совпадает с	2	2
229	этом условии	1	2
230	зависимости от	3	2
231	и он	1	2
232	но при	1	2
233	быть понято	1	2
234	первый план	1	2
235	в чем	1	2
236	как если	1	2
237	явлений и	1	2
238	для других	2	2
239	не все	1	2
240	себе и	3	2
241	свои мысли	1	2
242	в одной	4	2
243	поэтому-то и	1	2
244	как к	1	2
245	в своем	8	2
246	однако не	2	2
247	понять и	1	2
248	его к	4	2
249	в действительности	1	2
250	глава вторая	1	2
251	от этого	1	2
252	то в	1	2
253	бы и	4	2
254	к индивидуальному	1	2
255	в нашем	1	2
256	из этих	2	2
257	в себе	5	2
258	как он	2	2
259	он ни	1	2
260	являются лишь	1	2
261	должна быть	2	2
262	пределах одного	1	2
263	не как	12	2
264	из него	1	2
265	можно было	3	2
266	человека в	5	2
267	в работе	1	2
268	что все	3	2
269	выражение и	1	2
270	и с	4	2
271	бы в	3	2
272	действительности в	1	2
273	этом смысле	9	2
274	ведь в	1	2
275	ни в	3	2
276	для них	1	2
277	ни одной	2	2
278	разобранные нами	1	2
279	всею совокупностью	2	2
280	должно быть	1	2
281	и взаимно	1	2
282	на первый	1	2
283	и диалектика	1	2
284	общества и	1	2
285	мы замечаем	1	2
286	точку зрения	4	2
287	в философии	1	2
288	и более	1	2
289	зрения и	2	2
290	тому что	2	2
291	в русской	1	2
292	мысли в	2	2
293	что такое	1	2
294	в основе	5	2
295	не могло	1	2
296	следовательно и	2	2
297	одна из	2	2
298	как она	1	2
299	и является	1	2
300	в сознании	2	2
301	точке зрения	2	2
302	у нас	1	2
303	нет ни	2	2
304	могут быть	1	2
305	во все	3	2
306	является одним	1	2
307	к тому	1	2
308	его значение	1	2
309	они и	1	2
310	она не	5	2
311	с ее	2	2
312	имеет значение	2	2
313	дано в	2	2
314	никогда не	5	2
315	если бы	10	2
316	и даже	3	2
317	о том	2	2
318	за пределами	1	2
319	художественный образ	1	2
320	все в	6	2
321	и во	2	2
322	во втором	1	2
323	что и	5	2
324	и взаимодействия	1	2
325	говорит он	8	2
326	и только	1	2
327	в литературе	3	2
328	что он	10	2
329	целом ряде	1	2
330	словом и	1	2
331	психологии или	1	2
332	именно на	2	2
333	в качестве	1	2
334	в единстве	7	2
335	и других	5	2
336	глава первая	1	2
337	менее всего	4	2
338	и их	2	2
339	всяком случае	3	2
340	так как	7	2
341	речь и	1	2
342	свое выражение	1	2
343	как раз	4	2
344	тем что	3	2
345	что не	1	2
346	нового времени	1	2
347	вот в	1	2
348	одну из	1	2
349	там где	6	2
350	его именно	1	2
351	не об	3	2
352	и вне	1	2
353	в частности	1	2
354	из которых	2	2
355	к своему	1	2
356	и идеологической	1	2
357	со всею	3	2
358	в первой	2	2
359	этого слова	2	2
360	с этой	1	2
361	благодаря этому	2	2
362	но для	2	2
363	слова но	2	2
364	отсюда следует	1	2
365	мира и	7	2
366	этой действительности	2	2
367	в романе	11	2
368	не знает	1	2
369	к его	1	2
370	отношению к	11	2
371	из этого	1	2
372	дана как	1	2
373	же и	1	2
374	жизни и	6	2
375	в своих	2	2
376	действительности так	1	1
377	в объективном	2	1
378	от этой	1	1
379	неотделима от	1	1
380	например в	3	1
381	словом как	1	1
382	должен быть	1	1
383	не видим	1	1
384	и то	1	1
385	становится в	1	1
386	характер или	1	1
387	ее до	1	1
388	органическое единство	2	1
389	социологическая и	1	1
390	индивидуальности и	1	1
391	тем же	1	1
392	несколько подробнее	1	1
393	отношения между	2	1
394	и до	1	1
395	этого в	1	1
396	она все	1	1
397	исходит из	3	1
398	слово же	1	1
399	его не	1	1
400	то для	1	1
401	из всех	1	1
402	за другом	1	1
403	первой и	1	1
404	что вся	1	1
405	или наоборот	1	1
406	и само	2	1
407	среды и	1	1
408	почти все	1	1
409	в каждый	1	1
410	так чтобы	1	1
411	говорить о	2	1
412	этапы развития	1	1
413	принадлежит к	1	1
414	жизни как	1	1
415	становится объектом	1	1
416	в целом	4	1
417	между репликами	1	1
418	в каждой	2	1
419	и самого	4	1
420	которые он	2	1
421	он сам	3	1
422	здесь не	1	1
423	но этого	1	1
424	с его	6	1
425	выражения в	1	1
426	функция этого	1	1
427	иного рода	1	1
428	но конечно	2	1
429	а следовательно	1	1
430	совсем не	1	1
431	но как	3	1
432	а только	1	1
433	не входит	1	1
434	со всеми	1	1
435	ответ на	1	1
436	а и	1	1
437	и диалога	1	1
438	с собою	2	1
439	ищет не	1	1
440	отношение к	1	1
441	в едином	4	1
442	найти только	1	1
443	и идеологию	1	1
444	устойчивые объективные	1	1
445	в особом	1	1
446	его на	2	1
447	как образ	2	1
448	нами особенности	1	1
449	этому возникает	1	1
450	структуре романа	2	1
451	первого лица	2	1
452	математической формулы	1	1
453	хотя и	1	1
454	могли бы	3	1
455	и понимания	3	1
456	и наконец	5	1
457	это тоже	1	1
458	все возможные	3	1
459	тон и	1	1
460	романе не	1	1
461	со своей	1	1
462	лежит на	1	1
463	как социальной	1	1
464	что это	1	1
465	слова проблема	1	1
466	ни один	2	1
467	тон в	1	1
468	концов так	1	1
469	тоже не	1	1
470	в этой	4	1
471	в известном	1	1
472	в последнее	1	1
473	с их	5	1
474	нами в	1	1
475	всего необходимо	1	1
476	бы только	1	1
477	сознания с	2	1
478	другом случае	1	1
479	видим и	1	1
480	но ведь	1	1
481	вследствие этого	1	1
482	не следует	1	1
483	жизни является	1	1
484	до крайней	1	1
485	как личность	1	1
486	поскольку он	1	1
487	перестает быть	1	1
488	внутреннего слова	1	1
489	всех этих	3	1
490	ряд лишь	1	1
491	не значит	2	1
492	есть та	1	1
493	его социальное	1	1
494	них нет	1	1
495	и вот	2	1
496	в россии	1	1
497	вообще не	1	1
498	к каждому	1	1
499	их в	2	1
500	и единство	1	1
501	в плане	5	1
502	и верно	1	1
503	какой бы	2	1
504	подобно тому	3	1
505	своего идеологического	1	1
506	и по	2	1
507	оказалось бы	1	1
508	ни был	1	1
509	значительной степени	1	1
510	что почти	1	1
511	мы его	2	1
512	же не	1	1
513	те новые	1	1
514	как автор	2	1
515	в совершенно	2	1
516	значение в	1	1
517	поэтому с	1	1
518	сознание не	1	1
519	зрения на	8	1
520	это не	10	1
521	которая как	1	1
522	не совпадает	1	1
523	лишь на	2	1
524	себе их	1	1
525	и тем	2	1
526	ведь если	1	1
527	действительности он	1	1
528	и во-вторых	1	1
529	нет в	1	1
530	окружающей действительности	2	1
531	всегда и	1	1
532	но значение	1	1
533	между собою	1	1
534	и целое	1	1
535	т.п все	1	1
536	он от	1	1
537	как таковой	1	1
538	сознанию и	1	1
539	в один	2	1
540	нисколько не	2	1
541	художественный смысл	1	1
542	этому новому	1	1
543	если и	1	1
544	или точнее	1	1
545	художественного творчества	2	1
546	сознания но	1	1
547	можно найти	1	1
548	к истории	1	1
549	почти не	1	1
550	конечно что	2	1
551	сам и	1	1
552	бы привести	1	1
553	бы к	2	1
554	знает и	1	1
555	другой вопрос	1	1
556	как совокупность	1	1
557	что я	1	1
558	это своеобразие	1	1
559	является только	1	1
560	этой формы	1	1
561	есть его	1	1
562	образом и	1	1
563	творчества и	2	1
564	друг другу	2	1
565	что было	3	1
566	по ту	1	1
567	конкретного осуществления	1	1
568	возможно только	1	1
569	вся действительность	1	1
570	в устах	1	1
571	бы быть	1	1
572	ни были	1	1
573	как проблема	1	1
574	каждого отдельного	1	1
575	слова до	1	1
576	ее разрешения	1	1
577	его целом	5	1
578	тем самым	1	1
579	xviii века	1	1
580	в оболочке	1	1
581	эта форма	2	1
582	тогда когда	1	1
583	на него	2	1
584	и социальная	1	1
585	всей их	1	1
586	и имеет	1	1
587	философ и	1	1
588	наблюдения и	1	1
589	на отношения	1	1
590	сознании и	1	1
591	в самой	7	1
592	или как	5	1
593	явление в	1	1
594	психической действительности	1	1
595	действительность а	1	1
596	того в	1	1
597	к ней	1	1
598	по своей	1	1
599	чем является	2	1
600	углом зрения	2	1
601	сознанием и	1	1
602	нам важно	1	1
603	потому что	12	1
604	ибо все	1	1
605	ничто не	1	1
606	здесь же	1	1
607	единства совершенно	1	1
608	же по	2	1
609	объективное определение	1	1
610	самого идеологического	1	1
611	с другом	3	1
612	воспринимать ее	1	1
613	взаимодействия с	1	1
614	в духе	3	1
615	во внешних	1	1
616	и всех	1	1
617	как только	1	1
618	пытается преодолеть	1	1
619	отличается от	2	1
620	всего в	1	1
621	содержание в	1	1
622	это взаимодействие	1	1
623	людей в	1	1
624	как человек	2	1
625	бы это	1	1
626	если же	2	1
627	него как	1	1
628	существует только	1	1
629	в применении	1	1
630	лежат рядом	1	1
631	и уяснение	1	1
632	самой проблемы	1	1
633	из всего	2	1
634	не делает	1	1
635	новой и	1	1
636	своей индивидуальности	1	1
637	всем этим	1	1
638	отношения и	1	1
639	подходе к	2	1
640	воспринять как	1	1
641	характер и	1	1
642	только не	1	1
643	можно сделать	1	1
644	только то	3	1
645	приводит к	3	1
646	котором мы	1	1
647	природе своей	1	1
648	времени и	1	1
649	по природе	1	1
650	здесь нет	1	1
651	найти в	1	1
652	и всюду	1	1
653	могла быть	1	1
654	находят свое	1	1
655	строго говоря	1	1
656	в осуществлении	1	1
657	поэтому-то все	1	1
658	для этого	1	1
659	взаимодействие и	1	1
660	форме в	1	1
661	подхода к	1	1
662	не поддаются	1	1
663	как формы	1	1
664	о нем	11	1
665	является по	1	1
666	перестать быть	1	1
667	совершенно иной	1	1
668	и что	1	1
669	творческий процесс	1	1
670	идет о	3	1
671	мысль не	1	1
672	все его	1	1
673	ее и	1	1
674	в значительной	1	1
675	до известной	1	1
676	за собою	1	1
677	к нему	3	1
678	говорить об	2	1
679	эпохи социальных	1	1
680	которых слагается	1	1
681	во всей	2	1
682	в форме	6	1
683	действительно в	1	1
684	них в	1	1
685	философских построений	1	1
686	в художественной	2	1
687	мимическое движение	1	1
688	а его	3	1
689	углубляться в	1	1
690	в лучшем	2	1
691	для самого	2	1
692	условия для	1	1
693	образом как	1	1
694	оно и	1	1
695	целое в	1	1
696	мы видим	3	1
697	пришел к	1	1
698	мы увидим	1	1
699	поэтому и	2	1
700	наше время	1	1
701	во времени	3	1
702	дано на	1	1
703	от них	1	1
704	это та	1	1
705	делает его	1	1
706	сознания в	2	1
707	так что	1	1
708	целом это	1	1
709	уже не	8	1
710	уже в	5	1
711	и идеологические	1	1
712	друг за	1	1
713	значение и	1	1
714	первое и	1	1
715	не впервые	1	1
716	или даже	2	1
717	при помощи	1	1
718	произведения не	1	1
719	каждом явлении	1	1
720	элемент действительности	1	1
721	искать в	2	1
722	а потому	2	1
723	работы является	1	1
724	в одном	9	1
725	сами по	3	1
726	все устойчивые	1	1
727	ему принадлежит	1	1
728	не о	1	1
729	ту сторону	1	1
730	может служить	1	1
731	само по	2	1
732	быть по	1	1
733	все этапы	1	1
734	лишь один	1	1
735	эти противоречия	1	1
736	были бы	4	1
737	со стороны	2	1
738	выходит за	2	1
739	не поддается	1	1
740	на ее	1	1
741	рядом и	2	1
742	этом как	1	1
743	лица в	1	1
744	все равно	2	1
745	одною из	1	1
746	и самая	1	1
747	бы эти	1	1
748	данного мгновения	2	1
749	тому как	3	1
750	принадлежит лишь	1	1
751	стремится к	1	1
752	романа в	4	1
753	себя и	2	1
754	себе то	1	1
755	что для	2	1
756	к более	2	1
757	и самый	1	1
758	превращается в	1	1
759	преимуществу в	1	1
760	весь роман	1	1
761	она является	1	1
762	идеи в	7	1
763	самое слово	1	1
764	для сознания	1	1
765	служит выражением	1	1
766	самый факт	2	1
767	становления нет	1	1
768	мы остановимся	3	1
769	стиль и	1	1
770	него не	2	1
771	что мы	1	1
772	под влиянием	1	1
773	внешней средой	1	1
774	его как	5	1
775	роль и	1	1
776	слово слово	1	1
777	материал и	2	1
778	к какому-то	1	1
779	в рамках	2	1
780	но не	8	1
781	перейти в	1	1
782	противоречия внутри	1	1
783	же самый	1	1
784	социальный характер	1	1
785	если оно	1	1
786	центр тяжести	1	1
787	в той	6	1
788	в чужих	1	1
789	его жизни	1	1
790	в пределы	1	1
791	быть только	1	1
792	в мир	3	1
793	переживание и	1	1
794	и тонкости	1	1
795	по существу	4	1
796	для понимания	3	1
797	друг с	3	1
798	многих других	1	1
799	чтобы сделать	1	1
800	лежит в	1	1
801	дело здесь	1	1
802	мы сказали	1	1
803	есть и	1	1
804	внешнего мира	3	1
805	на пути	2	1
806	является для	2	1
807	проходящий через	1	1
808	все одинаково	1	1
809	то перед	2	1
810	и полно	1	1
811	поставим вопрос	1	1
812	остается в	2	1
813	является как	1	1
814	анализа мы	1	1
815	вопрос в	1	1
816	идет именно	1	1
817	основной принцип	1	1
818	известной степени	1	1
819	единой и	1	1
820	такого рода	1	1
821	дело и	1	1
822	такое понимание	1	1
823	привело бы	1	1
824	которой можно	1	1
825	человек и	2	1
826	к одной	1	1
827	всего можно	1	1
828	к субъективному	1	1
829	лишь как	5	1
830	увидим дальше	1	1
831	у них	1	1
832	находит свое	1	1
833	только с	2	1
834	более всего	1	1
835	крайней степени	1	1
836	века мы	1	1
837	и другие	2	1
838	своих мыслей	1	1
839	его произведениях	2	1
840	значит конечно	2	1
841	становления и	1	1
842	с ней	1	1
843	была бы	2	1
844	значение а	1	1
845	равно как	1	1
846	и художественного	1	1
847	себе самому	3	1
848	же мы	1	1
849	диалектического становления	2	1
850	не способны	2	1
851	есть художественная	1	1
852	и социальный	1	1
853	всею отчетливостью	1	1
854	с внешней	1	1
855	ее в	1	1
856	действительности или	1	1
857	то оно	1	1
858	каждое слово	1	1
859	социальной атмосферы	1	1
860	этой точки	1	1
861	не укладывается	1	1
862	гораздо более	1	1
