N	2gram	Bakhtin_Pr_4	StatiiOP
313	литературы и	1	1
314	еще не	7	1
315	он сам	2	1
316	в последних	1	1
317	со словами	1	1
318	этой почве	1	1
319	это имеет	1	1
320	но как	1	1
321	в голове	1	1
322	в сторону	1	1
323	повторение слов	1	1
324	по отношению	5	1
325	отношение к	3	1
326	себе и	3	1
327	слову в	2	1
328	высота и	1	1
329	под его	1	1
330	вот как	2	1
331	этом его	1	1
332	что как	1	1
333	когда он	2	1
334	целый ряд	2	1
335	для прозы	1	1
336	о самом	1	1
337	и придает	1	1
338	к другому	5	1
339	так или	1	1
340	из этих	3	1
341	с их	1	1
342	им в	1	1
343	важна не	1	1
344	только один	1	1
345	иначе и	1	1
346	и если	1	1
347	что она	1	1
348	а то	3	1
349	только себя	1	1
350	но именно	3	1
351	одному из	1	1
352	формы но	1	1
353	и еще	1	1
354	эта последняя	1	1
355	свою собственную	1	1
356	к одному	6	1
357	не как	3	1
358	новое и	1	1
359	свое время	2	1
360	на этом	3	1
361	реагирования на	1	1
362	одно и	1	1
363	интонаций в	1	1
364	и характер	1	1
365	они должны	3	1
366	значение в	2	1
367	иных положительных	1	1
368	об этой	1	1
369	связанных с	1	1
370	те же	2	1
371	а по	1	1
372	на этой	1	1
373	в несколько	1	1
374	известно что	1	1
375	этом смысле	2	1
376	роль в	1	1
377	и тем	2	1
378	не соответствует	1	1
379	в высшей	1	1
380	исключает возможности	1	1
381	и уже	1	1
382	на своего	1	1
383	произведении но	2	1
384	знать и	1	1
385	такой же	3	1
386	еще раз	1	1
387	в еще	1	1
388	на речь	1	1
389	но если	3	1
390	во второй	1	1
391	от своего	1	1
392	и их	3	1
393	собеседника в	2	1
394	чтобы эта	1	1
395	одним и	1	1
396	что вся	1	1
397	условиях и	1	1
398	место в	1	1
399	что до	1	1
400	в прозе	1	1
401	в условиях	3	1
402	значение для	3	1
403	вплоть до	1	1
404	бы конечно	1	1
405	не будем	1	1
406	такую же	1	1
407	в прямом	1	1
408	диалогической речи	2	1
409	чем самый	1	1
410	освободиться от	1	1
411	и очень	1	1
412	своего социального	1	1
413	нею и	1	1
414	при всех	1	1
415	она не	3	1
416	виду что	1	1
417	с теми	1	1
418	мысли в	1	1
419	одна из	2	1
420	на два	3	1
421	первая часть	1	1
422	на него	3	1
423	героев и	1	1
424	и снова	1	1
425	о них	1	1
426	но только	1	1
427	и автор	1	1
428	для всего	1	1
429	а порой	1	1
430	и без	1	1
431	с большой	1	1
432	речи не	1	1
433	же время	5	1
434	этих двух	4	1
435	и лишь	1	1
436	к ней	2	1
437	развивается в	1	1
438	вместо того	1	1
439	одной реплики	1	1
440	для осуществления	1	1
441	был чужд	1	1
442	из истории	1	1
443	другого но	1	1
444	как будто	1	1
445	на все	2	1
446	формы для	1	1
447	в стиле	2	1
448	и вместе	1	1
449	не могут	3	1
450	он и	4	1
451	на границе	4	1
452	его служить	2	1
453	отсюда как	1	1
454	отличается от	3	1
455	что вы	1	1
456	а что	4	1
457	служить и	1	1
458	они и	1	1
459	слова с	7	1
460	он никогда	1	1
461	что при	1	1
462	быть конечно	1	1
463	как мы	12	1
464	в свое	2	1
465	что все	1	1
466	здесь не	4	1
467	без всякого	2	1
468	данном случае	1	1
469	последнего слова	1	1
470	совершенно пассивно	1	1
471	характер и	1	1
472	автор может	1	1
473	эпизода в	1	1
474	в пределах	10	1
475	так в	2	1
476	быть еще	1	1
477	на том	2	1
478	и совершенно	2	1
479	о самой	1	1
480	с собой	3	1
481	можно было	2	1
482	не с	1	1
483	между другими	1	1
484	с самим	5	1
485	здесь нет	3	1
486	и глубоким	1	1
487	на которую	1	1
488	речь как	1	1
489	не место	2	1
490	введенные в	1	1
491	по сравнению	1	1
492	в диалог	1	1
493	поэтому в	1	1
494	отдельных образов	1	1
495	в эпоху	1	1
496	разговорного языка	1	1
497	быть особенно	1	1
498	говорят одним	1	1
499	быть ни	2	1
500	и живой	1	1
501	но к	1	1
502	и ему	1	1
503	этом произведении	1	1
504	голоса в	1	1
505	могут дать	1	1
506	скажу что	1	1
507	можно сказать	4	1
508	и во	3	1
509	на всех	1	1
510	смысле не	1	1
511	или иначе	1	1
512	от них	2	1
513	во втором	1	1
514	эти два	1	1
515	в форме	1	1
516	тему о	2	1
517	какой-то мере	1	1
518	все время	2	1
519	могло в	1	1
520	конце концов	1	1
521	сюда относится	1	1
522	еще несколько	1	1
523	не совпадает	1	1
524	один из	1	1
525	всей нашей	1	1
526	в двух	1	1
527	романа и	1	1
528	лишь на	1	1
529	его жизнь	2	1
530	поэтому и	2	1
531	гюго но	1	1
532	он уже	2	1
533	здесь о	1	1
534	это же	1	1
535	и жизни	1	1
536	хотя у	1	1
537	но между	1	1
538	с которыми	1	1
539	существенным и	1	1
540	конечно не	8	1
541	да еще	2	1
542	уже в	4	1
543	только на	3	1
544	характеристики героев	1	1
545	отношений к	1	1
546	какой они	1	1
547	в поэзии	2	1
548	языка как	1	1
549	а это	1	1
550	речь в	2	1
551	ведь это	3	1
552	в известной	2	1
553	могло бы	2	1
554	и также	1	1
555	точка зрения	1	1
556	у нее	1	1
557	а в	2	1
558	среди которых	1	1
559	не о	1	1
560	может служить	1	1
561	мы можем	4	1
562	как его	1	1
563	у него	5	1
564	вообще можно	1	1
565	смысле слова	2	1
566	и речь	2	1
567	в каждом	6	1
568	реплики в	1	1
569	полемики в	1	1
570	но за	1	1
571	в очень	1	1
572	не укладывается	1	1
573	именно как	2	1
574	зрения этого	1	1
575	раза в	1	1
576	даже не	1	1
577	следует подчеркнуть	1	1
578	язык в	1	1
579	за пределы	5	1
580	строится в	1	1
581	в каких	1	1
582	к которому	1	1
583	уходит в	1	1
584	слова на	5	1
585	себя и	3	1
586	в живых	1	1
587	в живом	1	1
588	что для	1	1
589	с очень	1	1
590	другом произведении	1	1
591	жизни то	1	1
592	близко к	1	1
593	связано с	1	1
594	то и	2	1
595	и стал	1	1
596	не исключает	1	1
597	ничем не	1	1
598	мы и	3	1
599	в руках	2	1
600	же языком	1	1
601	здесь этот	1	1
602	и тут	1	1
603	и слово	1	1
604	жизнь в	3	1
605	в связи	1	1
606	именно поэтому	1	1
607	в последней	1	1
608	ни на	1	1
609	это те	1	1
610	форме в	1	1
611	по своим	1	1
612	о возможности	1	1
613	произведении пушкина	1	1
614	находим и	1	1
615	у себя	1	1
616	если оно	2	1
617	сравнению с	1	1
618	на возможность	1	1
619	одновременно и	1	1
620	что же	3	1
621	да и	4	1
622	слов в	2	1
623	человек с	2	1
624	жизни в	1	1
625	никому в	2	1
626	все как	1	1
627	этом случае	1	1
628	заставляя его	1	1
629	как нам	2	1
630	силу и	1	1
631	но для	3	1
632	нисколько не	1	1
633	должны быть	1	1
634	служить своим	2	1
635	при всем	2	1
636	роман но	1	1
637	в книге	1	1
638	в более	1	1
639	и для	3	1
640	которых он	1	1
641	например слова	1	1
642	и сами	1	1
643	уже на	1	1
644	причем в	2	1
645	котором он	1	1
646	место для	1	1
647	или в	8	1
648	для нас	2	1
649	от него	1	1
650	и все	9	1
651	бы он	1	1
652	бы в	3	1
653	это позволяет	1	1
654	путешествие по	1	1
655	все они	1	1
656	этом можно	1	1
657	в свою	1	1
658	могли быть	1	1
659	это ничего	2	1
660	к самому	2	1
661	между ними	10	1
662	и внутренне	1	1
663	по одному	1	1
664	но этот	3	1
665	в характере	1	1
666	в последнем	1	1
667	отношению к	5	1
668	не признать	1	1
669	этой сцены	1	1
670	не соглашается	1	1
671	героя в	3	1
672	стиля и	1	1
673	всегда была	1	1
674	жизни и	5	1
675	но эти	4	1
676	к этой	1	1
677	а я	1	1
678	о себе	5	1
679	как слово	2	1
680	в своих	1	1
681	переходы от	1	1
682	он на	1	1
683	каждое слово	1	1
684	который не	1	1
685	можно назвать	1	1
686	в таком	1	1
687	все что	2	1
688	том числе	4	1
