N	2gram	Propp_Isto_1	KulturaY
116	могут быть	4	4
117	для нас	13	4
118	мы знаем	4	4
119	в конце	1	4
120	в них	1	4
121	в особенности	2	4
122	в каком	1	4
123	не было	1	4
124	в связи	4	4
125	как бы	2	4
126	в результате	1	4
127	сказать что	5	4
128	была бы	2	4
129	к этому	2	4
130	так же	7	4
131	это и	1	3
132	меньшей степени	1	3
133	слова эти	1	3
134	а только	2	3
135	не все	4	3
136	или иное	1	3
137	как в	2	3
138	с этим	4	3
139	так в	4	3
140	то и	2	3
141	главным образом	1	3
142	он не	2	3
143	всех этих	2	3
144	этой книге	1	3
145	и по	3	3
146	на этом	3	3
147	что она	5	3
148	еще одно	1	3
149	этого не	1	3
150	чем в	1	3
151	нисколько не	2	3
152	что такое	2	3
153	этого вопроса	3	3
154	знаем что	1	3
155	в таких	2	3
156	и его	3	3
157	связи с	4	3
158	уже о	1	3
159	всего в	2	3
160	что оно	1	3
161	как мы	3	3
162	в виду	1	3
163	в ней	7	3
164	здесь не	4	3
165	последнее время	1	3
166	а в	7	3
167	те же	1	3
168	на это	2	3
169	для этого	3	3
170	сводится к	1	3
171	вот почему	1	3
172	именно с	1	3
173	никак не	1	3
174	а также	1	3
175	знает что	1	3
176	что и	6	3
177	в форме	3	3
178	того что	4	3
179	большей или	2	3
180	случаи когда	3	3
181	у него	1	3
182	как раз	2	3
183	тем что	3	3
184	именно в	3	3
185	или меньшей	2	3
186	в соответствии	1	3
187	такие случаи	2	3
188	из которых	3	3
189	в большей	1	3
190	этом отношении	1	3
191	но это	4	3
192	не знает	5	3
193	совершенно не	1	3
194	это так	4	3
195	к этой	1	3
196	и это	1	3
197	точно так	3	3
198	гораздо более	1	3
199	также что	1	2
200	речь идет	1	2
201	отношения к	2	2
202	же как	2	2
203	чтобы не	3	2
204	добавить что	1	2
205	и потому	2	2
206	на самом	1	2
207	тех же	1	2
208	и есть	1	2
209	нам право	1	2
210	тем же	1	2
211	можно говорить	1	2
212	в году	1	2
213	что если	2	2
214	но даже	1	2
215	мы будем	5	2
216	не то	4	2
217	ответ на	2	2
218	отличие от	2	2
219	не просто	3	2
220	что они	5	2
221	материалом для	1	2
222	дает нам	1	2
223	не хватает	1	2
224	в своем	5	2
225	могли бы	3	2
226	этой цели	1	2
227	от этого	2	2
228	за собой	2	2
229	и у	1	2
230	мне не	1	2
231	вообще а	1	2
232	быть только	1	2
233	и если	2	2
234	при этом	3	2
235	не как	3	2
236	это конечно	3	2
237	здесь мы	7	2
238	могла бы	1	2
239	связанные с	2	2
240	в другом	3	2
241	том случае	1	2
242	на ту	1	2
243	того или	1	2
244	только о	1	2
245	о характере	1	2
246	но уже	2	2
247	это положение	2	2
248	соответствии с	1	2
249	с тем	4	2
250	как и	4	2
251	не всегда	8	2
252	мы видели	2	2
253	а если	1	2
254	и еще	1	2
255	и сейчас	1	2
256	в своей	1	2
257	таким же	1	2
258	в их	3	2
259	в отличие	2	2
260	в которых	1	2
261	нельзя было	1	2
262	и более	1	2
263	предупредить что	1	2
264	только для	2	2
265	в отношении	1	2
266	таких случаях	2	2
267	как можно	1	2
268	что эта	1	2
269	она не	1	2
270	мало того	1	2
271	дело не	5	2
272	того как	3	2
273	но что	1	2
274	например что	1	2
275	взглянуть на	1	2
276	образом в	1	2
277	но здесь	1	2
278	в самой	1	2
279	очень часто	3	2
280	должны быть	4	2
281	всего что	1	2
282	оно не	1	2
283	утверждать что	3	2
284	поставить вопрос	2	2
285	иметь в	1	2
286	говоря уже	1	2
287	нам и	1	2
288	на том	1	2
289	что у	1	2
290	что для	1	2
291	по сравнению	1	2
292	мы в	2	2
293	наконец еще	1	2
294	все дело	1	2
295	мы могли	1	2
296	после того	1	2
297	в конечном	2	2
298	разве не	2	2
299	а именно	4	2
300	где не	1	2
301	в современной	3	2
302	тех пор	1	2
303	с той	2	2
304	но так	2	2
305	отказ от	2	2
306	не слова	1	2
307	или же	1	2
308	их не	2	2
309	с одной	4	2
310	же и	1	2
311	конечно не	2	2
312	за этим	1	2
313	следовало бы	3	2
314	большинстве случаев	4	2
315	был бы	2	2
316	ставит себе	1	2
317	в целях	3	2
318	никогда не	14	2
319	и даже	4	2
320	на примере	1	2
321	еще и	2	2
322	но есть	1	2
323	этот термин	1	2
324	превращается в	4	2
325	на этот	2	2
326	которых мы	1	2
327	не на	2	2
328	вопросе о	1	2
329	для этой	1	2
330	но оно	4	2
331	в частности	2	2
332	на который	1	2
333	в иных	1	2
334	так мы	1	2
335	смысле этого	1	2
336	как будто	4	2
337	быть не	1	2
338	ли не	1	2
339	этом случае	1	2
340	и для	4	2
341	строится на	1	2
342	и от	2	2
343	всякого рода	2	2
344	чтобы понять	1	2
345	то не	1	2
346	и все	1	2
347	не более	2	2
348	мы должны	13	2
349	будто бы	3	2
350	есть продукт	1	2
351	не говоря	1	2
352	только как	1	2
353	но можно	1	2
354	или иного	1	2
355	себе не	1	2
356	отношении они	1	1
357	в такой	2	1
358	утверждение что	1	1
359	он может	1	1
360	не меняется	1	1
361	связь эта	1	1
362	в котором	3	1
363	смысл этого	1	1
364	исходит из	3	1
365	противном случае	1	1
366	ведь и	1	1
367	едва ли	1	1
368	каком отношении	1	1
369	и должен	3	1
370	по его	2	1
371	и приобретает	1	1
372	а как	1	1
373	есть не	1	1
374	мы не	10	1
375	путь для	1	1
376	сторона дела	1	1
377	большую роль	2	1
378	нам удалось	1	1
379	есть нечто	1	1
380	время как	3	1
381	что иное	1	1
382	очень простой	2	1
383	мало и	1	1
384	же что	1	1
385	подчеркнуть что	2	1
386	и он	3	1
387	не играет	1	1
388	и говорить	1	1
389	большей частью	2	1
390	он был	1	1
391	на них	2	1
392	иное как	1	1
393	столь же	2	1
394	время в	1	1
395	бы то	2	1
396	дают нам	1	1
397	принципиальное значение	1	1
398	это своего	1	1
399	как таковая	2	1
400	то мы	4	1
401	как правило	4	1
402	иных случаях	1	1
403	но как	1	1
404	это видно	1	1
405	же на	1	1
406	только тогда	1	1
407	по отношению	3	1
408	уже как	1	1
409	совершенно ясно	1	1
410	более как	1	1
411	и нам	1	1
412	к сожалению	3	1
413	относится к	2	1
414	так что	4	1
415	не видно	1	1
416	в рамках	2	1
417	независимо от	1	1
418	что именно	1	1
419	вот как	1	1
420	из уст	1	1
421	что как	1	1
422	вспомним что	1	1
423	далее мы	1	1
424	мы также	2	1
425	один только	2	1
426	словом в	1	1
427	помнить что	1	1
428	в противном	1	1
429	кроме того	1	1
430	себе совершенно	1	1
431	этом же	1	1
432	и как	2	1
433	в круг	2	1
434	по пути	1	1
435	до тех	1	1
436	и к	1	1
437	который лежит	1	1
438	стоит обратить	1	1
439	образом они	1	1
440	каким-то образом	1	1
441	то в	1	1
442	не исчерпывается	1	1
443	в себя	1	1
444	оттого что	1	1
445	себе как	1	1
446	в которой	1	1
447	мы получаем	1	1
448	в целом	2	1
449	за это	1	1
450	из этих	1	1
451	во многих	2	1
452	еще один	2	1
453	бы так	1	1
454	выше было	1	1
455	в себе	2	1
456	но он	1	1
457	тому же	1	1
458	в лес	8	1
459	но ведь	1	1
460	в наших	1	1
461	не получили	1	1
462	дальше и	1	1
463	здесь интересно	1	1
464	относятся такие	1	1
465	как оно	2	1
466	от которого	1	1
467	что сказать	1	1
468	мы можем	1	1
469	не значит	1	1
470	он должен	2	1
471	он пользуется	1	1
472	том чтобы	2	1
473	отца а	1	1
474	бы право	1	1
475	какой бы	1	1
476	но дело	1	1
477	так например	6	1
478	это однако	1	1
479	это один	2	1
480	или иных	1	1
481	именно это	2	1
482	тому чтобы	1	1
483	то ни	2	1
484	в совершенно	1	1
485	связанных с	1	1
486	и основная	1	1
487	из всех	2	1
488	а по	2	1
489	от степени	2	1
490	с течением	1	1
491	бы нам	1	1
492	и наша	1	1
493	из предпосылки	2	1
494	известно что	1	1
495	на вопросе	1	1
496	но их	1	1
497	есть доля	1	1
498	меньшей степенью	1	1
499	кажется что	1	1
500	конечном итоге	2	1
501	я считаю	1	1
502	здесь однако	1	1
503	нет в	2	1
504	и уже	1	1
505	фигурирует в	1	1
506	здесь можно	2	1
507	легче всего	1	1
508	же мысль	1	1
509	и некоторые	1	1
510	образом может	1	1
511	академии наук	1	1
512	лежат в	1	1
513	бы к	1	1
514	его мнению	1	1
515	от себя	1	1
516	для всякого	1	1
517	не раз	1	1
518	в одном	5	1
519	точку зрения	3	1
520	которые в	2	1
521	нам в	1	1
522	в прямом	1	1
523	более сложные	1	1
524	на такое	1	1
525	их в	5	1
526	однако в	2	1
527	с такими	1	1
528	ты знаешь	1	1
529	что этот	2	1
530	где нет	2	1
531	бы быть	3	1
532	даже в	4	1
533	это особенно	1	1
534	случае мы	1	1
535	и вся	1	1
536	тому что	1	1
537	роль играют	2	1
538	у вас	2	1
539	с особой	1	1
540	культурной жизни	1	1
541	самого начала	2	1
542	но связь	2	1
543	указывал уже	1	1
544	на котором	3	1
545	к нашей	1	1
546	тогда когда	2	1
547	дело в	3	1
548	одна из	2	1
549	только из	2	1
550	и когда	2	1
551	до сих	5	1
552	другие менее	1	1
553	его от	1	1
554	эта сторона	1	1
555	случаях как	2	1
556	отнестись к	1	1
557	явление в	1	1
558	б в	1	1
559	при котором	1	1
560	во всем	3	1
561	только с	2	1
562	так то	1	1
563	течением времени	1	1
564	в действительности	2	1
565	д а	1	1
566	когда мы	2	1
567	обычно содержит	1	1
568	здесь совершенно	1	1
569	лежит в	1	1
570	в высокой	2	1
571	значительной степени	1	1
572	а что	1	1
573	по возможности	1	1
574	указывает на	2	1
575	не есть	2	1
576	все еще	1	1
577	где он	1	1
578	речи эта	1	1
579	данной области	1	1
580	приходит к	1	1
581	не учитывается	1	1
582	это время	2	1
583	предмет нашего	1	1
584	связи со	1	1
585	сравнению со	1	1
586	некоторые другие	1	1
587	будем иметь	1	1
588	в ее	2	1
589	где и	1	1
590	на основе	5	1
591	он попросил	1	1
592	еще два	1	1
593	только то	1	1
594	с самого	2	1
595	то время	3	1
596	это для	2	1
597	идет речь	1	1
598	уяснить себе	2	1
599	примеров можно	1	1
600	слова а	1	1
601	который здесь	1	1
602	не трудно	1	1
603	не с	3	1
604	связан с	1	1
605	здесь как	1	1
606	которая была	1	1
607	а пока	2	1
608	которые с	1	1
609	не дают	1	1
610	это мы	1	1
611	пройти мимо	2	1
612	к тем	1	1
613	о социальном	1	1
614	а все	1	1
615	что от	2	1
616	сделать следующее	1	1
617	за этими	1	1
618	основана на	1	1
619	поэтому в	2	1
620	составные части	2	1
621	помочь ему	1	1
622	в эпоху	2	1
623	собой и	1	1
624	всегда имеет	1	1
625	находится в	4	1
626	эта будет	1	1
627	своей книге	1	1
628	о том	9	1
629	на вопрос	2	1
630	внимание на	1	1
631	имеются еще	1	1
632	с того	3	1
633	в значительной	1	1
634	не выходит	2	1
635	нас в	2	1
636	на точку	1	1
637	о природе	1	1
638	посмотрим теперь	1	1
639	типична для	1	1
640	воздействия на	1	1
641	тем или	1	1
642	которого оно	1	1
643	и требует	1	1
644	вслед за	6	1
645	от этих	2	1
646	несколько ближе	1	1
647	мы уже	1	1
648	может иметь	1	1
649	виде отдельных	1	1
650	значит что	1	1
651	в й	2	1
652	что здесь	5	1
653	показывают что	5	1
654	но с	1	1
655	слов или	1	1
656	идет по	1	1
657	к делу	2	1
658	одной из	2	1
659	дело с	2	1
660	в какой	3	1
661	очень много	3	1
662	и америке	1	1
663	правда и	2	1
664	то он	2	1
665	и раньше	1	1
666	лучше чем	1	1
667	они в	1	1
668	именно на	2	1
669	чаще всего	1	1
670	по другим	1	1
671	с какой	1	1
672	видеть что	2	1
673	в большинстве	4	1
674	ни было	2	1
675	борьбы с	2	1
676	в виде	2	1
677	так по	1	1
678	опять мы	2	1
679	в понятие	2	1
680	слова может	1	1
681	или даже	3	1
682	социальной жизни	4	1
683	его и	2	1
684	на своего	1	1
685	мышление можно	1	1
686	социальной функции	1	1
687	одно из	1	1
688	не так	2	1
689	для него	2	1
690	и их	3	1
691	иначе как	1	1
692	сами по	1	1
693	у нее	1	1
694	к ним	4	1
695	должен был	3	1
696	почему это	1	1
697	заметить что	1	1
698	они будут	1	1
699	в руки	3	1
700	и только	2	1
701	этом можно	1	1
702	нужно было	1	1
703	ссылками на	1	1
704	возможно что	1	1
705	и точно	1	1
706	значение которое	1	1
707	этом пути	1	1
708	которые можно	2	1
709	чем он	1	1
710	в предисловии	1	1
711	и между	2	1
712	и др	7	1
713	в середине	2	1
714	е то	1	1
715	от другого	1	1
716	теперь к	1	1
717	не решает	1	1
718	одной стороны	4	1
719	где эти	1	1
720	такова задача	1	1
721	самый факт	1	1
722	а так	1	1
723	и я	1	1
724	а своего	1	1
725	не при	1	1
726	основные типы	1	1
727	между собою	1	1
728	все более	1	1
729	связь с	4	1
730	такими словами	1	1
731	этой же	1	1
732	сделать необходимо	1	1
733	за тем	1	1
734	что явление	2	1
735	всякое явление	1	1
736	книге о	1	1
737	здесь уже	1	1
738	наряду с	3	1
739	эти слова	1	1
740	такого рода	1	1
741	ведет к	2	1
742	только она	1	1
743	когда он	6	1
744	то к	1	1
745	два раза	1	1
746	сюжетов в	1	1
747	как нельзя	1	1
748	чтобы определить	1	1
749	в очень	2	1
750	к чему	3	1
751	в это	1	1
752	нам еще	1	1
753	ссылки на	4	1
754	были и	1	1
755	сих пор	5	1
756	влечет за	1	1
757	к двум	1	1
758	из ряда	1	1
759	не мог	1	1
760	с большой	1	1
761	тех или	1	1
762	в книге	3	1
763	предпосылки что	2	1
764	и часто	2	1
765	не знаем	2	1
766	с изменением	2	1
767	уже на	1	1
768	при постановке	1	1
769	что там	1	1
770	она может	1	1
771	на новый	1	1
772	явление это	1	1
773	нас нет	1	1
774	здесь я	1	1
775	у них	1	1
776	бы в	2	1
777	и смысл	1	1
778	не должен	5	1
779	этот способ	1	1
780	же к	1	1
781	в свете	2	1
782	на более	5	1
783	в этих	7	1
784	или не	1	1
785	сохранила нам	1	1
786	все элементы	1	1
787	этом примере	1	1
788	вопрос как	1	1
789	имеет право	1	1
790	это все	1	1
791	между ними	2	1
792	для каждой	1	1
793	же относится	2	1
794	в точности	2	1
795	сколько угодно	1	1
796	день и	1	1
797	легко заметить	1	1
798	не что	1	1
799	не у	1	1
800	однако нет	1	1
801	или иным	1	1
802	они всегда	1	1
803	же приходится	1	1
804	указывают на	1	1
805	и другие	4	1
806	именно здесь	1	1
807	к подобным	1	1
808	мысли не	1	1
809	они не	4	1
