N	2gram	Bakhtin_Pr_5	FransuaR
271	что человек	1	2
272	мы еще	1	2
273	до конца	4	2
274	был в	1	2
275	не на	1	2
276	а не	4	2
277	или с	1	2
278	в последней	1	2
279	все основные	1	2
280	прямо сказать	1	2
281	и потому	1	2
282	отрывок из	2	2
283	можно прямо	1	2
284	тенденция к	1	2
285	несколько слов	1	2
286	и часто	1	2
287	от него	6	2
288	в эту	4	2
289	бы в	4	2
290	в этих	2	2
291	еще более	1	2
292	для его	2	2
293	вполне понятно	2	2
294	в том	5	2
295	и у	4	2
296	это все	1	2
297	другой стороны	3	2
298	что даже	2	2
299	в кругу	1	2
300	отметить что	1	2
301	здесь же	1	2
302	и другие	1	2
303	того времени	2	2
304	всех тех	2	2
305	от этой	1	1
306	ту же	1	1
307	и через	1	1
308	сам по	2	1
309	на самом	9	1
310	он может	1	1
311	ибо как	2	1
312	нему все	1	1
313	то в	2	1
314	между двумя	2	1
315	очень характерное	1	1
316	его же	2	1
317	из его	2	1
318	уже указывали	1	1
319	он уже	3	1
320	и больше	1	1
321	был и	1	1
322	с таким	2	1
323	в их	1	1
324	правильного понимания	1	1
325	ему ни	1	1
326	образы и	1	1
327	уверен что	2	1
328	что уже	1	1
329	чтобы не	2	1
330	почти все	1	1
331	он как	4	1
332	так чтобы	4	1
333	совпадает с	2	1
334	на тему	2	1
335	в последующих	1	1
336	ему в	1	1
337	то это	1	1
338	и заставляет	1	1
339	зависимости от	1	1
340	мы здесь	1	1
341	жил в	1	1
342	род человеческий	1	1
343	более глубокий	1	1
344	что теперь	1	1
345	а другие	1	1
346	еще не	7	1
347	на них	7	1
348	всем этим	2	1
349	мысли и	1	1
350	это действительно	3	1
351	что его	2	1
352	здесь тот	1	1
353	бы не	2	1
354	в изображении	1	1
355	друг к	3	1
356	видели что	1	1
357	эпизод с	2	1
358	его сознания	1	1
359	к слову	2	1
360	по отношению	6	1
361	менее всего	1	1
362	отношение к	6	1
363	себе и	7	1
364	не просто	2	1
365	нет и	4	1
366	к третьему	2	1
367	чем же	1	1
368	материалом для	2	1
369	сочетается с	1	1
370	словом в	1	1
371	в приведенном	1	1
372	что по	1	1
373	он то	2	1
374	и к	12	1
375	в этот	2	1
376	в письмах	1	1
377	в которой	2	1
378	в целом	3	1
379	сливается с	4	1
380	находили в	1	1
381	во многих	1	1
382	еще один	2	1
383	им в	2	1
384	романа но	1	1
385	бы только	1	1
386	говорит не	1	1
387	мы чувствуем	1	1
388	все только	1	1
389	ее как	3	1
390	тут была	1	1
391	так с	1	1
392	не могла	1	1
393	между этими	1	1
394	роли в	1	1
395	этот процесс	2	1
396	и если	1	1
397	в первых	1	1
398	это своеобразная	1	1
399	являются лишь	1	1
400	говорили в	1	1
401	он должен	1	1
402	не как	3	1
403	что еще	1	1
404	и вот	4	1
405	из виду	1	1
406	чтобы в	1	1
407	вот отчего	1	1
408	из него	1	1
409	и по	2	1
410	с собой	2	1
411	именно это	1	1
412	с такими	1	1
413	но все	4	1
414	такого же	2	1
415	это конечно	1	1
416	я бы	4	1
417	значительной степени	1	1
418	на нее	2	1
419	в каждом	6	1
420	выражение и	1	1
421	для всех	1	1
422	другого человека	3	1
423	за то	1	1
424	есть все	1	1
425	же касается	1	1
426	момент и	1	1
427	глубокий и	1	1
428	зрения на	1	1
429	его в	4	1
430	и других	1	1
431	на протяжении	5	1
432	характер этого	1	1
433	частей романа	1	1
434	и сердце	1	1
435	он есть	2	1
436	мы сказали	1	1
437	падает на	1	1
438	он все	2	1
439	здесь это	1	1
440	в жизни	2	1
441	далеко не	1	1
442	разобранные нами	1	1
443	с тем	3	1
444	зубной боли	4	1
445	движемся в	1	1
446	эту тему	1	1
447	которой он	3	1
448	он и	5	1
449	строгом смысле	1	1
450	и было	1	1
451	он бросает	1	1
452	и того	2	1
453	характер носят	1	1
454	не кончает	1	1
455	заставляет ее	1	1
456	таким же	1	1
457	вот он	1	1
458	слово он	1	1
459	он дает	2	1
460	пятнадцатый век	1	1
461	в которых	2	1
462	своего рода	2	1
463	признать что	1	1
464	и другого	2	1
465	роман на	1	1
466	чтоб я	1	1
467	поэтому в	1	1
468	место занимает	1	1
469	был не	1	1
470	и эти	1	1
471	в устах	1	1
472	и почти	1	1
473	слов о	1	1
474	для нее	1	1
475	по себе	4	1
476	вернемся к	1	1
477	этих трех	1	1
478	в отношении	9	1
479	не менее	2	1
480	что с	2	1
481	правда в	1	1
482	дело в	1	1
483	слову и	1	1
484	существенная связь	1	1
485	на него	5	1
486	которого он	3	1
487	и именно	1	1
488	о них	2	1
489	но только	3	1
490	он с	6	1
491	ее именно	1	1
492	ничего не	3	1
493	одна из	1	1
494	и весь	1	1
495	к концу	3	1
496	развивается в	1	1
497	ему и	1	1
498	эти три	1	1
499	входят в	1	1
500	раз как	1	1
501	как будто	4	1
502	у меня	6	1
503	от их	1	1
504	обращенной к	1	1
505	очень часто	2	1
506	высокого стиля	1	1
507	его за	4	1
508	к другу	3	1
509	и другим	1	1
510	его с	5	1
511	той или	4	1
512	нем есть	1	1
513	как здесь	1	1
514	для героя	1	1
515	где он	4	1
516	приведем еще	1	1
517	строя с	1	1
518	и это	5	1
519	оно может	1	1
520	приходит к	1	1
521	говорит сам	1	1
522	его почти	1	1
523	здесь не	1	1
524	всего этого	3	1
525	говорит и	1	1
526	iv в	2	1
527	же не	4	1
528	будет оно	1	1
529	в себя	1	1
530	то время	1	1
531	в пределах	11	1
532	в ту	1	1
533	своей речи	1	1
534	дано в	1	1
535	его самого	1	1
536	он так	2	1
537	пример такого	1	1
538	можно было	2	1
539	связан с	2	1
540	особенно в	2	1
541	с самим	15	1
542	мы приведем	1	1
543	мог бы	2	1
544	не чужда	1	1
545	в весьма	1	1
546	жизнь и	2	1
547	даны в	1	1
548	открыто и	1	1
549	собой и	3	1
550	об этом	1	1
551	могла не	1	1
552	ними и	1	1
553	мы наблюдали	2	1
554	со всех	1	1
555	о нем	2	1
556	каждый раз	1	1
557	как тень	1	1
558	тех кто	1	1
559	и т.д	3	1
560	неразрывной связи	1	1
561	и поэтому	1	1
562	голоса в	2	1
563	в глаза	5	1
564	или на	1	1
565	романа мы	1	1
566	после того	1	1
567	можно сказать	1	1
568	где действуют	1	1
569	нас в	1	1
570	нет у	1	1
571	нем не	1	1
572	за этим	1	1
573	от них	1	1
574	и события	2	1
575	этот момент	1	1
576	функций в	1	1
577	и сложнее	1	1
578	что и	3	1
579	это не	3	1
580	в другой	1	1
581	того в	1	1
582	сказать и	1	1
583	нем и	1	1
584	в самый	2	1
585	всех сторон	1	1
586	то все	2	1
587	эти последние	1	1
588	что здесь	1	1
589	нас интересует	1	1
590	том как	1	1
591	человека в	1	1
592	конечно еще	1	1
593	с ними	5	1
594	этот вопрос	1	1
595	словом и	3	1
596	и так	4	1
597	это очень	1	1
598	один не	1	1
599	которых он	1	1
600	ответа и	1	1
601	здесь с	1	1
602	в уста	1	1
603	репликой на	1	1
604	последующих частей	1	1
605	как тело	1	1
606	гл i	1	1
607	уже не	3	1
608	же но	2	1
609	же явления	1	1
610	рано или	1	1
611	а то	1	1
612	или даже	1	1
613	и обратно	1	1
614	они все	1	1
615	превращаются в	1	1
616	глаза и	2	1
617	совсем другое	2	1
618	для него	14	1
619	изображается в	1	1
620	ни в	2	1
621	начале романа	1	1
622	котором все	1	1
623	для правильного	1	1
624	мы можем	2	1
625	человек как	1	1
626	v в	1	1
627	ее на	1	1
628	в других	1	1
629	для того	1	1
630	ориентацией в	1	1
631	момент в	1	1
632	после него	1	1
633	или поздно	1	1
634	со всем	1	1
635	или иной	4	1
636	и из	1	1
637	силы но	1	1
638	по своим	1	1
639	к которому	1	1
640	он это	4	1
641	действующих лиц	1	1
642	и между	1	1
643	еще и	1	1
644	такое же	2	1
645	а с	3	1
646	себя и	8	1
647	говорит о	2	1
648	в некоторых	1	1
649	ты что	2	1
650	на этот	2	1
651	не знает	6	1
652	разобранным нами	1	1
653	же точно	1	1
654	а так	3	1
655	о чем	1	1
656	когда она	2	1
657	только попробовать	1	1
658	что из	1	1
659	и слово	8	1
660	под влиянием	3	1
661	какое мы	2	1
662	и об	2	1
663	на фоне	1	1
664	о себе	17	1
665	него в	1	1
666	к его	1	1
667	некоторые из	1	1
668	в строгом	1	1
669	которого мы	1	1
670	но этот	1	1
671	всех людей	1	1
672	и столь	1	1
673	над ним	1	1
674	к своему	5	1
675	б я	2	1
676	весь ряд	1	1
677	он говорит	1	1
678	теми же	2	1
679	ли ты	1	1
680	не он	1	1
681	несколько раз	2	1
682	смысле этого	2	1
683	не удалось	1	1
684	в точке	1	1
685	после убийства	1	1
686	что же	7	1
687	есть как	1	1
688	происходит в	1	1
689	образ и	1	1
690	да и	5	1
691	которым он	4	1
692	действительно не	1	1
693	этого слова	5	1
694	не является	1	1
695	слова и	11	1
696	благодаря этому	2	1
697	приведенном нами	1	1
698	в основном	1	1
699	только для	1	1
700	героя в	5	1
701	но им	1	1
702	что касается	1	1
703	здесь есть	2	1
704	действительное существо	1	1
705	под названием	1	1
706	собою с	1	1
707	и пошло	1	1
708	и видит	1	1
709	это как	3	1
710	об этих	1	1
711	себя самого	7	1
712	конце концов	3	1
713	которые его	1	1
714	точке пересечения	1	1
715	нисколько не	1	1
716	их с	1	1
717	него и	3	1
718	отношению к	7	1
719	этот последний	1	1
720	бы его	3	1
721	и жизнь	1	1
722	и другой	1	1
723	сущности в	2	1
724	но эти	2	1
725	это в	2	1
726	как на	1	1
