N	2gram	Vinokur_St_1	Formalny
318	литературного мира	1	1
319	этого прежде	1	1
320	это время	1	1
321	проявляется в	1	1
322	xix века	1	1
323	говоря уже	1	1
324	п на	1	1
325	в чем	3	1
326	совершенно по-новому	1	1
327	совсем не	2	1
328	в данном	14	1
329	своих работ	1	1
330	иногда и	2	1
331	или иное	3	1
332	и речи	2	1
333	только путем	1	1
334	очень большое	2	1
335	осложняет и	1	1
336	и вовсе	1	1
337	в м	2	1
338	общего с	3	1
339	первостепенное значение	1	1
340	этой стороны	1	1
341	что касается	3	1
342	перед нами	1	1
343	хотя и	1	1
344	и понимания	1	1
345	то в	3	1
346	значения как	1	1
347	и конечно	1	1
348	бы и	4	1
349	ни один	2	1
350	эти вопросы	3	1
351	так или	2	1
352	иначе и	1	1
353	из этих	6	1
354	так в	1	1
355	с их	1	1
356	как он	1	1
357	на то	4	1
358	выходя за	1	1
359	методов в	1	1
360	в статье	7	1
361	тем не	2	1
362	в первой	12	1
363	не значит	3	1
364	свою собственную	2	1
365	этой книге	1	1
366	вообще не	2	1
367	довольно часто	1	1
368	нашего времени	1	1
369	так часто	1	1
370	том и	1	1
371	чтобы в	1	1
372	какой бы	1	1
373	приходим к	1	1
374	место его	1	1
375	и по	5	1
376	для всей	1	1
377	заключается в	4	1
378	время и	1	1
379	этом смысле	1	1
380	должен был	2	1
381	и тем	3	1
382	ведь в	1	1
383	материал для	3	1
384	материальной организации	1	1
385	только одно	1	1
386	его места	1	1
387	для них	1	1
388	он является	1	1
389	для ученого	1	1
390	это положение	1	1
391	ни одной	2	1
392	далеко не	1	1
393	место и	1	1
394	но каждый	1	1
395	и уже	2	1
396	в научном	1	1
397	действительно не	1	1
398	значение как	1	1
399	такой же	5	1
400	и тогда	2	1
401	в этих	2	1
402	и другие	1	1
403	всякая иная	1	1
404	знаний о	1	1
405	никаких оснований	2	1
406	можно найти	2	1
407	в такой	2	1
408	не становится	1	1
409	следует лишь	1	1
410	в котором	5	1
411	не столько	1	1
412	значение то	1	1
413	бы мы	2	1
414	своего рода	3	1
415	отдельных произведений	1	1
416	времени не	4	1
417	но он	2	1
418	смыслового движения	1	1
419	и эти	1	1
420	не должно	1	1
421	не знает	2	1
422	тому что	3	1
423	и очень	4	1
424	которые стали	1	1
425	этом не	1	1
426	дело если	1	1
427	всех их	1	1
428	случае в	4	1
429	в обоих	1	1
430	в русской	1	1
431	не имеет	4	1
432	на котором	1	1
433	текста и	1	1
434	если в	2	1
435	и притом	1	1
436	к этим	1	1
437	к изучению	1	1
438	говорить о	2	1
439	но только	1	1
440	того чтобы	11	1
441	и глубокая	1	1
442	правда в	1	1
443	и без	3	1
444	это то	1	1
445	к работам	1	1
446	на себя	1	1
447	отрицательное отношение	1	1
448	что самое	1	1
449	совершенно неправильно	1	1
450	является первой	1	1
451	по своей	2	1
452	п в	3	1
453	и чувства	1	1
454	потому что	6	1
455	в сознании	2	1
456	из истории	3	1
457	на которой	2	1
458	было не	2	1
459	только с	2	1
460	уже и	1	1
461	этом отношении	7	1
462	что на	2	1
463	и из	1	1
464	без исключения	1	1
465	том отношении	4	1
466	уже о	5	1
467	в духе	1	1
468	не удержался	2	1
469	не могут	1	1
470	относиться к	1	1
471	есть только	2	1
472	могут быть	5	1
473	числе и	2	1
474	порою и	1	1
475	содержанием и	1	1
476	вопрос и	1	1
477	теории в	1	1
478	поэтического языка	1	1
479	что при	2	1
480	ничего общего	3	1
481	этой теорией	1	1
482	правда не	1	1
483	опираясь на	1	1
484	и о	1	1
485	потому не	1	1
486	ни одно	1	1
487	данном случае	6	1
488	только при	1	1
489	языка и	4	1
490	последнее время	1	1
491	ссср в	1	1
492	с самого	1	1
493	и иные	2	1
494	же работы	1	1
495	что у	4	1
496	является чрезвычайно	1	1
497	не отражает	1	1
498	было в	1	1
499	здесь нет	1	1
500	мог бы	1	1
501	во многом	1	1
502	и приемов	1	1
503	критика должна	4	1
504	не должны	1	1
505	что от	2	1
506	занимает изучение	1	1
507	о ней	1	1
508	не существовало	1	1
509	в отдельных	1	1
510	в другом	3	1
511	язык и	1	1
512	о каких-то	1	1
513	его жизни	3	1
514	притом в	1	1
515	и просто	1	1
516	можно сказать	1	1
517	а также	2	1
518	может не	2	1
519	второй половины	1	1
520	и всю	1	1
521	и во	2	1
522	и научной	2	1
523	должно было	2	1
524	и гг	1	1
525	в форме	1	1
526	приводит и	1	1
527	в свете	1	1
528	ведь на	1	1
529	объясняется только	1	1
530	наук и	1	1
531	форм как	1	1
532	в современной	1	1
533	данный знак	1	1
534	к нему	2	1
535	в двух	3	1
536	положение в	1	1
537	который в	1	1
538	по мнению	3	1
539	времени как	1	1
540	именно на	1	1
541	с которыми	2	1
542	так что	6	1
543	которые мы	1	1
544	из которого	2	1
545	в сторону	2	1
546	себя в	1	1
547	слова в	1	1
548	ведь если	2	1
549	в виде	3	1
550	движения речи	1	1
551	в данной	2	1
552	и обратно	1	1
553	из них	8	1
554	произведения не	1	1
555	к особенностям	1	1
556	был бы	1	1
557	себе в	1	1
558	никто не	4	1
559	представить себе	1	1
560	с этими	1	1
561	заключается именно	1	1
562	так как	5	1
563	но что	1	1
564	у него	2	1
565	принципов и	2	1
566	не выходя	1	1
567	отношении что	2	1
568	к самым	1	1
569	не были	1	1
570	или иной	1	1
571	даже не	4	1
572	на ее	1	1
573	не один	1	1
574	здесь дело	2	1
575	что они	7	1
576	и тех	1	1
577	а именно	3	1
578	значения в	1	1
579	и научного	1	1
580	этому явлению	1	1
581	в ряде	1	1
582	с историей	2	1
583	во второй	9	1
584	а с	3	1
585	что не	3	1
586	тут-то и	1	1
587	что для	3	1
588	связано с	1	1
589	нужно сказать	5	1
590	а на	3	1
591	к своему	1	1
592	однако и	2	1
593	отделить от	1	1
594	цельное и	1	1
595	так называемой	2	1
596	возвращаясь к	1	1
597	чем на	1	1
598	в слове	5	1
599	его собственной	2	1
600	там где	5	1
601	время оно	1	1
602	оснований для	1	1
603	несмотря на	2	1
604	и историческими	1	1
605	области можно	1	1
606	только теперь	1	1
607	научного изучения	4	1
608	в пушкинском	1	1
609	работы его	1	1
610	разрыв между	1	1
611	по праву	1	1
612	к его	1	1
613	реагирование на	1	1
614	положений в	1	1
615	приводит в	1	1
616	всей полноте	1	1
617	из которых	1	1
618	какого бы	1	1
619	по поводу	7	1
620	не дают	1	1
621	как чего-то	1	1
622	в той	6	1
623	ему по	1	1
624	что же	6	1
625	делу не	1	1
626	утверждение в	1	1
627	на какой-то	1	1
628	действительно было	1	1
629	что как	2	1
630	значит что	3	1
631	критики и	1	1
632	получает свое	1	1
633	в это	1	1
634	но даже	1	1
635	такова же	1	1
636	между прочим	2	1
637	правильной постановке	1	1
638	между собой	1	1
639	кроме того	1	1
640	не является	3	1
641	и для	3	1
642	не подлежит	1	1
643	или в	1	1
644	что оно	3	1
645	м эйхенбаум	1	1
646	том что	29	1
647	для нас	7	1
648	которую он	1	1
649	в литературной	1	1
650	еще более	4	1
651	тем более	4	1
652	эти особенности	1	1
653	не должен	1	1
654	пришлось бы	1	1
655	зрения в	2	1
656	в г	3	1
657	них и	1	1
658	или совершенно	1	1
659	историками литературы	1	1
660	деле оно	1	1
661	е в	2	1
662	гораздо больше	2	1
663	своей статьи	3	1
664	с ней	1	1
665	не говоря	1	1
666	работы и	1	1
667	сказать что	7	1
668	другой стороны	7	1
669	совершенно не	5	1
670	большое значение	2	1
671	перевод с	1	1
672	в последнем	1	1
673	культуры в	3	1
674	из этого	1	1
675	время не	1	1
676	эпохи как	3	1
677	просто не	1	1
678	это в	4	1
679	к этому	1	1
680	том числе	2	1
