N	2gram	Propp_Isto_6	VLabPisa
128	это мы	2	3
129	со своим	1	3
130	сводится к	2	3
131	у нас	5	3
132	она не	3	3
133	том как	3	3
134	образом в	1	3
135	никак не	1	3
136	что и	4	3
137	того что	2	3
138	этот вопрос	1	3
139	из приведенных	1	3
140	именно в	1	3
141	попал в	3	3
142	мы знаем	2	3
143	него в	2	3
144	так же	2	3
145	по существу	1	3
146	и от	3	3
147	или в	3	3
148	бы в	1	3
149	только что	2	3
150	жизни и	2	3
151	как на	3	3
152	ее в	6	3
153	ту же	2	2
154	также что	1	2
155	также и	1	2
156	и через	3	2
157	связана с	3	2
158	и этот	1	2
159	а как	1	2
160	мы имеем	14	2
161	же как	3	2
162	на эти	2	2
163	но даже	1	2
164	то это	5	2
165	в ней	5	2
166	еще не	9	2
167	например у	3	2
168	что его	1	2
169	но не	2	2
170	это видно	1	2
171	том числе	1	2
172	относится к	2	2
173	стороны и	2	2
174	хотя и	1	2
175	но в	7	2
176	эта стадия	1	2
177	он в	1	2
178	ее как	1	2
179	лица и	1	2
180	как он	6	2
181	этот процесс	1	2
182	что она	3	2
183	после этого	4	2
184	он не	2	2
185	подобно тому	1	2
186	что ни	1	2
187	так например	3	2
188	человека в	2	2
189	а затем	1	2
190	в другом	1	2
191	в жизни	1	2
192	не всегда	4	2
193	он и	2	2
194	и для	1	2
195	всяком случае	2	2
196	не столько	1	2
197	знаем что	2	2
198	от его	1	2
199	которые в	2	2
200	если бы	3	2
201	как от	1	2
202	что например	1	2
203	можно ли	1	2
204	не менее	1	2
205	можно указать	2	2
206	к этим	1	2
207	того чтобы	1	2
208	не вполне	2	2
209	связанное с	1	2
210	в области	1	2
211	ли это	1	2
212	от того	3	2
213	нет ни	2	2
214	отличается от	2	2
215	числе и	1	2
216	должны быть	2	2
217	другом месте	1	2
218	что оно	4	2
219	для того	1	2
220	что при	2	2
221	только то	2	2
222	и может	1	2
223	мы наблюдаем	1	2
224	если они	3	2
225	в образе	10	2
226	и даже	1	2
227	во всяком	2	2
228	на вопрос	1	2
229	для проявления	1	2
230	из себя	1	2
231	от них	1	2
232	значит что	2	2
233	но с	1	2
234	о его	1	2
235	что даже	1	2
236	всех его	2	2
237	но то	1	2
238	с одной	7	2
239	одной из	1	2
240	у них	4	2
241	при помощи	3	2
242	эти вопросы	1	2
243	вовсе не	2	2
244	к ним	1	2
245	при всей	1	2
246	образом не	1	2
247	в особенности	1	2
248	одной стороны	7	2
249	даже не	1	2
250	до сих	4	2
251	как у	2	2
252	еще и	1	2
253	показывает что	3	2
254	зависит от	4	2
255	о чем	2	2
256	что мы	2	2
257	тому как	1	2
258	начиная с	1	2
259	эти примеры	1	2
260	из которых	3	2
261	самого себя	2	2
262	и формы	2	2
263	и некоторые	2	2
264	сих пор	4	2
265	этот этап	1	2
266	того или	1	2
267	между прочим	1	2
268	но для	2	2
269	можно было	2	2
270	в книге	4	2
271	на время	1	2
272	такое понимание	2	2
273	мира и	2	2
274	будто бы	1	2
275	а в	3	2
276	о своем	1	2
277	между ними	1	2
278	отметить что	2	2
279	частности в	1	2
280	в своих	3	2
281	этой точки	1	2
282	они не	3	2
283	пор не	1	1
284	вряд ли	1	1
285	речь идет	1	1
286	в движение	1	1
287	таком случае	1	1
288	с новыми	1	1
289	силы и	1	1
290	все его	1	1
291	говорит так	1	1
292	всем что	1	1
293	тот или	1	1
294	оно может	2	1
295	что эти	2	1
296	все те	1	1
297	должна быть	3	1
298	несколько иной	1	1
299	со всех	1	1
300	пока он	1	1
301	убедительно показывают	1	1
302	им самим	1	1
303	как мы	4	1
304	что если	1	1
305	вопрос о	3	1
306	воздух и	1	1
307	нам в	1	1
308	именно к	1	1
309	меньшей мере	1	1
310	но она	1	1
311	приходит к	3	1
312	похожи на	1	1
313	всех сторон	1	1
314	и то	3	1
315	а другие	1	1
316	он был	2	1
317	здесь не	2	1
318	своей работе	1	1
319	только тогда	1	1
320	не все	1	1
321	состоял в	1	1
322	или иное	3	1
323	в свои	2	1
324	которые не	1	1
325	лицом к	1	1
326	в истории	1	1
327	этого развития	1	1
328	миф не	1	1
329	кроме того	3	1
330	уже указывалось	1	1
331	целый ряд	2	1
332	борьбы со	1	1
333	и наконец	3	1
334	вот несколько	1	1
335	многих из	1	1
336	а во-вторых	1	1
337	не получил	1	1
338	формы в	1	1
339	уже в	1	1
340	за это	1	1
341	сил в	1	1
342	имеем в	4	1
343	на то	2	1
344	если он	3	1
345	но на	1	1
346	дальше и	1	1
347	и если	1	1
348	на его	4	1
349	это представление	12	1
350	всегда связаны	1	1
351	слова вопрос	1	1
352	не значит	1	1
353	прямом смысле	1	1
354	не как	1	1
355	но вместе	1	1
356	уже не	7	1
357	на этом	1	1
358	одно и	1	1
359	этим самым	2	1
360	так называемым	1	1
361	чего он	1	1
362	этих материалов	1	1
363	связанных с	1	1
364	то есть	1	1
365	приходит в	2	1
366	чаще всего	5	1
367	кажется что	2	1
368	смерть и	2	1
369	в ином	6	1
370	его частей	1	1
371	ни одной	2	1
372	соответствии с	1	1
373	с этой	2	1
374	отражается в	1	1
375	несмотря на	1	1
376	здесь можно	7	1
377	смысле что	1	1
378	на этот	1	1
379	обратимся к	1	1
380	их на	1	1
381	в саду	1	1
382	представление что	5	1
383	в этих	2	1
384	или вообще	2	1
385	материалы показывают	2	1
386	плоть и	1	1
387	на свою	1	1
388	образом и	2	1
389	но он	2	1
390	в прямом	1	1
391	обращение к	1	1
392	и эти	5	1
393	что этот	2	1
394	связь этого	1	1
395	это вопрос	1	1
396	что есть	1	1
397	в таких	1	1
398	а иногда	1	1
399	того как	3	1
400	этими двумя	1	1
401	к изучению	1	1
402	смертью в	1	1
403	время как	3	1
404	не могло	2	1
405	не имеет	2	1
406	нет места	1	1
407	о природе	1	1
408	казалось бы	1	1
409	не имели	4	1
410	ним не	1	1
411	отметим еще	1	1
412	это то	2	1
413	к ней	1	1
414	от него	3	1
415	друг друга	1	1
416	следует отметить	1	1
417	только с	1	1
418	как будто	3	1
419	в основе	1	1
420	только наиболее	1	1
421	об одном	2	1
422	бы он	1	1
423	к утверждению	2	1
424	над жизнью	1	1
425	однако все	1	1
426	и это	8	1
427	и поэтому	1	1
428	два вида	1	1
429	очень точно	1	1
430	с ее	1	1
431	связи со	1	1
432	как один	1	1
433	же не	2	1
434	данном случае	3	1
435	то или	2	1
436	то время	3	1
437	ли однако	1	1
438	она играет	1	1
439	причем в	1	1
440	в классической	1	1
441	его самого	1	1
442	и сам	2	1
443	что у	2	1
444	мы только	1	1
445	только через	3	1
446	по аналогии	1	1
447	это настолько	1	1
448	всегда уже	1	1
449	часто в	1	1
450	по тому	1	1
451	жизнь и	1	1
452	от начала	1	1
453	о котором	2	1
454	для этого	1	1
455	по мере	1	1
456	с ним	8	1
457	на море	1	1
458	а по	1	1
459	на него	2	1
460	это происходит	1	1
461	более высокой	1	1
462	и что	5	1
463	после того	2	1
464	с того	1	1
465	для нас	2	1
466	а также	4	1
467	с целью	1	1
468	д но	1	1
469	аналогии с	1	1
470	знает что	1	1
471	или как	2	1
472	или иначе	1	1
473	примеры показывают	1	1
474	на одном	1	1
475	это указание	2	1
476	говорит он	2	1
477	в форме	2	1
478	в свете	1	1
479	в него	3	1
480	из видов	1	1
481	быть и	1	1
482	в меньшей	1	1
483	стиль в	1	1
484	по наблюдениям	1	1
485	как нечто	1	1
486	очень много	1	1
487	или под	1	1
488	всегда нужно	1	1
489	между этими	1	1
490	в большом	1	1
491	сообщает что	2	1
492	стороны он	3	1
493	всей специфике	1	1
494	же и	1	1
495	есть в	1	1
496	можно установить	1	1
497	каким же	1	1
498	в живописи	1	1
499	оно в	1	1
500	в виде	6	1
501	еще одну	2	1
502	или даже	1	1
503	и других	3	1
504	его и	1	1
505	характерно что	1	1
506	роль и	1	1
507	себе в	4	1
508	и из	1	1
509	ни в	2	1
510	представлений о	7	1
511	пребывании в	1	1
512	отношение к	1	1
513	но что	1	1
514	не случайно	1	1
515	последний этап	2	1
516	и никогда	1	1
517	заметить что	1	1
518	представлений в	1	1
519	тем что	5	1
520	и вместе	1	1
521	в более	6	1
522	себя это	2	1
523	нет например	1	1
524	только у	1	1
525	связаны с	5	1
526	а именно	9	1
527	совершенно точно	2	1
528	что тот	1	1
529	и создает	1	1
530	потом в	1	1
531	он это	1	1
532	в свою	1	1
533	в темный	1	1
534	своего собственного	1	1
535	связано с	4	1
536	не создает	1	1
537	их можно	2	1
538	не означает	2	1
539	однако и	1	1
540	наконец в	1	1
541	подобного рода	1	1
542	образом это	1	1
543	на эту	1	1
544	или с	1	1
545	что из	2	1
546	одна черта	1	1
547	очень часто	5	1
548	есть одно	1	1
549	может иметь	2	1
550	к лицу	1	1
551	ответить на	1	1
552	сказки о	1	1
553	относятся к	1	1
554	имеются в	2	1
555	как в	6	1
556	приводит в	1	1
557	их к	1	1
558	в данном	3	1
559	а если	1	1
560	так или	1	1
561	это значит	1	1
562	никем не	1	1
563	том смысле	1	1
564	не хватает	1	1
565	чтобы ответить	1	1
566	или другого	1	1
567	самых ранних	1	1
568	единства в	1	1
569	других видов	1	1
570	еще раз	1	1
571	сейчас же	1	1
572	вне себя	1	1
573	но это	4	1
574	на своем	4	1
575	природу и	1	1
576	это явление	2	1
577	мы видим	5	1
578	для такого	1	1
579	к пониманию	1	1
580	место для	1	1
581	не представляет	2	1
582	ее и	1	1
583	находится в	1	1
584	потому что	13	1
585	которых он	2	1
586	и наоборот	1	1
587	его значение	1	1
588	е тех	1	1
589	но вот	2	1
590	еще в	3	1
591	находит свое	1	1
592	в нечто	1	1
593	рассмотрим несколько	1	1
594	е в	2	1
595	бы с	1	1
596	месте в	1	1
597	дело с	1	1
598	это в	1	1
599	состоит из	1	1
600	это на	1	1
601	эти же	1	1
602	в последнем	2	1
603	приблизительно в	1	1
604	есть и	4	1
605	они всегда	1	1
606	показывают как	1	1
607	к этой	1	1
608	видим в	1	1
609	и другие	3	1
610	весь процесс	1	1
611	от которой	1	1
612	в таком	1	1
613	или наоборот	1	1
