N	2gram	Losev_Prob_3	Analitik
132	прежде всего	3	3
133	а в	5	3
134	по поводу	2	3
135	с самим	3	3
136	речь идет	1	2
137	отношения к	3	2
138	таком случае	4	2
139	художественного произведения	14	2
140	и до	2	2
141	ведь и	1	2
142	той же	1	2
143	а как	2	2
144	и он	1	2
145	собой в	1	2
146	еще не	5	2
147	отвлеченной мысли	2	2
148	отличие от	3	2
149	оказывается не	1	2
150	себе не	2	2
151	с их	2	2
152	на то	3	2
153	вообще не	1	2
154	он не	8	2
155	от которого	1	2
156	что она	1	2
157	таким образом	9	2
158	в одну	1	2
159	что все	2	2
160	же не	2	2
161	них не	1	2
162	это было	2	2
163	по себе	25	2
164	он и	2	2
165	жизни но	2	2
166	в этих	2	2
167	в своей	5	2
168	в котором	2	2
169	с точки	2	2
170	в отличие	2	2
171	предполагает не	1	2
172	но эта	3	2
173	речи в	1	2
174	миф и	1	2
175	для нее	2	2
176	даже в	1	2
177	в таких	3	2
178	она не	3	2
179	что с	1	2
180	в то	9	2
181	дело не	2	2
182	некоторого рода	10	2
183	не имеет	9	2
184	на котором	2	2
185	на него	1	2
186	это именно	1	2
187	так например	1	2
188	особого рода	1	2
189	или иных	4	2
190	с ее	2	2
191	языка и	4	2
192	того и	1	2
193	на которую	3	2
194	строго говоря	1	2
195	другого и	1	2
196	нас к	2	2
197	с ним	7	2
198	и смерть	1	2
199	что в	8	2
200	вполне закономерно	1	2
201	произведения как	1	2
202	никак не	9	2
203	его в	3	2
204	и во	2	2
205	собственно говоря	5	2
206	том или	3	2
207	в его	9	2
208	нашем понимании	1	2
209	того что	8	2
210	с той	5	2
211	целого и	1	2
212	себя в	2	2
213	от автора	1	2
214	для всех	1	2
215	не есть	35	2
216	свидетельствует о	1	2
217	а то	3	2
218	ни с	4	2
219	или даже	5	2
220	в одном	1	2
221	вовсе не	37	2
222	или ином	2	2
223	здесь в	3	2
224	своего собственного	1	2
225	и стал	1	2
226	на этот	4	2
227	его как	3	2
228	была бы	1	2
229	о чем	2	2
230	с людьми	2	2
231	вместе с	2	2
232	так же	5	2
233	данного произведения	1	2
234	к своему	1	2
235	этих случаях	1	2
236	такого рода	6	2
237	по существу	2	2
238	можно отметить	1	2
239	тех или	5	2
240	и для	2	2
241	еще одна	1	2
242	при таком	2	2
243	внимание на	1	2
244	от своего	1	2
245	сказать что	16	2
246	другой стороны	5	2
247	об этих	1	2
248	к этому	1	2
249	в таком	5	2
250	произведения но	1	1
251	слова которые	1	1
252	и т	13	1
253	также и	16	1
254	самом деле	3	1
255	значении этого	1	1
256	говорилось выше	2	1
257	идет о	1	1
258	о смысловом	1	1
259	здесь и	3	1
260	в первом	1	1
261	и больше	3	1
262	действительности и	1	1
263	жизни здесь	1	1
264	мы уже	4	1
265	есть не	5	1
266	принадлежит только	1	1
267	говорит сам	1	1
268	на первом	1	1
269	до такой	1	1
270	именно к	1	1
271	почти все	1	1
272	что иное	4	1
273	не вполне	1	1
274	из того	3	1
275	греческое слово	1	1
276	но даже	4	1
277	то его	1	1
278	и самого	1	1
279	и сами	2	1
280	самостоятельного значения	2	1
281	иное как	4	1
282	быть в	2	1
283	нам представляется	2	1
284	в чем	4	1
285	произведения его	1	1
286	там и	3	1
287	получает в	1	1
288	сказать и	1	1
289	не требует	1	1
290	приведем примеры	1	1
291	мы надеемся	1	1
292	как другие	1	1
293	совсем не	2	1
294	то он	2	1
295	и всякий	1	1
296	не все	1	1
297	а и	1	1
298	и будет	2	1
299	тут же	4	1
300	сама по	8	1
301	один и	1	1
302	независимо от	1	1
303	так называемая	1	1
304	в художественном	3	1
305	однако не	1	1
306	тех случаях	1	1
307	третий раз	1	1
308	когда он	2	1
309	дается в	1	1
310	и тот	1	1
311	тем же	2	1
312	при сопоставлении	2	1
313	мертвых душ	2	1
314	имеет в	1	1
315	более или	1	1
316	следующим образом	1	1
317	о самом	1	1
318	есть на	1	1
319	себе как	3	1
320	в которой	2	1
321	бы и	1	1
322	в литературном	1	1
323	так или	1	1
324	все эти	7	1
325	бы не	1	1
326	из этих	1	1
327	поскольку в	1	1
328	и действительное	1	1
329	модель в	1	1
330	в известном	2	1
331	рассказ о	1	1
332	что даже	4	1
333	говорит не	1	1
334	сливаются в	1	1
335	и резко	1	1
336	но ведь	1	1
337	как он	1	1
338	в наших	2	1
339	но на	1	1
340	соотнесенность с	1	1
341	быть только	1	1
342	с чем	2	1
343	бы от	1	1
344	в нем	9	1
345	наш анализ	1	1
346	у а	1	1
347	время и	2	1
348	а скорее	1	1
349	всех этих	2	1
350	в первую	3	1
351	идеи и	3	1
352	функционирует как	1	1
353	к одному	1	1
354	не к	1	1
355	не как	1	1
356	об отношении	1	1
357	i в	1	1
358	чтобы в	1	1
359	это латинское	1	1
360	несколько ниже	1	1
361	то самое	1	1
362	и по	2	1
363	конца и	1	1
364	тут не	1	1
365	себе может	1	1
366	а когда	1	1
367	нам остается	1	1
368	об этом	3	1
369	слова или	1	1
370	входит в	1	1
371	заключается в	4	1
372	первую очередь	3	1
373	это не	9	1
374	то все	1	1
375	литературном произведении	1	1
376	в жизни	1	1
377	ни в	8	1
378	в них	1	1
379	все равно	3	1
380	далеко не	1	1
381	как об	1	1
382	словами в	1	1
383	со своими	1	1
384	которой он	1	1
385	всегда и	1	1
386	нисколько не	2	1
387	со всей	1	1
388	данного стихотворения	2	1
389	в понимании	1	1
390	художественный смысл	2	1
391	но если	6	1
392	и при	2	1
393	в такой	1	1
394	это делает	1	1
395	страсти и	1	1
396	имеется в	4	1
397	одним и	1	1
398	жизнь и	2	1
399	прийти к	1	1
400	от себя	2	1
401	вполне самостоятельное	2	1
402	вплоть до	1	1
403	этой плоскости	1	1
404	для данного	1	1
405	и эти	1	1
406	и более	2	1
407	достаточно привести	1	1
408	мере в	1	1
409	однако в	2	1
410	бы но	1	1
411	зрения и	1	1
412	где каждый	1	1
413	и вся	1	1
414	тому что	4	1
415	раз и	4	1
416	точно и	1	1
417	таких случаях	2	1
418	ничего нового	1	1
419	с теми	2	1
420	и другое	1	1
421	хотелось бы	1	1
422	тогда когда	1	1
423	всех языках	1	1
424	которого он	1	1
425	и имеет	1	1
426	но только	6	1
427	когда говорится	1	1
428	что ни	1	1
429	только и	8	1
430	при наличии	1	1
431	слова как	2	1
432	как она	2	1
433	это слово	1	1
434	потому что	25	1
435	связи с	8	1
436	о чем-то	4	1
437	дело тут	1	1
438	самой этой	2	1
439	она обладает	2	1
440	только с	4	1
441	это рассуждение	1	1
442	которая по	1	1
443	а мы	2	1
444	конечно и	1	1
445	всех прочих	1	1
446	у нас	10	1
447	и далее	1	1
448	одно и	3	1
449	начиная с	1	1
450	всей их	1	1
451	прямо говорит	1	1
452	и заключается	1	1
453	во все	1	1
454	из самого	1	1
455	и такие	3	1
456	отличается от	4	1
457	же самое	9	1
458	на улицу	1	1
459	бы он	1	1
460	указывает на	7	1
461	анализа в	1	1
462	другие но	1	1
463	что при	2	1
464	если же	3	1
465	о них	1	1
466	для себя	2	1
467	некоторой степени	1	1
468	ни попало	1	1
469	образы и	3	1
470	и о	5	1
471	и тогда	3	1
472	значения и	1	1
473	в виду	10	1
474	но при	1	1
475	и самим	2	1
476	в ее	4	1
477	самим собою	1	1
478	все прочие	1	1
479	или еще	1	1
480	только то	2	1
481	отвлечься от	1	1
482	слова а	2	1
483	если они	1	1
484	он сначала	1	1
485	в образе	1	1
486	с собой	3	1
487	в отношении	2	1
488	что нам	1	1
489	связан с	1	1
490	начала и	1	1
491	которого у	1	1
492	хотя как	1	1
493	поэтому в	1	1
494	нас и	2	1
495	если читатель	1	1
496	и здесь	5	1
497	является весьма	1	1
498	мы могли	4	1
499	в другом	2	1
500	но к	1	1
501	определенным образом	2	1
502	но мы	1	1
503	и что	7	1
504	все его	1	1
505	но когда	2	1
506	отличаются от	1	1
507	таком что	1	1
508	или иначе	1	1
509	от них	1	1
510	на дорогу	1	1
511	даже для	1	1
512	герой нашего	1	1
513	как самостоятельное	1	1
514	в литературе	1	1
515	в третий	1	1
516	что здесь	5	1
517	сразу же	2	1
518	другого не	1	1
519	менее в	1	1
520	дело с	1	1
521	нуждается в	1	1
522	хотя бы	3	1
523	здесь ни	2	1
524	вступление в	1	1
525	к их	2	1
526	и после	2	1
527	который в	2	1
528	и ее	3	1
529	не мешает	3	1
530	делает его	1	1
531	все они	2	1
532	же и	4	1
533	этот вопрос	3	1
534	он состоит	1	1
535	уже в	3	1
536	то и	5	1
537	в начале	2	1
538	у того	1	1
539	этот раз	3	1
540	слова в	1	1
541	сами по	6	1
542	так как	9	1
543	себе и	1	1
544	до некоторой	1	1
545	как его	1	1
546	его внутренний	1	1
547	которые могут	1	1
548	общественной и	1	1
549	не говорит	1	1
550	имеется еще	1	1
551	образом не	1	1
552	другой и	1	1
553	к самому	2	1
554	и речи	1	1
555	даже не	2	1
556	нам не	2	1
557	мы это	1	1
558	на ее	2	1
559	нельзя сказать	2	1
560	может показаться	1	1
561	еще и	7	1
562	себя и	1	1
563	только к	2	1
564	не исключает	1	1
565	а главное	1	1
566	не означает	1	1
567	зависит от	1	1
568	понимать как	3	1
569	на смерть	1	1
570	что хотя	1	1
571	произведения искусства	1	1
572	если не	3	1
573	в связи	7	1
574	но оно	3	1
575	такой степени	1	1
576	эти слова	2	1
577	и потому	7	1
578	функционирует в	1	1
579	свою собственную	3	1
580	однако для	2	1
581	и нисколько	1	1
582	для обозначения	1	1
583	который мы	1	1
584	однако эти	1	1
585	взятое в	1	1
586	в тех	3	1
587	самого себя	3	1
588	для возникновения	1	1
589	и всей	2	1
590	или менее	1	1
591	является моделью	2	1
592	да и	5	1
593	указание на	1	1
594	том смысле	3	1
595	и там	2	1
596	что же	8	1
597	с этой	3	1
598	к понятию	2	1
599	слова и	3	1
600	еще раз	1	1
601	в любом	3	1
602	было сказано	1	1
603	только для	1	1
604	при условии	2	1
605	между прочим	2	1
606	перед нами	8	1
607	остается в	1	1
608	к другим	1	1
609	тому или	1	1
610	а тоже	1	1
611	случае он	1	1
612	не является	11	1
613	случаях когда	1	1
614	и сама	2	1
615	или иному	1	1
616	представляется что	1	1
617	именно здесь	2	1
618	как на	2	1
619	его не	2	1
620	а все	1	1
621	другое дело	2	1
622	своей собственной	2	1
623	но отнюдь	1	1
624	например не	2	1
625	себя самого	1	1
626	для нас	16	1
627	от него	2	1
628	в литературной	1	1
629	к этой	1	1
630	однако к	1	1
631	тем более	3	1
632	и как	3	1
633	мы должны	7	1
634	ведь есть	1	1
635	ни к	3	1
636	зрения в	1	1
637	будто бы	3	1
638	смысла художественного	1	1
639	но это	8	1
640	только что	2	1
641	же в	3	1
642	к ее	1	1
643	с ней	5	1
644	состоит из	5	1
645	совершенно не	4	1
646	остается на	1	1
647	по одному	1	1
648	не сами	1	1
649	не что	4	1
650	из этого	3	1
651	языка то	1	1
652	есть то	3	1
653	самое что	1	1
654	отношении является	1	1
655	ее в	1	1
656	этой точки	2	1
657	это в	2	1
658	значение в	3	1
659	точно так	3	1
660	смысле что	3	1
