N	2gram	Bakhtin_Pr_5	Hudozhes
145	и для	8	3
146	от него	6	3
147	для друга	1	3
148	или не	1	3
149	может и	1	3
150	я и	2	2
151	например в	2	2
152	начинается с	1	2
153	на самом	9	2
154	в их	1	2
155	той же	2	2
156	мы не	1	2
157	вопрос о	2	2
158	слово не	2	2
159	к своему	5	2
160	но как	4	2
161	для других	3	2
162	себе и	7	2
163	в произведениях	2	2
164	тебе и	1	2
165	его я	1	2
166	в одной	3	2
167	как нам	1	2
168	хотя и	2	2
169	в целом	3	2
170	в ответ	1	2
171	так в	2	2
172	только на	4	2
173	раз в	2	2
174	как он	2	2
175	так сказать	2	2
176	именно этим	1	2
177	на его	4	2
178	не следует	1	2
179	когда все	1	2
180	характер в	1	2
181	заключает в	1	2
182	однако в	2	2
183	не бывает	1	2
184	с такими	1	2
185	значительной степени	1	2
186	же касается	1	2
187	в другом	12	2
188	а его	1	2
189	того или	1	2
190	его личности	1	2
191	особенно в	2	2
192	героя от	1	2
193	приходит в	1	2
194	по себе	4	2
195	одной из	2	2
196	все равно	2	2
197	должно быть	3	2
198	ни единого	1	2
199	в такой	4	2
200	от себя	5	2
201	что я	13	2
202	сих пор	1	2
203	художественного мира	1	2
204	все это	14	2
205	рассказа мы	1	2
206	для нее	1	2
207	как все	2	2
208	бы на	1	2
209	не о	4	2
210	он говорил	4	2
211	одна из	1	2
212	на себе	1	2
213	действующие лица	1	2
214	для всего	1	2
215	слова как	1	2
216	тех кто	1	2
217	со своим	2	2
218	на него	5	2
219	внутренней жизни	2	2
220	что на	2	2
221	к читателю	1	2
222	не слышит	1	2
223	про себя	2	2
224	об одном	1	2
225	мысли о	1	2
226	рассказа не	1	2
227	с ее	3	2
228	здесь не	1	2
229	характер и	2	2
230	в себя	1	2
231	героя на	2	2
232	за этими	1	2
233	в речи	2	2
234	о своей	3	2
235	на вопрос	2	2
236	и поэтому	1	2
237	никак не	1	2
238	и что	6	2
239	до сих	1	2
240	в значительной	1	2
241	или напротив	1	2
242	в форме	3	2
243	и об	2	2
244	как она	1	2
245	в него	3	2
246	но с	1	2
247	согласиться с	1	2
248	с ними	5	2
249	и потому	1	2
250	с другим	13	2
251	и так	4	2
252	впрочем и	1	2
253	мыслей о	1	2
254	так что	5	2
255	равнодушие к	1	2
256	слова в	6	2
257	в начале	3	2
258	участие в	1	2
259	за ним	2	2
260	мы знаем	2	2
261	а то	1	2
262	при всей	1	2
263	действующих лиц	1	2
264	а с	3	2
265	себя и	8	2
266	что не	4	2
267	до конца	4	2
268	человек в	1	2
269	или с	1	2
270	на фоне	1	2
271	эти слова	3	2
272	в человеке	1	2
273	установкой на	3	2
274	в изображении	1	2
275	столкновение с	1	2
276	что же	7	2
277	в тот	1	2
278	да и	5	2
279	и не	27	2
280	с этой	2	2
281	еще раз	1	2
282	только для	1	2
283	нет ничего	1	2
284	в рассказах	1	2
285	отказ от	1	2
286	пока еще	2	2
287	перед собой	1	2
288	в результате	1	2
289	своей собственной	1	2
290	своих героев	1	2
291	человека она	1	2
292	и дело	1	2
293	не знает	6	2
294	этот момент	1	2
295	героя в	5	2
296	а между	3	1
297	обращено к	2	1
298	достоевского у	1	1
299	и то	5	1
300	каждый новый	1	1
301	тех же	1	1
302	своей основной	1	1
303	это и	3	1
304	нам кажется	1	1
305	ему что	1	1
306	за собой	3	1
307	в первом	2	1
308	достоевского в	3	1
309	и до	1	1
310	нем но	1	1
311	из его	2	1
312	проникает в	2	1
313	ведь и	4	1
314	высшей степени	3	1
315	к рассказу	1	1
316	по его	1	1
317	и поговорить	1	1
318	что уже	1	1
319	из области	1	1
320	героя но	2	1
321	есть нечто	1	1
322	в каждый	1	1
323	в сущности	14	1
324	но она	1	1
325	не слушая	1	1
326	я не	8	1
327	хотя бы	2	1
328	событий и	1	1
329	ему в	1	1
330	как впрочем	1	1
331	в каждой	2	1
332	а другие	1	1
333	на другом	1	1
334	разумеется не	1	1
335	я всем	1	1
336	именно благодаря	1	1
337	а еще	1	1
338	на них	7	1
339	что его	2	1
340	в чем	4	1
341	без которого	1	1
342	мы еще	1	1
343	совсем не	3	1
344	с самой	1	1
345	ты их	1	1
346	бы в	4	1
347	в сторону	2	1
348	его сознания	1	1
349	не все	1	1
350	к слову	2	1
351	ответ на	1	1
352	и чужой	1	1
353	в общем	3	1
354	с совершенно	1	1
355	xix столетия	1	1
356	отношение к	6	1
357	тут же	1	1
358	друг от	1	1
359	нет и	4	1
360	да так	1	1
361	в романах	5	1
362	чем же	1	1
363	но пока	1	1
364	вот как	4	1
365	сострадания и	1	1
366	где может	1	1
367	встречи с	1	1
368	что касается	1	1
369	не два	1	1
370	и точность	1	1
371	бы я	1	1
372	и как	2	1
373	как характер	1	1
374	с генералом	1	1
375	жизни нет	1	1
376	вдруг действительно	1	1
377	знаю что	2	1
378	не кажется	2	1
379	в этот	2	1
380	внешних признаков	1	1
381	да еще	2	1
382	к чему	1	1
383	в письмах	1	1
384	в произведении	2	1
385	в которой	2	1
386	все так	1	1
387	он в	4	1
388	бы не	2	1
389	всей своей	2	1
390	еще далеко	1	1
391	диалог в	2	1
392	во многих	1	1
393	но ведь	2	1
394	разным голосам	1	1
395	но на	4	1
396	его но	1	1
397	еще одна	1	1
398	в общении	1	1
399	и прислушивается	1	1
400	вообще не	2	1
401	в мир	1	1
402	не могла	1	1
403	главным образом	1	1
404	но именно	2	1
405	к герою	8	1
406	другом человеке	2	1
407	одному из	1	1
408	всех этих	2	1
409	он должен	1	1
410	же это	1	1
411	его самого	1	1
412	к одному	3	1
413	не как	3	1
414	что еще	1	1
415	и вот	4	1
416	с таким	2	1
417	свое время	1	1
418	чтобы в	1	1
419	никому не	1	1
420	и этот	2	1
421	в нее	1	1
422	то ни	3	1
423	что все	2	1
424	или даже	1	1
425	а как	2	1
426	входит в	1	1
427	может стать	1	1
428	этом смысле	3	1
429	роль в	1	1
430	например герой	1	1
431	к слушателю	1	1
432	в последующих	1	1
433	уж не	2	1
434	он все	2	1
435	в итоге	1	1
436	которым он	4	1
437	не чем	1	1
438	но уже	2	1
439	но мы	1	1
440	достоевского и	2	1
441	в высшей	3	1
442	далеко не	1	1
443	личности не	1	1
444	этого не	3	1
445	с тем	3	1
446	в слове	6	1
447	и вопреки	1	1
448	этим и	1	1
449	которой он	3	1
450	она действительно	1	1
451	он и	5	1
452	в москве	1	1
453	такою же	1	1
454	и лицо	1	1
455	всякого сомнения	1	1
456	оно внутренне	1	1
457	элемента в	1	1
458	как таковой	1	1
459	и того	2	1
460	нисколько не	1	1
461	мы как	1	1
462	в г	1	1
463	я этого	2	1
464	места в	2	1
465	на других	1	1
466	другим и	3	1
467	таким же	1	1
468	я его	1	1
469	о герое	1	1
470	и без	4	1
471	характер это	1	1
472	глазами в	1	1
473	человеком и	1	1
474	опять как	1	1
475	в отличие	2	1
476	они уже	1	1
477	в которых	2	1
478	мысли и	1	1
479	и нельзя	1	1
480	признать что	1	1
481	первого абзаца	1	1
482	его построения	1	1
483	и другого	2	1
484	задает себе	2	1
485	в одном	6	1
486	другом и	1	1
487	друг другу	4	1
488	иным как	1	1
489	и более	1	1
490	их в	2	1
491	том и	1	1
492	тому чтобы	2	1
493	что этот	1	1
494	на всю	2	1
495	бы быть	1	1
496	нас к	1	1
497	раз и	3	1
498	иной раз	1	1
499	вовсе не	7	1
500	в отношении	9	1
501	существует для	1	1
502	так как	4	1
503	и такого	1	1
504	но они	1	1
505	дрожащим голосом	1	1
506	как можно	2	1
507	самого начала	8	1
508	этими двумя	2	1
509	мысли в	2	1
510	дело в	1	1
511	от чужого	4	1
512	что их	1	1
513	а тогда	1	1
514	у кого	1	1
515	в плане	6	1
516	в основе	1	1
517	нельзя ли	1	1
518	из их	2	1
519	появляется в	3	1
520	это еще	1	1
521	только не	1	1
522	не приносит	2	1
523	итог его	1	1
524	каждый из	2	1
525	вопрос который	1	1
526	и всегда	1	1
527	к чужому	4	1
528	в самой	1	1
529	именно с	1	1
530	и весь	1	1
531	и существенное	1	1
532	на тему	2	1
533	этих двух	2	1
534	или как	3	1
535	оглядкой и	1	1
536	такая же	2	1
537	уже говорили	5	1
538	был и	1	1
539	с читателем	1	1
540	же он	1	1
541	не до	1	1
542	с другом	4	1
543	перед ним	1	1
544	к той	1	1
545	еще резче	1	1
546	в символ	1	1
547	него на	2	1
548	не могут	1	1
549	в речах	6	1
550	когда мы	1	1
551	что одни	1	1
552	только бы	1	1
553	я сам	7	1
554	же самое	1	1
555	только еще	1	1
556	всего в	1	1
557	что оно	2	1
558	за что	1	1
559	как для	1	1
560	для его	2	1
561	и мне	1	1
562	но из	1	1
563	его внутреннему	2	1
564	о них	2	1
565	говорит о	2	1
566	теперь на	3	1
567	и которая	1	1
568	приходит к	1	1
569	в деревне	1	1
570	обращенный к	2	1
571	чем не	1	1
572	в виду	3	1
573	он вовсе	1	1
574	того времени	2	1
575	свою очередь	1	1
576	же не	4	1
577	данном случае	1	1
578	для читателя	1	1
579	в тонах	2	1
580	реальной действительности	1	1
581	вообще по	1	1
582	и говорит	3	1
583	с самого	8	1
584	говорили что	4	1
585	в дальнейшем	2	1
586	на свой	1	1
587	что меня	1	1
588	и себе	1	1
589	на нее	2	1
590	за то	1	1
591	это замечание	1	1
592	мог бы	2	1
593	во многом	1	1
594	с внутренним	3	1
595	чем у	1	1
596	но у	1	1
597	жизнь и	2	1
598	он сам	6	1
599	но здесь	1	1
600	находится в	1	1
601	лицо его	1	1
602	все дело	1	1
603	я теперь	5	1
604	сводится к	3	1
605	офицер в	2	1
606	это действительно	3	1
607	тому и	1	1
608	и т.д	3	1
609	его художественной	1	1
610	и т.п	6	1
611	сущности в	2	1
612	не перед	1	1
613	обращается к	2	1
614	героя не	1	1
615	самому себе	1	1
616	все его	4	1
617	с другой	4	1
618	нас в	1	1
619	все в	1	1
620	должен ее	1	1
621	не хочется	1	1
622	реализма в	1	1
623	во всех	3	1
624	путь к	1	1
625	нем не	1	1
626	переходит в	2	1
627	во втором	1	1
628	на одном	1	1
629	не видел	1	1
630	и только	1	1
631	в другой	1	1
632	наконец в	4	1
633	нем и	1	1
634	к концу	3	1
635	новый момент	1	1
636	и она	1	1
637	но так	3	1
638	как например	1	1
639	сразу же	1	1
640	и смеялись	1	1
641	в двух	1	1
642	тот же	4	1
643	среди других	2	1
644	и кажется	2	1
645	о другом	4	1
646	в стороне	1	1
647	это очень	1	1
648	времени и	2	1
649	он теперь	2	1
650	всяком случае	4	1
651	деле не	1	1
652	одних и	1	1
653	между этими	1	1
654	и ее	1	1
655	ведь теперь	1	1
656	с одной	1	1
657	этого рассказа	1	1
658	человека с	3	1
659	же и	4	1
660	есть в	1	1
661	на всем	1	1
662	я в	4	1
663	и у	4	1
664	уже в	3	1
665	же из	1	1
666	оно в	1	1
667	в жизни	2	1
668	не принимает	4	1
669	него и	3	1
670	мнению и	1	1
671	этого процесса	1	1
672	его и	3	1
673	но для	2	1
674	характерно что	1	1
675	в письме	1	1
676	и та	2	1
677	которая может	1	1
678	иначе как	1	1
679	центре художественного	1	1
680	художественному заданию	1	1
681	уклоняется от	1	1
682	из нее	1	1
683	его внутренний	2	1
684	отличие от	2	1
685	есть именно	1	1
686	тогда в	2	1
687	падшую женщину	1	1
688	то другой	1	1
689	ее на	1	1
690	слова живой	1	1
691	что они	6	1
692	рядом с	4	1
693	не укладывается	1	1
694	в особенности	1	1
695	в исповеди	5	1
696	тотчас же	4	1
697	и из	1	1
698	каждый человек	1	1
699	не понимаете	1	1
700	и тех	1	1
701	по своим	1	1
702	с оглядкой	3	1
703	человека а	1	1
704	еще и	1	1
705	себе сам	1	1
706	все было	1	1
707	а они	1	1
708	в романе	1	1
709	слово но	1	1
710	обратиться к	1	1
711	и своего	3	1
712	потом в	1	1
713	реплики одного	2	1
714	не на	1	1
715	их друг	2	1
716	там где	7	1
717	рассказе мы	1	1
718	одна и	2	1
719	жизнь в	1	1
720	они все	1	1
721	не видит	1	1
722	его глазами	2	1
723	следовало бы	1	1
724	именно поэтому	1	1
725	вступает в	2	1
726	теперь он	2	1
727	о себе	17	1
728	себя за	2	1
729	речь не	1	1
730	со словом	3	1
731	но все	4	1
732	теперь когда	2	1
733	из которых	1	1
734	и столь	1	1
735	мне на	1	1
736	о чем	1	1
737	в данном	1	1
738	если оно	1	1
739	вот я	3	1
740	вы этого	1	1
741	лицо у	1	1
742	себя то	2	1
743	как тень	1	1
744	в положении	1	1
745	и всей	1	1
746	происходит в	1	1
747	за голову	1	1
748	друг с	4	1
749	и другой	1	1
750	другого человека	3	1
751	тенденция к	1	1
752	вопреки этой	1	1
753	него в	1	1
754	в любом	1	1
755	внутренняя жизнь	1	1
756	но это	6	1
757	его же	2	1
758	в который	1	1
759	и слово	8	1
760	русского романа	1	1
761	не мог	3	1
762	под названием	1	1
763	от друга	1	1
764	пор еще	1	1
765	его творчества	1	1
766	себя на	1	1
767	его нет	1	1
768	об этих	1	1
769	когда он	3	1
770	в отдельных	1	1
771	обращены к	1	1
772	тем более	1	1
773	еще придется	1	1
774	у которого	1	1
775	конце концов	3	1
776	мы должны	3	1
777	прямо противоположный	1	1
778	слов и	3	1
779	самоопределения но	1	1
780	теперь же	2	1
781	укладывается в	1	1
782	не я	1	1
783	самому и	5	1
784	но вот	1	1
785	давно уже	1	1
786	это напряженное	1	1
787	перед его	3	1
788	сказать что	3	1
789	я к	2	1
790	и внутренне	2	1
791	а ведь	1	1
792	на который	1	1
793	их с	1	1
794	в свою	1	1
795	мы здесь	1	1
796	к его	1	1
797	этой позиции	1	1
798	в последнем	2	1
799	чем иным	1	1
800	из этого	2	1
801	в свое	1	1
802	время не	3	1
803	к другим	2	1
804	ни на	2	1
805	как слово	1	1
806	и другие	1	1
807	и эта	1	1
808	который не	1	1
809	во всяком	4	1
