N	2gram	Vinokur_Ku_3	Problema
187	у пушкина	1	3
188	казалось бы	1	3
189	в коем	1	3
190	в области	14	3
191	зависимости от	8	3
192	к тому	3	3
193	в самых	1	3
194	как мы	5	3
195	не выходит	1	3
196	к нему	1	3
197	в его	11	3
198	что и	6	3
199	всякого рода	5	3
200	конечно не	2	3
201	в начале	1	3
202	здесь мы	1	3
203	не так	3	3
204	для него	1	3
205	тем что	5	3
206	само собой	1	3
207	для того	12	3
208	не было	4	3
209	были бы	4	3
210	еще и	2	3
211	если не	1	3
212	в связи	5	3
213	ни на	2	3
214	к его	2	3
215	независимо от	5	3
216	из которых	1	3
217	или иного	3	3
218	а если	1	3
219	это есть	1	3
220	и более	3	3
221	что мы	2	3
222	в условиях	2	3
223	только для	2	3
224	между прочим	8	3
225	это уже	3	3
226	и как	2	3
227	мы должны	3	3
228	все они	2	3
229	не говоря	2	3
230	совершенно не	5	3
231	является и	2	3
232	что в	13	3
233	о каких	1	2
234	чтобы не	2	2
235	и то	1	2
236	бы для	1	2
237	сразу и	1	2
238	за собой	1	2
239	по преимуществу	3	2
240	почти всегда	1	2
241	уже по	1	2
242	в которой	1	2
243	они могут	1	2
244	так чтобы	1	2
245	время как	1	2
246	говорить о	6	2
247	которое в	2	2
248	между собой	1	2
249	говоря уже	2	2
250	столь же	4	2
251	в чем	5	2
252	то мы	3	2
253	заключается не	2	2
254	не то	2	2
255	совершенно ясно	2	2
256	нет и	1	2
257	за пределы	2	2
258	что они	2	2
259	сама по	2	2
260	относится к	2	2
261	всю эту	2	2
262	что во	1	2
263	что именно	3	2
264	может обойтись	1	2
265	все же	5	2
266	и где	1	2
267	говорит что	1	2
268	более или	2	2
269	то в	3	2
270	со своей	1	2
271	что это	3	2
272	в известном	2	2
273	только они	1	2
274	тому же	3	2
275	если он	1	2
276	что без	1	2
277	есть две	1	2
278	он не	3	2
279	не к	1	2
280	в корне	2	2
281	том чтобы	4	2
282	и независимо	1	2
283	а вместе	1	2
284	как они	2	2
285	не будет	1	2
286	на этой	1	2
287	каком смысле	1	2
288	его в	2	2
289	смысле не	1	2
290	далеко не	5	2
291	этого не	1	2
292	или менее	2	2
293	имеет ничего	1	2
294	в котором	2	2
295	она в	1	2
296	мы находим	3	2
297	не будем	5	2
298	не понимает	3	2
299	однако в	2	2
300	того же	4	2
301	но только	1	2
302	того чтобы	11	2
303	по одному	1	2
304	смысле как	1	2
305	во всем	1	2
306	приходит к	1	2
307	но по	1	2
308	это будет	1	2
309	здесь также	1	2
310	одном случае	1	2
311	действия и	1	2
312	в пределах	2	2
313	его структуре	1	2
314	и прочих	1	2
315	и каждый	1	2
316	можно только	1	2
317	для этого	6	2
318	остановимся на	1	2
319	и являются	1	2
320	и что	7	2
321	учения о	4	2
322	но так	1	2
323	тот же	6	2
324	с ними	1	2
325	очень много	2	2
326	то он	3	2
327	один не	1	2
328	по этому	1	2
329	тот или	2	2
330	своим собственным	1	2
331	свидетельствует о	1	2
332	не обладают	1	2
333	является не	1	2
334	а то	2	2
335	то только	1	2
336	заключается в	4	2
337	за ним	1	2
338	никто не	1	2
339	то время	1	2
340	не думаем	1	2
341	должны сказать	1	2
342	этого понятия	1	2
343	о которых	1	2
344	выходит за	1	2
345	в самом	13	2
346	а именно	3	2
347	и прежде	1	2
348	как же	3	2
349	а наоборот	1	2
350	и непосредственно	1	2
351	все время	1	2
352	как именно	1	2
353	слова то	1	2
354	представить себе	1	2
355	к другой	2	2
356	xix века	3	2
357	смысловом отношении	3	2
358	понятие о	2	2
359	том смысле	1	2
360	от нас	2	2
361	каждой из	2	2
362	это можно	1	2
363	другое дело	1	2
364	еще более	2	2
365	будто бы	1	2
366	только что	2	2
367	в частности	2	2
368	а может	1	2
369	скажет что	1	1
370	можно говорить	10	1
371	также что	2	1
372	говоря о	1	1
373	зрения их	1	1
374	возможно их	1	1
375	таком случае	2	1
376	по адресу	2	1
377	связана с	1	1
378	чего же	1	1
379	но тогда	1	1
380	тем же	2	1
381	к другому	2	1
382	что эти	2	1
383	к учению	1	1
384	и такое	1	1
385	случае нельзя	1	1
386	чем именно	1	1
387	мышления т	1	1
388	в защиту	2	1
389	же как	1	1
390	отношении они	1	1
391	повседневной жизни	1	1
392	что если	2	1
393	ясности и	1	1
394	вопрос о	11	1
395	именно к	1	1
396	д и	1	1
397	большинство из	1	1
398	от всякого	1	1
399	сама в	1	1
400	на себя	2	1
401	один к	1	1
402	почти исключительно	1	1
403	а во-вторых	2	1
404	мы и	1	1
405	и самой	1	1
406	так называемые	1	1
407	этот как	1	1
408	собою и	1	1
409	характером и	1	1
410	когда говорят	1	1
411	время в	3	1
412	бы то	1	1
413	и значит	2	1
414	тем как	1	1
415	или во	1	1
416	подходить к	1	1
417	а тем	2	1
418	мы будем	1	1
419	легко может	1	1
420	значение и	1	1
421	не все	2	1
422	для всякой	1	1
423	отношение к	3	1
424	значение имеет	1	1
425	отличаются от	1	1
426	только путем	1	1
427	оказывается не	1	1
428	сказать то	1	1
429	если на	1	1
430	как к	2	1
431	это был	1	1
432	то ясно	1	1
433	когда он	2	1
434	и всецело	1	1
435	и понимания	1	1
436	жизни может	1	1
437	особого труда	1	1
438	дело весьма	1	1
439	имеет в	2	1
440	в противоположность	1	1
441	перейти и	1	1
442	или иную	1	1
443	для которого	2	1
444	себе как	1	1
445	ни один	1	1
446	в целом	4	1
447	таковы например	1	1
448	бы сказать	3	1
449	он в	2	1
450	бы не	3	1
451	из этих	5	1
452	думать что	1	1
453	это тот	1	1
454	им в	1	1
455	и те	1	1
456	как он	2	1
457	но на	3	1
458	по какому	1	1
459	сейчас и	1	1
460	в первую	3	1
461	не значит	5	1
462	в принципе	1	1
463	отношений между	2	1
464	в силу	6	1
465	его от	1	1
466	и говорить	2	1
467	лишь с	4	1
468	русской классической	2	1
469	удивительно что	1	1
470	же ни	1	1
471	то ни	1	1
472	думал что	1	1
473	связанные с	1	1
474	имеют в	1	1
475	разные звуки	1	1
476	разница между	1	1
477	отдельные члены	1	1
478	и лучше	1	1
479	первую очередь	3	1
480	искусства в	1	1
481	дело здесь	1	1
482	он есть	1	1
483	моменты в	2	1
484	речи вообще	1	1
485	другому и	1	1
486	чаще всего	1	1
487	и точности	1	1
488	впечатлений в	1	1
489	он является	1	1
490	рядом с	1	1
491	меняются и	1	1
492	не всегда	1	1
493	во внимание	5	1
494	и уже	1	1
495	или три	1	1
496	как сказано	1	1
497	чем в	2	1
498	ясно из	1	1
499	должно быть	7	1
500	как таковой	2	1
501	смысл и	2	1
502	всего вышесказанного	1	1
503	во время	1	1
504	в войне	1	1
505	однако ясно	1	1
506	и при	2	1
507	и поскольку	1	1
508	просто и	2	1
509	в такой	1	1
510	содержанию в	1	1
511	в их	6	1
512	этого тезиса	1	1
513	чем более	1	1
514	мы называем	2	1
515	классической литературы	2	1
516	ничего в	1	1
517	то его	1	1
518	оказывается что	1	1
519	не как	2	1
520	очень высокой	1	1
521	от его	1	1
522	признать что	1	1
523	мы теперь	1	1
524	когда и	1	1
525	и каждая	1	1
526	сам же	2	1
527	войне и	1	1
528	и вот	3	1
529	фоне этого	1	1
530	которые в	4	1
531	бы так	1	1
532	в россии	2	1
533	что то	1	1
534	именно так	2	1
535	даже в	1	1
536	собой разумеется	1	1
537	тому что	4	1
538	раз и	2	1
539	является единственным	1	1
540	к такой	2	1
541	или что	1	1
542	некоторые основные	1	1
543	ее с	1	1
544	доказывать это	1	1
545	к этим	1	1
546	здесь прежде	1	1
547	но что	1	1
548	чем не	1	1
549	не напрасно	1	1
550	здесь может	1	1
551	следовательно и	1	1
552	нам предстоит	1	1
553	никогда не	1	1
554	а живое	1	1
555	ничего не	6	1
556	до их	2	1
557	этого общего	1	1
558	они являются	1	1
559	о типах	1	1
560	по своей	1	1
561	и мире	1	1
562	и после	1	1
563	это слово	1	1
564	тем легче	1	1
565	фантазия может	1	1
566	только с	1	1
567	так то	2	1
568	и делает	1	1
569	в основе	1	1
570	если только	1	1
571	от их	1	1
572	уже о	2	1
573	искусства и	1	1
574	не могут	5	1
575	же отношение	1	1
576	могут быть	6	1
577	те смысловые	1	1
578	об одном	1	1
579	всего в	1	1
580	а что	2	1
581	на очень	2	1
582	в каждом	1	1
583	совершенно просто	1	1
584	прошлом и	1	1
585	утверждать что	1	1
586	если же	2	1
587	поставить вопрос	1	1
588	можно и	1	1
589	что все	2	1
590	нам о	2	1
591	свою очередь	1	1
592	этих отношений	1	1
593	всего этого	3	1
594	на основе	1	1
595	уже потому	1	1
596	представим себе	1	1
597	последнее время	1	1
598	только то	3	1
599	самое это	2	1
600	о нашем	1	1
601	смысле но	1	1
602	на том	2	1
603	о тех	1	1
604	принять во	2	1
605	это вовсе	1	1
606	когда в	2	1
607	не нужно	1	1
608	это только	1	1
609	что дело	2	1
610	мы в	1	1
611	нас и	1	1
612	уже само	1	1
613	но здесь	1	1
614	и нужно	2	1
615	о функции	1	1
616	именно потому	1	1
617	и здесь	2	1
618	возможна только	1	1
619	мы убеждаемся	1	1
620	на русский	2	1
621	внимание на	2	1
622	типа в	2	1
623	одного из	1	1
624	к простому	1	1
625	мог бы	2	1
626	может не	1	1
627	то тем	1	1
628	протестовать против	1	1
629	нас в	3	1
630	своему значению	1	1
631	мы вовсе	1	1
632	тем или	1	1
633	и всякая	1	1
634	категории ей	1	1
635	конечно может	1	1
636	внешним образом	1	1
637	и содержания	2	1
638	как указание	1	1
639	вообще и	3	1
640	выше в	1	1
641	по своим	1	1
642	и об	2	1
643	в каких	1	1
644	того что	11	1
645	эти последние	2	1
646	известно что	1	1
647	быть и	1	1
648	известном смысле	2	1
649	же все	1	1
650	идет по	1	1
651	пушкина в	1	1
652	мы видим	1	1
653	время когда	1	1
654	этого можно	1	1
655	не сказано	1	1
656	что даже	1	1
657	представляет собою	1	1
658	и так	1	1
659	и единственным	1	1
660	поэтому и	1	1
661	который в	1	1
662	для нее	1	1
663	в контексте	1	1
664	образа в	1	1
665	связную речь	1	1
666	литературе и	1	1
667	с одной	4	1
668	есть также	2	1
669	ради которого	1	1
670	всякое самостоятельное	1	1
671	этому поводу	1	1
672	нас с	1	1
673	да еще	1	1
674	ни одного	2	1
675	этом только	1	1
676	в нашей	4	1
677	для какого-нибудь	1	1
678	и хорошо	1	1
679	потому в	2	1
680	ту или	1	1
681	эти два	2	1
682	предмет этот	1	1
683	нуждается в	1	1
684	в известной	1	1
685	и один	1	1
686	т п	41	1
687	с этими	1	1
688	для меня	2	1
689	не о	2	1
690	не случайно	4	1
691	само по	1	1
692	бы все	1	1
693	заметить что	1	1
694	не говорит	1	1
695	и вместе	1	1
696	указание на	1	1
697	бы тогда	1	1
698	со всем	1	1
699	себе представить	2	1
700	до сих	8	1
701	что тот	1	1
702	писателя и	1	1
703	которая обладает	1	1
704	такое же	1	1
705	и др	1	1
706	что для	1	1
707	обратить внимание	1	1
708	то нельзя	2	1
709	превращается в	1	1
710	мы скажем	1	1
711	и самый	2	1
712	который с	1	1
713	своем месте	1	1
714	остался бы	1	1
715	о чем	2	1
716	совершенно одинаково	1	1
717	на эту	1	1
718	когда же	1	1
719	на какие	1	1
720	или речи	1	1
721	тип и	2	1
722	эти особенности	1	1
723	нам нужно	1	1
724	самых необходимых	1	1
725	входить в	1	1
726	на фоне	7	1
727	две или	1	1
728	не давая	1	1
729	при переходе	1	1
730	случайно и	1	1
731	одной стороны	4	1
732	их то	1	1
733	к жизни	1	1
734	который мы	1	1
735	она есть	2	1
736	что же	5	1
737	без особого	1	1
738	к русскому	1	1
739	исходя из	1	1
740	получает свое	1	1
741	вот с	1	1
742	и пожалуй	1	1
743	с этой	3	1
744	слова и	7	1
745	меньшее приближение	1	1
746	что есть	2	1
747	сих пор	8	1
748	но для	3	1
749	себе еще	1	1
750	и научная	4	1
751	другое как	1	1
752	не станет	1	1
753	и часто	1	1
754	учению о	1	1
755	ли в	1	1
756	всякого другого	1	1
757	уже на	1	1
758	культуры то	1	1
759	особенно это	1	1
760	думает что	1	1
761	о котором	1	1
762	чтобы понять	2	1
763	бы ему	1	1
764	так называемых	1	1
765	отношении не	1	1
766	построения с	1	1
767	может в	1	1
768	вот этот	1	1
769	на более	1	1
770	есть уже	1	1
771	же касается	1	1
772	не дает	2	1
773	с различием	1	1
774	отношении к	1	1
775	за этим	1	1
776	нам в	1	1
777	к самому	1	1
778	ясно также	1	1
779	в моем	1	1
780	между ними	1	1
781	не знает	2	1
782	со мной	1	1
783	сделать некоторые	1	1
784	равно как	2	1
785	в свою	1	1
786	опять-таки в	1	1
787	мере в	1	1
788	т е	32	1
789	что под	1	1
790	только о	2	1
791	и представления	1	1
792	к этой	1	1
793	чтобы эти	1	1
794	и другие	1	1
795	по поводу	3	1
796	это в	2	1
797	это понятие	1	1
798	как на	8	1
799	этой точки	1	1
800	том числе	2	1
801	смысле что	1	1
