N	2gram	Berdyaev_M_1	StatiiOP
166	в каком	2	2
167	не потому	1	2
168	или лучше	1	2
169	в движении	3	2
170	в духе	1	2
171	на это	1	2
172	и это	12	2
173	в ее	3	2
174	лучше сказать	1	2
175	и сам	1	2
176	особенно в	3	2
177	еще в	2	2
178	он был	14	2
179	в содержании	1	2
180	этой мысли	1	2
181	в значительной	1	2
182	что и	4	2
183	у всех	2	2
184	чем он	1	2
185	этот вопрос	1	2
186	только в	6	2
187	пишет он	2	2
188	это очень	3	2
189	бы ни	1	2
190	ни с	4	2
191	в конце	7	2
192	так как	3	2
193	может быть	30	2
194	в них	4	2
195	и речи	1	2
196	о своей	2	2
197	в период	1	2
198	с той	1	2
199	и др	1	2
200	говорит о	1	2
201	и самый	2	2
202	на этот	2	2
203	не на	1	2
204	его как	2	2
205	было для	1	2
206	как говорит	1	2
207	если не	1	2
208	эти слова	2	2
209	и потому	10	2
210	по своему	2	2
211	этих словах	1	2
212	потому ли	2	2
213	том смысле	2	2
214	с этой	4	2
215	это был	1	2
216	а к	1	2
217	не должен	1	2
218	во время	1	2
219	сказать что	2	2
220	они не	1	2
221	ту же	1	1
222	вокруг которого	2	1
223	и то	1	1
224	совершенно новый	1	1
225	трагедии и	1	1
226	это и	4	1
227	и до	1	1
228	для понимания	1	1
229	высшей степени	2	1
230	в зависимости	1	1
231	века в	2	1
232	из всех	1	1
233	бы уже	1	1
234	характер его	1	1
235	мы не	1	1
236	ответить на	1	1
237	их чувств	1	1
238	своем отношении	1	1
239	этот был	1	1
240	ли у	1	1
241	многие места	1	1
242	не вполне	1	1
243	исторической эпохи	1	1
244	отразился в	1	1
245	литературы и	2	1
246	еще не	1	1
247	верить в	1	1
248	он сам	6	1
249	в последних	1	1
250	друг к	1	1
251	одно дело	1	1
252	в сторону	1	1
253	собственный путь	1	1
254	ответ на	1	1
255	по отношению	2	1
256	отношение к	4	1
257	себе и	2	1
258	не хотел	3	1
259	более чем	1	1
260	что во	1	1
261	что как	1	1
262	стыд и	2	1
263	в творчестве	10	1
264	когда он	3	1
265	целый ряд	1	1
266	говорит что	1	1
267	был связан	1	1
268	силе и	1	1
269	не очень	1	1
270	чего же	2	1
271	за собой	2	1
272	к другому	1	1
273	средство для	1	1
274	с их	2	1
275	зависимости от	1	1
276	и кто	1	1
277	только один	2	1
278	говорят о	1	1
279	в ряду	1	1
280	что она	1	1
281	идей и	3	1
282	которой не	1	1
283	с именем	1	1
284	и еще	3	1
285	в понимании	1	1
286	к одному	1	1
287	них нет	2	1
288	этого вопроса	1	1
289	не как	4	1
290	для русского	1	1
291	его от	1	1
292	на этом	3	1
293	александра i	1	1
294	и характер	1	1
295	они должны	1	1
296	значение в	1	1
297	различие между	2	1
298	об этой	1	1
299	была в	1	1
300	к другу	1	1
301	говорил что	1	1
302	заключается в	1	1
303	не умеет	1	1
304	который так	3	1
305	роль в	1	1
306	был очень	2	1
307	мысль была	2	1
308	и рядом	1	1
309	на первую	1	1
310	любви в	1	1
311	для них	3	1
312	нет в	4	1
313	уже быть	1	1
314	в высшей	2	1
315	место у	1	1
316	с такой	1	1
317	достоинство его	1	1
318	в еще	1	1
319	но если	3	1
320	от своего	1	1
321	и их	3	1
322	можно найти	1	1
323	что вся	1	1
324	был одним	1	1
325	место в	2	1
326	что до	1	1
327	исхода из	1	1
328	вплоть до	1	1
329	сам же	1	1
330	нельзя было	1	1
331	и эти	1	1
332	и почти	1	1
333	имел в	1	1
334	что есть	5	1
335	знал что	1	1
336	весь в	5	1
337	она не	4	1
338	хотелось бы	1	1
339	мысли в	1	1
340	который был	2	1
341	на два	1	1
342	у кого	1	1
343	в основе	2	1
344	чем не	1	1
345	все свои	1	1
346	элемент в	1	1
347	и без	1	1
348	существование и	1	1
349	к концу	4	1
350	к ней	4	1
351	творческих сил	1	1
352	прежде чем	2	1
353	века не	1	1
354	как будто	2	1
355	ли нам	1	1
356	на все	1	1
357	но нужно	1	1
358	свое собственное	1	1
359	в момент	3	1
360	и вместе	4	1
361	нет ни	1	1
362	не могут	5	1
363	он и	2	1
364	которого был	1	1
365	отличается от	2	1
366	и достоинство	1	1
367	а что	1	1
368	всего что	2	1
369	он никогда	2	1
370	для кого	1	1
371	что составляет	1	1
372	не могу	1	1
373	русской поэзии	1	1
374	то время	2	1
375	не подходит	1	1
376	в пределах	1	1
377	так в	1	1
378	слова а	1	1
379	на том	3	1
380	легенды о	2	1
381	с собой	3	1
382	можно было	1	1
383	не так	3	1
384	с самим	2	1
385	есть также	2	1
386	она была	1	1
387	к тем	1	1
388	не были	1	1
389	по сравнению	2	1
390	разного рода	2	1
391	поэтому в	1	1
392	в эпоху	1	1
393	своего образа	1	1
394	именно потому	1	1
395	сам был	1	1
396	но к	1	1
397	одного из	1	1
398	с того	2	1
399	и во	2	1
400	внешней формы	1	1
401	от них	1	1
402	но нет	1	1
403	борьбе с	1	1
404	это нужно	1	1
405	и русская	1	1
406	тему о	4	1
407	которая должна	1	1
408	легенде о	2	1
409	в середине	4	1
410	все время	1	1
411	стихии в	1	1
412	конце концов	2	1
413	ни к	1	1
414	не совпадает	1	1
415	один из	4	1
416	всей нашей	1	1
417	что только	1	1
418	речи о	1	1
419	всю свою	1	1
420	раскрытия этой	1	1
421	будто бы	3	1
422	и действительно	1	1
423	те которые	9	1
424	с какой-то	1	1
425	он уже	6	1
426	образа в	1	1
427	с какой	1	1
428	конечно не	3	1
429	когда говорил	1	1
430	и исторических	1	1
431	уже в	4	1
432	это отрицание	1	1
433	одно из	3	1
434	себе в	1	1
435	ведь это	2	1
436	органически был	1	1
437	свободен но	1	1
438	у нее	1	1
439	а в	4	1
440	как его	1	1
441	у него	17	1
442	русская историческая	1	1
443	смысле слова	4	1
444	начале xix	1	1
445	в каждом	1	1
446	все-таки не	1	1
447	ее истории	1	1
448	новым словом	1	1
449	ни под	1	1
450	а на	1	1
451	но одно	1	1
452	путь этот	1	1
453	за пределы	4	1
454	что человек	3	1
455	к которому	1	1
456	уходит в	1	1
457	и быть	1	1
458	или о	1	1
459	себя и	3	1
460	жизни то	1	1
461	близко к	1	1
462	связано с	2	1
463	нужно искать	2	1
464	нужно сказать	1	1
465	то и	1	1
466	попал в	1	1
467	который с	1	1
468	в свете	3	1
469	его собственной	2	1
470	этом основании	1	1
471	и тут	1	1
472	жизнь в	1	1
473	было в	1	1
474	имея в	1	1
475	но оно	1	1
476	наедине с	1	1
477	отразилось в	1	1
478	он отразился	1	1
479	по своим	1	1
480	над ним	1	1
481	сравнению с	1	1
482	пишет в	1	1
483	совсем особый	2	1
484	он многое	1	1
485	что же	1	1
486	самого себя	2	1
487	к образу	1	1
488	да и	1	1
489	человек с	1	1
490	жизни в	2	1
491	выйти за	1	1
492	который он	1	1
493	он совершил	1	1
494	быть не	2	1
495	на пути	4	1
496	этой трагедии	1	1
497	на своем	3	1
498	и свободной	1	1
499	вокруг него	1	1
500	а даны	1	1
501	нисколько не	1	1
502	на одной	1	1
503	в более	2	1
504	за его	1	1
505	и для	2	1
506	в идеале	2	1
507	которых он	4	1
508	было еще	1	1
509	уже на	1	1
510	отношении между	1	1
511	внимание его	1	1
512	не существует	2	1
513	и от	2	1
514	его поэтому	1	1
515	бы даже	1	1
516	то не	1	1
517	для нас	3	1
518	от него	4	1
519	и все	10	1
520	идет не	1	1
521	бы он	1	1
522	бы в	2	1
523	против того	1	1
524	но первые	1	1
525	можно признать	1	1
526	в свою	2	1
527	к какому	1	1
528	которой все	2	1
529	обычно не	1	1
530	была для	1	1
531	кажется и	2	1
532	сказано но	1	1
533	к его	1	1
534	пришел к	1	1
535	но этот	1	1
536	отношению к	2	1
537	много нового	1	1
538	не соглашается	1	1
539	всегда была	1	1
540	жизни и	2	1
541	пути к	1	1
542	к этой	2	1
543	о себе	3	1
544	не давала	1	1
545	в своих	1	1
546	доступ к	3	1
547	можно назвать	1	1
548	все что	2	1
549	которая не	1	1
550	смысле что	1	1
