N	2gram	Bakhtin_Fr_3	VLabPisa
158	мы знаем	2	3
159	в творчестве	1	3
160	так же	1	3
161	некоторые из	1	3
162	и от	3	3
163	или в	1	3
164	жизни и	4	3
165	как на	1	3
166	ее в	1	3
167	смысле слова	4	2
168	как известно	2	2
169	этого положения	1	2
170	также и	4	2
171	связана с	2	2
172	и этот	2	2
173	а как	1	2
174	мы имеем	1	2
175	с более	1	2
176	в которой	2	2
177	на эти	1	2
178	но даже	1	2
179	подчеркнуть что	1	2
180	в ней	4	2
181	меньшей степени	2	2
182	еще не	3	2
183	свои произведения	1	2
184	но не	2	2
185	в общем	1	2
186	том числе	3	2
187	относится к	1	2
188	отнюдь не	1	2
189	необходимо и	1	2
190	но в	8	2
191	с нею	2	2
192	он в	2	2
193	как он	2	2
194	он не	9	2
195	том чтобы	1	2
196	подобно тому	1	2
197	что ни	1	2
198	так например	1	2
199	я бы	1	2
200	а затем	1	2
201	они должны	1	2
202	в другом	3	2
203	заключается в	1	2
204	с другими	1	2
205	и отдельные	1	2
206	как об	1	2
207	не всегда	1	2
208	он и	7	2
209	и для	5	2
210	задача эта	1	2
211	года и	2	2
212	пародия на	1	2
213	восприятия и	1	2
214	всяком случае	1	2
215	знаем что	1	2
216	от его	1	2
217	которые в	1	2
218	если бы	3	2
219	по себе	1	2
220	это особенно	1	2
221	не менее	2	2
222	того чтобы	4	2
223	только не	1	2
224	а для	1	2
225	на язык	1	2
226	и весь	1	2
227	точном смысле	1	2
228	в области	4	2
229	в образах	6	2
230	художественную форму	1	2
231	отличается от	1	2
232	числе и	2	2
233	должны быть	2	2
234	другом месте	1	2
235	что оно	1	2
236	они и	2	2
237	для того	3	2
238	основываясь на	1	2
239	только то	1	2
240	роль в	4	2
241	примеров можно	1	2
242	в образе	1	2
243	и даже	4	2
244	бы еще	1	2
245	во всяком	1	2
246	говорит об	2	2
247	лишь в	2	2
248	от них	1	2
249	во всей	3	2
250	вообще и	1	2
251	что даже	1	2
252	до нас	7	2
253	с одной	1	2
254	одной из	2	2
255	слова не	1	2
256	ни с	1	2
257	вовсе не	12	2
258	много и	1	2
259	оно является	1	2
260	эти явления	1	2
261	в особенности	5	2
262	или иной	2	2
263	до сих	4	2
264	еще и	2	2
265	и образов	2	2
266	показывает что	1	2
267	марта года	1	2
268	что для	2	2
269	о чем	2	2
270	тому как	1	2
271	было в	1	2
272	начиная с	3	2
273	и потому	4	2
274	из которых	1	2
275	в течение	2	2
276	сих пор	4	2
277	но для	1	2
278	можно было	3	2
279	в книге	2	2
280	не подлежит	3	2
281	в точном	1	2
282	такое понимание	1	2
283	мира и	1	2
284	в большей	2	2
285	будто бы	1	2
286	все они	1	2
287	а в	3	2
288	в системе	2	2
289	в целях	1	2
290	между ними	3	2
291	отметить что	1	2
292	в своих	5	2
293	они не	3	2
294	пор не	1	1
295	новое время	1	1
296	вряд ли	1	1
297	говоря о	1	1
298	с жизнью	1	1
299	самом деле	3	1
300	применении к	1	1
301	все его	1	1
302	и так	2	1
303	оно может	1	1
304	все те	1	1
305	им самим	1	1
306	правильного понимания	3	1
307	из идеи	1	1
308	как мы	10	1
309	почти все	1	1
310	и стиль	2	1
311	эти термины	1	1
312	основе этого	2	1
313	к общему	1	1
314	свою очередь	1	1
315	он был	3	1
316	между собой	1	1
317	быть в	2	1
318	не был	2	1
319	здесь не	3	1
320	в последних	2	1
321	это имеет	1	1
322	себе и	1	1
323	полнее и	1	1
324	образов но	1	1
325	интересно сопоставить	1	1
326	в известном	1	1
327	это самое	2	1
328	в истории	4	1
329	что во	1	1
330	некоторых писателей	1	1
331	кроме того	3	1
332	сознания в	1	1
333	говорит что	1	1
334	и наконец	3	1
335	не являются	1	1
336	правды это	1	1
337	что этим	1	1
338	тон и	1	1
339	и сравнений	1	1
340	данные в	1	1
341	уже в	2	1
342	за это	1	1
343	сущности и	1	1
344	к религии	1	1
345	всего необходимо	3	1
346	творчество и	1	1
347	этого образа	1	1
348	имеем в	1	1
349	если он	1	1
350	но на	1	1
351	так сказать	5	1
352	характерны для	3	1
353	и если	2	1
354	на его	2	1
355	этом свидетельствует	1	1
356	да и	1	1
357	художественном образе	1	1
358	силой и	1	1
359	всем своем	1	1
360	что должно	1	1
361	и еще	2	1
362	не как	1	1
363	нескольких вариантах	1	1
364	что может	1	1
365	на этом	2	1
366	одно и	1	1
367	и ей	1	1
368	для характеристики	2	1
369	чего он	1	1
370	следующих словах	1	1
371	самого автора	1	1
372	связанных с	1	1
373	то есть	18	1
374	в несколько	1	1
375	на протяжении	3	1
376	это одна	1	1
377	на почве	1	1
378	например с	1	1
379	в новое	1	1
380	материал для	1	1
381	смерть и	1	1
382	для них	1	1
383	ни одной	2	1
384	и характера	1	1
385	этого не	1	1
386	образы в	1	1
387	несмотря на	1	1
388	когда автор	1	1
389	значит не	1	1
390	данте и	1	1
391	моментом в	1	1
392	в этих	6	1
393	отрыве от	1	1
394	он должен	1	1
395	по год	2	1
396	он отмечает	1	1
397	определяется как	1	1
398	и той	2	1
399	образом и	1	1
400	но он	2	1
401	друг другу	1	1
402	и эти	1	1
403	что этот	1	1
404	мы встречаемся	1	1
405	необходимо учитывать	1	1
406	роль играют	1	1
407	вплоть до	3	1
408	места из	1	1
409	в таких	3	1
410	о значении	1	1
411	что эта	1	1
412	с теми	1	1
413	дело не	3	1
414	эти формы	1	1
415	что их	1	1
416	на себе	1	1
417	этими двумя	1	1
418	смертью в	2	1
419	весь роман	1	1
420	но только	1	1
421	может только	1	1
422	это с	1	1
423	не имеет	1	1
424	для творчества	1	1
425	нам предстоит	1	1
426	судя по	1	1
427	нет места	1	1
428	видим что	1	1
429	сопоставить эти	1	1
430	моменты в	1	1
431	следует что	1	1
432	как будто	1	1
433	в основе	5	1
434	становится понятным	1	1
435	все то	2	1
436	чрезвычайно важно	1	1
437	характер этой	1	1
438	произведения которое	1	1
439	бы он	1	1
440	очень богатой	1	1
441	и порождает	1	1
442	в применении	1	1
443	и это	2	1
444	связи со	1	1
445	данном случае	2	1
446	в в	1	1
447	и образа	1	1
448	в дальнейшем	2	1
449	на другом	1	1
450	и сам	2	1
451	нельзя не	1	1
452	в нескольких	1	1
453	это вовсе	2	1
454	каждого из	1	1
455	в плоскости	1	1
456	по сравнению	2	1
457	жизнь и	1	1
458	мы в	1	1
459	понятно что	1	1
460	поэтому в	2	1
461	о котором	1	1
462	для этого	3	1
463	громадное значение	1	1
464	с ним	1	1
465	о нем	3	1
466	что часто	1	1
467	году и	1	1
468	и что	1	1
469	др и	1	1
470	с того	2	1
471	xvi в	1	1
472	а также	4	1
473	изучение его	1	1
474	работа по	1	1
475	подлежит сомнению	1	1
476	нет это	1	1
477	к истине	1	1
478	места и	1	1
479	говорят о	2	1
480	ему же	1	1
481	и во	4	1
482	на одном	1	1
483	говорит он	2	1
484	в форме	2	1
485	романа в	2	1
486	всего этого	1	1
487	в ту	7	1
488	в свете	3	1
489	в него	1	1
490	наконец и	1	1
491	быть и	1	1
492	порядка и	1	1
493	в характеристике	2	1
494	обе эти	1	1
495	популярных в	1	1
496	стиль в	1	1
497	согласиться с	1	1
498	различных областей	3	1
499	как нечто	2	1
500	к их	1	1
501	в стороне	1	1
502	эти утверждения	1	1
503	который в	2	1
504	между этими	1	1
505	но ее	1	1
506	об их	2	1
507	образ как	1	1
508	вот этот	2	1
509	образов в	2	1
510	эти образы	1	1
511	же и	3	1
512	к какому	1	1
513	конечно не	2	1
514	образы не	1	1
515	только на	4	1
516	в следующих	2	1
517	в живописи	1	1
518	системы образов	1	1
519	в виде	1	1
520	в начале	3	1
521	свидетельствует о	2	1
522	и других	6	1
523	процессом в	1	1
524	системе образов	1	1
525	характерно что	1	1
526	роль и	1	1
527	и из	1	1
528	ни в	4	1
529	к более	1	1
530	в очерке	1	1
531	ними нет	1	1
532	представлений о	1	1
533	для правильного	1	1
534	не для	1	1
535	в состоянии	2	1
536	отношение к	8	1
537	образы его	1	1
538	но что	1	1
539	каждый из	1	1
540	широко и	1	1
541	заметить что	1	1
542	тем что	3	1
543	чрезвычайно характерное	1	1
544	и вместе	1	1
545	в более	3	1
546	встречаемся с	2	1
547	это положение	1	1
548	к двум	1	1
549	со всем	2	1
550	без всякой	1	1
551	выражение только	1	1
552	связаны с	5	1
553	а именно	1	1
554	что тот	1	1
555	глубокая и	2	1
556	в свою	1	1
557	чем он	2	1
558	как же	1	1
559	в живом	1	1
560	связано с	1	1
561	них и	1	1
562	их можно	1	1
563	в любой	1	1
564	мир а	1	1
565	с большей	1	1
566	и самый	1	1
567	однако и	1	1
568	отдельный образ	1	1
569	жизнь в	3	1
570	наконец в	1	1
571	подобного рода	1	1
572	самого начала	1	1
573	особенно часто	1	1
574	мира в	1	1
575	него был	3	1
576	очень часто	2	1
577	его внимание	1	1
578	и особенно	1	1
579	из форм	1	1
580	относятся к	1	1
581	имеются в	1	1
582	в духе	7	1
583	как в	3	1
584	что вам	1	1
585	в данном	4	1
586	сравнению с	2	1
587	в той	6	1
588	это его	1	1
589	эта в	1	1
590	слова все	1	1
591	должно быть	1	1
592	у которого	1	1
593	всего может	1	1
594	персонажей в	1	1
595	в художественную	1	1
596	слова и	2	1
597	только для	3	1
598	но это	3	1
599	самое существенное	2	1
600	мы видим	5	1
601	в следующей	1	1
602	вероятно в	1	1
603	и музыкальный	1	1
604	это как	1	1
605	встречается не	1	1
606	его поведение	1	1
607	ее и	1	1
608	у некоторых	1	1
609	деятельность в	1	1
610	внимание на	1	1
611	и все	9	1
612	своих произведений	1	1
613	той или	2	1
614	еще более	4	1
615	вообще в	1	1
616	ни к	1	1
617	потому что	2	1
618	сомнению что	2	1
619	хотя в	2	1
620	еще в	3	1
621	его редакцией	1	1
622	лишь те	1	1
623	дело с	1	1
624	это в	2	1
625	словесном творчестве	1	1
626	забывать что	1	1
627	в последнем	2	1
628	религии и	1	1
629	есть и	2	1
630	они всегда	1	1
631	огромное значение	1	1
632	или точнее	1	1
633	в заключение	4	1
634	к этой	3	1
635	из эпохи	1	1
636	это было	1	1
637	и другие	2	1
638	от которой	1	1
639	своей работы	1	1
640	в таком	1	1
641	или наоборот	1	1
