N	2gram	Tiupa_Hudo_2	Istorich
381	этой связи	2	1
382	женщин и	1	1
383	в лесном	1	1
384	взгляд на	1	1
385	о герое	1	1
386	а настоящий	1	1
387	наших дней	1	1
388	с точки	2	1
389	и звезды	1	1
390	еще нет	1	1
391	знает и	2	1
392	от себя	1	1
393	что я	2	1
394	от его	1	1
395	пор мы	1	1
396	всякий раз	3	1
397	свое существование	1	1
398	и другого	1	1
399	еще из	1	1
400	нельзя было	2	1
401	и более	1	1
402	лежит не	1	1
403	не могли	1	1
404	дом и	1	1
405	собой и	1	1
406	что сам	1	1
407	не должно	1	1
408	и то	2	1
409	по себе	1	1
410	не для	1	1
411	же мы	1	1
412	ему вот	1	1
413	то с	1	1
414	того момента	1	1
415	тем самым	2	1
416	а иногда	1	1
417	важно что	1	1
418	так часто	1	1
419	мышления и	1	1
420	дело в	1	1
421	и остается	1	1
422	не нуждается	1	1
423	на следующую	1	1
424	что ей	2	1
425	он мог	1	1
426	для всего	1	1
427	а кто	1	1
428	по всей	1	1
429	имеем дело	1	1
430	о ней	1	1
431	в противоречие	1	1
432	того в	1	1
433	и цель	1	1
434	как она	1	1
435	ее с	1	1
436	жизни на	2	1
437	как будто	4	1
438	однако это	1	1
439	и красота	1	1
440	ему не	1	1
441	перед ним	1	1
442	в городе	4	1
443	при сохранении	1	1
444	же самое	3	1
445	всего в	1	1
446	к тому	7	1
447	всего что	1	1
448	так она	1	1
449	они и	2	1
450	а ее	1	1
451	долго не	1	1
452	оно не	2	1
453	только одну	1	1
454	и умер	1	1
455	для себя	6	1
456	в ситуации	1	1
457	или человека	1	1
458	она сидит	1	1
459	не могу	3	1
460	сводится к	6	1
461	мысль о	2	1
462	но мы	1	1
463	как ее	1	1
464	и сам	5	1
465	можно было	3	1
466	на нее	1	1
467	также о	1	1
468	те же	2	1
469	не с	2	1
470	если по	1	1
471	во второй	2	1
472	том как	2	1
473	и с	6	1
474	за этими	2	1
475	с этого	1	1
476	если бы	6	1
477	в разных	1	1
478	переходе от	1	1
479	вот и	5	1
480	никак не	1	1
481	можно сказать	6	1
482	а также	2	1
483	все та	1	1
484	с матерью	2	1
485	в его	11	1
486	в третьем	1	1
487	и только	2	1
488	вслед за	4	1
489	именно в	2	1
490	которая и	1	1
491	у всех	3	1
492	ней все	1	1
493	о своих	1	1
494	который бы	1	1
495	что вот	1	1
496	она на	1	1
497	от которого	2	1
498	как например	1	1
499	но с	1	1
500	сразу же	1	1
501	героя до	1	1
502	с ними	3	1
503	дело с	2	1
504	и потому	1	1
505	и весьма	1	1
506	которых в	1	1
507	страх перед	2	1
508	бытия в	1	1
509	он уже	2	1
510	который в	2	1
511	во времени	1	1
512	одежды и	1	1
513	жизни и	6	1
514	возвращается в	1	1
515	сюда и	1	1
516	оказывается в	1	1
517	больше не	1	1
518	героя с	1	1
519	в жизни	8	1
520	в виде	2	1
521	в начале	1	1
522	с отцом	1	1
523	то чего	1	1
524	за ним	1	1
525	здесь оказывается	1	1
526	себе в	2	1
527	объяснения в	1	1
528	среди которых	1	1
529	не о	1	1
530	к той	2	1
531	от того	1	1
532	для того	4	1
533	где живет	1	1
534	рядом с	5	1
535	на ее	3	1
536	и изредка	1	1
537	и тех	3	1
538	а с	3	1
539	уже известно	1	1
540	только по	1	1
541	на смену	1	1
542	от этого	1	1
543	героя тогда	1	1
544	ей не	2	1
545	а на	1	1
546	означало бы	1	1
547	человек в	3	1
548	а так	1	1
549	о чем	8	1
550	приобщение к	1	1
551	именно так	2	1
552	и силы	1	1
553	все более	1	1
554	в темноте	1	1
555	в самой	1	1
556	противоречие с	3	1
557	из форм	1	1
558	не удается	1	1
559	да я	1	1
560	мире только	1	1
561	что умерший	1	1
562	к другому	1	1
563	он будет	2	1
564	из комнаты	1	1
565	героя это	1	1
566	что же	2	1
567	за рамки	1	1
568	полчаса как	1	1
569	с тобой	1	1
570	выйти за	1	1
571	этом случае	1	1
572	в условиях	1	1
573	т п	2	1
574	от нас	1	1
575	н я	2	1
576	и ему	3	1
577	ли в	3	1
578	его с	1	1
579	мира и	1	1
580	и видит	2	1
581	человек и	1	1
582	ее и	1	1
583	было на	2	1
584	еще более	1	1
585	но зато	1	1
586	хотя бы	2	1
587	силы в	1	1
588	все они	3	1
589	я в	1	1
590	же в	1	1
591	бы с	2	1
592	нам не	1	1
593	все еще	1	1
594	героя не	3	1
595	а о	2	1
596	с сыном	1	1
597	деревья и	1	1
598	первый раз	1	1
599	героя как	1	1
600	не знает	1	1
601	только как	1	1
602	они все	2	1
603	где как	1	1
604	в точности	1	1
605	конфликт между	1	1
606	отношению к	7	1
607	из этого	1	1
608	героя в	1	1
609	эти слова	1	1
610	он немного	1	1
611	а я	1	1
612	все что	3	1
613	в частности	7	1
614	вдруг на	1	1
615	на другой	2	1
616	это в	1	1
617	можно назвать	1	1
618	как на	2	1
619	в таком	1	1
620	и вновь	1	1
