N	2gram	Tiupa_Anal_3	Myshleni
318	как правило	5	1
319	как если	1	1
320	все больше	1	1
321	итак мы	1	1
322	характерная для	1	1
323	не все	1	1
324	если в	3	1
325	присущей ему	1	1
326	по отношению	7	1
327	не путем	1	1
328	друг от	1	1
329	на смену	1	1
330	этом он	2	1
331	в акте	1	1
332	независимо от	1	1
333	опыта к	1	1
334	внутри себя	1	1
335	что касается	3	1
336	этом же	1	1
337	ничего более	1	1
338	имеет в	1	1
339	силе и	1	1
340	и хотя	1	1
341	то в	2	1
342	оказывается как	1	1
343	бы не	1	1
344	к самому	1	1
345	степени и	1	1
346	одной общей	1	1
347	на стадии	1	1
348	так сказать	2	1
349	роли в	3	1
350	в статье	1	1
351	он не	6	1
352	в первой	8	1
353	при виде	1	1
354	но само	1	1
355	себе не	1	1
356	новой формы	1	1
357	переходит от	1	1
358	ни были	1	1
359	характер в	1	1
360	и по	2	1
361	его можно	1	1
362	без исключения	3	1
363	что она	2	1
364	в одну	1	1
365	тем в	1	1
366	и может	1	1
367	в поведении	1	1
368	а по	1	1
369	является по-видимому	1	1
370	в единую	1	1
371	с другими	1	1
372	на свои	1	1
373	же образом	1	1
374	словами самого	1	1
375	о которых	2	1
376	на второй	1	1
377	не всегда	3	1
378	во внимание	1	1
379	ибо как	1	1
380	которой он	1	1
381	ведет к	1	1
382	это нечто	1	1
383	ситуации но	1	1
384	и становится	1	1
385	слово а	1	1
386	и сейчас	1	1
387	устанавливаемых им	1	1
388	это делает	1	1
389	не столько	3	1
390	единую систему	1	1
391	не как	2	1
392	бы мы	1	1
393	своего рода	8	1
394	от его	2	1
395	должны были	1	1
396	в одном	4	1
397	тем не	2	1
398	доказывает что	2	1
399	иметь возможность	1	1
400	для нее	1	1
401	по себе	4	1
402	других исследователей	1	1
403	сущности говоря	1	1
404	вплоть до	2	1
405	в то	3	1
406	как о	1	1
407	на него	1	1
408	максимально в	1	1
409	функцию в	1	1
410	от исторически	1	1
411	казалось бы	1	1
412	нам известно	1	1
413	ничего не	3	1
414	в самой	1	1
415	имеем дело	4	1
416	этих двух	1	1
417	и приводит	1	1
418	возвращает нас	1	1
419	и оказывается	1	1
420	является ни	1	1
421	у нас	1	1
422	в момент	2	1
423	уже о	1	1
424	встречается в	1	1
425	бы он	1	1
426	в поле	1	1
427	слова с	1	1
428	же его	1	1
429	говоря словами	2	1
430	время они	1	1
431	для себя	1	1
432	не станем	1	1
433	совпадают с	1	1
434	от друга	1	1
435	такое что	1	1
436	говоря уже	1	1
437	будем иметь	1	1
438	положения является	1	1
439	в себя	2	1
440	всей своей	1	1
441	не возникает	1	1
442	так в	3	1
443	в дальнейшем	2	1
444	и сам	4	1
445	и ту	2	1
446	как между	1	1
447	мог бы	1	1
448	своему происхождению	1	1
449	еще и	3	1
450	существенно не	1	1
451	поэтому в	2	1
452	для этого	1	1
453	бывает в	1	1
454	образом в	1	1
455	при котором	1	1
456	в глаза	2	1
457	одного из	1	1
458	можно сказать	4	1
459	все его	1	1
460	не заключает	1	1
461	нуждается в	2	1
462	в форме	2	1
463	слова по	1	1
464	может иметь	1	1
465	не свободно	1	1
466	обнаруживают себя	1	1
467	за этой	1	1
468	с появлением	2	1
469	с ними	1	1
470	дело с	3	1
471	он выступает	1	1
472	не появляется	1	1
473	продолжение и	1	1
474	и так	1	1
475	к противоположному	1	1
476	и ее	2	1
477	состоит не	2	1
478	по этому	1	1
479	такого типа	1	1
480	оказывается в	1	1
481	уже не	5	1
482	всеми остальными	1	1
483	чем с	1	1
484	каким образом	1	1
485	но от	1	1
486	глаза и	1	1
487	мы знаем	1	1
488	одно из	1	1
489	и их	1	1
490	сложного и	1	1
491	с указанием	1	1
492	в конце	5	1
493	моментов в	1	1
494	это верно	1	1
495	можно с	1	1
496	само по	1	1
497	она будет	1	1
498	человек как	1	1
499	далее в	1	1
500	как раз	7	1
501	и делает	1	1
502	указание на	2	1
503	одном слове	1	1
504	из двух	1	1
505	и даже	8	1
506	те два	1	1
507	этой проблемы	1	1
508	до сих	1	1
509	как у	1	1
510	связаны с	1	1
511	этом как	2	1
512	чем он	1	1
513	на чем	1	1
514	и затем	1	1
515	что не	3	1
516	только по	1	1
517	резюмируя можно	1	1
518	целым рядом	1	1
519	при участии	1	1
520	однако и	3	1
521	его как	3	1
522	его собственной	1	1
523	могут служить	1	1
524	свое внимание	1	1
525	не видит	1	1
526	вступает в	3	1
527	в переносном	1	1
528	о своих	2	1
529	знакомства с	1	1
530	и потому	2	1
531	исследователей в	1	1
532	тот факт	1	1
533	первое может	1	1
534	значении этого	1	1
535	из которых	1	1
536	на периферии	1	1
537	о чем	4	1
538	в область	1	1
539	а если	1	1
540	в течение	1	1
541	в тех	2	1
542	этого знания	1	1
543	и формы	1	1
544	на пути	2	1
545	художественное произведение	1	1
546	речевого общения	1	1
547	сих пор	1	1
548	но это	1	1
549	все это	3	1
550	от нас	1	1
551	в новые	1	1
552	в полном	1	1
553	не достигает	1	1
554	уже на	1	1
555	войти в	1	1
556	а все	1	1
557	своей природе	1	1
558	и одновременно	1	1
559	хотя и	2	1
560	тем более	1	1
561	с ним	1	1
562	второй и	2	1
563	же в	2	1
564	личности и	2	1
565	не предполагает	2	1
566	но если	1	1
567	не говоря	1	1
568	впервые в	3	1
569	необходимо отличать	1	1
570	не что	1	1
571	отношению к	7	1
572	из этого	1	1
573	ее в	1	1
574	в своих	1	1
575	по поводу	3	1
