N	2gram	Losev_Prob_2	Istorich
133	большей частью	3	3
134	иное как	3	3
135	но мы	3	3
136	а также	2	3
137	о природе	1	3
138	в том	12	3
139	только в	14	3
140	как нечто	2	3
141	человека с	1	3
142	переходит в	1	3
143	а именно	6	3
144	не на	1	3
145	в свете	3	3
146	о чем	6	3
147	что мы	14	3
148	входить в	2	3
149	к своему	1	3
150	в данном	10	3
151	как бы	4	3
152	этом случае	7	3
153	или в	2	3
154	для нас	9	3
155	всякого рода	4	3
156	но это	6	3
157	же в	1	3
158	или он	1	3
159	не что	3	3
160	к этой	1	3
161	мы здесь	3	2
162	он может	1	2
163	и есть	4	2
164	должна быть	1	2
165	по его	1	2
166	пока только	1	2
167	ему в	1	2
168	в некотором	1	2
169	то мы	1	2
170	понятно почему	1	2
171	они имеют	1	2
172	это видно	1	2
173	к ним	1	2
174	отношение к	1	2
175	тут же	8	2
176	нам право	1	2
177	в этой	9	2
178	в истории	3	2
179	с этим	5	2
180	в своем	4	2
181	хотя и	3	2
182	конечно не	2	2
183	что это	1	2
184	в целом	3	2
185	представляет собой	2	2
186	тут и	2	2
187	и тот	3	2
188	в себе	5	2
189	другом случае	1	2
190	имеем в	2	2
191	в нем	1	2
192	от которого	1	2
193	же это	5	2
194	содержит в	2	2
195	его от	2	2
196	на этом	1	2
197	так например	1	2
198	такого же	1	2
199	здесь мы	3	2
200	лишь в	3	2
201	хотя бы	12	2
202	было бы	8	2
203	и тем	4	2
204	с тем	3	2
205	которой он	4	2
206	и их	3	2
207	бы мы	2	2
208	выше мы	1	2
209	тем не	12	2
210	все это	4	2
211	и наоборот	1	2
212	мы пока	1	2
213	по себе	8	2
214	что есть	1	2
215	не менее	13	2
216	в таких	3	2
217	или другие	4	2
218	который при	1	2
219	одна из	3	2
220	по своей	1	2
221	можем здесь	1	2
222	никуда не	2	2
223	что на	4	2
224	в области	6	2
225	от того	1	2
226	у нас	18	2
227	не могут	4	2
228	во все	2	2
229	не есть	33	2
230	никакого сомнения	1	2
231	совершенно ясно	1	2
232	на том	3	2
233	никогда не	1	2
234	нам необходимо	1	2
235	том как	1	2
236	и на	5	2
237	имеется в	3	2
238	основана на	2	2
239	если бы	4	2
240	другими словами	6	2
241	или на	1	2
242	белый цвет	1	2
243	и во	1	2
244	этот момент	1	2
245	предмета который	2	2
246	того что	12	2
247	содержится в	2	2
248	о двух	2	2
249	это же	1	2
250	так что	11	2
251	уже в	3	2
252	чтобы он	1	2
253	в виде	6	2
254	есть в	4	2
255	ни в	6	2
256	в языке	15	2
257	с этими	2	2
258	только с	2	2
259	даже и	18	2
260	возможно что	1	2
261	из таких	1	2
262	говорит о	1	2
263	то здесь	1	2
264	в частности	5	2
265	этих предметов	1	2
266	мы опять	1	2
267	он говорит	1	2
268	такого рода	15	2
269	здесь имеется	1	2
270	в отдельности	1	2
271	есть и	1	2
272	между прочим	1	2
273	же самое	6	2
274	но для	1	2
275	в связи	5	2
276	и все	5	2
277	этот вопрос	1	2
278	сказать что	24	2
279	но этот	1	2
280	мы считаем	2	2
281	на это	2	2
282	показывает также	1	1
283	но нечто	1	1
284	говорили о	1	1
285	без этих	1	1
286	эти функции	1	1
287	говоря о	1	1
288	предполагает что	4	1
289	д в	1	1
290	дело обстоит	1	1
291	чего не	1	1
292	к другому	1	1
293	которое выражается	1	1
294	что эти	1	1
295	не имеют	1	1
296	все те	1	1
297	в зависимости	2	1
298	отношений которые	1	1
299	входящих в	2	1
300	нечто что	1	1
301	той же	2	1
302	их и	1	1
303	есть не	6	1
304	на тех	1	1
305	возразить что	1	1
306	это совершенно	2	1
307	мы не	7	1
308	здесь уже	1	1
309	что между	1	1
310	что если	4	1
311	и тут	4	1
312	и наш	1	1
313	или другим	1	1
314	есть вопрос	1	1
315	есть нечто	7	1
316	время как	1	1
317	совпадает с	2	1
318	не вполне	4	1
319	но даже	3	1
320	зависимости от	2	1
321	себе что	2	1
322	в ней	2	1
323	и самого	4	1
324	он был	1	1
325	что вовсе	1	1
326	на них	1	1
327	он сам	3	1
328	есть акт	1	1
329	так если	1	1
330	во всех	2	1
331	только после	1	1
332	некоторые другие	1	1
333	его так	1	1
334	все будет	1	1
335	от его	2	1
336	то он	1	1
337	мы будем	1	1
338	но как	6	1
339	к которой	1	1
340	не говорят	1	1
341	не все	4	1
342	если в	1	1
343	а и	1	1
344	себе и	2	1
345	или иное	2	1
346	его развития	1	1
347	анализ этого	1	1
348	эти предметы	1	1
349	независимо от	2	1
350	общего с	2	1
351	что именно	1	1
352	туда и	1	1
353	рассматриваться как	1	1
354	что нет	1	1
355	всей этой	3	1
356	и наконец	3	1
357	как иначе	3	1
358	и к	3	1
359	это просто	1	1
360	есть ли	1	1
361	и хотя	2	1
362	отношение как	1	1
363	прямо то	1	1
364	думать что	1	1
365	то и	4	1
366	им в	1	1
367	значение так	1	1
368	нами в	2	1
369	ничего и	1	1
370	и те	1	1
371	не могла	1	1
372	существа и	1	1
373	вообще не	4	1
374	не следует	1	1
375	же именно	4	1
376	в нашей	3	1
377	на одну	1	1
378	всех этих	4	1
379	на таком	1	1
380	есть та	1	1
381	в узком	1	1
382	предмет и	1	1
383	но вместе	1	1
384	подобно тому	2	1
385	дом и	1	1
386	людей и	1	1
387	в нее	2	1
388	мы устанавливаем	1	1
389	а его	1	1
390	на этой	2	1
391	знает что	2	1
392	и которые	2	1
393	и мы	2	1
394	он есть	1	1
395	этом мы	1	1
396	но уже	5	1
397	что имеется	1	1
398	он является	2	1
399	в них	2	1
400	о которых	3	1
401	она и	2	1
402	и уже	1	1
403	перестает быть	3	1
404	с такой	1	1
405	что такого	1	1
406	потому и	1	1
407	такой же	1	1
408	как таковой	4	1
409	и тогда	1	1
410	если я	2	1
411	но я	1	1
412	или вообще	4	1
413	точки зрения	2	1
414	или точнее	3	1
415	целом и	1	1
416	с развитием	1	1
417	уже к	1	1
418	представить себе	4	1
419	то для	1	1
420	самого человека	1	1
421	свой смысл	2	1
422	должны были	3	1
423	из бочки	2	1
424	не будем	4	1
425	образом и	1	1
426	для которых	1	1
427	что было	1	1
428	именно к	1	1
429	не должно	1	1
430	выражением этого	1	1
431	бы нас	1	1
432	уже встречались	1	1
433	тому что	3	1
434	или другое	1	1
435	и очень	1	1
436	нет никакого	1	1
437	о значении	3	1
438	и другое	1	1
439	в то	6	1
440	тогда когда	3	1
441	не берет	1	1
442	что представление	1	1
443	совершенно правильно	2	1
444	находятся в	1	1
445	или иная	2	1
446	можно сказать	6	1
447	есть такой	1	1
448	какой же	1	1
449	и является	3	1
450	это слово	1	1
451	со своим	1	1
452	мы бы	3	1
453	эти три	1	1
454	мы и	6	1
455	в основе	3	1
456	однако это	2	1
457	не потому	1	1
458	одним из	1	1
459	его свойства	1	1
460	является то	1	1
461	в момент	1	1
462	когда мы	6	1
463	и заставляет	1	1
464	говорят в	1	1
465	и другой	1	1
466	он имел	1	1
467	только еще	1	1
468	должны быть	1	1
469	к тому	3	1
470	что при	4	1
471	ничего общего	3	1
472	и это	5	1
473	с ее	1	1
474	не всякая	1	1
475	как не	1	1
476	только при	2	1
477	то время	1	1
478	в пределах	1	1
479	упорно не	1	1
480	имеет никакого	2	1
481	роль в	2	1
482	есть человек	1	1
483	поэтому мы	1	1
484	на нее	1	1
485	вещи и	2	1
486	ясно что	8	1
487	особенно в	1	1
488	отождествляется с	2	1
489	здесь нет	1	1
490	и каждый	1	1
491	об этой	1	1
492	о связи	1	1
493	не всякий	1	1
494	это только	3	1
495	наше внимание	1	1
496	является в	2	1
497	между собой	5	1
498	собой и	4	1
499	для этого	3	1
500	всегда имеет	1	1
501	с ним	1	1
502	смысле и	1	1
503	в виду	8	1
504	о нем	2	1
505	стороны их	1	1
506	вот почему	1	1
507	внимание на	3	1
508	одного из	1	1
509	на что	1	1
510	как этот	1	1
511	этих двух	1	1
512	нас в	3	1
513	с нашей	1	1
514	которые мы	3	1
515	наук в	1	1
516	мы ни	2	1
517	бы в	3	1
518	тотчас же	2	1
519	тем более	10	1
520	он обладает	1	1
521	и следовательно	4	1
522	и об	1	1
523	в него	2	1
524	по содержанию	2	1
525	предмета и	3	1
526	быть и	2	1
527	один из	3	1
528	но с	1	1
529	оказалось что	2	1
530	только одной	1	1
531	тот же	4	1
532	одной из	1	1
533	что даже	1	1
534	понятием так	1	1
535	к их	1	1
536	которые ничего	1	1
537	и так	1	1
538	собой но	2	1
539	и раньше	1	1
540	но то	1	1
541	или его	2	1
542	а только	6	1
543	этой воды	1	1
544	есть чисто	1	1
545	не можем	4	1
546	только на	9	1
547	слишком далеко	1	1
548	вообще как	1	1
549	словами если	1	1
550	выражена в	1	1
551	был бы	6	1
552	пока не	3	1
553	и один	1	1
554	только одного	2	1
555	не для	1	1
556	друг друга	1	1
557	речь и	1	1
558	водой а	1	1
559	как раз	8	1
560	подготовка к	2	1
561	есть показатель	1	1
562	менее он	1	1
563	же еще	1	1
564	может рассматриваться	1	1
565	вернее будет	1	1
566	представление о	5	1
567	без всякой	5	1
568	со стороны	1	1
569	или иначе	6	1
570	не один	1	1
571	предметов как	1	1
572	нельзя сказать	1	1
573	именно в	1	1
574	как же	4	1
575	а с	1	1
576	иначе мы	1	1
577	мы еще	3	1
578	если мы	9	1
579	что не	5	1
580	его из	1	1
581	прежде всего	11	1
582	предметов которые	1	1
583	только по	2	1
584	же такие	1	1
585	главную роль	1	1
586	не было	3	1
587	которые не	2	1
588	мы скажем	3	1
589	ничем не	2	1
590	понимать как	1	1
591	реки и	1	1
592	фигурируют в	1	1
593	обязательно существует	1	1
594	для человека	1	1
595	нашей точки	1	1
596	для чего	1	1
597	уже давно	5	1
598	даже при	1	1
599	и она	1	1
600	значение мы	1	1
601	или по	4	1
602	имеются в	1	1
603	то можно	1	1
604	если иметь	1	1
605	на тот	2	1
606	содержанию и	1	1
607	какого-нибудь одного	1	1
608	на эту	2	1
609	тому как	3	1
610	это за	2	1
611	что же	9	1
612	к образу	1	1
613	а потом	1	1
614	быть только	3	1
615	года в	1	1
616	близких к	1	1
617	действительно ли	1	1
618	который он	2	1
619	как будто	6	1
620	или другого	2	1
621	а вернее	1	1
622	словами к	1	1
623	на пути	1	1
624	сказать не	1	1
625	здесь очень	1	1
626	видно что	1	1
627	получает от	1	1
628	от нас	3	1
629	это ясно	1	1
630	здесь в	1	1
631	случае он	1	1
632	в более	1	1
633	и вместо	1	1
634	основаны на	1	1
635	узком смысле	1	1
636	в результате	4	1
637	говорится в	1	1
638	которая в	1	1
639	в другое	1	1
640	у них	1	1
641	еще более	2	1
642	и ни	3	1
643	и смысл	1	1
644	его тем	1	1
645	иную форму	1	1
646	будто бы	5	1
647	или не	2	1
648	бы на	1	1
649	но если	4	1
650	здесь только	3	1
651	отношение и	2	1
652	нем самом	1	1
653	иначе чем	1	1
654	никакого дела	1	1
655	не знает	3	1
656	это в	2	1
657	только как	3	1
658	к его	1	1
659	одновременно и	3	1
660	утверждать что	2	1
661	всякий предмет	1	1
662	в голову	2	1
663	под этим	5	1
664	в своих	3	1
665	по поводу	2	1
666	тем самым	7	1
667	который не	1	1
668	как на	2	1
669	том числе	2	1
670	они не	1	1
