N	2gram	Propp_Isto_2	Marksizm
133	нуждается в	1	3
134	в какой	1	3
135	и действительно	1	3
136	из них	2	3
137	в каком	1	3
138	не было	2	3
139	все это	3	3
140	xix века	1	3
141	смысле этого	2	3
142	этом случае	5	3
143	нет ничего	2	3
144	пр в	1	3
145	мы должны	4	3
146	они еще	1	3
147	это и	1	3
148	говорили о	1	2
149	же как	5	2
150	в объяснении	1	2
151	связана с	6	2
152	делают его	2	2
153	мы уже	6	2
154	той же	2	2
155	со всех	4	2
156	зависимости от	1	2
157	и он	1	2
158	всех сторон	4	2
159	то мы	2	2
160	не все	2	2
161	не просто	2	2
162	из важнейших	1	2
163	конечно совершенно	1	2
164	в одной	4	2
165	как к	1	2
166	однако не	1	2
167	его к	1	2
168	от этого	1	2
169	из этих	3	2
170	в себе	4	2
171	на стадии	3	2
172	как он	3	2
173	если он	1	2
174	как оно	1	2
175	тем не	1	2
176	одной и	1	2
177	из него	2	2
178	можно было	5	2
179	человека в	2	2
180	в работе	3	2
181	могла бы	2	2
182	в другом	9	2
183	и с	4	2
184	момент и	1	2
185	на этой	2	2
186	и иных	1	2
187	ни в	2	2
188	для них	1	2
189	это положение	1	2
190	в общей	1	2
191	от него	1	2
192	это делает	1	2
193	и той	1	2
194	и более	2	2
195	в русской	5	2
196	эти формы	1	2
197	что такое	1	2
198	одна из	2	2
199	как она	4	2
200	у нас	1	2
201	могут быть	2	2
202	во все	1	2
203	к тому	5	2
204	они и	1	2
205	которой она	1	2
206	она не	5	2
207	с ее	2	2
208	в виду	2	2
209	зрения так	2	2
210	другими словами	4	2
211	дано в	2	2
212	никогда не	15	2
213	мог бы	3	2
214	подойти к	2	2
215	по мере	3	2
216	о том	3	2
217	все в	1	2
218	и во	1	2
219	этот момент	1	2
220	что и	6	2
221	говорит он	1	2
222	и только	2	2
223	ни к	1	2
224	формы а	1	2
225	там и	1	2
226	в двух	1	2
227	что он	24	2
228	именно на	1	2
229	в качестве	3	2
230	и др	4	2
231	и других	1	2
232	и их	2	2
233	так как	14	2
234	мы можем	8	2
235	тем что	4	2
236	или иначе	1	2
237	связаны с	1	2
238	и прежде	1	2
239	что не	1	2
240	зависит от	2	2
241	мы пока	1	2
242	увидим в	1	2
243	одну из	1	2
244	там где	1	2
245	и вне	1	2
246	в частности	1	2
247	нет еще	2	2
248	к своему	1	2
249	для всех	1	2
250	этот круг	1	2
251	и этот	1	2
252	образ и	1	2
253	в тот	2	2
254	действительно ли	1	2
255	этого слова	1	2
256	с этой	1	2
257	и стать	1	2
258	в эти	1	2
259	или в	2	2
260	мира и	1	2
261	в свою	1	2
262	но если	3	2
263	не знает	2	2
264	отношению к	3	2
265	из этого	1	2
266	пока не	4	2
267	следовательно не	2	2
268	же и	3	2
269	это так	2	2
270	к этой	4	2
271	в таком	1	2
272	находятся на	1	1
273	например в	2	1
274	должен быть	1	1
275	эти случаи	4	1
276	и то	2	1
277	отметим что	1	1
278	не что	2	1
279	он находится	1	1
280	не хочет	1	1
281	мира прежде	1	1
282	смешанный или	1	1
283	она все	1	1
284	оно было	1	1
285	момент когда	2	1
286	хлеб и	1	1
287	его не	2	1
288	при анализе	1	1
289	превратилась в	1	1
290	бы что	1	1
291	так чтобы	1	1
292	говорить о	1	1
293	принадлежит к	2	1
294	вместо того	2	1
295	они были	2	1
296	в целом	1	1
297	для наших	2	1
298	и образуют	1	1
299	из действительности	1	1
300	он очень	1	1
301	форм в	1	1
302	он сам	1	1
303	здесь не	2	1
304	но этого	1	1
305	с его	1	1
306	только после	4	1
307	есть такие	1	1
308	на основе	1	1
309	но как	1	1
310	а только	1	1
311	получить от	1	1
312	ответ на	1	1
313	должны были	8	1
314	как говорит	1	1
315	его на	2	1
316	просто как	1	1
317	и наконец	5	1
318	был связан	1	1
319	по пути	1	1
320	следующим образом	1	1
321	важны не	1	1
322	для которого	1	1
323	со своей	1	1
324	именно эта	1	1
325	еще на	1	1
326	лежит на	1	1
327	как то	1	1
328	что это	6	1
329	ни один	2	1
330	так или	1	1
331	к самому	1	1
332	следующей главе	1	1
333	в этой	4	1
334	однако как	1	1
335	другом случае	1	1
336	иных форм	1	1
337	видим и	1	1
338	не могла	2	1
339	и если	2	1
340	главным образом	2	1
341	эта система	1	1
342	всех этих	3	1
343	и социальной	2	1
344	пор мы	2	1
345	их в	2	1
346	подобно тому	3	1
347	и по	2	1
348	но дело	1	1
349	так например	1	1
350	его хотя	1	1
351	но всегда	1	1
352	человек с	1	1
353	в нее	2	1
354	которое как	1	1
355	этого вопроса	1	1
356	в совершенно	1	1
357	а по	1	1
358	для своей	1	1
359	с целью	1	1
360	или если	1	1
361	это не	2	1
362	уже знаем	3	1
363	после этого	4	1
364	же эта	1	1
365	останавливаться на	1	1
366	но уже	1	1
367	она и	2	1
368	них то	1	1
369	с тем	9	1
370	но значение	1	1
371	мы видели	2	1
372	здесь можно	5	1
373	чтобы они	1	1
374	нисколько не	2	1
375	в других	3	1
376	во время	2	1
377	конечно все	1	1
378	можно найти	5	1
379	наших дней	1	1
380	уже к	1	1
381	попасть в	1	1
382	почти не	1	1
383	бы привести	2	1
384	другой вопрос	1	1
385	от его	1	1
386	оно должно	1	1
387	которые в	1	1
388	начнем с	1	1
389	тесно связаны	1	1
390	что было	1	1
391	бы быть	1	1
392	освободиться от	1	1
393	и очень	1	1
394	без участия	2	1
395	тем самым	2	1
396	виду что	1	1
397	того как	4	1
398	на него	5	1
399	погружается в	1	1
400	природу его	1	1
401	чтобы стать	1	1
402	в разных	2	1
403	хлеба но	1	1
404	близки к	1	1
405	этих двух	1	1
406	что самое	1	1
407	в русском	2	1
408	к ней	2	1
409	чем является	1	1
410	исследования мы	1	1
411	нам важно	2	1
412	потому что	9	1
413	с другом	1	1
414	в роде	1	1
415	вполне понятным	1	1
416	еще одна	1	1
417	вошли в	1	1
418	как только	1	1
419	как человек	1	1
420	мы могли	2	1
421	и снова	1	1
422	значение как	1	1
423	если же	1	1
424	строем и	1	1
425	из всего	1	1
426	не делает	1	1
427	то она	1	1
428	от друга	1	1
429	связи со	1	1
430	отношения и	1	1
431	характер и	1	1
432	в особенности	2	1
433	только не	1	1
434	тело в	1	1
435	можно сделать	1	1
436	уже с	2	1
437	орудий и	1	1
438	приводит к	2	1
439	и совершенно	1	1
440	на нее	2	1
441	связан с	5	1
442	особенно в	1	1
443	здесь нет	2	1
444	же эти	2	1
445	найти в	1	1
446	часто в	2	1
447	имеется в	2	1
448	образом в	1	1
449	о нем	4	1
450	влечет за	1	1
451	так оно	2	1
452	будем здесь	1	1
453	слово и	1	1
454	и что	6	1
455	отражено но	1	1
456	ее и	1	1
457	должно было	3	1
458	в изложении	2	1
459	к нему	5	1
460	анализ мог	1	1
461	в науку	1	1
462	то о	1	1
463	позволит нам	1	1
464	отметить что	1	1
465	уходят в	1	1
466	века и	1	1
467	также в	2	1
468	в каких	3	1
469	будем останавливаться	1	1
470	в точном	1	1
471	оно и	2	1
472	переходом на	1	1
473	мы видим	8	1
474	социальной организацией	1	1
475	с ними	2	1
476	пришел к	2	1
477	мы увидим	8	1
478	теперь чем	1	1
479	к нашему	1	1
480	очень много	8	1
481	из задач	1	1
482	с одной	4	1
483	вся эта	1	1
484	так что	6	1
485	не соответствует	2	1
486	к какому	1	1
487	уже не	1	1
488	уже в	2	1
489	и они	4	1
490	при помощи	2	1
491	превращаются в	1	1
492	вводится в	1	1
493	характерно что	1	1
494	слова в	2	1
495	в одном	5	1
496	и один	1	1
497	с переходом	1	1
498	но что	1	1
499	мы выделим	1	1
500	друг от	1	1
501	до наших	1	1
502	одной стороны	3	1
503	со стороны	1	1
504	она лежит	1	1
505	если под	1	1
506	само нуждается	1	1
507	тому как	3	1
508	в природе	1	1
509	мы еще	1	1
510	себя и	2	1
511	превращается в	2	1
512	она является	1	1
513	и непосредственно	1	1
514	самый факт	2	1
515	о чем	1	1
516	что мы	3	1
517	здесь идет	1	1
518	роль и	1	1
519	входить в	1	1
520	материал и	1	1
521	ко всем	1	1
522	как это	3	1
523	но не	2	1
524	требует от	1	1
525	их к	1	1
526	к жизни	1	1
527	а если	1	1
528	в той	1	1
529	не видят	4	1
530	в мир	2	1
531	по существу	2	1
532	друг с	1	1
533	значит что	1	1
534	это значит	1	1
535	лежит в	1	1
536	быть не	1	1
537	есть и	2	1
538	на пути	1	1
539	его за	1	1
540	между прочим	3	1
541	остается в	1	1
542	в наше	1	1
543	в более	1	1
544	в следующей	1	1
545	только мы	1	1
546	которой данная	1	1
547	но помимо	1	1
548	хотя они	1	1
549	при таком	1	1
550	и может	2	1
551	чтобы понять	2	1
552	у них	1	1
553	не должен	4	1
554	только с	2	1
555	здесь на	2	1
556	уже эта	1	1
557	бы на	1	1
558	и другие	4	1
559	человека не	1	1
560	в системе	2	1
561	он же	1	1
562	и так	2	1
563	слагается из	1	1
564	же мы	2	1
565	главе мы	1	1
566	ее в	2	1
567	то оно	1	1
568	можно назвать	1	1
