N	2gram	Losev_Prob_5	DiskursI
207	героя и	1	2
208	обратить внимание	3	2
209	в рассказе	1	2
210	зависит от	1	2
211	однако и	1	2
212	о чем	1	2
213	к его	1	2
214	одновременно с	1	2
215	жизни в	4	2
216	в начале	3	2
217	представляет себе	1	2
218	или в	4	2
219	о котором	3	2
220	и все	9	2
221	будто бы	5	2
222	указывает на	3	2
223	как показывает	1	2
224	не говоря	1	2
225	это в	1	2
226	они не	2	2
227	к этому	2	2
228	том числе	2	2
229	новое время	3	1
230	в обычном	1	1
231	таком случае	2	1
232	мы к	1	1
233	это вызывает	1	1
234	сам по	1	1
235	и то	5	1
236	самом деле	2	1
237	на самом	1	1
238	науки о	1	1
239	это и	1	1
240	года к	1	1
241	и до	2	1
242	из его	1	1
243	во-первых в	1	1
244	и за	2	1
245	в и	1	1
246	однако для	2	1
247	из своих	1	1
248	не дошли	1	1
249	вторая часть	2	1
250	я не	2	1
251	но уже	2	1
252	они были	1	1
253	мы и	2	1
254	со времен	1	1
255	себе а	2	1
256	в xix	1	1
257	предметом и	1	1
258	он сам	3	1
259	я на	1	1
260	не требует	1	1
261	а только	1	1
262	не то	2	1
263	только потому	1	1
264	и всякий	1	1
265	он пишет	2	1
266	тут же	6	1
267	нет и	1	1
268	что они	3	1
269	что хотя	1	1
270	его на	2	1
271	и нет	2	1
272	этом же	1	1
273	это тоже	1	1
274	мы обладаем	1	1
275	тем же	3	1
276	или иную	1	1
277	повторяет с	1	1
278	из мифа	1	1
279	в которой	5	1
280	бы и	1	1
281	что это	1	1
282	не был	1	1
283	решающее значение	1	1
284	он в	3	1
285	в нашем	1	1
286	из этих	1	1
287	и те	1	1
288	право на	1	1
289	учение о	3	1
290	рассказ о	1	1
291	мифа и	1	1
292	говорит не	1	1
293	это такая	1	1
294	на то	2	1
295	быть только	3	1
296	что она	1	1
297	том в	1	1
298	он не	3	1
299	с ней	1	1
300	всех этих	1	1
301	чем у	1	1
302	не к	2	1
303	но оказывается	1	1
304	в понятии	1	1
305	содержит в	1	1
306	i в	1	1
307	на земле	9	1
308	что ни	1	1
309	или иных	2	1
310	но все	4	1
311	мы его	1	1
312	не будет	2	1
313	не за	2	1
314	то чтобы	1	1
315	где нет	1	1
316	значение в	1	1
317	говорить не	1	1
318	при помощи	6	1
319	и других	1	1
320	общества в	1	1
321	искусства в	1	1
322	от одного	1	1
323	то все	1	1
324	этом смысле	3	1
325	приходит в	1	1
326	стоит на	1	1
327	в новое	3	1
328	только лишь	1	1
329	для них	3	1
330	же образом	1	1
331	есть отсутствует	1	1
332	с некоторым	1	1
333	с этой	2	1
334	с тем	5	1
335	используется не	1	1
336	своей к	1	1
337	мы не	2	1
338	не мог	4	1
339	только тем	1	1
340	бы на	2	1
341	и при	1	1
342	что такое	1	1
343	таким же	1	1
344	художественного творчества	8	1
345	а как	1	1
346	с точки	8	1
347	не столько	1	1
348	цели и	1	1
349	результате этого	1	1
350	вплоть до	1	1
351	смысле а	1	1
352	поэтому в	1	1
353	его к	1	1
354	что было	1	1
355	тем не	5	1
356	и более	2	1
357	не могли	1	1
358	мыслится в	2	1
359	вместе со	1	1
360	и передачу	1	1
361	раз и	2	1
362	опорой на	1	1
363	если и	1	1
364	до конца	1	1
365	тем самым	1	1
366	даже не	1	1
367	самого начала	1	1
368	не имеет	1	1
369	дело в	2	1
370	и притом	5	1
371	и научный	1	1
372	в русской	3	1
373	которого и	2	1
374	и слишком	1	1
375	v-iv вв	1	1
376	но только	3	1
377	для всего	1	1
378	многие писатели	1	1
379	не вполне	1	1
380	для всех	1	1
381	не все	2	1
382	как весьма	2	1
383	и является	2	1
384	во всем	1	1
385	позицию и	1	1
386	на него	2	1
387	здесь же	1	1
388	вв до	2	1
389	как будто	3	1
390	этом отношении	1	1
391	и делает	2	1
392	точке зрения	2	1
393	и оно	1	1
394	ни о	1	1
395	не могут	2	1
396	и должно	1	1
397	когда мы	1	1
398	возможности но	1	1
399	здесь совершенно	1	1
400	и вполне	4	1
401	уже было	1	1
402	согласно которому	1	1
403	его с	1	1
404	не встречается	1	1
405	все еще	4	1
406	одним и	1	1
407	в работе	1	1
408	и это	1	1
409	но по	1	1
410	чем не	1	1
411	здесь не	7	1
412	средних веков	1	1
413	и от	1	1
414	и стали	1	1
415	с самого	1	1
416	обращаясь к	1	1
417	и сам	4	1
418	по аналогии	1	1
419	те же	1	1
420	он говорит	2	1
421	здесь как	2	1
422	в плоскости	1	1
423	мог бы	1	1
424	том как	1	1
425	основана на	1	1
426	местах и	1	1
427	в подобном	1	1
428	все прочие	1	1
429	героя не	1	1
430	среди всех	1	1
431	означает не	1	1
432	утверждает что	1	1
433	что его	3	1
434	нас в	4	1
435	должно было	1	1
436	к нему	3	1
437	творчества в	1	1
438	vi в	1	1
439	нет у	2	1
440	вслед за	2	1
441	в середине	2	1
442	а его	4	1
443	человека как	1	1
444	что здесь	2	1
445	от прочих	1	1
446	которое было	1	1
447	совмещается с	1	1
448	с ними	1	1
449	в народе	1	1
450	трагедии и	2	1
451	например с	1	1
452	до нас	7	1
453	по мнению	2	1
454	или же	2	1
455	на поединок	1	1
456	стороны он	2	1
457	со всеми	2	1
458	которое уже	1	1
459	я в	1	1
460	вопроса о	1	1
461	в большинстве	1	1
462	только на	1	1
463	в нашей	2	1
464	то и	2	1
465	следовало бы	1	1
466	в виде	10	1
467	если в	1	1
468	слова не	1	1
469	большинстве случаев	1	1
470	но для	2	1
471	за ним	1	1
472	к своим	1	1
473	ту или	1	1
474	что означает	1	1
475	и их	5	1
476	всяком случае	2	1
477	которая может	1	1
478	в конце	8	1
479	не о	1	1
480	мы можем	5	1
481	эти древние	2	1
482	как раз	5	1
483	одежду и	1	1
484	не обладает	1	1
485	момент в	1	1
486	представление о	2	1
487	в области	2	1
488	до сих	2	1
489	что человек	1	1
490	а именно	12	1
491	было бы	4	1
492	представляет собою	2	1
493	еще и	4	1
494	было и	1	1
495	себя и	1	1
496	нового времени	4	1
497	его из	1	1
498	говорит о	7	1
499	к более	1	1
500	только по	1	1
501	от этого	3	1
502	ничем не	1	1
503	не на	1	1
504	с опорой	1	1
505	на который	1	1
506	в одно	1	1
507	несмотря на	6	1
508	в связи	7	1
509	действия в	1	1
510	с помощью	2	1
511	это лишь	1	1
512	но оно	1	1
513	по праву	1	1
514	вместе с	7	1
515	как это	1	1
516	восходит к	1	1
517	наряду с	2	1
518	восходят к	1	1
519	в италии	1	1
520	когда она	1	1
521	да и	2	1
522	и тоже	1	1
523	и другой	2	1
524	только о	1	1
525	аналогии с	1	1
526	сих пор	2	1
527	в чем	2	1
528	в смысле	4	1
529	при всем	2	1
530	под названием	4	1
531	тех или	2	1
532	это уже	2	1
533	это новое	1	1
534	в глубокую	1	1
535	в результате	7	1
536	вопрос о	1	1
537	себя самого	2	1
538	у них	1	1
539	или нет	1	1
540	это он	1	1
541	от того	1	1
542	тем более	1	1
543	мы должны	1	1
544	в большей	2	1
545	но это	1	1
546	не носят	1	1
547	все того	2	1
548	личности и	1	1
549	не утрачивает	1	1
550	здесь только	1	1
551	авторстве и	1	1
552	в период	4	1
553	которое создает	1	1
554	сведения о	1	1
555	его таким	1	1
556	сообщается не	1	1
557	их с	1	1
558	богами и	2	1
559	и также	1	1
560	всех других	1	1
561	людей но	4	1
562	и состоит	1	1
563	в голову	1	1
564	и другие	3	1
565	по причине	1	1
566	к м	1	1
567	им и	1	1
568	в таком	2	1
569	в роли	2	1
