N	2gram	Propp_Russ_1	Myshleni
145	сказать что	1	4
146	мы увидим	8	4
147	в частности	2	4
148	во всяком	1	4
149	как известно	2	3
150	переход от	2	3
151	если в	3	3
152	с которыми	1	3
153	по отношению	1	3
154	когда он	2	3
155	его к	2	3
156	этот вывод	1	3
157	в случае	1	3
158	что эти	1	3
159	как он	2	3
160	не как	1	3
161	и сам	1	3
162	на этом	3	3
163	из основных	1	3
164	значение в	1	3
165	его в	1	3
166	в жизни	2	3
167	можно считать	1	3
168	значение как	1	3
169	в которых	5	3
170	которые в	1	3
171	состоит в	8	3
172	их в	3	3
173	не могли	1	3
174	значению слова	1	3
175	того как	5	3
176	ничего общего	2	3
177	на том	1	3
178	приводят нас	1	3
179	связаны с	3	3
180	обе эти	1	3
181	мы видим	2	3
182	с ними	5	3
183	этот вопрос	2	3
184	который в	1	3
185	между тем	7	3
186	по этому	3	3
187	не можем	3	3
188	в виде	6	3
189	и их	4	3
190	этом отношении	1	3
191	к которому	1	3
192	а с	4	3
193	нет оснований	1	3
194	наряду с	1	3
195	с понятием	1	3
196	между ними	1	3
197	с ней	2	3
198	в свою	3	3
199	имеет место	2	3
200	приводит нас	2	3
201	к этому	4	3
202	только потому	1	2
203	но тем	2	2
204	между двумя	2	2
205	к другому	2	2
206	то же	3	2
207	и могут	1	2
208	основании что	1	2
209	в чем	1	2
210	с его	1	2
211	как показал	1	2
212	хотя и	2	2
213	что по	4	2
214	не связаны	1	2
215	животных и	4	2
216	но все	3	2
217	по форме	1	2
218	в себе	1	2
219	к выводу	2	2
220	связанные с	3	2
221	здесь мы	1	2
222	в нем	2	2
223	главным образом	2	2
224	и характер	1	2
225	в совершенно	1	2
226	об этом	9	2
227	от одного	1	2
228	в них	6	2
229	в один	2	2
230	в этих	3	2
231	таким же	3	2
232	место в	1	2
233	и эти	1	2
234	лежит не	1	2
235	нас к	2	2
236	тому что	4	2
237	но они	3	2
238	одна из	4	2
239	к изучению	1	2
240	вытекает из	1	2
241	на себя	2	2
242	и его	1	2
243	и другими	2	2
244	оно не	1	2
245	как они	2	2
246	свою очередь	2	2
247	только при	1	2
248	еще в	4	2
249	часто в	1	2
250	основана на	1	2
251	для этого	2	2
252	находится в	2	2
253	дальнейшего развития	1	2
254	и здесь	2	2
255	внимание на	1	2
256	что каждый	1	2
257	а также	3	2
258	их уже	1	2
259	и во	1	2
260	раньше чем	1	2
261	исторического развития	1	2
262	представления о	1	2
263	в свете	2	2
264	мы ограничимся	1	2
265	задача не	1	2
266	слово с	1	2
267	всех этих	2	2
268	так что	2	2
269	уже не	6	2
270	в нашей	1	2
271	в начале	1	2
272	и других	7	2
273	слова в	3	2
274	в одном	3	2
275	каждый из	1	2
276	с той	1	2
277	цель и	1	2
278	от другого	1	2
279	на этот	3	2
280	которых мы	1	2
281	на которых	1	2
282	мы остановимся	1	2
283	в изучении	2	2
284	и том	1	2
285	и потому	2	2
286	относятся к	2	2
287	этого момента	3	2
288	к жизни	3	2
289	для обозначения	2	2
290	который мы	1	2
291	в течение	5	2
292	форм мышления	1	2
293	тому как	1	2
294	в тех	4	2
295	некоторое время	1	2
296	и для	2	2
297	или в	2	2
298	о котором	1	2
299	для нас	6	2
300	иное чем	1	2
301	же в	1	2
302	тот же	1	2
303	цель как	1	2
304	отношению к	1	2
305	есть и	1	2
306	в своих	2	2
307	как на	1	2
308	в таком	1	2
309	все что	1	2
310	в роли	1	2
311	ту же	1	1
312	говоря о	1	1
313	также и	1	1
314	в объяснении	1	1
315	такую же	1	1
316	значения что	1	1
317	даже если	1	1
318	которое могло	1	1
319	по которым	1	1
320	и до	2	1
321	на две	1	1
322	видеть в	1	1
323	с таким	1	1
324	по его	1	1
325	с в	4	1
326	например в	2	1
327	полагает что	6	1
328	имеется следующая	1	1
329	что между	1	1
330	животного или	1	1
331	вопрос о	1	1
332	на место	1	1
333	к новой	1	1
334	что иное	2	1
335	не объясняет	2	1
336	они были	2	1
337	ему в	1	1
338	их не	2	1
339	же что	1	1
340	и он	1	1
341	которую можно	1	1
342	иное как	2	1
343	во всех	4	1
344	не отличается	1	1
345	а следовательно	1	1
346	на другой	1	1
347	совсем не	1	1
348	одном и	1	1
349	тех же	1	1
350	с трудом	1	1
351	очевидно что	1	1
352	не просто	2	1
353	относится к	1	1
354	однако как	2	1
355	эта связь	1	1
356	общего с	1	1
357	почему при	1	1
358	оторванное от	1	1
359	различаются не	1	1
360	к новому	1	1
361	однако не	1	1
362	кроме того	1	1
363	научно объяснить	1	1
364	в очень	1	1
365	целый ряд	1	1
366	следующим образом	4	1
367	увидим что	1	1
368	в этот	10	1
369	их содержания	1	1
370	следует поставить	1	1
371	не приходится	1	1
372	та же	2	1
373	в которой	1	1
374	однако совершенно	1	1
375	значение он	1	1
376	думать что	3	1
377	ни одна	1	1
378	формами мышления	1	1
379	тому же	1	1
380	после чего	2	1
381	наблюдаем в	1	1
382	потребности в	1	1
383	те кто	1	1
384	чтобы они	2	1
385	чем у	2	1
386	собой не	1	1
387	однако он	1	1
388	по существу	4	1
389	до конца	2	1
390	том чтобы	1	1
391	увидим не	1	1
392	где это	1	1
393	и связанные	2	1
394	что одно	1	1
395	он так	2	1
396	подобно тому	1	1
397	встречаются в	2	1
398	смысле в	1	1
399	а затем	1	1
400	что все	1	1
401	и с	2	1
402	разница между	2	1
403	не позволяют	1	1
404	на путь	1	1
405	известно что	1	1
406	и тем	1	1
407	слов для	1	1
408	только одно	1	1
409	для них	3	1
410	которой он	1	1
411	несмотря на	3	1
412	чем в	2	1
413	такой же	2	1
414	подойти к	2	1
415	их на	4	1
416	и при	1	1
417	нас не	2	1
418	по особым	1	1
419	представление о	3	1
420	том основании	1	1
421	собой как	1	1
422	что первые	1	1
423	составные части	2	1
424	ряда других	1	1
425	теми же	1	1
426	что было	1	1
427	и более	2	1
428	том же	2	1
429	и вообще	1	1
430	оно приводит	1	1
431	этого мало	2	1
432	с точки	3	1
433	слово к	1	1
434	дело не	1	1
435	не имеет	6	1
436	это хорошо	1	1
437	к этим	1	1
438	не по	1	1
439	зависят от	1	1
440	в самых	1	1
441	не могло	1	1
442	остановимся ниже	1	1
443	именно с	2	1
444	что их	1	1
445	или как	1	1
446	эти фигуры	1	1
447	явление в	1	1
448	к ней	2	1
449	вот что	1	1
450	так называемый	2	1
451	до того	2	1
452	доказать что	1	1
453	котором в	1	1
454	ему не	1	1
455	не потому	1	1
456	от общего	1	1
457	у нас	8	1
458	тем это	1	1
459	начиная с	3	1
460	в общую	1	1
461	когда они	1	1
462	и другой	3	1
463	и другим	2	1
464	другое слово	1	1
465	его значение	1	1
466	для дальнейшего	1	1
467	совпадая с	1	1
468	для себя	1	1
469	центральных и	1	1
470	в виду	1	1
471	в ней	2	1
472	всего этого	1	1
473	же не	2	1
474	данном случае	1	1
475	идет не	1	1
476	в пределах	1	1
477	в дальнейшем	2	1
478	мы наблюдаем	2	1
479	что у	2	1
480	вокруг этого	2	1
481	вошел в	1	1
482	во многих	5	1
483	что дело	1	1
484	быть может	1	1
485	с этого	6	1
486	собой и	1	1
487	и формами	1	1
488	к другу	2	1
489	по мере	1	1
490	означает что	2	1
491	как этот	1	1
492	является по	1	1
493	при такой	1	1
494	многих случаях	2	1
495	слова как	1	1
496	но мы	1	1
497	в глаза	1	1
498	или на	3	1
499	и который	1	1
500	от него	1	1
501	по данным	1	1
502	этому поводу	2	1
503	не отличаются	1	1
504	это имеет	2	1
505	а требование	1	1
506	во всей	1	1
507	в форме	1	1
508	невозможно вне	1	1
509	также не	1	1
510	в это	3	1
511	судить по	2	1
512	не так	1	1
513	друг к	2	1
514	на которой	1	1
515	только у	2	1
516	это вытекает	1	1
517	нуждается в	1	1
518	но ни	2	1
519	самые разнообразные	1	1
520	это означает	1	1
521	что нам	1	1
522	а только	1	1
523	есть в	1	1
524	и детей	1	1
525	это показывает	2	1
526	как например	3	1
527	оно в	1	1
528	объяснения и	1	1
529	каким образом	1	1
530	слова если	1	1
531	обратиться к	1	1
532	одно из	5	1
533	заключить что	1	1
534	они ставят	1	1
535	представить себе	1	1
536	общий для	1	1
537	этом мы	1	1
538	с этими	1	1
539	не о	1	1
540	из одной	1	1
541	но что	2	1
542	дело и	1	1
543	у него	2	1
544	не случайно	2	1
545	случае не	1	1
546	должны будем	1	1
547	связано с	1	1
548	в новый	6	1
549	некоторые исследователи	2	1
550	точек зрения	1	1
551	совершенно ином	1	1
552	такое же	2	1
553	в большинстве	2	1
554	что не	1	1
555	что для	1	1
556	говорит о	1	1
557	их сходство	1	1
558	только по	2	1
559	позже и	1	1
560	и своего	1	1
561	и самый	1	1
562	не на	2	1
563	а не	2	1
564	и непосредственно	2	1
565	с которым	1	1
566	с наступлением	1	1
567	подобного рода	1	1
568	долгое время	1	1
569	или с	1	1
570	совершенно иное	1	1
571	уже давно	1	1
572	так называемой	3	1
573	материал на	1	1
574	что дало	1	1
575	вопрос можно	1	1
576	обратил внимание	1	1
577	в область	1	1
578	в данном	1	1
579	в той	1	1
580	которые по	1	1
581	составляют наиболее	1	1
582	и менее	1	1
583	значений слова	1	1
584	быть не	1	1
585	останавливаться на	2	1
586	этом случае	5	1
587	ряде других	1	1
588	слово для	1	1
589	в так	1	1
590	но для	1	1
591	или по	1	1
592	из ряда	1	1
593	не встречаются	2	1
594	к вопросу	2	1
595	на одной	1	1
596	деле как	1	1
597	этих случаях	1	1
598	они совпадают	1	1
599	это как	1	1
600	сходство между	2	1
601	или нет	1	1
602	на других	3	1
603	увидим ниже	3	1
604	на более	1	1
605	что следовательно	1	1
606	развития этого	1	1
607	или не	1	1
608	те из	1	1
609	сделать вывод	1	1
610	но если	1	1
611	опирались на	1	1
612	не что	2	1
613	находящихся в	1	1
614	могут рассматриваться	1	1
615	по поводу	1	1
616	в продолжение	1	1
617	но в	2	1
618	точно так	1	1
