N	2gram	Voloshinov_1	Psycholo
360	что такое	1	1
361	он только	2	1
362	под ним	1	1
363	в самых	1	1
364	нам как	1	1
365	мы должны	6	1
366	и у	1	1
367	в чем	2	1
368	она и	1	1
369	предисловии к	1	1
370	природы и	1	1
371	ни о	1	1
372	не является	4	1
373	само собой	1	1
374	его определение	1	1
375	со времен	1	1
376	во все	1	1
377	что до	1	1
378	в действительном	1	1
379	этот момент	1	1
380	должно быть	1	1
381	на основе	1	1
382	подойти к	2	1
383	мы получим	2	1
384	эти три	1	1
385	отнесена к	1	1
386	и стиль	2	1
387	шансов на	1	1
388	остается только	1	1
389	часто и	1	1
390	в последнем	1	1
391	зависимость от	1	1
392	что при	1	1
393	поэтической формы	1	1
394	или менее	1	1
395	мы имеем	1	1
396	эта возможность	1	1
397	тут же	1	1
398	объединены в	1	1
399	более или	1	1
400	в конечном	1	1
401	для своей	1	1
402	равно как	1	1
403	поэтическое произведение	1	1
404	же как	1	1
405	сложнее и	1	1
406	она ни	1	1
407	нет и	1	1
408	обычно в	1	1
409	этом отношении	1	1
410	не имеем	1	1
411	художественного произведения	5	1
412	себя и	1	1
413	как известно	1	1
414	не столько	3	1
415	и всякое	1	1
416	он весь	1	1
417	роль в	2	1
418	самые слова	1	1
419	в действительности	2	1
420	непременно должна	1	1
421	мы понимаем	2	1
422	не как	3	1
423	когда я	1	1
424	быть и	1	1
425	с его	1	1
426	даже для	1	1
427	что едва	1	1
428	бы мы	1	1
429	в каждой	1	1
430	то почему	1	1
431	здесь он	1	1
432	поэта как	1	1
433	переходит от	1	1
434	на две	2	1
435	одним из	1	1
436	случае и	2	1
437	все равно	1	1
438	собственно говоря	2	1
439	всего в	1	1
440	так и	3	1
441	и до	1	1
442	тому как	1	1
443	же слово	2	1
444	и есть	1	1
445	не из	1	1
446	не сумеет	1	1
447	оказались бы	1	1
448	понятно что	3	1
449	этой точки	1	1
450	на себя	1	1
451	которых он	1	1
452	ошибкой думать	1	1
453	как о	1	1
454	и особенно	1	1
455	в интонациях	1	1
456	поэтического произведения	3	1
457	только на	1	1
458	себе что	2	1
459	достаточной мере	1	1
460	уже у	1	1
461	что поэтический	1	1
462	времени в	1	1
463	что существуют	1	1
464	ни один	3	1
465	обратимся к	1	1
466	этот вопрос	1	1
467	можно было	1	1
468	тех случаях	1	1
469	что мы	1	1
470	и тогда	1	1
471	и эта	5	1
472	не будут	1	1
473	подобно тому	1	1
474	он и	1	1
