N	2gram	Losev_Prob_4	KulturaY
367	как единство	1	1
368	например религиозные	1	1
369	именно к	1	1
370	есть нечто	9	1
371	так чтобы	2	1
372	говорить о	2	1
373	что иное	2	1
374	есть какая-то	1	1
375	но даже	4	1
376	мы и	1	1
377	это время	1	1
378	начало и	1	1
379	не был	1	1
380	столь же	2	1
381	время в	1	1
382	слова эти	1	1
383	истории в	1	1
384	тем как	1	1
385	заключается не	2	1
386	но тогда	1	1
387	то он	2	1
388	не то	2	1
389	в быту	1	1
390	силу этого	1	1
391	одной категории	1	1
392	присутствует в	1	1
393	отношение к	1	1
394	она есть	1	1
395	из таких	1	1
396	две основные	1	1
397	или вообще	1	1
398	в развернутом	1	1
399	общего с	2	1
400	поскольку они	3	1
401	как к	1	1
402	можно здесь	1	1
403	не нужно	1	1
404	перед нами	13	1
405	и где	2	1
406	ступени культурного	1	1
407	и понимания	1	1
408	это просто	1	1
409	в действительности	1	1
410	них как	1	1
411	со своей	2	1
412	ни один	1	1
413	таковы например	1	1
414	бы сказать	1	1
415	в чем	2	1
416	в нашем	12	1
417	бы не	1	1
418	думать что	1	1
419	в известном	2	1
420	говорят о	1	1
421	имеем в	3	1
422	и те	1	1
423	как он	1	1
424	в братьях	1	1
425	но на	1	1
426	в наших	1	1
427	в случае	1	1
428	будто на	1	1
429	или очень	1	1
430	все другие	1	1
431	но именно	2	1
432	и общее	1	1
433	всех этих	6	1
434	не значит	1	1
435	и вот	1	1
436	вообще не	3	1
437	не теряет	2	1
438	и по	2	1
439	имел бы	1	1
440	лишь с	1	1
441	всего то	1	1
442	или иных	3	1
443	конца и	1	1
444	одно и	1	1
445	от нее	1	1
446	а вместе	2	1
447	то ни	1	1
448	единое и	1	1
449	то чтобы	1	1
450	связанные с	1	1
451	в совершенно	2	1
452	есть все	1	1
453	об этом	6	1
454	разница между	1	1
455	на все	2	1
456	на этой	2	1
457	отдельные члены	1	1
458	те или	5	1
459	том смысле	2	1
460	отчет в	4	1
461	чтобы все	2	1
462	сейчас в	1	1
463	связываются с	1	1
464	это свидетельствует	1	1
465	и основные	1	1
466	чаще всего	1	1
467	толковать как	1	1
468	в жизни	3	1
469	мы встречаемся	1	1
470	понятий в	1	1
471	нет в	2	1
472	и делает	1	1
473	и представить	1	1
474	к которым	1	1
475	далеко не	2	1
476	и уже	1	1
477	известной ступени	1	1
478	смысле что	1	1
479	как угодно	2	1
480	действительно только	1	1
481	сейчас мы	1	1
482	раз и	1	1
483	на первый	1	1
484	категории в	2	1
485	на философию	1	1
486	в такой	1	1
487	и без	6	1
488	что вся	1	1
489	мы называем	1	1
490	мы в	1	1
491	оказывается что	1	1
492	существа с	1	1
493	должны были	1	1
494	несет на	1	1
495	когда и	1	1
496	он тоже	2	1
497	и искусстве	1	1
498	что особенно	1	1
499	если угодно	1	1
500	но это	6	1
501	в прямом	1	1
502	но они	2	1
503	так называемое	1	1
504	и общества	1	1
505	однако в	2	1
506	что этот	1	1
507	есть ничто	1	1
508	сам этот	1	1
509	тем даже	1	1
510	сам он	1	1
511	также что	1	1
512	по образцу	1	1
513	литературы как	1	1
514	равно не	1	1
515	есть основное	1	1
516	некоторого рода	2	1
517	что ему	1	1
518	и притом	2	1
519	всех отдельных	1	1
520	иметь в	1	1
521	для данной	1	1
522	только не	4	1
523	трудно себе	1	1
524	правда в	3	1
525	дело в	2	1
526	находятся в	2	1
527	учения о	2	1
528	с одним	1	1
529	сущность его	1	1
530	и после	1	1
531	тех или	4	1
532	вот что	1	1
533	во французской	1	1
534	смотрела на	1	1
535	как будто	11	1
536	своем месте	1	1
537	однако это	2	1
538	которыми пользуется	1	1
539	виде так	1	1
540	и далее	1	1
541	является то	1	1
542	но только	2	1
543	случайно и	1	1
544	есть только	2	1
545	мало чем	1	1
546	могут быть	1	1
547	здесь совершенно	1	1
548	с полной	1	1
549	возможна только	1	1
550	этот переход	1	1
551	раз навсегда	1	1
552	той или	14	1
553	указывает на	4	1
554	они и	2	1
555	в самых	3	1
556	и возникает	1	1
557	из чего	1	1
558	ничего общего	5	1
559	в настоящее	1	1
560	общих и	1	1
561	качестве основной	1	1
562	как мы	3	1
563	но мало	1	1
564	нужно однако	1	1
565	при его	1	1
566	говоря уже	2	1
567	без всякого	4	1
568	в ее	5	1
569	к нам	1	1
570	на основе	1	1
571	совершенно ясно	2	1
572	и от	6	1
573	в каких	1	1
574	только то	1	1
575	в бесах	1	1
576	не содержит	1	1
577	и когда	2	1
578	если они	1	1
579	о тех	1	1
580	и сам	1	1
581	за то	1	1
582	которыми мы	1	1
583	которая была	1	1
584	мог бы	1	1
585	в научном	1	1
586	который я	1	1
587	можно только	2	1
588	по сравнению	1	1
589	разного рода	1	1
590	связанных между	1	1
591	поэтому в	1	1
592	не будучи	1	1
593	чем здесь	1	1
594	в каждой	3	1
595	уже само	1	1
596	находится в	1	1
597	а его	2	1
598	себе представить	1	1
599	одновременно является	1	1
600	жизнь которой	1	1
601	настоящее время	1	1
602	одного из	1	1
603	у достоевского	4	1
604	а также	6	1
605	и во	4	1
606	нас в	1	1
607	в которую	1	1
608	часто и	1	1
609	и своей	1	1
610	во всех	4	1
611	однако с	1	1
612	и всякая	1	1
613	и хорошо	1	1
614	и только	4	1
615	соединении с	1	1
616	еще более	2	1
617	все время	2	1
618	своему содержанию	5	1
619	есть достояние	1	1
620	в литературе	2	1
621	что здесь	6	1
622	качестве основного	1	1
623	совсем не	1	1
624	речь о	2	1
625	среди других	1	1
626	дело с	2	1
627	не сказано	1	1
628	или иные	4	1
629	что даже	1	1
630	явления в	1	1
631	но слово	1	1
632	не имеющих	1	1
633	и творчество	1	1
634	и так	1	1
635	поэтому и	1	1
636	не мешает	3	1
637	таком понимании	1	1
638	тот или	2	1
639	с одной	1	1
640	ради которого	1	1
641	в эти	1	1
642	конструкций в	1	1
643	от одной	1	1
644	возникает необходимость	1	1
645	есть чисто	1	1
646	если уж	1	1
647	значению и	1	1
648	указания на	1	1
649	и у	1	1
650	себя в	2	1
651	только на	2	1
652	в нашей	1	1
653	здесь это	1	1
654	по законам	1	1
655	в сознании	3	1
656	является не	2	1
657	не дает	1	1
658	большинстве случаев	1	1
659	или даже	4	1
660	которые в	1	1
661	совсем другое	2	1
662	к мысли	1	1
663	не так	3	1
664	для него	3	1
665	в известной	1	1
666	мы находим	2	1
667	сами по	2	1
668	стал богатым	1	1
669	и один	1	1
670	в конце	2	1
671	слова на	1	1
672	тому же	2	1
673	мы можем	3	1
674	но что	1	1
675	само по	1	1
676	тезис о	1	1
677	от всякого	1	1
678	на некоторые	1	1
679	поэтому на	1	1
680	себя но	1	1
681	он является	1	1
682	и вместе	1	1
683	только более	1	1
684	в других	2	1
685	другой и	2	1
686	понятие а	1	1
687	связан с	1	1
688	одной стороны	1	1
689	со всем	1	1
690	без всякой	2	1
691	пока еще	1	1
692	тотчас же	2	1
693	отличаются от	1	1
694	здесь в	5	1
695	хождение в	1	1
696	не относится	1	1
697	в соединении	1	1
698	как же	2	1
699	перед ним	1	1
700	в россии	1	1
701	нового времени	1	1
702	что для	1	1
703	говорит о	2	1
704	в подлинном	1	1
705	зависящие от	1	1
706	здесь дело	1	1
707	однако и	1	1
708	человеческой жизни	5	1
709	его как	1	1
710	содержание его	1	1
711	отнюдь не	10	1
712	не подлежит	1	1
713	совершенно одинаково	1	1
714	какой мере	4	1
715	в одно	6	1
716	но как	3	1
717	так называемых	1	1
718	нет ничего	3	1
719	спросим себя	1	1
720	когда говорят	1	1
721	к его	3	1
722	к другой	2	1
723	что именно	2	1
724	здесь налицо	1	1
725	учению о	1	1
726	причин к	1	1
727	по своему	6	1
728	ведь даже	1	1
729	тенденцию к	1	1
730	нашего анализа	1	1
731	подлинном смысле	1	1
732	самого себя	1	1
733	видовые различия	1	1
734	для человека	1	1
735	да и	5	1
736	у самого	1	1
737	уже об	1	1
738	и структура	1	1
739	это значит	10	1
740	ряд весьма	1	1
741	среди этих	1	1
742	мы сказали	1	1
743	ней на	1	1
744	только о	1	1
745	весь этот	2	1
746	осуществление и	1	1
747	его в	2	1
748	является для	3	1
749	этой трагедии	1	1
750	смысле есть	1	1
751	что мы	3	1
752	в условиях	3	1
753	как предмет	2	1
754	только ради	1	1
755	только для	3	1
756	в начале	3	1
757	так ли	1	1
758	но для	1	1
759	впрочем даже	1	1
760	кроме того	4	1
761	к другим	1	1
762	каждой из	2	1
763	это уже	3	1
764	достоевского не	1	1
765	отношениях к	1	1
766	романтизма и	1	1
767	культуры то	1	1
768	это можно	2	1
769	том виде	2	1
770	следя за	1	1
771	братьях карамазовых	1	1
772	развития и	1	1
773	есть возможность	1	1
774	закономерный и	1	1
775	бы он	1	1
776	иное чем	2	1
777	разве только	1	1
778	с понятием	1	1
779	будто бы	2	1
780	только что	2	1
781	есть уже	1	1
782	отношении к	1	1
783	всегда есть	4	1
784	очень редко	1	1
785	жизни в	2	1
786	это все	2	1
787	в моем	1	1
788	в типе	2	1
789	не знает	1	1
790	сказать что	7	1
791	совершенно не	3	1
792	их с	1	1
793	не что	2	1
794	который в	1	1
795	жизни и	5	1
796	а может	2	1
797	чтобы эти	1	1
798	и единичное	2	1
799	также не	1	1
800	в искусстве	1	1
801	в своих	1	1
802	это понятие	1	1
803	невозможна без	1	1
804	я могу	1	1
805	точно так	3	1
806	как результат	1	1
