N	2gram	Vygotskiy__4	Stilisti
237	только тогда	1	2
238	должны были	1	2
239	себе и	3	2
240	оно является	1	2
241	форме и	1	2
242	как в	5	2
243	целый ряд	5	2
244	которая и	1	2
245	как уже	4	2
246	может получить	1	2
247	между двумя	2	2
248	представляет собой	3	2
249	т.п но	1	2
250	все эти	5	2
251	чуть ли	1	2
252	бы не	1	2
253	и те	4	2
254	тому же	6	2
255	этот процесс	6	2
256	слово или	2	2
257	и сам	1	2
258	по своему	4	2
259	одной и	5	2
260	внутри себя	1	2
261	т.е от	1	2
262	связанные с	1	2
263	ясно что	2	2
264	бы нам	1	2
265	с этим	5	2
266	но мы	1	2
267	нашего исследования	4	2
268	которые с	1	2
269	не всегда	1	2
270	при которых	1	2
271	в этих	3	2
272	и при	4	2
273	в своей	7	2
274	мы конечно	1	2
275	в отношении	10	2
276	что вся	1	2
277	мы говорили	3	2
278	место в	2	2
279	в которых	1	2
280	но эта	1	2
281	совершенно иначе	1	2
282	которые в	4	2
283	важную роль	3	2
284	значений слов	1	2
285	слова мы	3	2
286	в основе	17	2
287	что иное	1	2
288	это слово	2	2
289	эти три	1	2
290	этом отношении	7	2
291	или иных	1	2
292	в каком	2	2
293	формы слова	1	2
294	ли не	2	2
295	не есть	2	2
296	с развитием	1	2
297	здесь не	2	2
298	в дальнейшем	1	2
299	речи то	1	2
300	и когда	3	2
301	из двух	1	2
302	подойти к	1	2
303	с ним	1	2
304	по своей	6	2
305	в действительной	1	2
306	что перед	1	2
307	речи не	2	2
308	в приведенных	2	2
309	к нему	2	2
310	этих слов	1	2
311	находит свое	2	2
312	в языке	2	2
313	языка мы	2	2
314	на отдельные	1	2
315	в него	2	2
316	видим что	2	2
317	в том	42	2
318	тот же	9	2
319	одной из	3	2
320	что он	6	2
321	в какой	3	2
322	одни и	3	2
323	слова не	3	2
324	глаза и	1	2
325	не будут	1	2
326	для него	2	2
327	для них	1	2
328	тем что	7	2
329	даже и	1	2
330	перейти к	1	2
331	развития в	6	2
332	к которому	3	2
333	еще и	1	2
334	на развитие	1	2
335	больше и	1	2
336	связано с	1	2
337	эти группы	1	2
338	в связи	3	2
339	равно как	1	2
340	нет ничего	1	2
341	стадии своего	2	2
342	и потому	1	2
343	из которых	1	2
344	которые являются	1	2
345	смысле этого	7	2
346	в первой	1	2
347	должно быть	3	2
348	эти вопросы	1	2
349	сих пор	1	2
350	но это	1	2
351	в так	1	2
352	при всем	1	2
353	мы найдем	2	2
354	тем и	1	2
355	войти в	1	2
356	или в	1	2
357	на первый	4	2
358	у них	1	2
359	мы как	1	2
360	действительной жизни	1	2
361	не говоря	1	2
362	в частности	5	2
363	к этому	4	2
364	в своих	1	2
365	не наоборот	1	1
366	равным образом	1	1
367	смысле слова	1	1
368	ту же	2	1
369	нашего языка	1	1
370	одним из	2	1
371	для образования	3	1
372	для построения	2	1
373	же как	6	1
374	наших исследований	1	1
375	переход от	2	1
376	не иначе	1	1
377	с целым	1	1
378	нас на	1	1
379	бы к	1	1
380	и самое	1	1
381	не имеют	3	1
382	собственном смысле	7	1
383	слова которые	1	1
384	отношений которые	2	1
385	в их	12	1
386	часть его	1	1
387	из всех	1	1
388	например в	1	1
389	общего смысла	1	1
390	сравнения и	1	1
391	при анализе	2	1
392	является тем	1	1
393	не сможем	1	1
394	с более	2	1
395	которую мы	1	1
396	первой стадии	1	1
397	ситуации мы	1	1
398	этом не	1	1
399	оба эти	1	1
400	слов как	1	1
401	в сущности	4	1
402	совпадает с	1	1
403	говорить о	1	1
404	себе этот	1	1
405	я не	1	1
406	ему в	1	1
407	того же	9	1
408	же мере	1	1
409	ответа на	1	1
410	быть в	1	1
411	в чем	3	1
412	самым мы	1	1
413	но как	2	1
414	и другие	9	1
415	не то	1	1
416	целой группы	1	1
417	если в	1	1
418	тесно связанные	1	1
419	какой степени	2	1
420	мы сейчас	1	1
421	которые существуют	1	1
422	связи и	1	1
423	относится к	1	1
424	в собственном	7	1
425	мы обязаны	1	1
426	в истории	10	1
427	стороны развитие	1	1
428	как говорит	2	1
429	если она	1	1
430	дает нам	1	1
431	в своем	4	1
432	однако не	1	1
433	процессе развития	2	1
434	и есть	1	1
435	и слова	1	1
436	между теми	1	1
437	когда он	3	1
438	роль слова	2	1
439	из сознания	1	1
440	не являются	3	1
441	уже содержит	1	1
442	себе не	1	1
443	увидим что	5	1
444	так на	1	1
445	то в	1	1
446	в земной	1	1
447	с той	2	1
448	в простом	1	1
449	указания на	1	1
450	из этих	2	1
451	развитием в	1	1
452	процесс образования	12	1
453	и отношения	2	1
454	остановиться на	2	1
455	за порогом	1	1
456	только один	1	1
457	из общей	1	1
458	в наших	2	1
459	вырабатывается в	1	1
460	наблюдаем в	1	1
461	вообще не	2	1
462	в первых	1	1
463	тем не	1	1
464	он не	1	1
465	говорили в	1	1
466	ключ к	4	1
467	с новым	1	1
468	при виде	1	1
469	на новые	1	1
470	или иному	2	1
471	с нашим	1	1
472	он должен	1	1
473	к одному	6	1
474	становится таким	1	1
475	этого вопроса	2	1
476	не как	1	1
477	в силу	6	1
478	но вместе	2	1
479	приходим к	1	1
480	что может	1	1
481	смысле как	1	1
482	на этом	3	1
483	прежде чем	1	1
484	так например	1	1
485	одному и	4	1
486	на то	5	1
487	что нельзя	1	1
488	от общего	1	1
489	в основу	2	1
490	факт что	2	1
491	тем в	1	1
492	характер в	1	1
493	являются для	1	1
494	и второй	2	1
495	на все	3	1
496	говорили прежде	1	1
497	в исключительных	1	1
498	как между	1	1
499	то все	1	1
500	той конкретной	2	1
501	от развития	2	1
502	одна и	1	1
503	всю свою	1	1
504	должен был	1	1
505	между отдельными	3	1
506	даже что	1	1
507	и находит	1	1
508	том насколько	1	1
509	он является	1	1
510	совокупность этих	1	1
511	к которым	2	1
512	с этой	4	1
513	о связи	1	1
514	во внимание	1	1
515	характер и	1	1
516	уже у	1	1
517	являются как	1	1
518	играет решающую	1	1
519	движется в	1	1
520	это нечто	1	1
521	установлены на	1	1
522	протекает в	1	1
523	человека мы	2	1
524	и тогда	2	1
525	и того	5	1
526	одного и	6	1
527	путем и	1	1
528	мысли что	1	1
529	таким же	2	1
530	этого необходимо	1	1
531	взгляд на	1	1
532	в следующем	2	1
533	по сравнению	4	1
534	и процесс	1	1
535	одним и	3	1
536	то для	1	1
537	приведем пример	1	1
538	на каждом	6	1
539	большей степени	1	1
540	мысли и	2	1
541	не путем	1	1
542	значение для	1	1
543	слов то	2	1
544	этой стадии	1	1
545	нельзя было	1	1
546	поэтому в	1	1
547	которых каждая	1	1
548	вчерашнего дня	1	1
549	этот предмет	4	1
550	собой и	2	1
551	том же	2	1
552	что этот	2	1
553	отношениями которые	1	1
554	знаком можно	1	1
555	по себе	1	1
556	даже в	2	1
557	мы встречаемся	1	1
558	и вся	1	1
559	раз и	1	1
560	этих трех	2	1
561	содержит в	2	1
562	на один	4	1
563	не менее	3	1
564	но они	2	1
565	в таких	1	1
566	является чем-то	1	1
567	что эта	3	1
568	с которой	1	1
569	этими двумя	2	1
570	тогда когда	8	1
571	того как	2	1
572	в развитии	25	1
573	благодаря тому	1	1
574	так чтобы	1	1
575	сводится в	1	1
576	лицо на	1	1
577	опираться на	1	1
578	к такому	1	1
579	только не	5	1
580	это мы	2	1
581	говорит один	1	1
582	и всегда	1	1
583	в самой	1	1
584	именно с	1	1
585	находятся в	2	1
586	и весь	1	1
587	конфликты между	1	1
588	они являются	7	1
589	того в	1	1
590	слова во	1	1
591	убедиться в	1	1
592	и ответов	1	1
593	свидетельствуют о	1	1
594	бы по	1	1
595	ничто не	1	1
596	же слова	2	1
597	вопрос в	1	1
598	доказать что	1	1
599	и делает	1	1
600	которому мы	1	1
601	особое внимание	1	1
602	группы и	1	1
603	является ни	1	1
604	языка в	1	1
605	никакого значения	1	1
606	выпадает из	1	1
607	нам ни	1	1
608	не могут	3	1
609	языке и	2	1
610	что сила	1	1
611	и другой	3	1
612	процессе образования	2	1
613	одну и	1	1
614	раз навсегда	1	1
615	в наши	2	1
616	что при	2	1
617	утверждать что	1	1
618	должен быть	1	1
619	оно может	3	1
620	приходит к	3	1
621	не совсем	2	1
622	речи мы	1	1
623	а затем	2	1
624	слов мы	2	1
625	и сами	2	1
626	говоря уже	1	1
627	без всякого	1	1
628	указывать на	2	1
629	наших слов	1	1
630	существуют между	1	1
631	на разных	1	1
632	него слова	1	1
633	можно сделать	1	1
634	лучше сказать	1	1
635	говорили что	1	1
636	всей своей	1	1
637	и характер	1	1
638	действительности эти	1	1
639	мы наблюдаем	2	1
640	котором мы	1	1
641	целым рядом	1	1
642	поэтому мы	1	1
643	и ту	1	1
644	нам остается	1	1
645	в себя	1	1
646	или на	1	1
647	с внутренним	1	1
648	человека при	1	1
649	мы пытаемся	1	1
650	различное значение	1	1
651	показать как	1	1
652	понятно что	2	1
653	является в	3	1
654	связанных между	1	1
655	это чрезвычайно	1	1
656	для этого	1	1
657	по мере	4	1
658	в определенной	1	1
659	даже не	1	1
660	образом в	1	1
661	предмет или	1	1
662	возникают и	3	1
663	слова а	1	1
664	и вырабатываются	1	1
665	они возникают	2	1
666	слова из	2	1
667	это происходит	1	1
668	форме оно	1	1
669	на вопрос	1	1
670	столь же	3	1
671	и та	1	1
672	другой ситуации	1	1
673	никак не	2	1
674	и что	8	1
675	мог бы	1	1
676	все его	1	1
677	может не	2	1
678	вне всякой	1	1
679	знает что	3	1
680	и во	3	1
681	котором они	1	1
682	и лишь	1	1
683	с нашей	4	1
684	между тем	9	1
685	решающую роль	2	1
686	складывается из	1	1
687	при исследовании	1	1
688	этот момент	1	1
689	и которое	2	1
690	значений в	1	1
691	вслед за	2	1
692	от этих	1	1
693	тем предметом	1	1
694	тот момент	1	1
695	слова по	1	1
696	действительности в	2	1
697	наконец и	1	1
698	первое что	2	1
699	обе эти	5	1
700	с ними	1	1
701	дело с	1	1
702	говорили выше	3	1
703	в вопросе	2	1
704	и действительно	1	1
705	к нашему	1	1
706	в интересах	1	1
707	является одной	1	1
708	и после	1	1
709	что нам	1	1
710	между этими	2	1
711	этим словом	1	1
712	не мешает	1	1
713	самое содержание	1	1
714	даже вовсе	1	1
715	которой оно	1	1
716	история и	1	1
717	так что	3	1
718	же и	1	1
719	это ни	1	1
720	найденные нами	2	1
721	к какому	1	1
722	группу в	1	1
723	основой для	2	1
724	которому он	1	1
725	истории человечества	1	1
726	одном и	1	1
727	в нашей	2	1
728	к правильному	3	1
729	в виде	3	1
730	его с	1	1
731	является не	4	1
732	здесь же	1	1
733	не из	1	1
734	каким образом	1	1
735	по отношению	1	1
736	моментом этой	1	1
737	но от	1	1
738	отдельные элементы	1	1
739	мы относим	1	1
740	что самые	1	1
741	ни в	3	1
742	всегда оказывается	1	1
743	иначе как	2	1
744	от тех	3	1
745	можно с	1	1
746	и оказывается	1	1
747	друг друга	4	1
748	у него	2	1
749	этими словами	1	1
750	показали что	4	1
751	мы возьмем	2	1
752	предметов и	2	1
753	расчленение этих	1	1
754	в другой	2	1
755	уже говорили	2	1
756	со стороны	3	1
757	слово которое	1	1
758	мы это	1	1
759	пришли к	1	1
760	и сознание	1	1
761	до сих	1	1
762	с другой	12	1
763	существовать не	1	1
764	этим путем	1	1
765	здесь в	1	1
766	все равно	1	1
767	определенным значением	1	1
768	к более	1	1
769	выступает в	5	1
770	вопроса мы	1	1
771	на этот	3	1
772	новых слов	1	1
773	его как	1	1
774	же точно	1	1
775	происходит и	1	1
776	о чем	1	1
777	благодаря чему	2	1
778	нашей точки	2	1
779	и том	1	1
780	слова которое	1	1
781	стоящих на	1	1
782	в речи	4	1
783	может иметь	1	1
784	слово существует	1	1
785	слова то	3	1
786	вопросе о	2	1
787	тот факт	1	1
788	и одновременно	1	1
789	предположить что	1	1
790	он говорит	2	1
791	сравнению с	3	1
792	т.е в	1	1
793	в течение	1	1
794	тому как	2	1
795	как вначале	1	1
796	названия в	3	1
797	многих других	1	1
798	включено в	1	1
799	каждой отдельной	1	1
800	только то	1	1
801	для тех	1	1
802	благодаря этому	1	1
803	в основном	1	1
804	именно в	3	1
805	слова итак	1	1
806	слов которые	1	1
807	мешает нам	1	1
808	является как	1	1
809	в новые	1	1
810	как раз	1	1
811	тому или	2	1
812	процесса в	1	1
813	и часто	1	1
814	указать на	1	1
815	новое слово	2	1
816	в правильности	1	1
817	к пониманию	3	1
818	в мысли	2	1
819	в действительном	2	1
820	значения слова	8	1
821	совершается в	2	1
822	ступенях развития	1	1
823	на одном	2	1
824	сознания и	1	1
825	само по	1	1
826	в результате	8	1
827	о котором	1	1
828	не выражает	1	1
829	же должно	1	1
830	что в	19	1
831	к одной	3	1
832	говоря о	2	1
833	увидим дальше	1	1
834	еще более	1	1
835	тем более	1	1
836	в поле	1	1
837	или между	1	1
838	вполне законченным	1	1
839	с другими	1	1
840	ее в	1	1
841	постоянного и	1	1
842	знака в	1	1
843	к мысли	2	1
844	ибо они	1	1
845	нам не	2	1
846	слово в	6	1
847	но если	1	1
848	необходимое условие	1	1
849	или других	1	1
850	другой стороны	9	1
851	действительности мы	1	1
852	фразы и	1	1
853	но чем	1	1
854	совершенно не	3	1
855	в глаза	1	1
856	совсем так	1	1
857	отношению к	1	1
858	в действительности	5	1
859	решающим моментом	1	1
860	подтверждение в	1	1
861	наряду с	3	1
862	указывают на	4	1
863	в таком	2	1
864	как результат	1	1
