N	2gram	Propp_Isto_6	Problema
127	и это	8	3
128	хотя и	1	3
129	и от	3	3
130	приводит к	1	3
131	ясно что	1	3
132	если бы	3	3
133	но здесь	4	3
134	природы и	1	3
135	но с	1	3
136	одной из	1	3
137	как нечто	1	3
138	с одной	7	3
139	и должна	1	3
140	и даже	1	3
141	оно не	1	3
142	одной стороны	7	3
143	его как	1	3
144	связь с	11	3
145	и на	12	3
146	в тех	3	3
147	здесь совершенно	2	3
148	но это	4	3
149	все это	1	3
150	природу и	1	3
151	не является	1	3
152	от него	3	3
153	не знает	1	3
154	в таком	1	3
155	все что	4	3
156	они не	3	3
157	относится и	1	2
158	и есть	1	2
159	в котором	1	2
160	др в	1	2
161	его не	2	2
162	есть не	1	2
163	со всех	1	2
164	мы имеем	14	2
165	совпадает с	1	2
166	но она	1	2
167	не вполне	2	2
168	и он	4	2
169	всех сторон	1	2
170	оно может	2	2
171	первый план	2	2
172	с его	4	2
173	получает от	1	2
174	но как	4	2
175	не все	1	2
176	или иное	3	2
177	в истории	1	2
178	дает нам	2	2
179	себе не	1	2
180	что это	2	2
181	единству и	1	2
182	и те	2	2
183	лица и	1	2
184	на то	2	2
185	не имеют	1	2
186	оно было	1	2
187	собственно не	1	2
188	на этом	1	2
189	человека в	2	2
190	здесь мы	4	2
191	и других	3	2
192	о которых	1	2
193	на первый	3	2
194	и при	1	2
195	и более	1	2
196	и вся	1	2
197	в таких	1	2
198	а иногда	1	2
199	она не	3	2
200	одна из	2	2
201	того чтобы	1	2
202	в форму	2	2
203	связь и	1	2
204	здесь же	4	2
205	у нас	5	2
206	к себе	2	2
207	не могут	1	2
208	есть только	1	2
209	отличается от	2	2
210	что оно	4	2
211	для того	1	2
212	должен быть	1	2
213	что все	1	2
214	только при	1	2
215	нами выше	1	2
216	здесь нет	2	2
217	том как	3	2
218	и здесь	1	2
219	в другом	1	2
220	другими словами	3	2
221	и что	5	2
222	от них	1	2
223	выше в	1	2
224	в него	3	2
225	мир в	1	2
226	того что	2	2
227	в современной	1	2
228	предмета и	1	2
229	что он	9	2
230	и ее	3	2
231	в виде	6	2
232	но совершенно	1	2
233	языка но	1	2
234	что и	4	2
235	вовсе не	2	2
236	в некоторых	2	2
237	случае не	1	2
238	то или	2	2
239	тем что	5	2
240	есть выражение	1	2
241	в особенности	1	2
242	чем в	1	2
243	связаны с	5	2
244	и пр	1	2
245	не было	3	2
246	в связи	1	2
247	в частности	3	2
248	как это	5	2
249	из которых	3	2
250	к своему	3	2
251	по существу	1	2
252	можно сказать	2	2
253	того или	1	2
254	или в	3	2
255	о котором	2	2
256	находит свое	1	2
257	чтобы его	1	2
258	мы должны	2	2
259	но зато	1	2
260	в этих	2	2
261	от ее	1	2
262	в свою	1	2
263	и другие	3	2
264	в своих	3	2
265	и эта	3	2
266	к чему-то	1	2
267	к этому	3	2
268	тех же	1	1
269	мере в	1	1
270	не через	1	1
271	с природой	1	1
272	со старыми	1	1
273	к другому	1	1
274	из его	2	1
275	все те	1	1
276	его связь	1	1
277	то самое	2	1
278	этом направлении	1	1
279	им самим	1	1
280	общих чертах	1	1
281	связан с	6	1
282	мир не	2	1
283	бы что	1	1
284	вопрос о	3	1
285	и язык	1	1
286	нам в	1	1
287	время как	3	1
288	что иное	2	1
289	с ее	1	1
290	бы ни	1	1
291	такое же	1	1
292	и происходит	2	1
293	более подробное	1	1
294	иное как	1	1
295	то он	2	1
296	вступают в	1	1
297	в свои	2	1
298	которые не	1	1
299	идет о	1	1
300	в подобных	1	1
301	пути в	1	1
302	стороны и	2	1
303	есть что-то	1	1
304	им в	1	1
305	и где	1	1
306	в полном	1	1
307	целый ряд	2	1
308	как уже	1	1
309	в противоположность	1	1
310	нет здесь	1	1
311	вот несколько	1	1
312	есть ли	1	1
313	ни один	1	1
314	формы в	1	1
315	то время	3	1
316	можно не	1	1
317	которые в	2	1
318	представления не	1	1
319	в главе	1	1
320	в этой	2	1
321	но он	2	1
322	как он	6	1
323	если он	3	1
324	и если	1	1
325	к выводу	1	1
326	основных функций	1	1
327	не узнаем	1	1
328	т д	8	1
329	всем что	1	1
330	с социальными	1	1
331	так за	1	1
332	не связан	1	1
333	есть та	1	1
334	этого вопроса	1	1
335	не как	1	1
336	и вот	3	1
337	того можно	1	1
338	характер в	1	1
339	свое время	1	1
340	подобно тому	1	1
341	как солнце	1	1
342	так например	3	1
343	живущие и	1	1
344	видит и	1	1
345	от нее	2	1
346	в одну	1	1
347	форма его	1	1
348	и природу	1	1
349	мы уже	6	1
350	можно узнать	1	1
351	в свой	1	1
352	она становится	1	1
353	в один	1	1
354	он является	1	1
355	нет в	3	1
356	она и	1	1
357	ни одной	2	1
358	с тем	4	1
359	отражается в	1	1
360	неотделим от	1	1
361	обратимся к	1	1
362	был бы	1	1
363	здесь она	2	1
364	при изучении	1	1
365	еще одного	1	1
366	можно найти	1	1
367	где мы	1	1
368	еще нет	4	1
369	к одному	1	1
370	плоть и	1	1
371	установить что	2	1
372	том смысле	1	1
373	в которых	2	1
374	силу и	2	1
375	и эти	5	1
376	однако в	2	1
377	связь совершенно	1	1
378	связей с	2	1
379	же мы	5	1
380	тому что	1	1
381	есть связь	1	1
382	на один	1	1
383	что есть	1	1
384	уже выше	2	1
385	некоторых случаях	2	1
386	можно ли	1	1
387	что с	1	1
388	но для	2	1
389	как о	1	1
390	правда в	1	1
391	представления и	2	1
392	следовательно и	1	1
393	не имели	4	1
394	эта сторона	2	1
395	под этим	1	1
396	этих двух	1	1
397	к концу	3	1
398	мире и	1	1
399	его он	1	1
400	этого предмета	1	1
401	следует отметить	1	1
402	уже и	1	1
403	ли это	1	1
404	и социального	1	1
405	свое объяснение	1	1
406	очень часто	5	1
407	что можно	1	1
408	здесь оно	1	1
409	есть вообще	1	1
410	сравнительно с	1	1
411	его с	3	1
412	к утверждению	2	1
413	в наши	1	1
414	его значение	1	1
415	живет на	2	1
416	приходит к	3	1
417	подобных случаях	1	1
418	на нем	1	1
419	связи со	1	1
420	каждый раз	1	1
421	мы наблюдаем	1	1
422	на том	8	1
423	что у	2	1
424	по аналогии	1	1
425	которое нужно	1	1
426	в одном	3	1
427	это только	1	1
428	имеется в	3	1
429	в которое	2	1
430	что под	1	1
431	выводу что	1	1
432	случаях мы	1	1
433	с человеком	1	1
434	образом в	1	1
435	о ней	1	1
436	на весьма	1	1
437	в описаниях	1	1
438	его тело	1	1
439	для нас	2	1
440	а также	4	1
441	здесь почти	1	1
442	что или	1	1
443	всегда может	1	1
444	обсуждение этого	1	1
445	уже только	2	1
446	них в	1	1
447	что здесь	3	1
448	быть и	1	1
449	на которой	1	1
450	соответствующие ему	1	1
451	образование не	1	1
452	на другие	1	1
453	этот вопрос	1	1
454	леса когда	1	1
455	и действительно	3	1
456	или же	2	1
457	между этими	1	1
458	не происходит	3	1
459	здесь с	1	1
460	в меньшей	1	1
461	именно на	2	1
462	человека с	1	1
463	же ее	1	1
464	есть в	1	1
465	со своим	1	1
466	уже не	7	1
467	своим собственным	1	1
468	есть уже	1	1
469	или даже	1	1
470	его и	1	1
471	глаза и	1	1
472	для него	1	1
473	вообще ничего	1	1
474	ее не	3	1
475	к ним	1	1
476	может служить	1	1
477	друг друга	1	1
478	если оно	1	1
479	но что	1	1
480	только с	1	1
481	образом не	1	1
482	не просто	1	1
483	им нужно	1	1
484	именно как	1	1
485	наружности и	1	1
486	тела и	2	1
487	объяснение в	1	1
488	до сих	4	1
489	ли он	1	1
490	или иначе	1	1
491	именно в	1	1
492	человек может	1	1
493	и тело	1	1
494	только что	2	1
495	связано с	4	1
496	не создает	1	1
497	а на	1	1
498	на этот	1	1
499	не совсем	1	1
500	как ни	1	1
501	все время	2	1
502	таким например	1	1
503	одну из	4	1
504	чем на	1	1
505	о чем	2	1
506	на эту	1	1
507	что мы	2	1
508	из моря	1	1
509	вместе с	8	1
510	так же	2	1
511	но никогда	1	1
512	видит в	1	1
513	образом и	2	1
514	лицом к	1	1
515	тесно связан	1	1
516	смысле этого	1	1
517	тому как	1	1
518	человека или	1	1
519	д мы	1	1
520	есть и	4	1
521	этого слова	1	1
522	и формы	2	1
523	эти два	2	1
524	аналогии с	1	1
525	сих пор	4	1
526	и часто	1	1
527	живет и	1	1
528	и может	1	1
529	не существует	1	1
530	к тому	2	1
531	может но	1	1
532	мира и	2	1
533	ее и	1	1
534	это может	1	1
535	бы в	1	1
536	переносится в	1	1
537	его уже	1	1
538	в мифе	4	1
539	могли быть	2	1
540	к лицу	1	1
541	особенно ясно	3	1
542	но если	1	1
543	равно как	1	1
544	в иной	1	1
545	не что	1	1
546	из этого	3	1
547	формы его	1	1
548	в свое	2	1
549	жизни и	2	1
550	но эти	2	1
551	к этой	1	1
552	он-то и	1	1
553	это в	1	1
554	смысле что	1	1
