N	2gram	Vinokur_Ku_3	Istorich
132	приходит к	1	3
133	и другие	1	3
134	данном случае	4	3
135	то время	1	3
136	имеется в	1	3
137	показывает что	1	3
138	от него	1	3
139	но так	1	3
140	один из	4	3
141	и действительно	3	3
142	в качестве	2	3
143	при помощи	1	3
144	от того	5	3
145	и только	3	3
146	со стороны	1	3
147	далеко не	5	3
148	не было	4	3
149	в частности	2	3
150	в него	1	3
151	в данном	7	3
152	наряду с	1	3
153	в тех	2	3
154	как будто	1	3
155	что здесь	1	3
156	и от	1	3
157	кроме того	2	3
158	случаях когда	1	3
159	вопрос о	11	3
160	а в	5	3
161	и эта	1	3
162	сказать что	7	3
163	на более	1	3
164	является и	2	3
165	как на	8	3
166	к этому	1	3
167	они не	3	3
168	представляют себе	1	2
169	ту же	1	2
170	эти случаи	1	2
171	того же	4	2
172	что эти	2	2
173	большей частью	1	2
174	но не	3	2
175	то он	3	2
176	по отношению	3	2
177	тогда как	1	2
178	относится к	2	2
179	в одной	1	2
180	с этим	1	2
181	дает нам	2	2
182	в своем	4	2
183	то или	2	2
184	что касается	1	2
185	перед нами	1	2
186	целый ряд	4	2
187	и как	2	2
188	увидим что	2	2
189	каким-то образом	1	2
190	также как	1	2
191	и конечно	1	2
192	что это	3	2
193	то и	2	2
194	но он	1	2
195	интересно что	1	2
196	и те	1	2
197	враг и	2	2
198	на западе	2	2
199	он не	3	2
200	это явление	1	2
201	с этой	3	2
202	можно было	11	2
203	но все	2	2
204	случай когда	2	2
205	на этой	1	2
206	его имени	1	2
207	было бы	16	2
208	известно что	1	2
209	именно что	1	2
210	приходит в	2	2
211	стоит на	1	2
212	ни в	3	2
213	тех которые	1	2
214	вовсе не	5	2
215	вопрос этот	2	2
216	становится и	2	2
217	это очевидно	1	2
218	в эту	1	2
219	она в	1	2
220	установить что	1	2
221	в которых	3	2
222	своего рода	2	2
223	не будем	5	2
224	образом и	1	2
225	которые в	4	2
226	на другую	1	2
227	есть еще	1	2
228	однако в	2	2
229	даже в	1	2
230	уже выше	5	2
231	тем самым	4	2
232	которых он	1	2
233	не имеет	3	2
234	на него	3	2
235	не могло	1	2
236	в форму	1	2
237	такой случай	1	2
238	зависимости от	8	2
239	отличается от	2	2
240	об одном	1	2
241	должны быть	1	2
242	к тому	3	2
243	например на	1	2
244	утверждать что	1	2
245	в свое	2	2
246	здесь не	2	2
247	только то	3	2
248	на той	1	2
249	когда в	2	2
250	о котором	1	2
251	ничего не	6	2
252	сводится к	1	2
253	с соответствующими	1	2
254	но мы	2	2
255	после того	6	2
256	можно сказать	2	2
257	эти два	2	2
258	это указание	1	2
259	отметить что	3	2
260	говорит он	1	2
261	все время	1	2
262	того что	11	2
263	именно на	2	2
264	мы знаем	1	2
265	не так	3	2
266	никто не	1	2
267	всяком случае	1	2
268	мы находим	3	2
269	уже только	1	2
270	в доказательство	4	2
271	что они	2	2
272	а с	3	2
273	и др	1	2
274	что не	4	2
275	в некоторых	2	2
276	не означает	2	2
277	а не	11	2
278	о чем	2	2
279	может иметь	3	2
280	так же	2	2
281	имеются в	1	2
282	случаи когда	2	2
283	когда мы	3	2
284	что же	5	2
285	отношению к	2	2
286	и формы	1	2
287	что мы	2	2
288	но для	3	2
289	еще яснее	1	2
290	мы найдем	2	2
291	не представляет	1	2
292	для нас	4	2
293	мы должны	3	2
294	только что	2	2
295	в этих	2	2
296	но вот	1	2
297	не есть	3	2
298	е в	2	2
299	с ними	1	2
300	в последнем	1	2
301	во всяком	2	2
302	вряд ли	1	1
303	также что	2	1
304	речь идет	3	1
305	отношения к	1	1
306	также и	5	1
307	в движение	1	1
308	таком случае	2	1
309	по адресу	2	1
310	в связи	5	1
311	мере в	1	1
312	отражает все	1	1
313	и есть	5	1
314	очень много	2	1
315	между двумя	1	1
316	все те	2	1
317	в зависимости	7	1
318	форма его	1	1
319	именно здесь	1	1
320	есть не	3	1
321	пока он	3	1
322	возразить что	1	1
323	или наоборот	1	1
324	что если	2	1
325	бы что	1	1
326	ответить на	2	1
327	нам в	1	1
328	именно к	1	1
329	равно как	2	1
330	но она	1	1
331	в полной	1	1
332	эта функция	1	1
333	не совсем	1	1
334	роль с	1	1
335	же что	1	1
336	есть вместе	1	1
337	который может	1	1
338	может дать	1	1
339	по этому	1	1
340	это более	1	1
341	нет так	1	1
342	только после	3	1
343	то мы	3	1
344	одном случае	1	1
345	только тогда	4	1
346	не все	2	1
347	он будет	2	1
348	отличие от	2	1
349	тут же	1	1
350	не просто	2	1
351	от основного	1	1
352	которые не	1	1
353	идет о	1	1
354	более чем	2	1
355	же с	1	1
356	что именно	3	1
357	что как	3	1
358	помнить что	1	1
359	им в	1	1
360	и где	1	1
361	которое и	1	1
362	хотя и	5	1
363	как уже	1	1
364	и к	3	1
365	для которой	1	1
366	более или	2	1
367	потому ли	1	1
368	этой цели	1	1
369	вот несколько	1	1
370	меньшей мере	1	1
371	ни один	1	1
372	а во-вторых	2	1
373	в целом	4	1
374	формы в	1	1
375	он в	2	1
376	условиях могла	1	1
377	того этот	1	1
378	в главе	1	1
379	учение о	2	1
380	может считаться	1	1
381	раз в	1	1
382	и тот	2	1
383	он является	1	1
384	но на	3	1
385	этот процесс	1	1
386	и если	2	1
387	не имеют	1	1
388	есть две	1	1
389	тем не	9	1
390	раз когда	1	1
391	в первую	3	1
392	не значит	5	1
393	в силу	6	1
394	никак не	2	1
395	другой то	1	1
396	свое время	2	1
397	чтобы меня	1	1
398	на этом	2	1
399	в одну	1	1
400	с формами	1	1
401	так называемым	1	1
402	как они	2	1
403	что все	2	1
404	связанные с	1	1
405	давно исчезнувших	1	1
406	и чтобы	2	1
407	с целью	2	1
408	того или	3	1
409	образом если	1	1
410	здесь нас	1	1
411	месте и	1	1
412	с неба	1	1
413	в свой	1	1
414	по существу	3	1
415	что изучение	1	1
416	был и	1	1
417	о которых	1	1
418	когда я	1	1
419	чем в	2	1
420	его основных	1	1
421	из нашего	1	1
422	обратимся к	1	1
423	остается в	2	1
424	же есть	1	1
425	и становится	1	1
426	или менее	2	1
427	переносится в	1	1
428	точки зрения	23	1
429	но если	3	1
430	и при	2	1
431	она сама	1	1
432	их сознания	2	1
433	на месте	1	1
434	в котором	2	1
435	случае в	1	1
436	плоть и	1	1
437	это во	1	1
438	не столько	4	1
439	высокой ступени	1	1
440	на первых	1	1
441	оказывается что	1	1
442	они уже	1	1
443	что я	1	1
444	от его	1	1
445	нас однако	1	1
446	как ты	3	1
447	и новые	1	1
448	все это	2	1
449	и более	3	1
450	что сам	3	1
451	и наоборот	1	1
452	того кто	1	1
453	что есть	2	1
454	если и	2	1
455	не менее	12	1
456	к такой	2	1
457	в таких	2	1
458	что с	1	1
459	предмет ее	1	1
460	меня не	1	1
461	правда в	1	1
462	ее с	1	1
463	к этим	1	1
464	в основе	1	1
465	не случайно	4	1
466	когда они	1	1
467	того чтобы	11	1
468	здесь может	1	1
469	следовательно и	1	1
470	есть уже	1	1
471	о природе	1	1
472	казалось бы	1	1
473	а во	1	1
474	так называемых	1	1
475	можно видеть	2	1
476	народа по	1	1
477	по своей	1	1
478	такая же	2	1
479	за исключением	1	1
480	то у	2	1
481	следует отметить	1	1
482	только с	1	1
483	главе о	1	1
484	что на	3	1
485	в области	14	1
486	идет здесь	1	1
487	начиная с	1	1
488	такие случаи	1	1
489	не могут	5	1
490	языке и	1	1
491	есть вообще	1	1
492	указать на	2	1
493	тех же	4	1
494	в наши	1	1
495	на русском	1	1
496	от которой	1	1
497	вот и	1	1
498	на помощь	1	1
499	и о	4	1
500	тому что	4	1
501	связи со	1	1
502	в ее	4	1
503	есть здесь	1	1
504	языка так	1	1
505	приводит к	1	1
506	мы наблюдаем	1	1
507	уже исключительно	1	1
508	по аналогии	1	1
509	те же	7	1
510	не с	2	1
511	ясно что	4	1
512	здесь как	2	1
513	отсюда и	1	1
514	и каждый	1	1
515	часто в	1	1
516	по тому	2	1
517	это только	1	1
518	наше внимание	1	1
519	стоят на	1	1
520	для этого	6	1
521	из приведенных	1	1
522	только у	1	1
523	означает что	1	1
524	нас и	1	1
525	своим собственным	1	1
526	связанное с	1	1
527	а по	1	1
528	каждый раз	1	1
529	и здесь	2	1
530	и возможно	1	1
531	другом месте	1	1
532	тех кто	1	1
533	в другом	1	1
534	на вопрос	3	1
535	язык и	2	1
536	точно таким	1	1
537	все тех	1	1
538	одного из	1	1
539	и обратить	1	1
540	с того	1	1
541	д но	1	1
542	предметы которые	1	1
543	к нему	1	1
544	однако что	4	1
545	же формы	1	1
546	между тем	4	1
547	что видно	1	1
548	первых порах	1	1
549	но дело	1	1
550	более широкий	1	1
551	то место	1	1
552	можно возразить	1	1
553	них в	1	1
554	также в	1	1
555	в свете	2	1
556	не должен	1	1
557	но тут	1	1
558	от которого	1	1
559	он есть	1	1
560	в современной	1	1
561	хорошо известно	1	1
562	быть и	1	1
563	но с	1	1
564	и вопрос	2	1
565	думает что	1	1
566	не как	2	1
567	идет по	1	1
568	выше и	1	1
569	время когда	1	1
570	этот вопрос	3	1
571	не сказано	1	1
572	что даже	1	1
573	может оказаться	2	1
574	которое мы	1	1
575	поэтому и	1	1
576	в большом	1	1
577	от них	1	1
578	тот или	2	1
579	же и	1	1
580	можно установить	1	1
581	одной из	1	1
582	уже в	3	1
583	если мы	7	1
584	они пытаются	1	1
585	или даже	1	1
586	не стал	1	1
587	языка но	3	1
588	же объясняется	1	1
589	характерно что	1	1
590	был бы	3	1
591	для него	1	1
592	и один	1	1
593	отношение к	3	1
594	и язык	1	1
595	может служить	2	1
596	и продолжает	1	1
597	но что	1	1
598	и пр	3	1
599	они будут	1	1
600	образом не	2	1
601	конечно также	1	1
602	и вместе	1	1
603	мы возьмем	1	1
604	указание на	1	1
605	для того	12	1
606	уже совершенно	2	1
607	которое на	1	1
608	указание что	1	1
609	из плодов	1	1
610	были бы	4	1
611	в особенности	2	1
612	именно как	1	1
613	за этим	1	1
614	а на	1	1
615	на примере	1	1
616	именно в	3	1
617	что тот	1	1
618	заметить что	1	1
619	еще и	2	1
620	такое же	1	1
621	ясно однако	2	1
622	на ней	1	1
623	можно вообразить	1	1
624	не знает	2	1
625	на которых	5	1
626	также вопрос	1	1
627	своем месте	1	1
628	нас интересуют	1	1
629	как о	3	1
630	на эту	1	1
631	многочисленные случаи	1	1
632	могут служить	1	1
633	или с	1	1
634	то здесь	2	1
635	несмотря на	1	1
636	для этой	1	1
637	еще раз	2	1
638	подобного рода	2	1
639	к другой	2	1
640	форме в	1	1
641	к другому	2	1
642	но тогда	1	1
643	а если	1	1
644	смысле этого	2	1
645	совсем легко	1	1
646	это так	2	1
647	тому как	2	1
648	это есть	1	1
649	относящееся к	1	1
650	где это	1	1
651	можно привести	1	1
652	выше в	1	1
653	и такие	2	1
654	том смысле	1	1
655	они преследуют	1	1
656	этого слова	4	1
657	при переходе	1	1
658	на время	1	1
659	остановиться несколько	1	1
660	о его	1	1
661	между прочим	8	1
662	форме к	1	1
663	с большой	1	1
664	же все	1	1
665	и для	1	1
666	и часто	1	1
667	мы сразу	1	1
668	этот может	1	1
669	бы ему	1	1
670	меняется и	2	1
671	и вызывает	1	1
672	к одной	1	1
673	то не	2	1
674	русском языке	3	1
675	тем более	5	1
676	будто бы	1	1
677	находим в	1	1
678	же в	1	1
679	давно уже	1	1
680	еще ничего	1	1
681	в народной	1	1
682	в свою	1	1
683	и множество	1	1
684	в моем	1	1
685	между ними	1	1
686	и коротко	1	1
687	со мной	1	1
688	состоит из	1	1
689	на этот	2	1
690	и запас	1	1
691	что под	1	1
692	говорит это	1	1
693	речь шла	1	1
694	к этой	1	1
695	это в	2	1
696	в противоположность	1	1
697	в таком	4	1
698	этой точки	1	1
699	том числе	2	1
700	смысле что	1	1
