N	2gram	Tiupa_Lite_2	Komedia
188	с другими	1	2
189	это не	1	2
190	который по	1	2
191	в развитии	1	2
192	не мог	1	2
193	которую он	1	2
194	и без	2	2
195	в их	3	2
196	в одном	2	2
197	того кто	1	2
198	тому что	1	2
199	шла о	1	2
200	вплоть до	3	2
201	что ему	1	2
202	в основе	2	2
203	за то	2	2
204	в области	4	2
205	одним из	3	2
206	ли не	4	2
207	все еще	2	2
208	как мы	1	2
209	и о	1	2
210	в виду	2	2
211	здесь не	1	2
212	за пределами	1	2
213	в образе	1	2
214	можно было	1	2
215	наряду с	1	2
216	от своей	1	2
217	а также	2	2
218	в другом	3	2
219	в конечном	5	2
220	речь шла	1	2
221	все время	1	2
222	оказался в	1	2
223	за ней	1	2
224	тот же	2	2
225	в качестве	5	2
226	же автора	1	2
227	уже в	2	2
228	был бы	2	2
229	с рабом	1	2
230	при всей	2	2
231	этом отношении	3	2
232	в отношениях	1	2
233	себя и	2	2
234	к человеку	1	2
235	не было	2	2
236	в произведениях	1	2
237	что мы	1	2
238	он и	2	2
239	из которых	2	2
240	к своему	2	2
241	в пределах	1	2
242	не могут	1	2
243	по существу	3	2
244	лет назад	1	2
245	этом случае	2	2
246	нет ничего	1	2
247	и ты	3	2
248	при всем	2	2
249	и все	1	2
250	конце концов	1	2
251	отношению ко	1	2
252	обстоит дело	1	2
253	только как	1	2
254	другой стороны	4	2
255	полным основанием	1	2
256	что ты	2	2
257	из этого	1	2
258	в свое	2	2
259	к этой	2	2
260	в своих	2	2
261	в таком	1	2
262	эта новая	1	1
263	я и	4	1
264	два года	1	1
265	жизни где	1	1
266	с жизнью	1	1
267	сын и	1	1
268	поэтической речи	1	1
269	в первом	1	1
270	и до	2	1
271	мы имеем	1	1
272	и само	1	1
273	это совершенно	1	1
274	и себя	1	1
275	ее возвращении	1	1
276	именно к	1	1
277	было все	1	1
278	начинается с	1	1
279	а для	1	1
280	требует от	1	1
281	я не	5	1
282	ему в	1	1
283	первого и	1	1
284	имя и	1	1
285	он сам	1	1
286	все эти	1	1
287	говоря уже	2	1
288	взгляде на	1	1
289	я на	3	1
290	в чем	1	1
291	один лишь	1	1
292	но не	5	1
293	но как	2	1
294	если в	2	1
295	ответ на	1	1
296	очевидно что	2	1
297	себе и	3	1
298	он уверен	1	1
299	в е	2	1
300	глаза его	1	1
301	относится к	1	1
302	которые не	1	1
303	в истории	2	1
304	общего с	1	1
305	одном из	2	1
306	как к	3	1
307	на земле	1	1
308	как уже	2	1
309	и как	3	1
310	что по	1	1
311	и наконец	2	1
312	самом начале	1	1
313	к числу	1	1
314	в действительности	1	1
315	своей страны	1	1
316	нашего столетия	2	1
317	от этого	1	1
318	в этот	1	1
319	для которого	1	1
320	заодно и	1	1
321	отношения между	1	1
322	за это	1	1
323	в нашем	2	1
324	право на	3	1
325	еще один	1	1
326	к достижению	1	1
327	и те	1	1
328	в случае	1	1
329	оказывается на	1	1
330	в статье	1	1
331	по крайней	2	1
332	не к	2	1
333	поэта и	1	1
334	том чтобы	3	1
335	быть с	1	1
336	на жизнь	2	1
337	на этом	2	1
338	не знающий	1	1
339	в каждом	2	1
340	той же	2	1
341	в боях	2	1
342	в огонь	1	1
343	в это	1	1
344	нет в	2	1
345	соответствии с	2	1
346	по названию	1	1
347	не всегда	1	1
348	силу своих	1	1
349	такой же	3	1
350	одно из	2	1
351	от своего	1	1
352	имеет ничего	1	1
353	и поскольку	1	1
354	раз не	1	1
355	место в	1	1
356	не столько	3	1
357	не от	1	1
358	в отличие	1	1
359	что я	2	1
360	сам же	1	1
361	такую же	2	1
362	времени не	1	1
363	но он	1	1
364	обращение к	1	1
365	далека от	1	1
366	на того	1	1
367	вещей и	1	1
368	а вот	1	1
369	и вся	1	1
370	следует и	1	1
371	ему как	1	1
372	на три	1	1
373	на рубеже	1	1
374	только здесь	1	1
375	свое время	2	1
376	я тебя	2	1
377	того как	1	1
378	и притом	1	1
379	к новым	1	1
380	на себе	1	1
381	и снова	1	1
382	а сами	1	1
383	не могло	1	1
384	ним а	1	1
385	и по	1	1
386	по своей	1	1
387	во всем	1	1
388	годов в	1	1
389	же он	1	1
390	и теперь	1	1
391	со своим	1	1
392	в сознании	1	1
393	большой дороге	1	1
394	что на	1	1
395	в бою	2	1
396	свое собственное	1	1
397	уже о	2	1
398	все то	1	1
399	могут быть	2	1
400	числе и	1	1
401	всего в	1	1
402	это я	1	1
403	тебе как	1	1
404	здесь мы	1	1
405	подобно тому	2	1
406	советского союза	1	1
407	у поэта	1	1
408	приходит к	1	1
409	ни одно	1	1
410	ему всю	1	1
411	и от	1	1
412	в себя	3	1
413	обращаясь к	3	1
414	и когда	1	1
415	в живых	1	1
416	готов пожертвовать	1	1
417	ты не	1	1
418	мог бы	1	1
419	к его	1	1
420	остается только	1	1
421	жизнь и	1	1
422	мы в	1	1
423	не лучше	1	1
424	не его	1	1
425	для этого	2	1
426	впрочем для	1	1
427	как раньше	1	1
428	быть ни	1	1
429	сводится к	1	1
430	высказывание в	1	1
431	два момента	1	1
432	никак не	1	1
433	не подозревая	1	1
434	все тем	1	1
435	на что	1	1
436	после того	1	1
437	основе своей	1	1
438	восходит к	2	1
439	все на	1	1
440	то в	2	1
441	путь к	2	1
442	во втором	1	1
443	ее на	1	1
444	крайней мере	2	1
445	не надо	2	1
446	еще точнее	1	1
447	сказать и	1	1
448	в ту	1	1
449	общим местом	1	1
450	ни к	1	1
451	он стал	1	1
452	с появлением	1	1
453	всю свою	1	1
454	в ситуации	2	1
455	мной и	1	1
456	в твоей	2	1
457	а после	1	1
458	со всеми	1	1
459	в эти	1	1
460	человека с	1	1
461	всем необходимым	1	1
462	в построении	1	1
463	только на	1	1
464	а напротив	1	1
465	свою жизнь	1	1
466	и других	4	1
467	что лучше	1	1
468	оказывается вполне	1	1
469	в новом	1	1
470	пока не	1	1
471	руки и	1	1
472	чтобы она	1	1
473	умственные способности	1	1
474	не случайно	4	1
475	русский язык	1	1
476	следует признать	3	1
477	ведь мы	2	1
478	где в	2	1
479	в финале	1	1
480	не видя	1	1
481	сами эти	1	1
482	как сам	1	1
483	что человек	1	1
484	под угрозой	1	1
485	а именно	3	1
486	человека а	1	1
487	а с	1	1
488	говорит о	1	1
489	в соответствии	1	1
490	меня я	1	1
491	с дороги	1	1
492	однако и	1	1
493	в руках	2	1
494	а так	1	1
495	в слове	1	1
496	не видит	2	1
497	мы находим	1	1
498	на фоне	5	1
499	этой же	1	1
500	человек в	1	1
501	и вплоть	1	1
502	эти слова	1	1
503	и потому	1	1
504	я тебе	1	1
505	впрочем не	2	1
506	руках у	1	1
507	решение вопроса	1	1
508	к жизни	2	1
509	вот я	1	1
510	такого рода	9	1
511	одновременно с	1	1
512	тому как	2	1
513	когда же	1	1
514	с тобой	5	1
515	остался в	1	1
516	на свете	2	1
517	быть не	2	1
518	приобретает в	1	1
519	можно сказать	1	1
520	в основном	1	1
521	надо мной	3	1
522	а то	1	1
523	действительности его	1	1
524	в смысле	1	1
525	он должен	1	1
526	под названием	2	1
527	задолго до	1	1
528	еще одна	1	1
529	войти в	1	1
530	необходимым для	1	1
531	этом однако	1	1
532	в новой	1	1
533	это как	2	1
534	а к	2	1
535	она уже	1	1
536	для нас	2	1
537	как теперь	1	1
538	в этих	1	1
539	не будучи	1	1
540	что лирическое	1	1
541	отношении к	1	1
542	поскольку на	1	1
543	отрекается от	1	1
544	жизни в	4	1
545	приходится признать	1	1
546	на поле	1	1
547	с сыном	1	1
548	не говоря	2	1
549	к женщине	1	1
550	и только	2	1
551	жизни а	2	1
552	кому я	1	1
553	жизни и	4	1
554	и эта	1	1
555	можно назвать	1	1
556	как на	3	1
557	этой точки	1	1
558	том числе	2	1
559	они не	1	1
560	ничего общего	1	1
