N	2gram	Vygotskiy__1	StatiiOP
316	каждого из	3	2
317	что от	1	2
318	в эпоху	1	2
319	только у	1	2
320	то есть	26	2
321	а также	1	2
322	может не	1	2
323	на точку	1	2
324	и все	5	2
325	все в	1	2
326	этому поводу	2	2
327	и во	2	2
328	а потому	3	2
329	отметить что	2	2
330	также в	1	2
331	говорит в	1	2
332	для установления	1	2
333	к нему	2	2
334	что здесь	2	2
335	д и	1	2
336	со всеми	4	2
337	из которого	2	2
338	конечно не	1	2
339	за основу	1	2
340	и у	4	2
341	уже в	3	2
342	хочу сказать	1	2
343	если в	1	2
344	этот раз	1	2
345	который как	1	2
346	одно из	2	2
347	могло бы	4	2
348	у него	4	2
349	в других	1	2
350	самого же	1	2
351	представляет собою	1	2
352	еще и	1	2
353	одной стороны	6	2
354	не знаю	1	2
355	стороны в	1	2
356	исчерпывающей полнотой	1	2
357	и потому	2	2
358	этой работы	1	2
359	многих случаях	1	2
360	и их	2	2
361	а если	1	2
362	по существу	4	2
363	вопроса в	1	2
364	этого слова	4	2
365	точно и	2	2
366	и тогда	2	2
367	но для	1	2
368	что то	2	2
369	при таком	1	2
370	то не	1	2
371	истории литературы	1	2
372	зрения в	1	2
373	в этих	4	2
374	гораздо больше	1	2
375	что этот	1	2
376	несмотря на	5	2
377	дело с	3	2
378	в своих	4	2
379	том числе	1	2
380	в вопросе	1	1
381	научного и	1	1
382	он о	1	1
383	художественного произведения	17	1
384	увидим ниже	1	1
385	показаться что	1	1
386	на деле	3	1
387	и есть	5	1
388	и всем	1	1
389	сказано что	1	1
390	из его	3	1
391	что эти	3	1
392	основных вопросов	1	1
393	материала который	1	1
394	едва ли	1	1
395	в зависимости	5	1
396	и этот	1	1
397	и могут	1	1
398	мы называем	1	1
399	поэзии и	2	1
400	его не	2	1
401	что писал	1	1
402	все уже	1	1
403	этом не	2	1
404	который был	1	1
405	на тему	1	1
406	с но	1	1
407	стороне дела	1	1
408	но даже	2	1
409	читателей и	1	1
410	зависимости от	6	1
411	один общий	1	1
412	в сцене	1	1
413	это время	1	1
414	на нем	1	1
415	и на	1	1
416	же мере	1	1
417	всегда можно	1	1
418	между собой	1	1
419	это действительно	1	1
420	время в	1	1
421	бы то	1	1
422	с его	1	1
423	мысль что	3	1
424	за нас	1	1
425	еще быть	1	1
426	но как	2	1
427	а только	2	1
428	только при	3	1
429	в стихе	2	1
430	тех же	2	1
431	могут и	1	1
432	должны были	1	1
433	очевидно что	6	1
434	будто существует	1	1
435	не хотел	1	1
436	нет и	1	1
437	знакомства с	1	1
438	котором основываются	1	1
439	результате этого	1	1
440	и таким	2	1
441	это тот	1	1
442	утверждает в	1	1
443	как говорит	2	1
444	вопросов которые	1	1
445	в одной	3	1
446	показать что	8	1
447	стороны и	3	1
448	в одних	1	1
449	перед нами	1	1
450	как вполне	1	1
451	на человека	1	1
452	хотя и	3	1
453	что по	3	1
454	я должен	1	1
455	и к	3	1
456	самое важное	1	1
457	очевидно в	1	1
458	котором она	1	1
459	или иную	1	1
460	а во-вторых	1	1
461	у каждого	3	1
462	не оставляет	1	1
463	то я	2	1
464	в известном	2	1
465	с их	1	1
466	звуков а	1	1
467	им в	3	1
468	бы только	1	1
469	как он	2	1
470	так с	1	1
471	всей его	1	1
472	а вовсе	1	1
473	нем нельзя	1	1
474	время и	1	1
475	социологического изучения	1	1
476	вопреки очевидности	1	1
477	нужно не	1	1
478	как увидим	1	1
479	в корне	1	1
480	и вот	3	1
481	сказал что	1	1
482	есть лица	1	1
483	приходим к	1	1
484	этот тезис	1	1
485	действительно так	1	1
486	такого же	1	1
487	том же	2	1
488	с фактами	1	1
489	в одну	1	1
490	для всей	1	1
491	могла бы	1	1
492	допускают мысли	1	1
493	так называемым	1	1
494	том случае	2	1
495	делаются первые	1	1
496	в таких	1	1
497	на все	1	1
498	мы на	1	1
499	если при	2	1
500	но их	1	1
501	здесь нет	1	1
502	его места	1	1
503	в них	2	1
504	это положение	1	1
505	и вы	1	1
506	соответствии с	1	1
507	далеко не	2	1
508	показывает что	5	1
509	на основании	7	1
510	с тем	3	1
511	во внимание	2	1
512	которой он	1	1
513	всегда и	1	1
514	п но	1	1
515	материалом для	1	1
516	эпохи с	2	1
517	значение как	1	1
518	этого произведения	2	1
519	иначе говоря	5	1
520	мере не	1	1
521	со всей	1	1
522	и при	1	1
523	что такое	2	1
524	представить себе	3	1
525	нас не	1	1
526	мы приходим	1	1
527	это только	2	1
528	степени не	1	1
529	оказывается что	5	1
530	значение то	1	1
531	от себя	4	1
532	что я	4	1
533	науки но	1	1
534	одном из	2	1
535	а есть	1	1
536	это утверждение	1	1
537	п поэтому	1	1
538	том чтобы	7	1
539	в прямом	1	1
540	том и	2	1
541	однако в	1	1
542	с такими	1	1
543	и наоборот	1	1
544	по себе	9	1
545	же мы	1	1
546	нас к	1	1
547	есть известная	1	1
548	потому не	3	1
549	лиц и	1	1
550	из нас	2	1
551	считает что	1	1
552	на котором	1	1
553	тогда когда	5	1
554	этих науках	1	1
555	одна из	4	1
556	в науке	2	1
557	в процессе	5	1
558	времени см	1	1
559	в графе	1	1
560	но только	3	1
561	же значение	1	1
562	казалось бы	2	1
563	того как	1	1
564	только и	1	1
565	приведены в	1	1
566	таким путем	2	1
567	явление в	1	1
568	камня на	1	1
569	своей задачей	1	1
570	к работе	2	1
571	той колоссальной	1	1
572	первой ступени	1	1
573	уже и	2	1
574	так то	1	1
575	и делает	1	1
576	к изучению	1	1
577	фактов и	2	1
578	не потому	1	1
579	один раз	1	1
580	в духе	1	1
581	не могут	3	1
582	когда мы	3	1
583	отличается от	2	1
584	которой приходится	1	1
585	к тому	4	1
586	теории в	1	1
587	поэтического языка	1	1
588	отказаться от	2	1
589	этой теорией	2	1
590	исследователь который	1	1
591	как мы	2	1
592	и о	4	1
593	в виду	4	1
594	но при	1	1
595	не могу	1	1
596	на основе	2	1
597	должна получить	1	1
598	как по	1	1
599	изучения и	1	1
600	последнее время	2	1
601	мысль о	1	1
602	что подобные	1	1
603	можно сделать	1	1
604	только то	2	1
605	с самого	1	1
606	и была	1	1
607	материала для	2	1
608	прямом смысле	1	1
609	и когда	3	1
610	то как	1	1
611	наукой и	1	1
612	проблем и	1	1
613	времени и	1	1
614	больше в	1	1
615	было в	1	1
616	из писем	1	1
617	ссылается на	1	1
618	почему же	1	1
619	произведения не	1	1
620	она была	1	1
621	можно только	1	1
622	но у	1	1
623	против этого	1	1
624	вот это	1	1
625	о нем	1	1
626	люди с	1	1
627	но к	3	1
628	и та	1	1
629	настоящее время	2	1
630	возражали против	1	1
631	в глаза	1	1
632	утверждает что	2	1
633	можно сказать	1	1
634	там же	2	1
635	образом мы	1	1
636	в приведенных	1	1
637	xvii в	1	1
638	что самое	3	1
639	чтобы получить	1	1
640	которые мы	1	1
641	читателей так	1	1
642	поводу того	1	1
643	и всякая	1	1
644	нуждается в	3	1
645	показывает как	2	1
646	которые совершенно	1	1
647	во всей	1	1
648	в другой	2	1
649	приводит и	2	1
650	принципиальной разницы	2	1
651	что бы	1	1
652	в свете	1	1
653	при совершенно	1	1
654	разницы между	3	1
655	является результатом	1	1
656	представление будто	1	1
657	психология и	1	1
658	указывает что	1	1
659	чтобы выяснить	1	1
660	той мере	1	1
661	что только	2	1
662	написана не	1	1
663	каком он	1	1
664	тот же	2	1
665	этого материала	2	1
666	и кажется	1	1
667	как нечто	1	1
668	поэзия или	1	1
669	те которые	1	1
670	который в	3	1
671	ссылкой на	1	1
672	деле не	1	1
673	бы ни	2	1
674	но то	1	1
675	простое и	1	1
676	что разница	2	1
677	и из	1	1
678	какой степени	1	1
679	эти поправки	1	1
680	сомнений в	1	1
681	мы очень	1	1
682	уже не	2	1
683	ясного и	1	1
684	если мы	12	1
685	нужно еще	1	1
686	которых можно	1	1
687	каким образом	1	1
688	оставляет камня	1	1
689	и обратно	1	1
690	и других	3	1
691	его и	3	1
692	ту или	2	1
693	был бы	5	1
694	не так	1	1
695	к чему-то	2	1
696	но вот	1	1
697	слова в	3	1
698	в одном	2	1
699	сами по	1	1
700	можно с	1	1
701	к ним	2	1
702	на долю	2	1
703	которые могут	1	1
704	от того	3	1
705	и научное	1	1
706	из евгения	1	1
707	что могло	1	1
708	с общим	1	1
709	точек зрения	3	1
710	себе представить	2	1
711	так не	1	1
712	объяснение в	1	1
713	при отсутствии	1	1
714	значение которое	1	1
715	здесь в	1	1
716	совершенно точно	6	1
717	мы так	1	1
718	была и	1	1
719	такое же	1	1
720	и др	1	1
721	формой в	1	1
722	обратиться к	2	1
723	больше и	1	1
724	чтобы убедиться	1	1
725	которых мы	1	1
726	до конца	6	1
727	не означает	2	1
728	пропали бы	1	1
729	по тем	1	1
730	меньше всего	1	1
731	вопросе о	1	1
732	не допускают	1	1
733	с личной	1	1
734	о чем	2	1
735	еще до	1	1
736	же мнения	1	1
737	для этой	1	1
738	но что	2	1
739	известным и	1	1
740	вместе с	8	1
741	на чем	1	1
742	мы говорим	1	1
743	в разной	1	1
744	что именно	1	1
745	из которых	3	1
746	создания данного	1	1
747	случаях в	1	1
748	целом ряде	2	1
749	той и	1	1
750	и там	2	1
751	им с	2	1
752	пушкина я	1	1
753	и всей	1	1
754	для понимания	1	1
755	и другой	3	1
756	то на	2	1
757	критики и	2	1
758	в это	1	1
759	него в	2	1
760	как например	2	1
761	каждое из	2	1
762	при условии	1	1
763	это выражение	1	1
764	этом смысле	2	1
765	которые строго	1	1
766	каждой из	3	1
767	же признание	1	1
768	на форму	1	1
769	содержанием и	1	1
770	и от	2	1
771	который ставит	1	1
772	сколько бы	1	1
773	или в	1	1
774	совершенно ясного	1	1
775	другое дело	1	1
776	в настоящее	2	1
777	тот кто	2	1
778	обращается к	1	1
779	на камне	1	1
780	виде в	1	1
781	бы в	2	1
782	я хотел	2	1
783	чрезвычайно важные	1	1
784	конце концов	3	1
785	против того	1	1
786	ряд таких	2	1
787	пушкина мы	2	1
788	его произведением	1	1
789	в стихах	1	1
790	одной из	1	1
791	графе нулине	1	1
792	что форма	1	1
793	когда говорит	3	1
794	не быть	2	1
795	от всех	3	1
796	системы а	1	1
797	оно не	1	1
798	из этого	2	1
799	большей частью	2	1
800	включает в	1	1
801	но эти	1	1
802	а может	1	1
803	фактами не	1	1
804	и другие	4	1
805	традиции но	1	1
806	основана на	1	1
807	к этому	4	1
808	как на	3	1
809	точно так	3	1
810	в роли	1	1
