N	2gram	Bakhtin_Pr_1	StatiiOP
480	и именно	1	1
481	традиции он	1	1
482	и над	1	1
483	иметь в	1	1
484	историческая картина	1	1
485	того чтобы	4	1
486	не могло	1	1
487	например у	1	1
488	казалось бы	1	1
489	в самой	7	1
490	свое выражение	1	1
491	или как	5	1
492	явление в	1	1
493	того в	1	1
494	как она	1	1
495	на те	1	1
496	по своей	1	1
497	друг друга	3	1
498	углом зрения	2	1
499	мы подходим	1	1
500	каждое переживание	2	1
501	со своим	3	1
502	своей статье	1	1
503	было не	1	1
504	шекспировских драм	1	1
505	и со	1	1
506	том отношении	1	1
507	в стиле	1	1
508	вот в	1	1
509	все то	4	1
510	поэтому то	1	1
511	нет ни	2	1
512	xviii века	1	1
513	героев и	6	1
514	же самое	1	1
515	является одним	1	1
516	его с	1	1
517	бы он	1	1
518	здесь же	1	1
519	и свое	2	1
520	образом но	1	1
521	него как	1	1
522	для себя	2	1
523	он ищет	3	1
524	и о	3	1
525	и образ	1	1
526	здесь не	1	1
527	не успел	1	1
528	в ее	1	1
529	только при	2	1
530	формы и	1	1
531	и этим	2	1
532	в произведении	1	1
533	в пределах	9	1
534	приводит к	3	1
535	вообще нет	1	1
536	в рамки	2	1
537	до самого	1	1
538	и сам	2	1
539	этот период	1	1
540	можно было	3	1
541	в нескольких	1	1
542	те же	1	1
543	здесь как	1	1
544	именно этот	1	1
545	но у	2	1
546	является в	1	1
547	был не	1	1
548	из одного	4	1
549	с ним	6	1
550	к прошлому	1	1
551	в содержании	1	1
552	форме в	1	1
553	но здесь	1	1
554	находится в	1	1
555	все его	1	1
556	автор не	1	1
557	в применении	1	1
558	вот почему	1	1
559	известной степени	1	1
560	тех кто	1	1
561	тот особый	1	1
562	его жизни	1	1
563	в новую	1	1
564	времени в	1	1
565	в значительной	1	1
566	как у	2	1
567	соответствия между	1	1
568	знает что	1	1
569	такими же	1	1
570	сказать но	1	1
571	эту форму	1	1
572	тем или	1	1
573	если принять	1	1
574	говорить об	2	1
575	ним и	4	1
576	что и	5	1
577	пути и	1	1
578	хотел бы	2	1
579	именно в	6	1
580	каждом отдельном	1	1
581	выше в	1	1
582	в свете	3	1
583	он создал	2	1
584	в лучшем	2	1
585	и она	1	1
586	найти и	2	1
587	для самого	2	1
588	и последнее	1	1
589	статье о	1	1
590	по содержанию	1	1
591	известном смысле	1	1
592	его в	4	1
593	мне кажется	1	1
594	ли он	2	1
595	в угоду	1	1
596	которой можно	1	1
597	это очень	3	1
598	наше время	1	1
599	который в	1	1
600	во вкусе	1	1
601	собственного голоса	1	1
602	шекспира не	1	1
603	целом это	1	1
604	именно на	2	1
605	конечно не	1	1
606	воли нет	1	1
607	литературы в	1	1
608	такого изображения	1	1
609	ничто не	1	1
610	не можем	1	1
611	ни одного	2	1
612	первое и	1	1
613	он эту	1	1
614	пути по	1	1
615	является не	3	1
616	от других	1	1
617	не из	2	1
618	в живом	1	1
619	не дает	3	1
620	на пути	2	1
621	как вы	2	1
622	из них	2	1
623	и их	2	1
624	в одном	9	1
625	была дана	2	1
626	подходим к	1	1
627	как его	1	1
628	того или	1	1
629	во всей	2	1
630	голоса но	1	1
631	современности и	1	1
632	отношении что	1	1
633	к той	2	1
634	своего творчества	1	1
635	творчество это	1	1
636	представляют собой	1	1
637	не укладывается	1	1
638	ней и	1	1
639	только у	3	1
640	не теряя	1	1
641	то это	1	1
642	из библии	1	1
643	по своим	2	1
644	а именно	1	1
645	лица в	1	1
646	как художественное	1	1
647	он это	1	1
648	элементов в	1	1
649	характерно для	1	1
650	являются лишь	1	1
651	идеи идея	1	1
652	этой форме	2	1
653	говорит о	1	1
654	к более	2	1
655	она является	1	1
656	он становится	1	1
657	и исторической	1	1
658	там где	6	1
659	в одно	1	1
660	как материал	1	1
661	люди в	1	1
662	вступает в	1	1
663	является его	1	1
664	в частности	1	1
665	нет надобности	1	1
666	эти слова	1	1
667	люди и	1	1
668	из трех	1	1
669	подхода к	1	1
670	это такой	1	1
671	не знал	1	1
672	слишком много	1	1
673	в данном	2	1
674	что за	1	1
675	наряду с	1	1
676	в той	6	1
677	смысле этого	1	1
678	тому как	3	1
679	что же	1	1
680	в литературе	3	1
681	по существу	4	1
682	та точка	1	1
683	в состоянии	1	1
684	дан в	1	1
685	должно быть	1	1
686	или другого	1	1
687	с отдельными	1	1
688	лучшем случае	2	1
689	выделяются в	1	1
690	но для	2	1
691	не больше	1	1
692	с большой	1	1
693	писал в	1	1
694	в книге	3	1
695	это уже	1	1
696	и времени	1	1
697	плане чисто	1	1
698	что последнее	1	1
699	это он	1	1
700	показать как	1	1
701	совершенно иное	2	1
702	самого последнего	1	1
703	или иным	1	1
704	совершенно иной	1	1
705	последнего времени	1	1
706	совершенно особых	1	1
707	для нас	3	1
708	на границах	1	1
709	и все	3	1
710	у них	1	1
711	места в	1	1
712	бы в	3	1
713	своих героев	3	1
714	на языке	2	1
715	хотя бы	2	1
716	отсюда же	2	1
717	и переносит	1	1
718	на такой	1	1
719	как человек	2	1
720	отношении к	2	1
721	от первого	2	1
722	а о	1	1
723	о своем	1	1
724	не знает	1	1
725	работы и	1	1
726	и возникает	1	1
727	поэтому ни	1	1
728	автора в	2	1
729	или иного	1	1
730	ко всему	1	1
731	и еще	1	1
732	перейти к	1	1
733	есть и	1	1
734	художественного творчества	2	1
735	жизни и	6	1
736	но эти	2	1
737	вполне понятно	1	1
738	этой точки	1	1
739	только не	1	1
740	была для	1	1
741	так же	6	1
742	все что	3	1
743	они не	3	1
