N	2gram	Bakhtin_Fr_1	Literetu
251	на то	1	1
252	связанному с	1	1
253	не знающий	1	1
254	эти и	1	1
255	но именно	1	1
256	становится чужим	1	1
257	потребности в	1	1
258	всех этих	8	1
259	же это	1	1
260	и вот	2	1
261	в городах	1	1
262	и по	2	1
263	или иных	1	1
264	здесь мы	1	1
265	от земли	1	1
266	на протяжении	5	1
267	воспринимается как	2	1
268	это не	3	1
269	полноте и	1	1
270	по мысли	1	1
271	даже по	1	1
272	она и	1	1
273	далеко не	3	1
274	раз не	1	1
275	и подобные	1	1
276	на таких	1	1
277	которую он	1	1
278	в этих	2	1
279	освобождает от	1	1
280	явления как	2	1
281	в своей	5	1
282	и культуры	1	1
283	индивидуальной жизни	1	1
284	начиная со	1	1
285	знает и	2	1
286	их содержание	1	1
287	место в	1	1
288	в отличие	4	1
289	на три	1	1
290	но эта	2	1
291	времени не	1	1
292	далека от	1	1
293	их в	2	1
294	свобода и	1	1
295	и вся	1	1
296	во-вторых они	1	1
297	в отношении	6	1
298	в тело	1	1
299	века а	1	1
300	но они	1	1
301	на работу	1	1
302	за такой	1	1
303	в лучших	1	1
304	литературных явлений	1	1
305	не могло	1	1
306	земли в	1	1
307	этих двух	2	1
308	явление в	1	1
309	по своей	3	1
310	во всем	2	1
311	со своим	1	1
312	связи с	4	1
313	этот канон	1	1
314	этот образ	1	1
315	мы и	3	1
316	что на	1	1
317	того это	1	1
318	все то	1	1
319	места для	1	1
320	не могут	3	1
321	это конечно	1	1
322	в других	3	1
323	числе и	7	1
324	и второго	1	1
325	к тому	2	1
326	жизни этих	1	1
327	быть наиболее	1	1
328	в наши	2	1
329	время он	1	1
330	в последующие	1	1
331	того чтобы	1	1
332	здесь не	1	1
333	узком значении	2	1
334	в собственном	1	1
335	в особенности	2	1
336	и говорит	1	1
337	идет не	1	1
338	культуры и	8	1
339	в пределах	1	1
340	приводит к	2	1
341	о рабле	1	1
342	культуры на	1	1
343	на страницах	1	1
344	художественное творчество	1	1
345	можно было	1	1
346	в последующих	5	1
347	и наряду	1	1
348	во второй	2	1
349	жизнь и	1	1
350	мы в	1	1
351	поэтому в	2	1
352	нас и	1	1
353	в таком	2	1
354	находится в	1	1
355	и вещи	2	1
356	их но	1	1
357	сводится к	1	1
358	приближается к	1	1
359	искусства и	6	1
360	вот почему	1	1
361	оказываются не	1	1
362	исканий и	1	1
363	большого времени	1	1
364	направленной на	1	1
365	даже у	1	1
366	здесь слово	1	1
367	на что	2	1
368	можно сказать	2	1
369	основе своей	2	1
370	времени в	1	1
371	второй половины	3	1
372	должно было	1	1
373	на отдельные	2	1
374	бы в	1	1
375	именно она	1	1
376	выступает как	1	1
377	еще только	2	1
378	в жизнь	1	1
379	в литературе	6	1
380	с человеческим	1	1
381	в новой	1	1
382	человеческого существования	2	1
383	но зато	1	1
384	всей жизни	1	1
385	же он	2	1
386	человека с	1	1
387	этой системе	1	1
388	типа а	1	1
389	только на	2	1
390	в единстве	1	1
391	за пределами	1	1
392	от других	1	1
393	мышления и	1	1
394	вся литература	1	1
395	где бы	1	1
396	ни с	2	1
397	мир в	3	1
398	земли и	5	1
399	не для	2	1
400	начала жизни	1	1
401	в цепи	1	1
402	во всей	3	1
403	теснее и	2	1
404	ее на	1	1
405	на деле	1	1
406	рядом с	5	1
407	нет и	2	1
408	и стал	1	1
409	или иной	5	1
410	не просто	3	1
411	нашему мнению	1	1
412	именно в	1	1
413	к которому	1	1
414	и прежде	3	1
415	еще и	5	1
416	в романе	2	1
417	говорит о	1	1
418	к человеку	1	1
419	только по	1	1
420	стремится к	1	1
421	более того	2	1
422	однако и	1	1
423	другим а	1	1
424	подобного рода	1	1
425	в ряду	3	1
426	разговоре о	1	1
427	что мы	2	1
428	другие в	1	1
429	для этой	1	1
430	по нашему	1	1
431	имея в	1	1
432	все более	1	1
433	этой же	1	1
434	не индивидуализированы	1	1
435	и потому	10	1
436	книге о	2	1
437	характера и	1	1
438	он говорит	1	1
439	на рубеже	1	1
440	наряду с	2	1
441	с миром	3	1
442	в тот	1	1
443	вокруг себя	1	1
444	в развитии	1	1
445	в своем	8	1
446	в это	2	1
447	в контексте	1	1
448	его в	7	1
449	и от	2	1
450	в основном	2	1
451	пока еще	1	1
452	о мире	1	1
453	мире а	1	1
454	тех или	1	1
455	в конкретных	1	1
456	отношений не	1	1
457	при таком	2	1
458	единой и	1	1
459	на самом	6	1
460	всего мира	2	1
461	в пределе	1	1
462	подобные им	1	1
463	мира и	4	1
464	но одновременно	3	1
465	совершенно иной	2	1
466	особого рода	1	1
467	от него	2	1
468	и все	5	1
469	со второй	2	1
470	др на	1	1
471	той или	5	1
472	еще более	5	1
473	ни к	2	1
474	от всего	2	1
475	в индивидуальном	1	1
476	ключом к	1	1
477	т.п наконец	1	1
478	отношении к	1	1
479	в системе	3	1
480	ее развития	1	1
481	нет ничего	3	1
482	от своего	2	1
483	только и	1	1
484	от всех	3	1
485	и живет	1	1
486	и привычной	1	1
487	именно к	1	1
488	культуры в	4	1
489	имеет не	1	1
490	есть и	1	1
491	который в	1	1
492	также не	1	1
493	то оно	1	1
494	и эта	3	1
495	к этому	1	1
496	они не	1	1
