N	2gram	Vygotskiy__6	Morfolog
248	благодаря этому	1	2
249	вопрос в	1	2
250	тем и	3	2
251	не существует	1	2
252	в настоящее	1	2
253	от него	2	2
254	на ход	1	2
255	функции не	1	2
256	но вот	1	2
257	иначе чем	1	2
258	и становятся	1	2
259	для каждой	2	2
260	но эти	1	2
261	к этому	1	2
262	точно так	1	2
263	равным образом	1	1
264	по законам	1	1
265	например в	4	1
266	функции в	1	1
267	решить задачу	1	1
268	и то	4	1
269	он может	2	1
270	словами и	1	1
271	нашему изучению	1	1
272	сразу и	1	1
273	между двумя	2	1
274	встречаются на	1	1
275	приходит к	2	1
276	есть не	1	1
277	это совершенно	1	1
278	к моему	1	1
279	ответить на	1	1
280	установить что	4	1
281	что это	1	1
282	что иное	1	1
283	вместо того	2	1
284	ему в	1	1
285	оказывается что	1	1
286	которые он	2	1
287	видим таким	1	1
288	друг к	3	1
289	но как	3	1
290	не то	1	1
291	мы нашли	3	1
292	явлений и	1	1
293	или другом	1	1
294	с трудом	1	1
295	ответ на	1	1
296	отношение к	7	1
297	отличие от	1	1
298	она есть	1	1
299	это или	1	1
300	которые не	1	1
301	развития которые	1	1
302	решения задачи	1	1
303	для всех	2	1
304	мы имели	1	1
305	уловить эту	1	1
306	в полном	1	1
307	и наконец	2	1
308	не подчинены	1	1
309	его к	1	1
310	имеет в	1	1
311	это определение	1	1
312	в этот	1	1
313	другом случае	1	1
314	не меняются	1	1
315	втором случае	2	1
316	в которой	7	1
317	к другому	4	1
318	привести к	1	1
319	предметов и	1	1
320	из этих	3	1
321	одном случае	1	1
322	не в	4	1
323	в этой	5	1
324	остановиться на	3	1
325	нами в	2	1
326	отношение между	3	1
327	и тот	1	1
328	быть объяснена	1	1
329	на то	4	1
330	вообще не	6	1
331	что каждая	1	1
332	что она	1	1
333	главным образом	1	1
334	ожидать что	1	1
335	достижения в	1	1
336	всех этих	1	1
337	он пользуется	1	1
338	одно и	1	1
339	в каждом	3	1
340	связанные с	3	1
341	и может	1	1
342	они должны	1	1
343	в совершенно	2	1
344	собой с	1	1
345	к другу	4	1
346	на все	1	1
347	те или	1	1
348	с другими	2	1
349	от одного	1	1
350	ко второму	1	1
351	они по	1	1
352	и тем	5	1
353	даже в	1	1
354	постановка вопроса	1	1
355	в это	1	1
356	известным образом	1	1
357	как видно	1	1
358	меняет свой	1	1
359	этим и	1	1
360	же два	1	1
361	оно имеет	1	1
362	чем в	2	1
363	в научной	1	1
364	работу в	1	1
365	формы но	1	1
366	и становится	1	1
367	меняется и	1	1
368	переносится в	1	1
369	том как	2	1
370	и их	1	1
371	при изучении	1	1
372	не подчиняются	1	1
373	относится ко	1	1
374	лежат в	2	1
375	теми или	1	1
376	это делает	1	1
377	как там	1	1
378	в их	3	1
379	мы говорили	1	1
380	не столько	1	1
381	в первый	1	1
382	что я	2	1
383	значение для	3	1
384	предмета но	1	1
385	для данного	3	1
386	которые в	4	1
387	при этом	3	1
388	но он	2	1
389	делать не	1	1
390	все это	2	1
391	без всяких	1	1
392	имеет свою	1	1
393	в самостоятельном	1	1
394	не должно	1	1
395	идя от	1	1
396	тому что	11	1
397	и очень	1	1
398	и обратное	1	1
399	она не	2	1
400	стоит в	1	1
401	что с	3	1
402	самого начала	7	1
403	что ему	1	1
404	того как	5	1
405	или другие	1	1
406	и притом	1	1
407	в основе	3	1
408	дело не	1	1
409	появляется в	1	1
410	значение этого	1	1
411	может только	1	1
412	функций это	1	1
413	таким формам	1	1
414	больше чем	3	1
415	этих двух	1	1
416	с быстрым	1	1
417	к развитию	2	1
418	как на	3	1
419	же он	1	1
420	что вопрос	1	1
421	него но	1	1
422	с другом	5	1
423	одним из	2	1
424	формы связанные	1	1
425	у нас	2	1
426	к таким	2	1
427	является то	1	1
428	детей в	1	1
429	в момент	1	1
430	что животное	1	1
431	если он	2	1
432	с логической	1	1
433	и развития	6	1
434	должны быть	1	1
435	чем перейти	1	1
436	к тому	10	1
437	других функций	1	1
438	той или	1	1
439	что при	4	1
440	по горизонтали	3	1
441	на это	1	1
442	ничего общего	1	1
443	где есть	1	1
444	собой основные	1	1
445	без всякого	1	1
446	данном случае	1	1
447	как по	4	1
448	нами выше	2	1
449	от изучения	1	1
450	действия и	3	1
451	на той	1	1
452	с самого	7	1
453	вопрос что	1	1
454	приводит к	6	1
455	другой мы	1	1
456	существовать и	1	1
457	как с	2	1
458	стороны они	1	1
459	в глаза	1	1
460	которых являются	1	1
461	те же	3	1
462	мог бы	3	1
463	идти обратным	1	1
464	еще в	2	1
465	во второй	2	1
466	и с	1	1
467	которые находят	1	1
468	этих функций	1	1
469	находится в	1	1
470	совершенно особую	2	1
471	иное как	1	1
472	в известных	1	1
473	быть выражено	3	1
474	зависеть от	1	1
475	по плану	1	1
476	вывод который	1	1
477	на вопрос	2	1
478	развитием его	1	1
479	но мы	3	1
480	выше представляют	1	1
481	на каком	1	1
482	их в	1	1
483	как они	2	1
484	специфические формы	1	1
485	доходит до	1	1
486	корабль с	1	1
487	том или	1	1
488	тогда мы	2	1
489	в его	3	1
490	а потому	1	1
491	имели возможность	2	1
492	на одном	2	1
493	эти связи	2	1
494	во всей	1	1
495	в другой	3	1
496	бы поставить	1	1
497	тот момент	1	1
498	делает это	1	1
499	по собственному	1	1
500	но так	1	1
501	на которой	1	1
502	в новой	2	1
503	функций которые	3	1
504	с ними	2	1
505	между самыми	1	1
506	бы показать	1	1
507	связываются не	1	1
508	как нечто	1	1
509	верно и	1	1
510	который в	1	1
511	но то	1	1
512	нам возможность	1	1
513	в эти	1	1
514	от одной	4	1
515	быть изучены	1	1
516	есть в	3	1
517	и у	1	1
518	в нашей	3	1
519	специфичны для	1	1
520	этого нельзя	1	1
521	каким образом	2	1
522	всех видов	1	1
523	этой новой	1	1
524	в данной	1	1
525	об измерении	1	1
526	дает ему	1	1
527	за ним	2	1
528	их как	1	1
529	а и	2	1
530	понимает что	1	1
531	своему строению	1	1
532	в одном	2	1
533	ее не	1	1
534	мы обозначаем	1	1
535	у него	2	1
536	которые могут	1	1
537	как при	1	1
538	для решения	3	1
539	понятия не	4	1
540	это по	1	1
541	образом что	1	1
542	происходит на	1	1
543	само собой	2	1
544	были бы	2	1
545	только на	2	1
546	из важнейших	1	1
547	и даже	1	1
548	или иной	1	1
549	до сих	3	1
550	может и	1	1
551	именно в	4	1
552	как же	1	1
553	еще и	1	1
554	показывает что	7	1
555	покажет что	1	1
556	же развитие	1	1
557	которые еще	1	1
558	до этого	1	1
559	по тем	1	1
560	и своего	2	1
561	материал в	1	1
562	на этот	4	1
563	не на	2	1
564	непосредственно к	1	1
565	о чем	1	1
566	при определении	1	1
567	вызвать в	1	1
568	брат и	1	1
569	все более	2	1
570	является его	1	1
571	он представляет	1	1
572	игру в	1	1
573	можно будет	1	1
574	данного понятия	4	1
575	в одной	4	1
576	путь от	1	1
577	задач и	1	1
578	по своему	2	1
579	в данном	2	1
580	что за	1	1
581	ведет к	1	1
582	и там	2	1
583	этих типов	1	1
584	эту мысль	1	1
585	в тот	1	1
586	в отдельности	1	1
587	отношения к	3	1
588	в ряду	2	1
589	друг с	5	1
590	что же	1	1
591	с этой	2	1
592	собой только	1	1
593	ряд функций	1	1
594	вопрос чем	1	1
595	какие же	2	1
596	по вертикали	3	1
597	сих пор	3	1
598	дорогу к	1	1
599	же самое	6	1
600	здесь прежде	1	1
601	с большой	1	1
602	в следующей	1	1
603	становится понятным	1	1
604	отвечает на	1	1
605	на улице	1	1
606	но на	2	1
607	эта задача	1	1
608	связанные со	1	1
609	действия в	1	1
610	не представляет	1	1
611	для нас	2	1
612	могли бы	9	1
613	и все	5	1
614	бы в	3	1
615	возникает вопрос	2	1
616	его жизнь	1	1
617	и начинается	1	1
618	первый раз	1	1
619	между ними	7	1
620	предмета к	1	1
621	функций но	1	1
622	это на	3	1
623	мы действительно	1	1
624	эти же	1	1
625	всех других	1	1
626	одновременно и	1	1
627	не что	1	1
628	содержится в	5	1
629	только о	1	1
630	а другой	5	1
631	таким же	1	1
632	чтобы ее	1	1
633	может происходить	1	1
634	другой если	1	1
635	влияния на	1	1
636	предполагает уже	2	1
