N	2gram	Vygotskiy__4	slovoVRo
113	ту же	2	3
114	как это	9	3
115	должна быть	2	3
116	собственном смысле	7	3
117	той же	6	3
118	человека и	1	3
119	говорить о	1	3
120	в чем	3	3
121	между словом	2	3
122	в собственном	7	3
123	стороны и	2	3
124	перед нами	5	3
125	и как	9	3
126	на этом	3	3
127	с точки	11	3
128	не столько	1	3
129	точку зрения	1	3
130	связи с	3	3
131	этом отношении	7	3
132	действует в	1	3
133	в ней	2	3
134	а также	2	3
135	к нему	2	3
136	между тем	9	3
137	что и	9	3
138	слов и	1	3
139	всех его	1	3
140	с различными	1	3
141	у него	2	3
142	здесь в	1	3
143	в свою	2	3
144	может иметь	1	3
145	связано с	1	3
146	если она	1	3
147	и от	3	3
148	но это	1	3
149	и часто	1	3
150	как для	1	3
151	что в	19	3
152	из себя	1	3
153	сказать что	6	3
154	речи и	1	3
155	одновременно и	1	3
156	во всяком	4	3
157	одним из	2	2
158	также и	2	2
159	в сфере	1	2
160	каждом шагу	6	2
161	оно было	1	2
162	с таким	3	2
163	мы уже	5	2
164	на материале	1	2
165	мы не	1	2
166	далее в	1	2
167	но как	2	2
168	точка зрения	1	2
169	не все	1	2
170	и речи	2	2
171	связи и	1	2
172	с этим	5	2
173	хотя и	1	2
174	как уже	4	2
175	дальнейшем развитии	1	2
176	в нашем	4	2
177	в себе	10	2
178	роль в	4	2
179	как он	4	2
180	корнями в	1	2
181	а вовсе	1	2
182	но прежде	1	2
183	на его	3	2
184	а просто	1	2
185	он не	1	2
186	в виде	3	2
187	и более	7	2
188	из него	2	2
189	факт что	2	2
190	уже сказано	4	2
191	далеко не	2	2
192	независимо от	1	2
193	мы видели	6	2
194	чем в	3	2
195	и другие	9	2
196	и при	4	2
197	в их	12	2
198	на каждом	6	2
199	слова при	1	2
200	но эта	1	2
201	которые в	4	2
202	но он	1	2
203	даже в	2	2
204	в историческом	2	2
205	на котором	2	2
206	тогда когда	8	2
207	того как	2	2
208	того чтобы	7	2
209	в одном	1	2
210	речи не	2	2
211	в области	4	2
212	отличается от	2	2
213	и другим	1	2
214	различных форм	1	2
215	должен быть	1	2
216	оно может	3	2
217	свою очередь	2	2
218	на нем	2	2
219	без всякого	1	2
220	в себя	1	2
221	степени и	1	2
222	так в	1	2
223	в дальнейшем	1	2
224	мы наблюдаем	2	2
225	те же	6	2
226	о нем	1	2
227	и здесь	2	2
228	на него	1	2
229	о том	5	2
230	и т.п	2	2
231	но мы	1	2
232	или на	1	2
233	в различных	1	2
234	может не	2	2
235	этот второй	1	2
236	нуждается в	1	2
237	ним и	1	2
238	в форме	1	2
239	еще более	1	2
240	что он	6	2
241	мы увидим	1	2
242	является проблема	1	2
243	всяком случае	3	2
244	со всеми	3	2
245	же и	1	2
246	уже в	6	2
247	он стремится	1	2
248	в различные	1	2
249	параллельно с	1	2
250	для того	5	2
251	то что	15	2
252	до сих	1	2
253	именно в	3	2
254	и между	6	2
255	и затем	1	2
256	с которым	2	2
257	его как	1	2
258	как о	1	2
259	не всегда	1	2
260	и слово	1	2
261	в связи	3	2
262	слово слово	1	2
263	эти слова	1	2
264	вместе с	8	2
265	может стать	2	2
266	в данном	2	2
267	если оно	1	2
268	тот факт	1	2
269	сих пор	1	2
270	от нас	1	2
271	в новые	1	2
272	этих случаях	1	2
273	говорящего и	1	2
274	новое слово	2	2
275	или в	1	2
276	в результате	8	2
277	в языке	2	2
278	и предметом	1	2
279	как слово	1	2
280	только с	1	2
281	не знает	2	2
282	они не	2	2
283	и наиболее	1	1
284	смысле слова	1	1
285	как известно	3	1
286	лежащую в	1	1
287	как существенное	1	1
288	речь идет	5	1
289	того же	9	1
290	предмет таким	1	1
291	проблемы в	1	1
292	он может	1	1
293	идет о	3	1
294	и есть	1	1
295	между двумя	2	1
296	мы говорим	1	1
297	явления и	1	1
298	слова является	1	1
299	когда это	2	1
300	слово связанное	1	1
301	а как	1	1
302	и значение	1	1
303	предмета в	1	1
304	опирающееся на	1	1
305	что уже	2	1
306	время от	1	1
307	нам в	2	1
308	место в	2	1
309	например слово	1	1
310	к общему	2	1
311	и этого	1	1
312	суждения и	1	1
313	образов с	1	1
314	между собой	5	1
315	первый план	4	1
316	быть в	1	1
317	утверждения что	1	1
318	то мы	1	1
319	друг к	1	1
320	и падает	1	1
321	видели что	2	1
322	чем это	1	1
323	совсем не	1	1
324	то он	1	1
325	не просто	2	1
326	и мышлением	2	1
327	и ложь	1	1
328	характер и	1	1
329	что проблема	1	1
330	не сливается	1	1
331	процессе развития	2	1
332	могли бы	9	1
333	целый ряд	5	1
334	увидим что	5	1
335	что слово	2	1
336	в самом	6	1
337	та же	1	1
338	в целом	11	1
339	предвосхитить его	1	1
340	только два	1	1
341	и самый	1	1
342	в этой	3	1
343	прямой и	1	1
344	нами в	4	1
345	и те	4	1
346	научных и	2	1
347	на то	5	1
348	вырабатывается в	1	1
349	дальше и	2	1
350	этот процесс	6	1
351	вообще не	2	1
352	что она	1	1
353	и только	4	1
354	говорили в	1	1
355	действии и	1	1
356	становится таким	1	1
357	уже затем	1	1
358	лишено всякого	1	1
359	значение может	1	1
360	и сам	1	1
361	характер в	1	1
362	поэтому оно	2	1
363	кризиса и	1	1
364	и по	1	1
365	без исключения	1	1
366	одно и	6	1
367	оказывается много	1	1
368	русском языке	1	1
369	в каждом	2	1
370	формы мышления	3	1
371	безразличны для	1	1
372	к другу	1	1
373	на все	3	1
374	на этой	1	1
375	знает что	3	1
376	для нее	1	1
377	действительности в	2	1
378	то все	1	1
379	должен был	1	1
380	новые и	4	1
381	и тем	8	1
382	не соответствует	2	1
383	мог бы	1	1
384	истории языка	1	1
385	шагу в	2	1
386	он является	1	1
387	о которых	1	1
388	все равно	1	1
389	можем сказать	1	1
390	оно все	2	1
391	в действии	5	1
392	ведет к	1	1
393	такой же	2	1
394	в один	3	1
395	различных конкретных	1	1
396	одного и	6	1
397	и становится	1	1
398	на первый	4	1
399	и действенного	1	1
400	линии в	1	1
401	в своей	7	1
402	другим и	1	1
403	лежат в	1	1
404	в такой	1	1
405	к абстрактному	1	1
406	часто не	1	1
407	мы говорили	3	1
408	для развития	2	1
409	мысли и	2	1
410	от его	1	1
411	иным способом	5	1
412	должны были	1	1
413	и существенных	1	1
414	исключительно на	1	1
415	заставляет нас	1	1
416	но во	1	1
417	тем не	1	1
418	важную роль	3	1
419	в таких	1	1
420	различными формами	1	1
421	и вся	1	1
422	о значении	1	1
423	с которой	1	1
424	самого начала	1	1
425	этими двумя	2	1
426	и притом	1	1
427	его собственного	1	1
428	низких и	1	1
429	связанная с	1	1
430	лицо на	1	1
431	опираться на	1	1
432	к такому	1	1
433	значение этого	1	1
434	источников в	1	1
435	ничего не	1	1
436	это то	1	1
437	и характер	1	1
438	в русском	1	1
439	слова во	1	1
440	по своей	6	1
441	чистый и	1	1
442	прежде чем	1	1
443	это слово	2	1
444	ним но	1	1
445	же слова	2	1
446	в сознании	4	1
447	эти три	1	1
448	задолго до	1	1
449	или иных	1	1
450	они лишены	1	1
451	их от	1	1
452	слово является	1	1
453	а путем	1	1
454	во все	1	1
455	языке и	2	1
456	лежит в	1	1
457	как только	2	1
458	указать на	1	1
459	числе и	2	1
460	и отдельных	2	1
461	чем перейти	1	1
462	анализа и	2	1
463	не предполагает	1	1
464	что при	2	1
465	утверждать что	1	1
466	и это	2	1
467	и самое	1	1
468	как они	4	1
469	одном слове	1	1
470	а предмет	1	1
471	и усвоения	2	1
472	в виду	3	1
473	как один	1	1
474	наших слов	1	1
475	выступает со	1	1
476	научном мышлении	1	1
477	с самого	1	1
478	приводит к	3	1
479	и может	1	1
480	слова а	1	1
481	на том	4	1
482	и ту	1	1
483	и другими	1	1
484	и которые	2	1
485	как между	1	1
486	на которую	1	1
487	языку с	1	1
488	в научном	1	1
489	различное значение	1	1
490	поэтому в	1	1
491	даны в	2	1
492	одно из	1	1
493	не на	1	1
494	образом в	1	1
495	и определить	1	1
496	другими словами	2	1
497	никак не	2	1
498	с другим	1	1
499	и что	8	1
500	действительность при	1	1
501	порождать из	1	1
502	можно сказать	1	1
503	нас в	3	1
504	самый процесс	1	1
505	очень близко	1	1
506	тем как	3	1
507	когда оно	2	1
508	стоит и	1	1
509	во всей	4	1
510	именно такое	1	1
511	вообще и	1	1
512	от этих	1	1
513	и следовательно	1	1
514	является результатом	1	1
515	языка мы	2	1
516	того что	10	1
517	одну и	1	1
518	одной из	3	1
519	два основных	1	1
520	в какой	3	1
521	друг друга	4	1
522	целом ряде	2	1
523	уже говорили	2	1
524	и действительно	1	1
525	не имеющих	1	1
526	совершенно иные	1	1
527	никак нельзя	1	1
528	между этими	2	1
529	и ее	1	1
530	вопрос об	1	1
531	слов на	1	1
532	самое содержание	1	1
533	в качестве	21	1
534	на всем	2	1
535	своей целью	1	1
536	только на	2	1
537	внимание исследователей	1	1
538	значение и	1	1
539	принадлежащих к	1	1
540	это значение	3	1
541	и обратно	1	1
542	мышления для	1	1
543	представить себе	2	1
544	самого слова	1	1
545	и со	1	1
546	в конце	1	1
547	конкретное содержание	1	1
548	на развитие	1	1
549	может служить	2	1
550	мы можем	5	1
551	случае не	2	1
552	свое выражение	1	1
553	как раз	1	1
554	тем что	7	1
555	первоначально оно	1	1
556	в других	1	1
557	при их	1	1
558	перейти к	1	1
559	к совершенно	1	1
560	говорим о	1	1
561	и глубже	1	1
562	как у	1	1
563	различным конкретным	1	1
564	с той	2	1
565	характерно для	1	1
566	на которые	1	1
567	не исключает	1	1
568	могут иметь	1	1
569	что не	1	1
570	должно быть	3	1
571	самое слово	3	1
572	однако и	1	1
573	другой стороны	9	1
574	все время	4	1
575	слова необходимо	2	1
576	одно а	1	1
577	отнюдь не	3	1
578	и выше	1	1
579	его собственной	1	1
580	слова слово	1	1
581	могут служить	1	1
582	сложный и	2	1
583	все более	2	1
584	мышлением и	4	1
585	вступает в	1	1
586	в частности	5	1
587	слова то	3	1
588	даже не	1	1
589	целом здесь	1	1
590	слова процесс	1	1
591	только начинается	1	1
592	от второй	1	1
593	влияния на	2	1
594	эти потенциальные	1	1
595	он говорит	2	1
596	его исторической	1	1
597	какой мере	1	1
598	всех других	1	1
599	этого необходимо	1	1
600	существенное отличие	1	1
601	образом на	1	1
602	ставит в	1	1
603	и разновидности	1	1
604	этого слова	11	1
605	этого факта	1	1
606	не касается	1	1
607	на пути	1	1
608	в систему	1	1
609	в условиях	3	1
610	смысла с	1	1
611	и таким	1	1
612	однако не	1	1
613	невозможно без	2	1
614	более и	2	1
615	тех или	1	1
616	сомнения в	1	1
617	не является	5	1
618	тем и	1	1
619	но на	1	1
620	ли они	1	1
621	сознания и	1	1
622	развития и	3	1
623	конкретного к	1	1
624	процесс становления	1	1
625	наблюдения над	1	1
626	разных языках	1	1
627	вообще в	1	1
628	нужно чтобы	1	1
629	идет об	1	1
630	же в	1	1
631	же предмет	6	1
632	нисколько не	2	1
633	к самому	1	1
634	выступают с	1	1
635	обычно не	1	1
636	этой проблемы	1	1
637	это внешнее	1	1
638	здесь о	1	1
639	также в	1	1
640	но этот	1	1
641	на различные	1	1
642	что такое	5	1
643	от слова	2	1
644	которым они	1	1
645	в своих	1	1
646	происходит борьба	1	1
647	только не	5	1
648	велико и	1	1
649	к этому	4	1
650	том числе	2	1
651	которая не	1	1
