N	2gram	Losev_Prob_5	Hudozhes
130	того чтобы	2	3
131	в финале	1	3
132	и когда	1	3
133	что у	5	3
134	еще в	5	3
135	том как	1	3
136	а также	3	3
137	это в	1	3
138	русской литературе	3	3
139	же в	3	3
140	в литературе	1	3
141	но не	7	3
142	будто бы	5	3
143	как его	1	3
144	и даже	14	3
145	со стороны	1	3
146	превращается в	1	3
147	то и	2	3
148	однако и	1	3
149	в связи	7	3
150	такого рода	2	3
151	и для	6	3
152	от него	1	3
153	в таком	2	3
154	я и	1	2
155	на самом	1	2
156	только потому	1	2
157	в их	1	2
158	мы не	2	2
159	вопрос о	1	2
160	жизни как	1	2
161	к своему	1	2
162	же мере	1	2
163	мы читаем	6	2
164	если в	1	2
165	к творчеству	1	2
166	характера или	1	2
167	в одной	2	2
168	хотя и	8	2
169	или иную	1	2
170	так или	1	2
171	в ответ	1	2
172	только на	1	2
173	раз в	2	2
174	на его	2	2
175	когда все	1	2
176	однако в	3	2
177	то чтобы	1	2
178	в другом	3	2
179	а его	4	2
180	ясно что	4	2
181	того или	1	2
182	приходит в	1	2
183	по себе	2	2
184	одной из	1	2
185	в следующем	1	2
186	в такой	1	2
187	состоит в	1	2
188	не столько	1	2
189	что я	1	2
190	сих пор	2	2
191	все это	1	2
192	они не	2	2
193	бы на	2	2
194	не раз	1	2
195	и другое	3	2
196	не о	1	2
197	не имеет	1	2
198	для всего	1	2
199	глядя на	1	2
200	заметить что	1	2
201	со своим	1	2
202	на него	2	2
203	представляется нам	1	2
204	все еще	4	2
205	с ее	1	2
206	здесь не	7	2
207	на основе	1	2
208	в землю	1	2
209	и каждый	1	2
210	о своей	1	2
211	внимание на	3	2
212	никак не	8	2
213	и что	6	2
214	его жизни	1	2
215	до сих	2	2
216	в значительной	2	2
217	говорить об	1	2
218	в форме	1	2
219	тот момент	1	2
220	и об	1	2
221	как она	1	2
222	в него	1	2
223	людей а	1	2
224	но с	1	2
225	с ними	1	2
226	и потому	1	2
227	да не	1	2
228	и так	1	2
229	поэтому и	2	2
230	жизнь была	1	2
231	так что	11	2
232	больше не	1	2
233	в начале	3	2
234	по выражению	1	2
235	участие в	2	2
236	за ним	1	2
237	ту или	1	2
238	или иначе	1	2
239	а с	4	2
240	себя и	1	2
241	что не	2	2
242	до конца	1	2
243	в третьей	1	2
244	человек в	1	2
245	на фоне	1	2
246	говорится о	4	2
247	отсюда и	1	2
248	в человеке	1	2
249	да и	2	2
250	дело здесь	1	2
251	в это	2	2
252	и не	12	2
253	с этой	2	2
254	своей жизни	1	2
255	только для	2	2
256	видно что	1	2
257	перед собой	1	2
258	н а	1	2
259	в результате	7	2
260	о котором	3	2
261	личности и	1	2
262	человека не	1	2
263	в море	1	2
264	всего мира	1	2
265	этот момент	1	2
266	но еще	2	2
267	которая не	1	2
268	смысле слова	3	1
269	таком случае	2	1
270	человека и	4	1
271	и то	5	1
272	и др	1	1
273	тех же	1	1
274	это и	1	1
275	ему что	1	1
276	характерное для	2	1
277	и до	2	1
278	из его	1	1
279	с классическим	1	1
280	то самое	1	1
281	во-первых в	1	1
282	и за	2	1
283	по его	2	1
284	также и	12	1
285	его не	2	1
286	герои впервые	1	1
287	в небольшой	3	1
288	я не	2	1
289	хотя бы	2	1
290	ему в	1	1
291	не сразу	1	1
292	это время	2	1
293	а другие	1	1
294	а еще	1	1
295	характерную для	1	1
296	виде то	1	1
297	нам представляется	1	1
298	время в	1	1
299	что его	3	1
300	в чем	2	1
301	не требует	1	1
302	чем это	1	1
303	совсем не	3	1
304	вполне по	1	1
305	у н	2	1
306	ты их	1	1
307	бы в	1	1
308	же она	1	1
309	этого мотива	1	1
310	не все	2	1
311	и чужой	1	1
312	рассказывает как	1	1
313	отношение к	2	1
314	тут же	6	1
315	к своей	1	1
316	нет и	1	1
317	в свои	1	1
318	средних веков	1	1
319	первый взгляд	1	1
320	но пока	1	1
321	его на	2	1
322	что именно	2	1
323	что касается	3	1
324	человека вообще	2	1
325	однако не	1	1
326	жизни они	1	1
327	в полном	1	1
328	еще больше	1	1
329	и как	6	1
330	это тоже	1	1
331	по пути	1	1
332	бы стать	1	1
333	от этого	3	1
334	и хотя	1	1
335	в этот	1	1
336	есть на	1	1
337	да еще	1	1
338	в которой	5	1
339	из жизни	1	1
340	решающее значение	1	1
341	он в	3	1
342	бы не	3	1
343	всей своей	2	1
344	едва не	1	1
345	из этих	1	1
346	поскольку в	3	1
347	имеет для	1	1
348	но на	1	1
349	в средневековой	1	1
350	вообще не	1	1
351	в мир	2	1
352	главным образом	1	1
353	обыкновенного человека	1	1
354	всех этих	1	1
355	он должен	1	1
356	же это	1	1
357	его самого	1	1
358	не как	1	1
359	что еще	1	1
360	в силу	5	1
361	и вот	1	1
362	том чтобы	1	1
363	содержит в	1	1
364	на земле	9	1
365	звено между	1	1
366	чтобы в	1	1
367	работ в	1	1
368	что ни	1	1
369	никому не	1	1
370	в нее	1	1
371	поскольку она	1	1
372	от нее	1	1
373	жизнь которая	1	1
374	то ни	2	1
375	думал что	1	1
376	их и	1	1
377	на этой	1	1
378	а как	1	1
379	входит в	1	1
380	который так	1	1
381	этом смысле	3	1
382	отличать от	1	1
383	весь мир	1	1
384	и тем	3	1
385	он все	2	1
386	мы встречаемся	1	1
387	поведения и	1	1
388	не чем	2	1
389	на свои	1	1
390	не замечают	1	1
391	для них	3	1
392	но уже	2	1
393	к своим	1	1
394	в xx	1	1
395	к которым	1	1
396	далеко не	4	1
397	которым было	1	1
398	с тем	5	1
399	она действительно	1	1
400	он и	5	1
401	до степени	1	1
402	между собою	1	1
403	и тоже	1	1
404	нисколько не	5	1
405	когда в	1	1
406	на первый	1	1
407	мы как	1	1
408	в г	1	1
409	таким же	1	1
410	и без	2	1
411	на месте	2	1
412	во времена	2	1
413	большей степени	1	1
414	себе а	2	1
415	из земли	4	1
416	и нельзя	1	1
417	сердце и	1	1
418	нельзя было	1	1
419	пока только	1	1
420	душу и	1	1
421	в одном	3	1
422	и пишет	1	1
423	иным как	2	1
424	сознание что	1	1
425	и более	2	1
426	их в	1	1
427	что этот	5	1
428	на всю	1	1
429	ним в	1	1
430	во времени	1	1
431	вместе со	1	1
432	между прочим	1	1
433	вообще на	1	1
434	и страхом	1	1
435	нас к	1	1
436	не сказали	1	1
437	раз и	2	1
438	иной раз	2	1
439	вовсе не	8	1
440	в отношении	3	1
441	на рубеже	1	1
442	так как	6	1
443	вплоть до	1	1
444	эта картина	1	1
445	тем самым	1	1
446	что эта	1	1
447	самого начала	1	1
448	хотелось бы	1	1
449	как о	4	1
450	мысли в	1	1
451	дело в	2	1
452	что их	1	1
453	в науке	2	1
454	и остается	1	1
455	у кого	1	1
456	читаем что	2	1
457	и имеет	1	1
458	заключается по	1	1
459	личности которая	1	1
460	в самой	3	1
461	именно с	1	1
462	и весь	1	1
463	борьба между	1	1
464	людей не	2	1
465	не потому	1	1
466	в трагедии	4	1
467	не могут	2	1
468	когда мы	1	1
469	могут быть	1	1
470	и вполне	4	1
471	только еще	3	1
472	уже было	1	1
473	что оно	1	1
474	за что	4	1
475	как для	1	1
476	и универсальности	1	1
477	находит в	3	1
478	он видит	3	1
479	тот и	1	1
480	на это	1	1
481	ничего общего	1	1
482	говорит о	7	1
483	теперь на	1	1
484	и которая	3	1
485	чем не	1	1
486	в виду	3	1
487	он вовсе	1	1
488	принадлежал к	1	1
489	же не	4	1
490	данном случае	2	1
491	испытывает к	1	1
492	с самого	1	1
493	в дальнейшем	7	1
494	в xix	1	1
495	вспомнить о	1	1
496	душа не	1	1
497	в образе	1	1
498	по аналогии	1	1
499	на нее	1	1
500	за то	2	1
501	здесь нет	1	1
502	мог бы	1	1
503	в искусство	2	1
504	о связи	1	1
505	было и	1	1
506	чем у	1	1
507	но у	1	1
508	жизнь и	3	1
509	этой жизни	1	1
510	он сам	3	1
511	и всемирной	1	1
512	только у	1	1
513	человека которого	1	1
514	нас и	2	1
515	даже не	1	1
516	я теперь	1	1
517	сводится к	1	1
518	путь и	1	1
519	сущности в	1	1
520	обращается к	1	1
521	героя не	1	1
522	среди всех	1	1
523	в новелле	1	1
524	для нас	10	1
525	с другой	6	1
526	нас в	4	1
527	как у	1	1
528	восходит к	1	1
529	все в	3	1
530	который все	1	1
531	нем не	1	1
532	творчества в	1	1
533	во втором	2	1
534	не видел	1	1
535	и только	2	1
536	в другой	1	1
537	выступает как	1	1
538	что бы	1	1
539	нем и	1	1
540	люди весь	1	1
541	и она	1	1
542	значение поскольку	1	1
543	которое было	1	1
544	себя с	1	1
545	в двух	1	1
546	от солнца	2	1
547	тот же	3	1
548	в какой	2	1
549	в стороне	1	1
550	времени и	1	1
551	он теперь	1	1
552	всяком случае	2	1
553	и ее	1	1
554	с одной	3	1
555	именно на	2	1
556	человеческой личности	1	1
557	же и	1	1
558	есть в	2	1
559	я в	1	1
560	и у	5	1
561	уже в	2	1
562	и они	2	1
563	свою жизнь	1	1
564	существования и	1	1
565	не принимает	1	1
566	него и	1	1
567	но совершенно	1	1
568	связывается с	1	1
569	но для	2	1
570	одно из	1	1
571	которая может	1	1
572	не случаен	1	1
573	ее не	1	1
574	художника и	1	1
575	и никогда	3	1
576	о человеческом	1	1
577	так легко	1	1
578	в целях	2	1
579	что они	3	1
580	самому в	1	1
581	из двух	1	1
582	говорится что	2	1
583	и стал	1	1
584	и из	1	1
585	человека что	1	1
586	дочь в	1	1
587	вслед за	2	1
588	человека а	2	1
589	еще и	4	1
590	всякого человека	1	1
591	в античной	2	1
592	в романе	1	1
593	что для	1	1
594	отдельной личности	1	1
595	человека но	2	1
596	одной стороны	3	1
597	не на	1	1
598	для человека	1	1
599	там где	1	1
600	жизнь в	3	1
601	их самих	1	1
602	так называемых	1	1
603	не видит	1	1
604	следовало бы	1	1
605	о себе	2	1
606	как это	1	1
607	то можно	1	1
608	однако для	2	1
609	даже до	1	1
610	но все	4	1
611	в небо	1	1
612	из которых	1	1
613	в природе	1	1
614	xix века	1	1
615	о чем	1	1
616	в данном	2	1
617	своей и	1	1
618	видя в	2	1
619	когда же	1	1
620	но среди	2	1
621	быть только	3	1
622	согласно которому	1	1
623	на свете	1	1
624	и другой	2	1
625	том смысле	1	1
626	только о	1	1
627	жизни с	1	1
628	является для	1	1
629	но это	1	1
630	в который	1	1
631	это был	1	1
632	в смысле	4	1
633	не мог	4	1
634	время это	2	1
635	под названием	4	1
636	г а	1	1
637	судьбы и	1	1
638	с братом	1	1
639	в голову	1	1
640	которого они	1	1
641	и пространстве	1	1
642	об этих	1	1
643	когда он	2	1
644	но когда	1	1
645	солнца и	1	1
646	тем более	1	1
647	у которого	2	1
648	конце концов	6	1
649	мы должны	1	1
650	зрения в	1	1
651	как показывает	1	1
652	не я	1	1
653	но вот	1	1
654	о своем	2	1
655	сведения о	1	1
656	от своего	1	1
657	сказать что	9	1
658	но часто	1	1
659	на который	1	1
660	их с	1	1
661	в свою	2	1
662	затем к	1	1
663	к его	1	1
664	у людей	4	1
665	с такой	2	1
666	чем иным	2	1
667	из этого	4	1
668	в трех	2	1
669	и состоит	1	1
670	а перед	1	1
671	мать и	1	1
672	и другие	3	1
673	во всяком	2	1
674	все что	2	1
675	впрочем у	2	1
676	в роли	2	1
677	этой точки	1	1
