N	2gram	Bakhtin_Pr_3	Marksizm
168	вполне понятно	1	3
169	ту же	1	2
170	нем нет	3	2
171	одним из	3	2
172	связана с	2	2
173	норм и	2	2
174	в какой-то	4	2
175	мы уже	5	2
176	той же	5	2
177	совокупности всех	2	2
178	зависимости от	2	2
179	и он	1	2
180	но при	1	2
181	не найдем	1	2
182	для других	2	2
183	не все	1	2
184	себе и	1	2
185	не просто	1	2
186	в одной	2	2
187	в своем	1	2
188	все остальные	1	2
189	понять и	2	2
190	тонкий и	1	2
191	из этих	1	2
192	в себе	5	2
193	как он	2	2
194	тем не	2	2
195	всех остальных	1	2
196	он ни	1	2
197	не как	1	2
198	из виду	1	2
199	одной и	1	2
200	из него	1	2
201	можно было	1	2
202	человека в	3	2
203	что все	1	2
204	конечно в	2	2
205	и с	6	2
206	на этой	1	2
207	этом смысле	1	2
208	в новое	4	2
209	для них	1	2
210	это положение	1	2
211	в общей	1	2
212	и ограничения	1	2
213	от него	3	2
214	уже у	3	2
215	общества и	1	2
216	и той	2	2
217	и более	2	2
218	и относительно	1	2
219	зрения и	1	2
220	в основе	5	2
221	одна из	7	2
222	как она	1	2
223	в сознании	2	2
224	нет ни	2	2
225	могут быть	4	2
226	во все	5	2
227	числе и	10	2
228	является одним	1	2
229	они и	2	2
230	темы и	4	2
231	с ее	1	2
232	и та	1	2
233	самое это	1	2
234	как с	1	2
235	никогда не	2	2
236	с первым	1	2
237	мог бы	1	2
238	превращаясь в	1	2
239	и вообще	3	2
240	и даже	2	2
241	по мере	1	2
242	и т.д	2	2
243	о том	2	2
244	все в	1	2
245	и во	4	2
246	этот момент	1	2
247	что и	3	2
248	в литературе	5	2
249	в двух	2	2
250	что он	4	2
251	словом и	1	2
252	именно на	1	2
253	в качестве	1	2
254	характерной для	1	2
255	и др	14	2
256	и других	9	2
257	менее всего	2	2
258	и их	2	2
259	всяком случае	1	2
260	так как	7	2
261	определяющим влиянием	1	2
262	мы можем	5	2
263	тем что	2	2
264	самом же	1	2
265	его формы	2	2
266	или иначе	1	2
267	связаны с	3	2
268	и прежде	6	2
269	что не	1	2
270	нового времени	8	2
271	его понимания	1	2
272	направления и	1	2
273	там где	1	2
274	не об	1	2
275	независимо от	1	2
276	из которых	1	2
277	к своему	1	2
278	для всех	2	2
279	и идеологической	1	2
280	со всею	1	2
281	к проблеме	1	2
282	или хотя	1	2
283	этого слова	1	2
284	с этой	1	2
285	благодаря этому	1	2
286	наметить лишь	1	2
287	на идеологическую	1	2
288	или в	1	2
289	мира и	2	2
290	же деле	1	2
291	но если	1	2
292	в романе	1	2
293	на смену	1	2
294	не знает	4	2
295	они все	1	2
296	к его	1	2
297	отношению к	1	2
298	же и	1	2
299	жизни и	9	2
300	к этой	1	2
301	в своих	2	2
302	в таком	2	2
303	том числе	11	2
304	а между	2	1
305	от этой	1	1
306	и биографическим	1	1
307	но кроме	1	1
308	также и	4	1
309	например в	5	1
310	отделен от	1	1
311	новое время	4	1
312	и то	1	1
313	и без	3	1
314	место среди	1	1
315	не что	1	1
316	органическое единство	1	1
317	индивидуальности и	1	1
318	так уже	1	1
319	здесь и	4	1
320	от своей	1	1
321	конечно с	1	1
322	явления и	1	1
323	и внешних	1	1
324	мировоззрения и	1	1
325	и до	5	1
326	свое место	1	1
327	таковы все	1	1
328	этого он	1	1
329	века в	4	1
330	жизни под	1	1
331	в предыдущей	1	1
332	стоящего на	2	1
333	знаком но	1	1
334	правильного понимания	2	1
335	или наоборот	2	1
336	всем остальным	1	1
337	бы что	1	1
338	почти все	1	1
339	говорить о	2	1
340	с философским	1	1
341	жизни как	4	1
342	они были	1	1
343	в целом	1	1
344	и ни	1	1
345	сложная и	1	1
346	в каждой	1	1
347	которые он	1	1
348	на них	1	1
349	он сам	4	1
350	в широком	1	1
351	получить только	1	1
352	здесь не	4	1
353	столь же	1	1
354	в различных	1	1
355	с его	2	1
356	была первоначально	1	1
357	но конечно	1	1
358	помимо этого	1	1
359	на основе	2	1
360	а только	1	1
361	второй вопрос	1	1
362	со всеми	8	1
363	в общем	1	1
364	с собою	1	1
365	отношение к	6	1
366	значение имеет	1	1
367	большое значение	1	1
368	форме и	1	1
369	относится к	1	1
370	в акте	1	1
371	в особом	1	1
372	его на	1	1
373	более и	1	1
374	это был	2	1
375	такой который	1	1
376	хотя и	4	1
377	могли бы	1	1
378	и наконец	2	1
379	был связан	1	1
380	и продолжают	2	1
381	важно как	1	1
382	более или	3	1
383	следует сказать	1	1
384	этой цели	1	1
385	тон и	1	1
386	со своей	1	1
387	и конечно	2	1
388	что это	2	1
389	языка чтобы	1	1
390	так или	1	1
391	или во	1	1
392	к самому	4	1
393	вовсе нет	1	1
394	следующей главе	1	1
395	в этой	1	1
396	с их	2	1
397	во многих	1	1
398	но ведь	1	1
399	и если	3	1
400	широком смысле	1	1
401	иным как	1	1
402	главным образом	3	1
403	как всякий	1	1
404	большей или	3	1
405	все другие	1	1
406	перестает быть	1	1
407	всех этих	1	1
408	нее и	1	1
409	и социальной	1	1
410	мы касаемся	1	1
411	них нет	1	1
412	в россии	1	1
413	их в	2	1
414	нашего времени	1	1
415	в плане	1	1
416	как от	1	1
417	распространяется и	1	1
418	и по	3	1
419	будем говорить	1	1
420	в образе	3	1
421	так например	2	1
422	в нее	1	1
423	именно это	1	1
424	ни был	1	1
425	и символы	2	1
426	подход к	1	1
427	касается до	1	1
428	как они	1	1
429	значение в	4	1
430	тем которые	1	1
431	заключение о	1	1
432	на все	2	1
433	или если	1	1
434	это не	6	1
435	к анализу	1	1
436	в подходе	2	1
437	уже знаем	1	1
438	лишь на	1	1
439	истории и	2	1
440	ее формы	1	1
441	и тем	2	1
442	ведь если	2	1
443	говорить в	1	1
444	не чем	1	1
445	останавливаться на	1	1
446	но уже	1	1
447	человеком на	1	1
448	них то	1	1
449	и вся	3	1
450	художественной структуре	1	1
451	но тон	1	1
452	мы видели	2	1
453	чтобы они	1	1
454	т.п все	1	1
455	очень важный	1	1
456	в один	2	1
457	нисколько не	1	1
458	обладает своей	1	1
459	философской и	1	1
460	в других	1	1
461	или менее	3	1
462	все более	1	1
463	во время	1	1
464	если и	1	1
465	и мышления	2	1
466	конечно все	1	1
467	или точнее	1	1
468	можно найти	1	1
469	и помимо	1	1
470	наших дней	3	1
471	представить себе	1	1
472	конечно что	1	1
473	далее в	1	1
474	значение то	1	1
475	что я	2	1
476	невозможно представить	1	1
477	других как	1	1
478	есть его	1	1
479	образом и	1	1
480	которые в	1	1
481	творчества и	1	1
482	и всякого	1	1
483	что было	1	1
484	осмысливает и	2	1
485	форме идея	1	1
486	важный момент	1	1
487	где нет	1	1
488	бы быть	1	1
489	освободиться от	1	1
490	его целом	1	1
491	тем самым	1	1
492	xviii века	3	1
493	знаком и	1	1
494	того как	1	1
495	на него	1	1
496	всей их	1	1
497	и отношений	1	1
498	почве этого	1	1
499	он с	1	1
500	сознании и	1	1
501	в разных	4	1
502	в самой	1	1
503	близки к	2	1
504	этих двух	2	1
505	даже прямо	1	1
506	и творчески	1	1
507	к ней	1	1
508	по своей	9	1
509	углом зрения	4	1
510	нам важно	1	1
511	потому что	5	1
512	бы по	1	1
513	ибо все	1	1
514	внутренними и	1	1
515	же по	1	1
516	время все	1	1
517	своей специфической	1	1
518	только наиболее	1	1
519	освобождается от	1	1
520	в духе	8	1
521	во внешних	1	1
522	и другой	3	1
523	и всех	1	1
524	как только	1	1
525	всего в	1	1
526	лишь основные	1	1
527	эти законы	1	1
528	той или	1	1
529	предыдущей главе	1	1
530	и обычного	1	1
531	тот и	1	1
532	если же	1	1
533	него как	1	1
534	в применении	1	1
535	всех случаях	1	1
536	от друга	1	1
537	связи со	1	1
538	подходе к	2	1
539	и внешними	1	1
540	в особенности	2	1
541	можно сделать	1	1
542	мы наблюдаем	3	1
543	продолжает жить	2	1
544	проблем и	1	1
545	времени и	2	1
546	связан с	1	1
547	особенно в	4	1
548	в роли	1	1
549	здесь нет	1	1
550	и всюду	1	1
551	вошел в	1	1
552	могла быть	1	1
553	строго говоря	1	1
554	в осуществлении	1	1
555	для этого	1	1
556	с человеком	1	1
557	образом в	2	1
558	нет уже	1	1
559	о нем	1	1
560	очень ярко	2	1
561	будем здесь	1	1
562	типа в	3	1
563	и что	1	1
564	с социальной	1	1
565	все его	2	1
566	ее и	1	1
567	второй половины	2	1
568	затем в	1	1
569	нет это	1	1
570	вопросов в	1	1
571	как нет	1	1
572	в которую	1	1
573	через ряд	1	1
574	эпохи просвещения	1	1
575	отметить что	2	1
576	во всей	4	1
577	в форме	6	1
578	уходят в	1	1
579	них в	2	1
580	на развитие	1	1
581	века и	5	1
582	другими элементами	1	1
583	ибо жизнь	1	1
584	условия для	1	1
585	познания в	1	1
586	один момент	1	1
587	развития данного	1	1
588	мы видим	2	1
589	с ними	1	1
590	к чисто	1	1
591	очень много	1	1
592	и мотивированности	1	1
593	и родственных	1	1
594	во времени	1	1
595	образа в	1	1
596	ему самому	1	1
597	от них	1	1
598	так что	1	1
599	но теперь	1	1
600	можно выразить	1	1
601	уже не	1	1
602	и современная	1	1
603	уже в	2	1
604	и они	2	1
605	значение и	2	1
606	процессе его	1	1
607	или даже	1	1
608	конечно нет	1	1
609	характерно что	2	1
610	который как	1	1
611	а потому	1	1
612	художественного образа	1	1
613	содержания и	1	1
614	и один	1	1
615	у этих	1	1
616	не о	2	1
617	может служить	1	1
618	и целых	1	1
619	и направлений	1	1
620	xvii и	1	1
621	характерны для	4	1
622	он один	1	1
623	друг от	1	1
624	литературе нет	1	1
625	до наших	3	1
626	имеет и	1	1
627	на ее	2	1
628	интересует только	1	1
629	все равно	4	1
630	и самая	1	1
631	или меньшей	3	1
632	еще и	1	1
633	мы еще	3	1
634	смысле и	2	1
635	романа в	1	1
636	себя и	2	1
637	что для	1	1
638	к более	1	1
639	и самый	5	1
640	превращается в	1	1
641	положение и	1	1
642	идеи в	2	1
643	и объединяет	1	1
644	так называемой	1	1
645	о чем	1	1
646	нас интересуют	1	1
647	мы остановимся	2	1
648	стиль и	1	1
649	и полнее	1	1
650	в последующем	2	1
651	под влиянием	1	1
652	его как	1	1
653	проходит через	1	1
654	категории не	1	1
655	каждом из	3	1
656	ко всем	2	1
657	как это	2	1
658	органическое целое	1	1
659	и изменчивым	1	1
660	но не	5	1
661	ее под	1	1
662	подходу к	1	1
663	под определяющим	1	1
664	в той	2	1
665	применении к	1	1
666	данной эпохи	1	1
667	нашего анализа	1	1
668	его жизни	1	1
669	та которая	1	1
670	быть только	2	1
671	по существу	5	1
672	для понимания	2	1
673	мы сказали	1	1
674	есть и	2	1
675	эти два	2	1
676	и полно	1	1
677	с элементами	1	1
678	к другим	2	1
679	являются по	1	1
680	в более	4	1
681	идет именно	1	1
682	в следующей	1	1
683	образом по	1	1
684	хотя они	1	1
685	и может	1	1
686	здесь они	1	1
687	и мог	2	1
688	и неотделим	1	1
689	дело и	1	1
690	явлениям в	1	1
691	человек и	2	1
692	к одной	1	1
693	только они	1	1
694	важно было	1	1
695	только с	1	1
696	в большей	2	1
697	и порядок	1	1
698	здесь на	2	1
699	скажем что	1	1
700	лежащая в	1	1
701	отношению ко	1	1
702	и другие	9	1
703	но вот	1	1
704	конечно далеко	1	1
705	неотделим от	1	1
706	с ней	3	1
707	противоречий и	1	1
708	равно как	1	1
709	и так	3	1
710	и художественного	1	1
711	себе самому	6	1
712	для нашего	1	1
713	в последнем	1	1
714	она по	1	1
715	и xviii	1	1
716	строй и	2	1
717	чем иным	1	1
718	оказались очень	1	1
719	свою внутреннюю	1	1
720	всею отчетливостью	1	1
721	определяется и	1	1
722	сочетаться с	1	1
723	ее в	3	1
724	с индивидуальной	1	1
725	нас не	1	1
726	можно назвать	2	1
727	сознания им	1	1
728	и особенно	3	1
