N	2gram	Tiupa_Disk_1	KulturaY
343	с его	4	1
344	как таковая	1	1
345	сказать и	2	1
346	как правило	4	1
347	научная дисциплина	2	1
348	но как	2	1
349	по отношению	9	1
350	себе и	1	1
351	слову в	1	1
352	что так	1	1
353	нет и	1	1
354	определяется не	2	1
355	лицом к	1	1
356	идет о	1	1
357	в рамках	5	1
358	независимо от	1	1
359	из уст	2	1
360	например для	1	1
361	как к	2	1
362	в противном	1	1
363	этом же	1	1
364	такое слово	1	1
365	бы я	1	1
366	это представляется	1	1
367	и как	6	1
368	и к	4	1
369	не исчерпывается	1	1
370	в сотый	1	1
371	в себя	5	1
372	не приходится	2	1
373	в которой	1	1
374	в целом	4	1
375	из этих	1	1
376	в известном	1	1
377	что к	1	1
378	значение так	1	1
379	в себе	7	1
380	другом случае	1	1
381	эпохи и	2	1
382	тому же	5	1
383	в случае	1	1
384	этот процесс	1	1
385	случае перед	1	1
386	мы можем	1	1
387	в первую	1	1
388	в принципе	2	1
389	к одному	1	1
390	однако он	1	1
391	силу своей	2	1
392	том чтобы	2	1
393	если хотим	1	1
394	так например	2	1
395	или иных	1	1
396	этом последнем	1	1
397	в каждом	2	1
398	не будет	1	1
399	а по	2	1
400	первую очередь	1	1
401	на почве	1	1
402	который по	1	1
403	действия а	1	1
404	далеко не	10	1
405	в слове	1	1
406	и вне	1	1
407	фигурирует в	1	1
408	представляет себе	2	1
409	оно имеет	1	1
410	и было	2	1
411	потому и	1	1
412	являются наиболее	1	1
413	можно так	1	1
414	и при	1	1
415	лежат в	1	1
416	что вся	1	1
417	вторая часть	1	1
418	смысле а	1	1
419	в одном	2	1
420	которые в	1	1
421	даже к	1	1
422	речи что	1	1
423	том и	1	1
424	как от	1	1
425	однако в	3	1
426	ничего предосудительного	1	1
427	где нет	1	1
428	бы быть	3	1
429	и вся	1	1
430	она сводится	1	1
431	виду что	1	1
432	самого начала	1	1
433	уст в	1	1
434	дело в	1	1
435	образования как	1	1
436	до сих	1	1
437	к такому	2	1
438	в структуре	1	1
439	для всего	1	1
440	имеет отношение	1	1
441	немного в	1	1
442	собственной природе	1	1
443	действительно в	1	1
444	языка это	1	1
445	при котором	1	1
446	следует понимать	1	1
447	во всем	1	1
448	бытовом речевом	1	1
449	которое не	1	1
450	которому мы	1	1
451	в действительности	3	1
452	такие же	1	1
453	выход из	1	1
454	максимальное количество	1	1
455	когда мы	1	1
456	здесь совершенно	1	1
457	лежит в	1	1
458	значительной степени	2	1
459	не встречается	1	1
460	сказать нельзя	1	1
461	указывает на	2	1
462	мысли о	2	1
463	не есть	2	1
464	все еще	1	1
465	имеет место	3	1
466	если же	1	1
467	обычно в	1	1
468	наблюдений над	1	1
469	в театре	1	1
470	хотим мы	1	1
471	ни даже	1	1
472	у достоевского	1	1
473	то она	2	1
474	с ее	2	1
475	говорит и	2	1
476	в ее	3	1
477	общекультурное значение	1	1
478	от простейших	1	1
479	иных отношениях	1	1
480	только то	1	1
481	с самого	1	1
482	с языком	1	1
483	и иные	2	1
484	обращаясь к	1	1
485	природе своей	5	1
486	не трудно	1	1
487	не с	3	1
488	здесь как	1	1
489	по природе	5	1
490	словесной культуры	2	1
491	в берлине	1	1
492	понятно что	1	1
493	основана на	1	1
494	поэтому в	1	1
495	в эпоху	5	1
496	собой и	1	1
497	деятельности в	1	1
498	к языку	1	1
499	различного рода	3	1
500	тем чем	1	1
501	то они	1	1
502	о том	8	1
503	внимание на	4	1
504	иное значение	1	1
505	теперь и	1	1
506	осознанию и	1	1
507	в чем	1	1
508	в значительной	2	1
509	нас в	1	1
510	на протяжении	2	1
511	тем или	1	1
512	и требует	2	1
513	состоит не	1	1
514	она здесь	2	1
515	vi в	1	1
516	а потому	1	1
517	отметить что	1	1
518	вслед за	1	1
519	отсутствии в	1	1
520	что здесь	1	1
521	известном смысле	1	1
522	одной из	4	1
523	дело с	2	1
524	традиции в	1	1
525	что даже	2	1
526	в какой	2	1
527	том или	1	1
528	могло быть	1	1
529	и весьма	1	1
530	например с	1	1
531	по мнению	1	1
532	в уста	1	1
533	они в	1	1
534	тот или	2	1
535	чаще всего	1	1
536	указать на	1	1
537	в большинстве	1	1
538	этого понятия	1	1
539	в виде	1	1
540	свидетельствует о	2	1
541	или даже	2	1
542	его и	1	1
543	их как	1	1
544	для него	4	1
545	и их	1	1
546	сами по	2	1
547	отношение к	4	1
548	к ним	3	1
549	внимание не	1	1
550	не случайно	1	1
551	не становится	1	1
552	заметить что	2	1
553	или ином	1	1
554	или иной	5	1
555	этом пути	1	1
556	в каких	1	1
557	и прежде	1	1
558	чем он	2	1
559	представляет собою	1	1
560	и др	2	1
561	в середине	1	1
562	одной стороны	9	1
563	и составляет	3	1
564	отношения в	1	1
565	пушкина как	1	1
566	отношением к	1	1
567	такова задача	1	1
568	с достаточно	1	1
569	процессе речи	1	1
570	а своего	1	1
571	говорящего к	3	1
572	в одно	1	1
573	более чем	2	1
574	не способна	1	1
575	границы могут	1	1
576	усомниться в	1	1
577	в некое	1	1
578	всякое явление	1	1
579	вниманием к	1	1
580	в официальных	1	1
581	по своему	3	1
582	он говорит	1	1
583	в область	1	1
584	не был	1	1
585	если оно	1	1
586	наряду с	1	1
587	такого рода	4	1
588	ведет к	3	1
589	по содержанию	1	1
590	когда он	2	1
591	согласно которому	1	1
592	как нельзя	1	1
593	характеристики и	1	1
594	произведение в	2	1
595	к чему	1	1
596	в первые	1	1
597	и тому	1	1
598	этом своем	2	1
599	быть и	1	1
600	установки и	1	1
601	сих пор	1	1
602	читателя или	1	1
603	в новых	1	1
604	какой он	1	1
605	не мог	1	1
606	тех или	1	1
607	в книге	1	1
608	более того	2	1
609	и часто	1	1
610	возможности выбора	1	1
611	речевом общении	1	1
612	речи как	2	1
613	это как	1	1
614	в голову	1	1
615	в ряду	2	1
616	у них	1	1
617	тем более	1	1
618	на более	1	1
619	в этих	1	1
620	я в	1	1
621	или не	1	1
622	не предполагает	4	1
623	может и	2	1
624	в период	1	1
625	имеет право	1	1
626	для каждой	1	1
627	сошлюсь хотя	1	1
628	легко заметить	1	1
629	который не	1	1
630	или иным	1	1
631	но эти	1	1
632	самых простых	1	1
633	и другие	1	1
634	именно здесь	1	1
635	традиции но	1	1
636	они не	2	1
