N	2gram	Bakhtin_Pr_1	Komedia
102	но все	4	3
103	человека в	5	3
104	в каждом	8	3
105	в самой	7	3
106	же время	7	3
107	к концу	1	3
108	многие из	1	3
109	и сам	2	3
110	то время	2	3
111	к нему	3	3
112	себя в	3	3
113	ответ на	1	3
114	искать в	2	3
115	и их	2	3
116	друг друга	3	3
117	тем что	3	3
118	даже не	1	3
119	здесь в	1	3
120	не было	3	3
121	из которых	2	3
122	в тех	1	3
123	отношению к	11	3
124	да и	2	3
125	с этой	1	3
126	все это	7	3
127	для нас	3	3
128	а в	7	3
129	в своей	11	3
130	жизни и	6	3
131	по поводу	1	3
132	не может	11	3
133	также что	1	2
134	одним из	8	2
135	и есть	5	2
136	в первом	2	2
137	из его	3	2
138	и за	1	2
139	мы не	2	2
140	из самых	1	2
141	время как	1	2
142	говорить о	2	2
143	то это	1	2
144	и был	3	2
145	под названием	1	2
146	бы то	3	2
147	в ее	1	2
148	чем это	1	2
149	и другие	2	2
150	отличие от	2	2
151	ведь мы	1	2
152	идет о	3	2
153	в одной	4	2
154	что именно	2	2
155	в действительности	1	2
156	от этого	1	2
157	за собой	1	2
158	бы и	4	2
159	художественного мышления	2	2
160	в нашем	1	2
161	ни одна	1	2
162	роль в	2	2
163	в философии	1	2
164	что она	2	2
165	не следует	1	2
166	он не	4	2
167	и еще	1	2
168	что ни	1	2
169	то ни	3	2
170	же не	1	2
171	об этом	1	2
172	это не	10	2
173	этом смысле	9	2
174	чем в	2	2
175	в развитии	1	2
176	в один	2	2
177	всяком случае	3	2
178	бы к	2	2
179	в отличие	2	2
180	признать что	1	2
181	не в	6	2
182	в конце	5	2
183	однако в	2	2
184	вовсе не	8	2
185	даже в	2	2
186	на пути	2	2
187	одна из	2	2
188	же его	1	2
189	в одном	9	2
190	не столь	1	2
191	с другом	3	2
192	в духе	3	2
193	всего в	1	2
194	на это	1	2
195	и это	5	2
196	как не	4	2
197	с самого	2	2
198	и что	1	2
199	в мире	7	2
200	в построении	5	2
201	времени в	1	2
202	и во	2	2
203	и все	3	2
204	в другой	3	2
205	вслед за	1	2
206	наконец в	2	2
207	представления о	1	2
208	все время	1	2
209	по содержанию	1	2
210	тот же	2	2
211	речь о	1	2
212	в какой	1	2
213	впрочем и	1	2
214	или его	1	2
215	и у	4	2
216	является не	3	2
217	одно из	1	2
218	не для	1	2
219	отношение к	1	2
220	от того	2	2
221	рядом с	13	2
222	нет и	1	2
223	со стороны	2	2
224	и к	4	2
225	до сих	2	2
226	с другой	2	2
227	нового времени	1	2
228	а на	1	2
229	для их	1	2
230	что из	2	2
231	должна была	4	2
232	в изображении	2	2
233	в той	6	2
234	как бы	28	2
235	друг с	3	2
236	своего времени	2	2
237	сих пор	2	2
238	бы в	3	2
239	хотя бы	2	2
240	ни было	4	2
241	в речах	1	2
242	от всех	1	2
243	к его	1	2
244	из этого	1	2
245	в голову	1	2
246	во всяком	4	2
247	отношения к	2	1
248	и отчасти	1	1
249	переходит к	1	1
250	и умер	1	1
251	самом деле	5	1
252	или к	2	1
253	на события	1	1
254	отношения между	2	1
255	общественных отношений	1	1
256	то для	1	1
257	может противопоставить	1	1
258	на первый	1	1
259	сравнению с	1	1
260	для своего	2	1
261	до него	1	1
262	в сущности	5	1
263	а для	1	1
264	в полной	1	1
265	хозяин у	2	1
266	же что	2	1
267	в каждой	2	1
268	и самого	4	1
269	первый план	1	1
270	все эти	8	1
271	в чем	1	1
272	и мира	1	1
273	и изображение	1	1
274	в создании	1	1
275	значение и	1	1
276	это сравнение	1	1
277	в свои	1	1
278	его творчество	4	1
279	чем же	1	1
280	первый взгляд	1	1
281	в рамках	2	1
282	для создания	3	1
283	в художественном	2	1
284	как к	1	1
285	и нет	1	1
286	однако не	2	1
287	в полном	1	1
288	еще больше	1	1
289	годы и	1	1
290	как уже	1	1
291	не являются	1	1
292	нашем литературоведении	1	1
293	тем же	1	1
294	гораздо более	1	1
295	жизни в	1	1
296	но вы	1	1
297	себе как	1	1
298	не приходится	1	1
299	определяет все	1	1
300	если мы	1	1
301	одно время	1	1
302	в себе	5	1
303	замыкается в	2	1
304	на его	2	1
305	мы их	1	1
306	вступить на	1	1
307	больше всего	1	1
308	время и	1	1
309	видеть в	1	1
310	до самого	1	1
311	пределах одного	1	1
312	и более	1	1
313	не могли	2	1
314	же становится	1	1
315	при ознакомлении	1	1
316	не делая	1	1
317	признаками не	1	1
318	его предшественники	1	1
319	а вместе	1	1
320	его не	1	1
321	бы быть	1	1
322	полной мере	1	1
323	знает что	1	1
324	входит в	2	1
325	действительности в	1	1
326	ознакомлении с	1	1
327	для эпохи	1	1
328	по себе	7	1
329	в жизни	6	1
330	ни одной	2	1
331	в соединении	1	1
332	их взаимоотношения	1	1
333	и уже	3	1
334	он и	5	1
335	действительно не	1	1
336	выражение в	4	1
337	автора и	5	1
338	как таковой	1	1
339	и тогда	1	1
340	не больше	1	1
341	укладывается ни	1	1
342	является его	1	1
343	в эту	1	1
344	во второй	1	1
345	и при	1	1
346	таким же	2	1
347	ни у	1	1
348	свою речь	1	1
349	слова совершенно	1	1
350	же это	1	1
351	между людьми	1	1
352	бы привести	1	1
353	не столько	3	1
354	они уже	3	1
355	то лишь	1	1
356	значение для	1	1
357	образом и	1	1
358	пускается в	1	1
359	их в	2	1
360	в устах	1	1
361	со многими	1	1
362	любовь к	1	1
363	заставляет его	2	1
364	о последней	1	1
365	с точки	15	1
366	не раз	2	1
367	но они	4	1
368	тем самым	1	1
369	лиц и	1	1
370	с которой	4	1
371	на себе	2	1
372	весь этот	2	1
373	в основе	5	1
374	его судьба	1	1
375	даже как	1	1
376	иметь в	1	1
377	та или	1	1
378	взаимоотношения в	1	1
379	никогда не	5	1
380	самой жизни	1	1
381	ничего не	6	1
382	трагедии в	1	1
383	бедного человека	1	1
384	более что	1	1
385	автор не	1	1
386	и является	1	1
387	углом зрения	2	1
388	со своим	3	1
389	здесь же	1	1
390	эти три	1	1
391	в области	3	1
392	в каком	1	1
393	опирался на	1	1
394	вот в	1	1
395	в трагедии	1	1
396	представляется нам	2	1
397	к себе	2	1
398	и одного	1	1
399	два десятилетия	1	1
400	нет ни	2	1
401	и вполне	2	1
402	чтобы сделать	1	1
403	и всех	1	1
404	отличается от	2	1
405	его с	1	1
406	бы он	1	1
407	для его	3	1
408	они и	1	1
409	все еще	1	1
410	должен быть	1	1
411	для себя	2	1
412	ни одно	1	1
413	только при	2	1
414	был уверен	1	1
415	в себя	3	1
416	в пределах	9	1
417	приводит к	3	1
418	в рамки	2	1
419	произведения и	1	1
420	нельзя сказать	1	1
421	в нескольких	1	1
422	времени и	1	1
423	здесь нет	1	1
424	которые он	2	1
425	введенные в	1	1
426	остается только	1	1
427	по сравнению	1	1
428	но у	2	1
429	является в	1	1
430	задний план	1	1
431	выводы о	1	1
432	сомнений но	1	1
433	с ним	6	1
434	в содержании	1	1
435	можно найти	1	1
436	взаимоотношения с	1	1
437	является по	1	1
438	зрения на	8	1
439	за пределами	1	1
440	никак не	2	1
441	его жизни	1	1
442	все его	1	1
443	одного произведения	1	1
444	на отношения	1	1
445	материал для	1	1
446	будто он	1	1
447	несущих в	1	1
448	от них	1	1
449	говорить об	2	1
450	во всей	2	1
451	что же	1	1
452	них в	1	1
453	к индивидуальному	1	1
454	воли с	1	1
455	и следовательно	1	1
456	условия для	1	1
457	в литературе	3	1
458	к которому	1	1
459	с отдельными	1	1
460	как например	2	1
461	по своей	1	1
462	всякого рода	1	1
463	мы видим	3	1
464	что даже	1	1
465	не идет	1	1
466	даже если	1	1
467	человек из	3	1
468	то он	3	1
469	наше время	1	1
470	приходит в	1	1
471	если принять	1	1
472	по этому	2	1
473	на западе	2	1
474	конечно не	1	1
475	в большинстве	2	1
476	и идеологические	1	1
477	то и	2	1
478	ни одного	2	1
479	не все	1	1
480	в сознании	2	1
481	основе его	1	1
482	от других	1	1
483	этому вопросу	1	1
484	большинстве случаев	2	1
485	мне кажется	1	1
486	на столе	1	1
487	мир в	2	1
488	не так	1	1
489	для него	15	1
490	не находит	1	1
491	могло бы	1	1
492	как их	3	1
493	человека из	4	1
494	не о	1	1
495	как его	1	1
496	речь и	1	1
497	как раз	4	1
498	к той	2	1
499	значение только	1	1
500	ее на	1	1
501	он почти	1	1
502	были бы	4	1
503	не укладывается	1	1
504	и даже	3	1
505	более широкое	1	1
506	да так	1	1
507	на ее	1	1
508	человека его	1	1
509	а с	1	1
510	что не	1	1
511	говорит о	1	1
512	как можно	2	1
513	к более	2	1
514	действующими лицами	1	1
515	к человеку	2	1
516	сделать их	1	1
517	у нас	1	1
518	не делает	1	1
519	она является	1	1
520	до конца	5	1
521	и самый	1	1
522	не на	3	1
523	а не	20	1
524	изображения в	3	1
525	другой стороны	2	1
526	сам себе	1	1
527	среди них	1	1
528	одну из	1	1
529	и ткани	1	1
530	из героев	1	1
531	там где	6	1
532	самого начала	3	1
533	таковой и	1	1
534	жизнь в	1	1
535	несмотря на	6	1
536	его пьесы	1	1
537	в творчестве	5	1
538	него в	2	1
539	из трех	1	1
540	только его	1	1
541	времени а	1	1
542	как человек	2	1
543	над ним	1	1
544	к своему	1	1
545	даже самую	1	1
546	он говорит	2	1
547	целом ряде	1	1
548	такого рода	1	1
549	ведет к	1	1
550	второй план	1	1
551	что весь	1	1
552	себя то	1	1
553	именно в	6	1
554	у самого	2	1
555	поскольку он	1	1
556	по существу	4	1
557	в состоянии	1	1
558	но даже	1	1
559	у вас	2	1
560	является как	1	1
561	за ним	2	1
562	которые были	3	1
563	о мире	1	1
564	в одно	1	1
565	это уже	1	1
566	может служить	1	1
567	от человека	1	1
568	на задний	1	1
569	отношений и	1	1
570	его творчества	7	1
571	само по	2	1
572	в результате	4	1
573	из положения	1	1
574	как особая	1	1
575	ее и	1	1
576	тем более	1	1
577	чтобы его	2	1
578	своих героев	3	1
579	и как	8	1
580	будто бы	1	1
581	том чтобы	1	1
582	века мы	1	1
583	хотя в	1	1
584	в искусстве	2	1
585	именно об	1	1
586	от первого	2	1
587	между ними	2	1
588	героя и	5	1
589	из тех	2	1
590	не знает	1	1
591	сказать что	5	1
592	только как	1	1
593	была бы	2	1
594	равно как	1	1
595	о себе	9	1
596	или иного	1	1
597	первом случае	1	1
598	ко всему	1	1
599	его творчестве	2	1
600	точно так	2	1
601	того или	1	1
602	люди и	1	1
603	гораздо ближе	1	1
604	не дал	1	1
605	так же	6	1
606	как на	2	1
607	все что	3	1
