N	2gram	Bakhtin_Pr_1	Myshleni
129	что можно	1	3
130	мы будем	3	3
131	точка зрения	3	3
132	в общем	1	3
133	языка и	1	3
134	смысле этого	1	3
135	бы и	1	3
136	все эти	5	3
137	при этом	5	3
138	что у	1	3
139	лишь в	2	3
140	с другими	3	3
141	о которых	2	3
142	в которых	1	3
143	но эта	1	3
144	из которых	2	3
145	в самой	2	3
146	этом отношении	2	3
147	в основе	5	3
148	и это	3	3
149	данном случае	4	3
150	действия и	1	3
151	с ним	5	3
152	ничего не	6	3
153	и только	4	3
154	все время	1	3
155	значение в	1	3
156	одной из	3	3
157	но не	12	3
158	речь в	1	3
159	из них	1	3
160	для него	1	3
161	отличие от	5	3
162	в отличие	5	3
163	значения языка	1	3
164	только что	1	3
165	а не	5	3
166	и особенно	1	3
167	в данном	4	3
168	этого слова	1	3
169	о мире	1	3
170	не существует	1	3
171	или в	2	3
172	в результате	1	3
173	и все	3	3
174	действительно не	1	3
175	к этой	1	3
176	не можем	2	3
177	тем самым	4	3
178	они не	3	3
179	также и	3	2
180	и есть	2	2
181	в котором	2	2
182	все те	1	2
183	мышления но	1	2
184	из всех	1	2
185	которую мы	3	2
186	говорить о	3	2
187	в их	10	2
188	и самого	1	2
189	столь же	2	2
190	во всех	11	2
191	пробным камнем	1	2
192	то он	1	2
193	смысле мы	2	2
194	нет и	3	2
195	за пределы	12	2
196	которые не	1	2
197	отнюдь не	19	2
198	стороны и	1	2
199	ней в	1	2
200	в полном	1	2
201	целый ряд	1	2
202	как уже	1	2
203	вопросом о	1	2
204	и как	8	2
205	в противоположность	1	2
206	есть ли	1	2
207	к чему	2	2
208	помощью которого	1	2
209	в себе	4	2
210	но ведь	1	2
211	не следует	2	2
212	он должен	2	2
213	и более	2	2
214	что каждая	1	2
215	подобно тому	1	2
216	подход к	1	2
217	в другом	2	2
218	и мы	1	2
219	этом смысле	3	2
220	ни в	11	2
221	жизни человека	1	2
222	он является	1	2
223	все равно	1	2
224	должно быть	5	2
225	в один	1	2
226	нисколько не	1	2
227	в этих	2	2
228	но если	1	2
229	том же	2	2
230	этой проблемы	1	2
231	бы мы	1	2
232	моментов в	1	2
233	и вообще	2	2
234	имеем все	1	2
235	под этим	1	2
236	этих двух	1	2
237	или как	3	2
238	во всем	2	2
239	и теперь	1	2
240	следует что	2	2
241	уже и	1	2
242	к себе	2	2
243	не могут	2	2
244	могут быть	5	2
245	в других	4	2
246	как только	3	2
247	же самое	2	2
248	его с	1	2
249	той или	2	2
250	говоря словами	1	2
251	в применении	3	2
252	должен быть	2	2
253	бы что	1	2
254	с ее	1	2
255	без всякого	1	2
256	в себя	2	2
257	не возникает	1	2
258	на том	1	2
259	которую можно	1	2
260	можно сказать	2	2
261	автора к	1	2
262	логику и	2	2
263	а также	1	2
264	нас в	1	2
265	в его	43	2
266	что и	2	2
267	к личности	2	2
268	что здесь	1	2
269	как например	1	2
270	познания но	2	2
271	научного мышления	1	2
272	как нечто	3	2
273	бы ни	1	2
274	и тем	3	2
275	действительность но	1	2
276	на протяжении	1	2
277	каким образом	1	2
278	не дает	2	2
279	и других	2	2
280	в одном	1	2
281	но что	1	2
282	случае не	2	2
283	тем что	2	2
284	с действительностью	3	2
285	протяжении всего	1	2
286	или иной	2	2
287	именно в	1	2
288	в некоторых	2	2
289	основное положение	1	2
290	но никогда	1	2
291	на эту	1	2
292	связь с	3	2
293	только его	3	2
294	видит в	1	2
295	для обозначения	1	2
296	чем в	2	2
297	тому как	1	2
298	на которой	1	2
299	двух миров	2	2
300	но для	1	2
301	к вопросу	1	2
302	но с	3	2
303	в более	4	2
304	и для	11	2
305	мира и	1	2
306	вообще в	1	2
307	бы они	1	2
308	исследования не	1	2
309	к его	2	2
310	мы увидим	3	2
311	другого рода	1	2
312	и эта	2	2
313	себя как	5	1
314	этого положения	1	1
315	он получает	1	1
316	в сфере	1	1
317	относится и	2	1
318	лишь после	1	1
319	тех же	1	1
320	имеет в	1	1
321	для науки	2	1
322	и закон	1	1
323	но действительность	1	1
324	его содержание	1	1
325	не имеют	2	1
326	том какое	1	1
327	к созданию	1	1
328	из ничего	1	1
329	есть не	2	1
330	и значение	2	1
331	на первый	2	1
332	закономерности это	1	1
333	по аналогии	1	1
334	не во	2	1
335	ясности и	1	1
336	и о	5	1
337	эта деятельность	1	1
338	что уже	1	1
339	единство и	2	1
340	так чтобы	1	1
341	я не	2	1
342	и со	1	1
343	есть совершенно	1	1
344	к чистому	1	1
345	так называемые	1	1
346	и он	2	1
347	в ней	4	1
348	быть понято	1	1
349	и на	3	1
350	первый план	2	1
351	здесь не	4	1
352	время в	1	1
353	бы то	3	1
354	в чем	2	1
355	в ее	4	1
356	стремления и	1	1
357	отказ от	1	1
358	коем случае	2	1
359	но как	2	1
360	к которой	1	1
361	не входит	10	1
362	в противовес	1	1
363	его во	1	1
364	с совершенно	2	1
365	менее всего	3	1
366	для всякой	1	1
367	себе и	1	1
368	нами для	1	1
369	оно является	1	1
370	эта переоценка	1	1
371	это и	1	1
372	материала так	1	1
373	становится действительно	1	1
374	это самое	1	1
375	в той	1	1
376	для создания	1	1
377	более и	1	1
378	и где	1	1
379	характер носит	1	1
380	и наконец	6	1
381	в непосредственной	1	1
382	себе не	2	1
383	и принципиально	1	1
384	как таковое	1	1
385	от самого	1	1
386	это чисто	1	1
387	не будем	3	1
388	ни один	1	1
389	формы в	1	1
390	в нашем	4	1
391	и социальное	2	1
392	скажем только	1	1
393	нами в	2	1
394	имеет для	1	1
395	бы только	1	1
396	только один	1	1
397	и переход	1	1
398	в наших	1	1
399	и если	1	1
400	в нем	15	1
401	она становится	1	1
402	которой не	1	1
403	момента в	2	1
404	основных чертах	1	1
405	в понимании	1	1
406	этого вопроса	1	1
407	не к	6	1
408	и вот	1	1
409	так называемое	1	1
410	свое время	1	1
411	том и	1	1
412	и независимость	1	1
413	целом как	1	1
414	и независимо	1	1
415	на этом	2	1
416	всех своих	2	1
417	как осуществляется	1	1
418	вопросов о	1	1
419	что является	1	1
420	этом последнем	1	1
421	то ни	3	1
422	могла бы	1	1
423	и может	1	1
424	должно иметь	2	1
425	материала и	2	1
426	зрения на	1	1
427	его в	9	1
428	входит в	8	1
429	того или	2	1
430	с самим	2	1
431	с так	1	1
432	ней но	1	1
433	к теории	1	1
434	для них	1	1
435	нет в	1	1
436	это положение	1	1
437	рядом с	5	1
438	и субъективные	1	1
439	ли может	1	1
440	на единство	2	1
441	что не	4	1
442	с тем	1	1
443	эту общую	1	1
444	не всегда	6	1
445	нигде не	1	1
446	никакого смысла	1	1
447	исследований в	1	1
448	она неизбежно	1	1
449	этом в	1	1
450	должен стать	1	1
451	автора и	1	1
452	обратимся к	1	1
453	не больше	3	1
454	моментом в	3	1
455	философского мировоззрения	1	1
456	и при	2	1
457	опыта и	1	1
458	но которые	2	1
459	что вся	1	1
460	установить что	1	1
461	место в	8	1
462	мысли и	1	1
463	действительность в	1	1
464	содержания и	6	1
465	как одна	1	1
466	есть его	3	1
467	если угодно	1	1
468	которые в	1	1
469	ни было	3	1
470	однако в	1	1
471	бы быть	1	1
472	как проблема	1	1
473	случае мы	2	1
474	и вся	2	1
475	тому что	1	1
476	на один	1	1
477	что есть	1	1
478	уже выше	1	1
479	вообще невозможно	1	1
480	от чисто	2	1
481	таких случаях	1	1
482	в таких	2	1
483	как можно	1	1
484	этой действительности	1	1
485	мире в	1	1
486	и начинает	1	1
487	как о	1	1
488	что их	1	1
489	здесь на	1	1
490	этой тенденции	1	1
491	на него	3	1
492	поэтому в	2	1
493	содержания его	1	1
494	мы все	1	1
495	в самых	1	1
496	но здесь	3	1
497	иметь в	1	1
498	из других	1	1
499	социального и	1	1
500	с материалом	1	1
501	в коем	2	1
502	эта сторона	1	1
503	движения в	1	1
504	действительности но	2	1
505	слова как	1	1
506	связано с	1	1
507	и лишь	1	1
508	того в	1	1
509	его связи	1	1
510	связь и	2	1
511	целом и	1	1
512	только с	1	1
513	трех моментов	1	1
514	совершенно необходимо	1	1
515	в области	11	1
516	и социального	1	1
517	представлять себе	4	1
518	у нас	2	1
519	действительности то	1	1
520	личности в	1	1
521	в момент	1	1
522	которое в	1	1
523	является той	1	1
524	здесь совершенно	3	1
525	иногда даже	1	1
526	отличается от	2	1
527	два момента	1	1
528	не есть	6	1
529	слова с	2	1
530	оно не	3	1
531	здесь мы	2	1
532	его чисто	5	1
533	некоторой степени	1	1
534	приходит к	1	1
535	должны здесь	1	1
536	отношения и	2	1
537	нами выше	2	1
538	в понятиях	1	1
539	в пределах	6	1
540	в дальнейшем	3	1
541	самого но	1	1
542	особенно в	2	1
543	и которые	2	1
544	того и	1	1
545	полном согласии	1	1
546	все остальные	1	1
547	и социальные	1	1
548	направлений и	1	1
549	это как	1	1
550	по теории	1	1
551	выводу что	1	1
552	а к	2	1
553	о ней	1	1
554	возникают не	1	1
555	момент и	2	1
556	и здесь	2	1
557	и должно	3	1
558	другими словами	2	1
559	до сих	1	1
560	вопросов но	1	1
561	и чисто	1	1
562	чем она	1	1
563	аналогии с	1	1
564	она не	2	1
565	вопросу о	1	1
566	это может	1	1
567	к нему	10	1
568	момента и	1	1
569	возникает и	1	1
570	содержание с	1	1
571	организма и	2	1
572	познание и	1	1
573	суть не	1	1
574	и во	2	1
575	в исследованиях	3	1
576	нужда в	1	1
577	эти два	1	1
578	ибо и	1	1
579	а следовательно	1	1
580	вообще и	1	1
581	выше в	2	1
582	в современной	2	1
583	предмета и	2	1
584	обе эти	1	1
585	том как	2	1
586	в двух	2	1
587	направленной на	4	1
588	на другие	1	1
589	не ставит	1	1
590	и является	1	1
591	мышление в	1	1
592	важнейших проблем	1	1
593	между тем	7	1
594	между этими	1	1
595	не происходит	1	1
596	здесь с	1	1
597	понимая под	1	1
598	именно на	1	1
599	субъективного и	1	1
600	человека с	1	1
601	характерной для	1	1
602	это ни	1	1
603	конечно не	5	1
604	которому он	1	1
605	одном и	1	1
606	вопроса о	3	1
607	только на	1	1
608	чисто эмпирический	1	1
609	слова в	7	1
610	в нашей	2	1
611	в виде	2	1
612	этот момент	2	1
613	в сознании	1	1
614	познания не	4	1
615	здесь же	2	1
616	или даже	1	1
617	как выражение	1	1
618	ни с	2	1
619	мир в	2	1
620	это общий	1	1
621	был бы	1	1
622	цели и	2	1
623	сами по	1	1
624	который можно	1	1
625	не для	1	1
626	и фантазии	1	1
627	к ним	1	1
628	как его	3	1
629	лишь для	2	1
630	которые как	1	1
631	функции являются	1	1
632	в особенности	2	1
633	же деле	1	1
634	не были	1	1
635	точек зрения	1	1
636	связаны с	2	1
637	здесь в	2	1
638	а наоборот	1	1
639	дело в	2	1
640	о котором	2	1
641	и необходимой	1	1
642	вплотную к	1	1
643	такое же	1	1
644	вообще не	7	1
645	могут иметь	1	1
646	желания и	1	1
647	этой форме	1	1
648	обратиться к	1	1
649	только по	4	1
650	самом же	1	1
651	место во	1	1
652	до конца	1	1
653	основной вопрос	1	1
654	чем на	1	1
655	с которым	1	1
656	решения вопроса	1	1
657	стороны в	1	1
658	материал и	2	1
659	совпадают в	1	1
660	философии есть	1	1
661	и потому	4	1
662	согласии с	1	1
663	мы говорим	1	1
664	но этот	1	1
665	и мир	2	1
666	к своему	2	1
667	каковы же	1	1
668	если оно	1	1
669	который мы	1	1
670	образом и	1	1
671	тенденцию к	2	1
672	применении к	3	1
673	в тех	3	1
674	в тот	1	1
675	да и	3	1
676	том смысле	1	1
677	или хотя	1	1
678	дело идет	2	1
679	отметить не	1	1
680	и от	3	1
681	только метафизические	1	1
682	сих пор	1	1
683	становится возможным	1	1
684	в смысле	1	1
685	но едва	1	1
686	должны быть	4	1
687	возникающем на	1	1
688	более того	4	1
689	одна из	2	1
690	формы с	1	1
691	и какими	2	1
692	форм и	2	1
693	деятельность есть	1	1
694	именно это	1	1
695	поэтому она	1	1
696	от него	3	1
697	бы в	1	1
698	еще более	1	1
699	для его	1	1
700	я должен	2	1
701	но это	3	1
702	значения для	1	1
703	личность и	1	1
704	жизни в	1	1
705	между ними	4	1
706	не знает	3	1
707	другой стороны	4	1
708	мышления остается	1	1
709	но можно	2	1
710	жизни а	1	1
711	всех других	1	1
712	же мы	1	1
713	что под	1	1
714	из этого	1	1
715	в свое	1	1
716	которые имеют	1	1
717	до степени	2	1
718	это было	1	1
719	в своих	2	1
720	смысле что	1	1
