N	2gram	Vygotskiy__2	Komedia
298	другой стороны	1	2
299	которым он	1	2
300	из этого	1	2
301	в свое	1	2
302	к этой	3	2
303	по сравнению	5	2
304	в своих	1	2
305	я и	1	1
306	в силе	1	1
307	близкое к	1	1
308	в объяснении	3	1
309	вопросу который	1	1
310	или к	2	1
311	же по	1	1
312	к удовлетворению	2	1
313	и до	3	1
314	видеть в	1	1
315	равно что	1	1
316	в зависимости	6	1
317	отношений которые	2	1
318	на пороге	1	1
319	мы имеем	3	1
320	и само	2	1
321	этому же	1	1
322	вопрос о	5	1
323	еще до	1	1
324	принадлежит к	2	1
325	а для	1	1
326	я не	1	1
327	знак в	1	1
328	если говорить	1	1
329	зависимости от	6	1
330	разве не	1	1
331	из ее	1	1
332	развития с	2	1
333	он сам	3	1
334	первый план	1	1
335	все эти	3	1
336	в чем	1	1
337	при объяснении	3	1
338	одним словом	1	1
339	но не	3	1
340	находит в	1	1
341	но как	1	1
342	вспомнить что	1	1
343	к которой	1	1
344	не входит	1	1
345	не пришел	1	1
346	силу этого	1	1
347	ответ на	1	1
348	должны были	3	1
349	очевидно что	3	1
350	он полагает	1	1
351	себе и	1	1
352	предположение что	1	1
353	друг от	2	1
354	действительности а	1	1
355	которые не	2	1
356	первая из	1	1
357	в истории	6	1
358	не видно	1	1
359	независимо от	4	1
360	общего с	2	1
361	одном из	1	1
362	перед нами	2	1
363	как уже	2	1
364	и как	2	1
365	и наконец	1	1
366	что-нибудь подобное	1	1
367	к числу	1	1
368	более или	2	1
369	от этого	2	1
370	моментов в	2	1
371	роль играет	1	1
372	для которого	3	1
373	стороны мы	1	1
374	говорил он	1	1
375	отношения между	3	1
376	стремится не	1	1
377	отказывается от	1	1
378	зрения того	1	1
379	в нашем	1	1
380	из этих	4	1
381	прямо противоположным	1	1
382	процесс образования	1	1
383	еще один	2	1
384	имеем в	1	1
385	ли для	1	1
386	еще раньше	1	1
387	которой не	1	1
388	чтобы они	1	1
389	в понимании	1	1
390	моменты которые	2	1
391	не являются	1	1
392	не к	1	1
393	в предыдущих	1	1
394	том чтобы	4	1
395	одно лишь	1	1
396	быть с	1	1
397	мало того	1	1
398	чем она	1	1
399	постольку поскольку	1	1
400	на этом	1	1
401	речь с	1	1
402	находим у	1	1
403	эта же	1	1
404	именно это	1	1
405	не знающий	1	1
406	же пути	1	1
407	для всей	2	1
408	что все	4	1
409	значение в	3	1
410	той же	2	1
411	это было	1	1
412	известно что	1	1
413	чтобы узнать	1	1
414	приходит в	1	1
415	нам по	1	1
416	и тем	2	1
417	материал для	1	1
418	для них	1	1
419	позволяет ему	1	1
420	он является	2	1
421	нет в	1	1
422	мы располагаем	1	1
423	не всегда	1	1
424	ею и	1	1
425	речь на	1	1
426	можно считать	2	1
427	такой же	1	1
428	большинством исследователей	1	1
429	одно из	1	1
430	линии в	1	1
431	затем когда	1	1
432	таким же	3	1
433	все социальное	1	1
434	прямо к	1	1
435	в следующем	3	1
436	как там	1	1
437	бы к	3	1
438	прийти к	2	1
439	место в	1	1
440	то его	1	1
441	не от	1	1
442	в отличие	3	1
443	признать что	4	1
444	и раньше	1	1
445	ли этот	1	1
446	стало быть	2	1
447	точку зрения	6	1
448	образом и	1	1
449	для данного	2	1
450	которые в	1	1
451	друг другу	1	1
452	это дело	1	1
453	том и	1	1
454	том же	2	1
455	намека на	1	1
456	и вся	1	1
457	подобной ситуации	1	1
458	она стремится	1	1
459	на совершенно	1	1
460	эта мысль	1	1
461	как можно	1	1
462	с которой	2	1
463	в обоих	1	1
464	свое время	1	1
465	о причине	2	1
466	того как	4	1
467	и притом	1	1
468	этой тенденции	1	1
469	к этим	1	1
470	в самых	1	1
471	бы ожидать	1	1
472	не могло	2	1
473	почему в	1	1
474	и лишь	1	1
475	и по	3	1
476	он хочет	1	1
477	наряду со	1	1
478	по своей	6	1
479	во всем	2	1
480	вот что	1	1
481	и теперь	2	1
482	с новой	1	1
483	в сознании	1	1
484	что речь	2	1
485	ребенка не	5	1
486	ребенком к	1	1
487	что на	2	1
488	это новое	1	1
489	с другом	2	1
490	детей в	3	1
491	один раз	1	1
492	если у	1	1
493	могут быть	2	1
494	она непременно	1	1
495	как только	2	1
496	числе и	3	1
497	но едва	1	1
498	всего в	1	1
499	указывает на	2	1
500	слова с	1	1
501	что при	3	1
502	которой она	1	1
503	но сама	1	1
504	здесь мы	1	1
505	принять за	1	1
506	правда не	1	1
507	подобно тому	2	1
508	приходит к	1	1
509	то естественно	2	1
510	от друга	2	1
511	подходе к	1	1
512	и от	1	1
513	а тот	1	1
514	в себя	2	1
515	действия и	3	1
516	и может	1	1
517	что у	3	1
518	не объясняет	2	1
519	с собой	3	1
520	чтобы дать	1	1
521	те же	3	1
522	особенно в	1	1
523	живет в	2	1
524	к его	2	1
525	которые он	2	1
526	когда в	2	1
527	полном согласии	1	1
528	основных линий	1	1
529	для этого	3	1
530	стремление к	1	1
531	теперь и	1	1
532	этого объяснения	1	1
533	сводится к	1	1
534	ответа на	1	1
535	два момента	1	1
536	язык и	1	1
537	их происхождении	1	1
538	мысль не	1	1
539	после того	1	1
540	в пользу	4	1
541	может не	1	1
542	там же	1	1
543	нас в	2	1
544	как нет	1	1
545	большое количество	1	1
546	которой было	1	1
547	его никогда	1	1
548	которых в	1	1
549	являются в	1	1
550	этому поводу	3	1
551	этот момент	1	1
552	к установлению	3	1
553	не надо	3	1
554	все основания	1	1
555	того в	1	1
556	вслед за	1	1
557	говоря что	1	1
558	своей природе	1	1
559	указывающих на	1	1
560	для самого	1	1
561	что здесь	2	1
562	но так	1	1
563	на которой	2	1
564	образом как	2	1
565	себя с	1	1
566	мы сталкиваемся	1	1
567	не обманывает	1	1
568	мы видим	4	1
569	только в	4	1
570	в стороне	2	1
571	во времени	1	1
572	ребенка а	2	1
573	по этому	6	1
574	это же	3	1
575	а после	1	1
576	человека с	1	1
577	только на	1	1
578	ни одного	1	1
579	в нашей	1	1
580	доказать свое	1	1
581	действий и	1	1
582	является не	1	1
583	этому вопросу	1	1
584	каким образом	2	1
585	для сравнения	1	1
586	в ином	2	1
587	и других	2	1
588	к мысли	1	1
589	и их	5	1
590	на одном	2	1
591	речи что	1	1
592	в современном	1	1
593	как его	1	1
594	в некоторых	2	1
595	мы оставляем	2	1
596	из своей	1	1
597	известных нам	1	1
598	интересующей нас	4	1
599	некоторые исследователи	1	1
600	но вместе	1	1
601	чтобы показать	1	1
602	склонны видеть	2	1
603	из двух	3	1
604	не были	1	1
605	он овладел	1	1
606	а именно	1	1
607	с той	1	1
608	чем он	1	1
609	из других	1	1
610	а с	4	1
611	не отдает	2	1
612	показывает что	1	1
613	близко к	1	1
614	на которых	2	1
615	отношения в	1	1
616	предположение о	1	1
617	для начала	1	1
618	с которым	1	1
619	однако и	2	1
620	в руках	1	1
621	же точно	1	1
622	не выдерживает	1	1
623	ребенка и	4	1
624	которые как	1	1
625	так называемых	2	1
626	не видит	1	1
627	мы находим	6	1
628	он без	1	1
629	эти слова	1	1
630	или на	1	1
631	как эти	1	1
632	эта идея	1	1
633	ко всем	1	1
634	и потому	1	1
635	относятся к	2	1
636	чем на	1	1
637	о возможности	1	1
638	видит в	2	1
639	для создания	1	1
640	не удалось	1	1
641	одновременно с	1	1
642	тому как	2	1
643	в тех	1	1
644	и там	1	1
645	когда же	1	1
646	эту мысль	1	1
647	для человека	2	1
648	да и	1	1
649	в первой	2	1
650	друг с	2	1
651	того типа	2	1
652	что между	2	1
653	ребенка это	3	1
654	приобретает в	1	1
655	от окружающих	1	1
656	можно сказать	2	1
657	человеческого поведения	1	1
658	в смысле	1	1
659	он должен	2	1
660	нечто подобное	1	1
661	другой и	1	1
662	к вопросу	2	1
663	не знаем	1	1
664	сейчас уже	1	1
665	том своего	1	1
666	или в	3	1
667	которого они	1	1
668	в другой	2	1
669	о котором	1	1
670	это как	1	1
671	а к	1	1
672	на первый	1	1
673	для нас	4	1
674	могли бы	4	1
675	или менее	2	1
676	как теперь	1	1
677	же что	1	1
678	это может	1	1
679	отметить еще	1	1
680	у них	2	1
681	в этих	2	1
682	стороны более	1	1
683	за него	1	1
684	иное чем	1	1
685	жизни в	1	1
686	мышления из	1	1
687	с ней	2	1
688	сказать что	6	1
689	и только	3	1
690	но этот	1	1
691	жизни а	1	1
692	почему он	1	1
693	можем заключить	1	1
694	самое что	2	1
695	насколько мы	1	1
696	указывают на	1	1
697	по поводу	4	1
698	и эта	2	1
699	наглядным примером	1	1
700	как на	1	1
701	этой точки	1	1
702	том числе	3	1
703	они не	3	1
704	ничего общего	1	1
