N	2gram	Bakhtin_Pr_5	Formalny
435	не просто	2	1
436	всему тому	1	1
437	оно является	1	1
438	они действительно	2	1
439	определяется не	2	1
440	сама по	1	1
441	подводит под	1	1
442	с этим	3	1
443	лишь различно	1	1
444	где может	1	1
445	в различные	1	1
446	и положений	1	1
447	в одних	1	1
448	обращения к	1	1
449	кроме того	1	1
450	не два	1	1
451	хотя и	2	1
452	и внутреннюю	1	1
453	стиля и	1	1
454	него самого	1	1
455	это определение	1	1
456	основная тенденция	1	1
457	внедряется в	2	1
458	составляет содержание	1	1
459	та же	4	1
460	вопрос почему	1	1
461	у каждого	1	1
462	то я	1	1
463	что так	1	1
464	тоже не	1	1
465	им в	2	1
466	не могла	1	1
467	и если	1	1
468	а просто	2	1
469	он не	13	1
470	говорили в	1	1
471	роли в	1	1
472	литературных произведений	1	1
473	теперь это	1	1
474	весь и	1	1
475	первоначально как	1	1
476	к одному	3	1
477	котором мы	1	1
478	ни были	1	1
479	исповедь и	1	1
480	этим еще	1	1
481	и по	2	1
482	так например	1	1
483	а ведь	1	1
484	в нее	1	1
485	одно и	3	1
486	ни был	2	1
487	но все	4	1
488	поэтому слово	1	1
489	значительной степени	1	1
490	форма у	1	1
491	же не	4	1
492	значение в	1	1
493	же касается	1	1
494	в мире	4	1
495	а его	1	1
496	зрения на	1	1
497	своей стороны	1	1
498	и обратно	1	1
499	знает что	3	1
500	того или	1	1
501	с другими	2	1
502	моментом которого	1	1
503	понять его	1	1
504	момент этого	1	1
505	приходит в	1	1
506	это целое	1	1
507	нет в	3	1
508	освободиться от	1	1
509	с этой	2	1
510	на друга	2	1
511	произошло явление	1	1
512	переходим к	4	1
513	такою же	1	1
514	должно быть	3	1
515	этого произведения	1	1
516	элемента в	1	1
517	и того	2	1
518	но почему	1	1
519	одного и	1	1
520	во взаимодействии	1	1
521	и при	1	1
522	в их	1	1
523	она в	2	1
524	мы говорили	2	1
525	что говорит	1	1
526	нового материала	1	1
527	в другие	1	1
528	его целом	2	1
529	деле все	1	1
530	но он	4	1
531	конечно то	1	1
532	теми же	2	1
533	но наоборот	1	1
534	и эти	1	1
535	тому чтобы	2	1
536	том же	1	1
537	и почти	1	1
538	всего этот	1	1
539	же такое	1	1
540	можем сказать	2	1
541	с миром	3	1
542	оно занимает	1	1
543	одни элементы	1	1
544	его внутреннего	2	1
545	еще один	2	1
546	с ним	7	1
547	другой не	1	1
548	самого начала	8	1
549	меня не	4	1
550	первая часть	1	1
551	на себе	1	1
552	на него	5	1
553	тогда и	2	1
554	категорию и	1	1
555	как здесь	1	1
556	из их	2	1
557	но только	3	1
558	для всего	1	1
559	слово и	2	1
560	говорят что	1	1
561	и существенное	1	1
562	при всем	1	1
563	слову и	1	1
564	как она	1	1
565	развивается в	1	1
566	за исключением	2	1
567	своей оценки	1	1
568	входят в	1	1
569	от сюжетного	1	1
570	и делает	4	1
571	с другом	4	1
572	приведенный нами	1	1
573	стиль и	4	1
574	эти речи	1	1
575	но там	1	1
576	нигде нет	1	1
577	наконец в	4	1
578	и другой	1	1
579	этого и	2	1
580	той или	4	1
581	его внутреннему	2	1
582	и самое	2	1
583	можно и	1	1
584	но по	1	1
585	всего этого	3	1
586	эти последние	1	1
587	этом произведении	1	1
588	ведь оно	1	1
589	в себя	1	1
590	с самого	8	1
591	она только	1	1
592	и может	1	1
593	что такой	1	1
594	речи то	1	1
595	и совершенно	1	1
596	можно было	2	1
597	его структуре	1	1
598	мы приведем	1	1
599	с внутренним	3	1
600	до бесконечности	1	1
601	для него	14	1
602	и определяется	2	1
603	даны в	1	1
604	все видит	1	1
605	и вообще	2	1
606	громадное значение	1	1
607	об этом	1	1
608	в построении	2	1
609	все дело	1	1
610	и человека	1	1
611	и должно	1	1
612	и та	2	1
613	но мы	1	1
614	это всецело	1	1
615	что его	2	1
616	в значительной	1	1
617	отлично знает	1	1
618	развертывается в	1	1
619	не выходит	1	1
620	нас в	1	1
621	признать то	1	1
622	все в	1	1
623	разобранной нами	2	1
624	том или	1	1
625	путь к	1	1
626	других людей	1	1
627	от них	1	1
628	лишь путем	1	1
629	нем происходит	1	1
630	только ему	1	1
631	точке пересечения	1	1
632	ними в	1	1
633	или напротив	1	1
634	в форме	3	1
635	того в	1	1
636	но конечно	2	1
637	из одних	1	1
638	в ту	1	1
639	из моментов	1	1
640	из средств	1	1
641	для самого	1	1
642	оставаясь в	1	1
643	известно что	1	1
644	как например	1	1
645	быть и	2	1
646	является подлинным	1	1
647	но с	1	1
648	в двух	1	1
649	что только	1	1
650	тот же	4	1
651	одного сознания	3	1
652	сказать хотя	1	1
653	реагирует на	1	1
654	и так	4	1
655	это очень	1	1
656	впрочем и	1	1
657	сырой материал	2	1
658	одних и	1	1
659	с читателем	1	1
660	оставалось бы	1	1
661	с одной	1	1
662	в эти	2	1
663	в качестве	1	1
664	человека с	3	1
665	себя в	2	1
666	так что	5	1
667	целом это	1	1
668	определения и	1	1
669	для всех	1	1
670	друг на	2	1
671	есть в	1	1
672	вот что	1	1
673	да еще	2	1
674	и у	4	1
675	то и	1	1
676	ни одного	9	1
677	же в	1	1
678	в начале	3	1
679	здесь же	1	1
680	а то	1	1
681	или даже	1	1
682	и других	1	1
683	или просто	1	1
684	за ним	2	1
685	чего бы	2	1
686	отрывок из	2	1
687	говорит о	2	1
688	себе в	1	1
689	ведь это	1	1
690	самого слова	1	1
691	но путь	1	1
692	слова в	6	1
693	в одном	6	1
694	чтобы она	1	1
695	для меня	1	1
696	автора а	1	1
697	без этого	1	1
698	жить как	1	1
699	дело и	1	1
700	случае не	1	1
701	эту категорию	1	1
702	почему не	1	1
703	или ином	1	1
704	и вместе	1	1
705	в других	1	1
706	даже и	3	1
707	рассказа и	1	1
708	момент в	1	1
709	нашли бы	1	1
710	с другим	13	1
711	до сих	1	1
712	другую сторону	1	1
713	что человек	1	1
714	здесь в	2	1
715	и создает	1	1
716	человека а	1	1
717	и быть	1	1
718	еще и	1	1
719	его художественных	1	1
720	в середине	1	1
721	борьба за	1	1
722	уже почти	1	1
723	здесь действительно	1	1
724	ее внутренний	1	1
725	каков бы	1	1
726	а наоборот	1	1
727	слове в	1	1
728	жизнь в	1	1
729	другой ее	1	1
730	о чем	1	1
731	или с	1	1
732	на который	1	1
733	его нельзя	2	1
734	в речи	2	1
735	все более	1	1
736	нет ничего	1	1
737	в творчестве	4	1
738	действительно и	1	1
739	в непрерывном	1	1
740	требует от	1	1
741	и согласно	1	1
742	с каким-то	2	1
743	и столь	1	1
744	какого бы	1	1
745	к своему	5	1
746	не кончаются	1	1
747	строгом смысле	1	1
748	он говорит	1	1
749	новыми и	1	1
750	в точке	1	1
751	мы остановимся	3	1
752	в положении	1	1
753	рассказа в	10	1
754	его собственные	2	1
755	и всей	1	1
756	происходит в	1	1
757	образ и	1	1
758	слов в	3	1
759	друг с	4	1
760	perpetuum mobile	3	1
761	определенного жизненного	1	1
762	как самоцель	1	1
763	этом случае	1	1
764	герой не	2	1
765	но даже	1	1
766	сих пор	1	1
767	только для	1	1
768	всего определяется	1	1
769	безысходный круг	1	1
770	один из	1	1
771	под влиянием	3	1
772	слова с	2	1
773	образом как	1	1
774	более и	1	1
775	другой как	2	1
776	и часто	1	1
777	всего произведения	1	1
778	его творчества	1	1
779	слова у	1	1
780	его с	5	1
781	пр в	1	1
782	же степени	2	1
783	романе это	1	1
784	у достоевского	12	1
785	еще более	1	1
786	знают и	2	1
787	не должен	1	1
788	в ином	1	1
789	образ героя	1	1
790	романе как	1	1
791	или не	1	1
792	есть уже	1	1
793	лежит в	2	1
794	очень хорошо	1	1
795	же принцип	1	1
796	а в	7	1
797	отношении к	7	1
798	всех тех	2	1
799	и исповедь	1	1
800	не знает	6	1
801	и внутренне	2	1
802	но этот	1	1
803	предмет на	1	1
804	бы его	3	1
805	в кругу	1	1
806	художественных функций	1	1
807	исключением этого	1	1
808	время не	3	1
809	сущности в	2	1
810	особый тип	1	1
811	вполне понятно	2	1
812	особенно отчетливо	1	1
813	как слово	1	1
814	это в	2	1
815	каждое слово	3	1
816	внутреннюю речь	4	1
