N	2gram	Vygotskiy__5	Tvorches
352	поэтому мы	1	1
353	на ту	1	1
354	на все	5	1
355	его в	2	1
356	это было	1	1
357	заключается в	5	1
358	бы нам	1	1
359	было бы	10	1
360	центральное место	1	1
361	приходит в	1	1
362	и самыми	1	1
363	ни в	1	1
364	родной язык	3	1
365	но мы	5	1
366	в них	2	1
367	о которых	1	1
368	является более	1	1
369	все равно	2	1
370	показывает что	5	1
371	с этой	4	1
372	с тем	3	1
373	эту тему	1	1
374	и уже	1	1
375	нигде не	1	1
376	развития так	2	1
377	открытым вопрос	1	1
378	смысле с	1	1
379	чем в	3	1
380	ключ к	1	1
381	их на	1	1
382	как частный	3	1
383	одного и	3	1
384	вопроса об	1	1
385	на первый	1	1
386	менее чем	1	1
387	свою собственную	1	1
388	и ее	1	1
389	что понятия	1	1
390	же это	1	1
391	быть названы	1	1
392	со своего	1	1
393	но которые	1	1
394	к предмету	2	1
395	развивается у	1	1
396	из плена	2	1
397	бы что	1	1
398	упомянуто в	1	1
399	может вызвать	1	1
400	образом и	1	1
401	развивается и	1	1
402	в прямом	1	1
403	и более	3	1
404	его до	1	1
405	том же	1	1
406	что этот	1	1
407	на всю	2	1
408	по себе	7	1
409	тому что	5	1
410	и потом	2	1
411	обратная зависимость	1	1
412	этой области	1	1
413	в отношении	9	1
414	с развитием	2	1
415	сталкивается с	1	1
416	что эта	3	1
417	что с	5	1
418	и другое	4	1
419	что ему	1	1
420	же самую	1	1
421	в смысле	3	1
422	не имеет	4	1
423	к этим	1	1
424	в процессе	13	1
425	они же	2	1
426	в плане	1	1
427	это мы	2	1
428	казалось бы	4	1
429	в самой	1	1
430	учения о	2	1
431	всего на	1	1
432	на практике	2	1
433	того в	1	1
434	как она	3	1
435	в другую	1	1
436	показал что	3	1
437	уже говорили	1	1
438	чем оно	1	1
439	до того	2	1
440	входят в	1	1
441	и делает	1	1
442	в области	12	1
443	ясно как	1	1
444	у нас	2	1
445	уже о	1	1
446	начиная с	1	1
447	его мышления	1	1
448	не могут	4	1
449	выход из	1	1
450	мы узнаем	1	1
451	те и	1	1
452	но все	2	1
453	в других	1	1
454	что оно	6	1
455	прошлого в	1	1
456	что на	1	1
457	ли что	1	1
458	указывает на	2	1
459	не есть	4	1
460	закон развития	2	1
461	имеет место	2	1
462	оно не	1	1
463	если же	1	1
464	она не	1	1
465	и это	1	1
466	в раннем	1	1
467	для всей	1	1
468	он усвоил	2	1
469	и о	1	1
470	в конце	1	1
471	за самим	1	1
472	но по	1	1
473	самого процесса	3	1
474	свою очередь	3	1
475	но при	2	1
476	вывод что	2	1
477	отношения и	2	1
478	всего этого	1	1
479	в ее	1	1
480	от внешней	1	1
481	другой стороны	2	1
482	в собственном	1	1
483	как по	1	1
484	только не	3	1
485	только то	1	1
486	означает и	1	1
487	по способу	1	1
488	а собственно	1	1
489	однако эта	1	1
490	прямом смысле	1	1
491	и неизменно	1	1
492	что у	2	1
493	часто в	1	1
494	сам не	1	1
495	которая в	2	1
496	по мере	2	1
497	связанное с	1	1
498	движения и	1	1
499	и здесь	2	1
500	никак не	3	1
501	и что	12	1
502	что каждый	1	1
503	ясным что	1	1
504	или на	1	1
505	и просто	1	1
506	все его	1	1
507	что самым	1	1
508	знает что	2	1
509	вопросу о	1	1
510	в которую	1	1
511	к нему	3	1
512	путь к	1	1
513	между тем	3	1
514	была бы	1	1
515	при исследовании	1	1
516	нуждается в	1	1
517	язык в	1	1
518	представления о	2	1
519	все время	1	1
520	типичное для	2	1
521	и деятельность	1	1
522	один момент	1	1
523	известном смысле	7	1
524	в ряде	2	1
525	жизни тем	1	1
526	как он	6	1
527	с ними	1	1
528	два года	1	1
529	до уровня	1	1
530	должен был	1	1
531	узнаем что	1	1
532	их не	1	1
533	с одной	3	1
534	себя в	1	1
535	сколько в	1	1
536	для всех	1	1
537	если мы	7	1
538	то и	2	1
539	по законам	1	1
540	но с	2	1
541	а это	1	1
542	же у	1	1
543	в школе	6	1
544	и обратно	1	1
545	мышления и	4	1
546	средство которое	1	1
547	его и	3	1
548	он принадлежит	1	1
549	мы знаем	3	1
550	к мысли	4	1
551	своего поведения	1	1
552	в одном	3	1
553	не совпадают	1	1
554	нужно его	1	1
555	к ним	2	1
556	но что	3	1
557	тем что	5	1
558	само собой	1	1
559	представляют собой	2	1
560	не было	1	1
561	становятся не	1	1
562	без всякой	1	1
563	развития в	6	1
564	видим что	2	1
565	и из	2	1
566	с другим	1	1
567	до сих	3	1
568	тесно связанные	1	1
569	мы никогда	1	1
570	к которому	4	1
571	для этого	1	1
572	развитии все	1	1
573	чем он	2	1
574	такого понимания	1	1
575	а с	2	1
576	себя и	2	1
577	исходит из	2	1
578	естественно что	2	1
579	и их	4	1
580	если сам	1	1
581	одной стороны	3	1
582	связи с	3	1
583	на этот	4	1
584	такие же	1	1
585	на которых	1	1
586	и самый	1	1
587	не на	3	1
588	необходимо предполагает	3	1
589	мыслит в	2	1
590	означало бы	1	1
591	может сам	1	1
592	о чем	2	1
593	его собственной	1	1
594	когда же	1	1
595	идет в	3	1
596	этот принцип	1	1
597	другие в	1	1
598	виде в	1	1
599	с помощью	10	1
600	именно поэтому	1	1
601	причину этого	1	1
602	связь с	1	1
603	и мышление	3	1
604	как это	8	1
605	развитие каждого	1	1
606	ибо это	1	1
607	на втором	1	1
608	если так	1	1
609	по своему	3	1
610	в область	2	1
611	а если	1	1
612	внешних условий	1	1
613	есть только	1	1
614	в сферу	1	1
615	утверждая что	1	1
616	это есть	4	1
617	что же	1	1
618	находятся в	2	1
619	даже с	1	1
620	это значит	5	1
621	к объекту	7	1
622	сих пор	3	1
623	только для	2	1
624	указывал на	1	1
625	отличается от	1	1
626	же самое	4	1
627	как раз	1	1
628	к вопросу	1	1
629	в более	2	1
630	форм и	2	1
631	бы говорить	1	1
632	уже на	2	1
633	в связи	1	1
634	природе как	1	1
635	чего я	1	1
636	но на	1	1
637	основе этой	2	1
638	от него	1	1
639	себе что	1	1
640	тем более	4	1
641	мы должны	8	1
642	осознает свою	1	1
643	в неспособности	1	1
644	поступательного движения	1	1
645	на улице	1	1
646	же в	2	1
647	хотя в	1	1
648	отношении к	1	1
649	в целях	1	1
650	этот вопрос	6	1
651	такое представление	1	1
652	природе и	1	1
653	к его	3	1
654	но этот	2	1
655	я это	3	1
656	не что	1	1
657	отношению к	12	1
658	закона и	1	1
659	этот момент	1	1
660	по сей	1	1
661	первую очередь	1	1
662	приводит нас	2	1
663	в какой	6	1
664	но эти	1	1
665	располагается в	1	1
666	он мыслит	1	1
667	их место	1	1
