N	2gram	Bakhtin_Pr_1	Myshleni
99	независимо от	1	4
100	как в	6	4
101	все же	9	4
102	могли бы	2	4
103	в которой	2	4
104	что все	1	4
105	в них	3	4
106	несмотря на	6	4
107	со всей	1	4
108	в своей	8	4
109	является для	2	4
110	признать что	1	4
111	значение для	1	4
112	к этому	1	4
113	их в	4	4
114	даже в	4	4
115	не имеет	1	4
116	того как	1	4
117	и его	14	4
118	что оно	2	4
119	в совершенно	1	4
120	и с	4	4
121	на вопрос	2	4
122	мы видим	2	4
123	так как	6	4
124	только в	10	4
125	который в	1	4
126	в качестве	1	4
127	в начале	1	4
128	как раз	6	4
129	а с	1	4
130	прежде всего	7	4
131	так же	6	4
132	предисловии к	1	4
133	все это	6	4
134	а в	7	4
135	на самом	5	3
136	идет о	4	3
137	отношения между	1	3
138	и до	3	3
139	мы имеем	1	3
140	и ее	2	3
141	он сам	3	3
142	точка зрения	12	3
143	должны были	1	3
144	что они	1	3
145	что именно	1	3
146	с этим	2	3
147	что как	1	3
148	бы и	4	3
149	он в	3	3
150	все эти	9	3
151	но на	1	3
152	что она	6	3
153	при этом	2	3
154	что у	1	3
155	и по	1	3
156	об этом	1	3
157	те же	2	3
158	лишь в	1	3
159	с другими	7	3
160	личности не	1	3
161	таким же	3	3
162	бы к	2	3
163	в которых	2	3
164	но эта	4	3
165	для этого	1	3
166	из которых	2	3
167	в самой	6	3
168	уже говорили	1	3
169	этом отношении	3	3
170	в основе	4	3
171	для себя	2	3
172	и это	5	3
173	данном случае	2	3
174	и сам	2	3
175	с ним	5	3
176	ничего не	5	3
177	утверждает что	1	3
178	и только	1	3
179	не надо	1	3
180	все время	2	3
181	одной из	1	3
182	но не	9	3
183	вот почему	1	3
184	из них	1	3
185	для него	18	3
186	со стороны	1	3
187	что для	1	3
188	только что	1	3
189	ничем не	1	3
190	а не	22	3
191	и особенно	1	3
192	он говорит	1	3
193	в данном	2	3
194	этого слова	1	3
195	о мире	6	3
196	не существует	1	3
197	в результате	4	3
198	и все	1	3
199	действительно не	1	3
200	лежит в	1	3
201	бы с	1	3
202	из тех	2	3
203	типа и	3	3
204	речи как	1	3
205	к этой	1	3
206	они не	4	3
207	не слово	2	2
208	же как	1	2
209	или к	2	2
210	и есть	2	2
211	в котором	2	2
212	все те	2	2
213	той же	5	2
214	из всех	1	2
215	и само	1	2
216	в первый	1	2
217	является уже	1	2
218	есть нечто	1	2
219	в их	3	2
220	и самого	4	2
221	которые он	1	2
222	во всех	1	2
223	пробным камнем	1	2
224	то он	2	2
225	не то	1	2
226	камнем для	1	2
227	нет и	1	2
228	за пределы	7	2
229	сама по	1	2
230	которые не	1	2
231	каждая из	1	2
232	стороны и	1	2
233	перед нами	5	2
234	как уже	1	2
235	и как	7	2
236	его к	2	2
237	более или	1	2
238	в противоположность	2	2
239	от этого	1	2
240	за собой	1	2
241	думаем что	1	2
242	в известном	1	2
243	само по	3	2
244	с их	5	2
245	в себе	7	2
246	в мышлении	1	2
247	всей его	2	2
248	не следует	1	2
249	показал как	1	2
250	он должен	1	2
251	же это	1	2
252	что каждая	1	2
253	друг с	2	2
254	подобно тому	3	2
255	для всей	1	2
256	в другом	1	2
257	самого автора	7	2
258	и мы	1	2
259	этом смысле	10	2
260	ни в	3	2
261	он является	1	2
262	все равно	1	2
263	должно быть	4	2
264	в один	2	2
265	нисколько не	2	2
266	или менее	1	2
267	но если	1	2
268	когда ее	1	2
269	этой проблемы	1	2
270	сущности ничего	1	2
271	для данного	1	2
272	сам с	1	2
273	с которой	2	2
274	и другое	1	2
275	не могло	1	2
276	находится в	2	2
277	или как	5	2
278	находиться в	2	2
279	следует что	1	2
280	уже и	2	2
281	не потому	2	2
282	с другом	1	2
283	к себе	2	2
284	не могут	6	2
285	могут быть	6	2
286	во все	2	2
287	но все	5	2
288	в других	1	2
289	же самое	1	2
290	его с	1	2
291	должен быть	1	2
292	говорит сам	2	2
293	мы думаем	1	2
294	в себя	3	2
295	не возникает	2	2
296	понятно что	1	2
297	как у	1	2
298	можно сказать	1	2
299	своей книге	1	2
300	другом месте	1	2
301	логику и	1	2
302	в его	24	2
303	что и	4	2
304	в другой	3	2
305	как например	2	2
306	образом как	1	2
307	мне кажется	1	2
308	бы ни	1	2
309	не дает	3	2
310	и других	1	2
311	в одном	10	2
312	ту сторону	2	2
313	но что	1	2
314	у него	5	2
315	случае не	1	2
316	заметить что	2	2
317	тем что	4	2
318	от того	4	2
319	были бы	4	2
320	именно в	5	2
321	с ней	1	2
322	на которых	1	2
323	и самый	1	2
324	по ту	2	2
325	только его	1	2
326	совершенно в	1	2
327	чем в	2	2
328	тому как	3	2
329	что же	4	2
330	остается в	1	2
331	в первой	2	2
332	с этой	2	2
333	на которой	1	2
334	но с	3	2
335	в книге	1	2
336	в более	1	2
337	и для	4	2
338	мира и	7	2
339	у них	1	2
340	он представляет	1	2
341	же успехом	1	2
342	к его	1	2
343	мы увидим	1	2
344	и идеи	2	2
345	плоскости в	1	2
346	ее в	1	2
347	и эта	1	2
348	себя как	2	1
349	от этой	1	1
350	этого в	1	1
351	раскрыть в	1	1
352	относится и	1	1
353	переходит к	2	1
354	но чтобы	1	1
355	самим по	1	1
356	проблемы в	1	1
357	этой формы	1	1
358	это стремление	1	1
359	же по	1	1
360	психологии или	1	1
361	по преимуществу	2	1
362	к фактам	1	1
363	видеть в	1	1
364	со своей	1	1
365	и принципиальная	1	1
366	сам со	1	1
367	на первый	1	1
368	или наоборот	1	1
369	на первом	1	1
370	не во	3	1
371	до него	1	1
372	и о	5	1
373	единство и	1	1
374	так чтобы	4	1
375	только это	1	1
376	я не	3	1
377	идею в	1	1
378	но даже	1	1
379	и со	2	1
380	же что	5	1
381	не способен	1	1
382	и он	1	1
383	в ней	2	1
384	следовательно в	1	1
385	быть понято	1	1
386	и на	7	1
387	от идеи	1	1
388	первый план	1	1
389	здесь не	1	1
390	бы то	2	1
391	от детей	1	1
392	не отличается	1	1
393	живым существом	2	1
394	в ее	1	1
395	друг к	1	1
396	но как	3	1
397	к которой	1	1
398	явлений и	1	1
399	не входит	3	1
400	его сознания	2	1
401	ответ на	1	1
402	а и	1	1
403	менее всего	6	1
404	себе и	3	1
405	это и	5	1
406	плоскости с	3	1
407	нет надобности	1	1
408	в той	2	1
409	его на	2	1
410	одном из	1	1
411	вот как	1	1
412	для создания	2	1
413	действительность его	1	1
414	в обычном	2	1
415	однако не	2	1
416	воздерживается от	2	1
417	социальный и	1	1
418	сознания в	1	1
419	и наконец	4	1
420	самую существенную	1	1
421	себе не	1	1
422	сказать по	1	1
423	точкой зрения	1	1
424	та же	1	1
425	автор в	1	1
426	отказывается от	1	1
427	ни один	3	1
428	формы в	1	1
429	бы сказать	1	1
430	в нашем	1	1
431	он делает	1	1
432	нами в	2	1
433	может лежать	1	1
434	сливаются в	1	1
435	имеем в	1	1
436	другими сознаниями	3	1
437	так сказать	4	1
438	и если	1	1
439	в нем	19	1
440	время и	1	1
441	у самого	1	1
442	и еще	1	1
443	и верное	1	1
444	и вот	1	1
445	в идеалистической	1	1
446	него есть	1	1
447	том и	1	1
448	мысли как	1	1
449	и независимо	1	1
450	на этом	1	1
451	как проблемы	1	1
452	находим у	1	1
453	случае если	1	1
454	автора от	1	1
455	одно и	1	1
456	в основу	1	1
457	то ни	2	1
458	могла бы	1	1
459	те новые	1	1
460	как автор	1	1
461	к другу	1	1
462	из новых	1	1
463	этих форм	1	1
464	зрения на	7	1
465	его в	6	1
466	входит в	7	1
467	и лежит	1	1
468	того или	1	1
469	его личности	1	1
470	всеми своими	2	1
471	это осознание	1	1
472	с самим	1	1
473	всего чисто	2	1
474	которая как	1	1
475	же если	1	1
476	и соответствующие	1	1
477	с самого	1	1
478	приходит в	1	1
479	ведь если	1	1
480	в жизни	2	1
481	для них	1	1
482	позволяет ему	1	1
483	нет в	1	1
484	рядом с	14	1
485	мы пытались	1	1
486	на единство	1	1
487	что не	1	1
488	не всегда	1	1
489	она неизбежно	1	1
490	такой же	1	1
491	автора и	5	1
492	не больше	1	1
493	этом социальном	1	1
494	сказать так	1	1
495	именно и	2	1
496	автор говорит	1	1
497	этому пути	1	1
498	что вся	1	1
499	другой вопрос	1	1
500	место в	1	1
501	он принимает	1	1
502	мысли и	5	1
503	природы но	1	1
504	и другого	1	1
505	как одна	1	1
506	мы полагаем	1	1
507	мир и	5	1
508	где она	1	1
509	есть его	1	1
510	то это	1	1
511	друг другу	2	1
512	имеет смысл	1	1
513	сторона вопроса	1	1
514	ни было	2	1
515	однако в	2	1
516	бы быть	1	1
517	зрения и	2	1
518	быть сделан	1	1
519	тому что	3	1
520	основная ошибка	2	1
521	его внутреннего	1	1
522	от чисто	1	1
523	из конкретных	1	1
524	далее что	1	1
525	как можно	2	1
526	этой действительности	2	1
527	мире в	3	1
528	самого начала	2	1
529	мысли в	2	1
530	только из	1	1
531	одной плоскости	5	1
532	и притом	1	1
533	к этим	2	1
534	на него	3	1
535	определяет как	1	1
536	которого он	1	1
537	поэтому в	2	1
538	всей их	1	1
539	содержания его	1	1
540	в нас	1	1
541	наблюдений над	1	1
542	иметь в	1	1
543	внешние и	1	1
544	только не	1	1
545	самой жизни	1	1
546	только и	1	1
547	речи он	1	1
548	и лишь	1	1
549	показывает как	1	1
550	пути и	1	1
551	действительно в	1	1
552	того в	1	1
553	связь и	1	1
554	видим не	1	1
555	убедиться в	1	1
556	объясняется не	1	1
557	вот что	1	1
558	не находим	1	1
559	о чем-то	1	1
560	его собственную	1	1
561	весь этот	2	1
562	в области	1	1
563	и социального	1	1
564	может показаться	1	1
565	у нас	1	1
566	действительности то	1	1
567	предположение о	1	1
568	личности в	4	1
569	в момент	1	1
570	и одного	1	1
571	ум у	1	1
572	здесь совершенно	1	1
573	более сложном	1	1
574	отличается от	3	1
575	глубокое и	3	1
576	всего в	1	1
577	бы он	2	1
578	воля к	2	1
579	не есть	2	1
580	свое значение	1	1
581	и возникает	1	1
582	оно не	3	1
583	где он	1	1
584	для автора	2	1
585	отсюда следует	1	1
586	здесь мы	2	1
587	других сознаний	1	1
588	мы привели	1	1
589	и самое	3	1
590	первом месте	1	1
591	личности и	1	1
592	которую так	1	1
593	чтобы быть	1	1
594	значение этих	1	1
595	и говорит	1	1
596	только то	3	1
597	развивается не	1	1
598	существенный момент	1	1
599	в пределах	13	1
600	и взаимодействие	2	1
601	совершенно различных	1	1
602	же основной	2	1
603	сознаний в	5	1
604	по природе	1	1
605	того и	1	1
606	в борьбе	1	1
607	сознания и	5	1
608	переход к	1	1
609	но у	4	1
610	не исчерпывается	1	1
611	является в	1	1
612	приводит его	2	1
613	вот это	1	1
614	ее превращения	1	1
615	слова а	2	1
616	именно потому	2	1
617	является по	1	1
618	и здесь	3	1
619	не позволяет	2	1
620	другими словами	1	1
621	до сих	2	1
622	и теоретически	1	1
623	появляется в	1	1
624	мысль не	3	1
625	и чисто	1	1
626	и мира	1	1
627	она не	7	1
628	как теперь	1	1
629	к нему	6	1
630	или более	1	1
631	простым примером	1	1
632	и во	2	1
633	сложном отношении	1	1
634	а потому	2	1
635	ним и	3	1
636	тотчас же	1	1
637	а следовательно	1	1
638	вообще и	1	1
639	и вполне	2	1
640	целого как	1	1
641	в плоскости	4	1
642	в свете	4	1
643	у которого	1	1
644	для самого	2	1
645	в сферу	1	1
646	известном смысле	1	1
647	он что	1	1
648	один из	2	1
649	и одновременно	3	1
650	согласиться с	1	1
651	что даже	1	1
652	тут есть	1	1
653	словом и	1	1
654	и так	1	1
655	в самое	1	1
656	между тем	5	1
657	во времени	3	1
658	он действует	1	1
659	внешних условий	1	1
660	дано на	1	1
661	здесь с	3	1
662	именно на	2	1
663	так что	2	1
664	есть своя	1	1
665	же и	2	1
666	конечно не	2	1
667	то и	2	1
668	ни одного	2	1
669	первое и	1	1
670	в сознании	2	1
671	является не	2	1
672	но самое	1	1
673	здесь же	1	1
674	эту функцию	2	1
675	идеалистической философии	1	1
676	или даже	2	1
677	плана в	1	1
678	за ним	3	1
679	все перипетии	1	1
680	мир в	3	1
681	был бы	6	1
682	одно из	2	1
683	результате такого	1	1
684	ведь это	2	1
685	могло бы	1	1
686	сами по	3	1
687	не для	1	1
688	к ним	1	1
689	при всей	1	1
690	как его	1	1
691	нее не	1	1
692	другой и	1	1
693	и сообщает	1	1
694	особенностей его	1	1
695	бы это	1	1
696	лишь для	1	1
697	в особенности	1	1
698	образом но	2	1
699	свою мысль	1	1
700	точек зрения	3	1
701	однако что	1	1
702	на ряд	2	1
703	как субъект	1	1
704	здесь в	1	1
705	а именно	1	1
706	дело в	1	1
707	вплотную к	1	1
708	вообще не	1	1
709	этой форме	2	1
710	только к	1	1
711	здесь действительно	2	1
712	полагаем что	1	1
713	идеи в	9	1
714	до конца	8	1
715	это идея	1	1
716	зависит от	1	1
717	при определении	1	1
718	действительности как	1	1
719	в руках	1	1
720	этой точки	1	1
721	для их	1	1
722	под влиянием	1	1
723	то она	1	1
724	выражения но	1	1
725	позволяет нам	1	1
726	вступает в	1	1
727	развитии и	1	1
728	материал и	3	1
729	из элементов	1	1
730	указывает как	1	1
731	и потому	6	1
732	и теоретические	1	1
733	как если	1	1
734	к своему	1	1
735	если оно	1	1
736	к следующему	1	1
737	образом и	1	1
738	что всякое	1	1
739	к индивидуальному	1	1
740	в тех	1	1
741	и там	1	1
742	смысле он	1	1
743	в человеческом	1	1
744	с рядом	1	1
745	дело идет	5	1
746	и от	2	1
747	которых ни	1	1
748	сих пор	2	1
749	личность как	1	1
750	об одном	1	1
751	ничего кроме	1	1
752	в смысле	2	1
753	это последнее	1	1
754	должны быть	1	1
755	человека о	1	1
756	более того	5	1
757	вопрос в	1	1
758	одна из	3	1
759	противоречивость и	1	1
760	должна была	4	1
761	от той	1	1
762	и человек	2	1
763	он по	1	1
764	поэтому она	1	1
765	совершенно иной	1	1
766	бы в	3	1
767	различает три	1	1
768	для его	3	1
769	снова к	1	1
770	его ум	1	1
771	но это	4	1
772	выводы из	1	1
773	в связь	1	1
774	и материал	1	1
775	существом и	2	1
776	между ними	2	1
777	не знает	3	1
778	другой стороны	3	1
779	и внутренне	3	1
780	жизни а	2	1
781	же мы	1	1
782	него в	2	1
783	не способны	2	1
784	мысли но	1	1
785	также не	2	1
786	это было	1	1
787	в своих	3	1
788	значение они	1	1
789	как на	3	1
790	точно так	1	1
