N	2gram	Voloshinov_1	Psycholo
146	из этих	2	3
147	он не	3	3
148	не как	2	3
149	так например	1	3
150	можно было	2	3
151	человека в	2	3
152	в другом	2	3
153	это не	1	3
154	эти два	1	3
155	ни в	2	3
156	одним и	1	3
157	вопрос о	4	3
158	и вся	1	3
159	вовсе не	5	3
160	с теми	1	3
161	самого начала	4	3
162	одна из	2	3
163	находятся в	1	3
164	этом отношении	3	3
165	в каком	3	3
166	с другом	1	3
167	не могут	3	3
168	с самого	4	3
169	котором мы	1	3
170	так и	11	3
171	времени и	1	3
172	что и	2	3
173	и только	2	3
174	тот же	4	3
175	так что	1	3
176	для него	9	3
177	из двух	1	3
178	со стороны	1	3
179	эти две	1	3
180	и между	4	3
181	на этот	3	3
182	была бы	1	3
183	под влиянием	1	3
184	в данном	4	3
185	в той	1	3
186	друг с	1	3
187	при таком	1	3
188	не существует	3	3
189	формы и	3	3
190	дело и	1	3
191	целый ряд	3	3
192	мы должны	3	3
193	хотя бы	5	3
194	обстоит дело	1	3
195	в свою	2	3
196	в лучшем	1	3
197	имеет место	2	3
198	и другие	1	3
199	к этому	5	3
200	в таком	2	3
201	от этой	1	2
202	ту же	2	2
203	же как	2	2
204	того же	6	2
205	это и	3	2
206	почти не	1	2
207	к другому	3	2
208	отношения между	1	2
209	по преимуществу	5	2
210	и до	1	2
211	она все	1	2
212	должна быть	2	2
213	а как	3	2
214	что между	1	2
215	которую мы	1	2
216	для нашей	2	2
217	и он	2	2
218	между собой	2	2
219	не найдем	2	2
220	с его	1	2
221	во всех	7	2
222	различия между	1	2
223	на самом	3	2
224	совсем не	1	2
225	по отношению	3	2
226	себе и	2	2
227	отличие от	5	2
228	друг от	1	2
229	в одной	2	2
230	от друга	1	2
231	его на	1	2
232	с этим	4	2
233	следующим образом	1	2
234	ни один	1	2
235	все эти	7	2
236	в нашем	2	2
237	к самому	1	2
238	как он	2	2
239	происходит как	1	2
240	образом и	1	2
241	и вот	1	2
242	дальше он	1	2
243	одной и	2	2
244	даже прямо	1	2
245	в нее	1	2
246	и следовательно	3	2
247	но все	3	2
248	в каждом	7	2
249	как они	1	2
250	же не	1	2
251	и с	2	2
252	из них	3	2
253	он является	3	2
254	все равно	1	2
255	осуществляется в	1	2
256	или наоборот	1	2
257	должно быть	2	2
258	и того	6	2
259	одного и	5	2
260	на первый	2	2
261	бы на	1	2
262	и при	3	2
263	этого необходимо	1	2
264	это делает	2	2
265	в котором	3	2
266	с точки	20	2
267	или вернее	1	2
268	в отличие	5	2
269	и той	2	2
270	сами по	1	2
271	влечет за	1	2
272	этого взаимодействия	1	2
273	что есть	1	2
274	в отношении	4	2
275	в то	3	2
276	того как	1	2
277	к этим	3	2
278	во всякой	1	2
279	и так	1	2
280	и пытается	1	2
281	что самое	1	2
282	нет ни	2	2
283	ли не	1	2
284	отличается от	1	2
285	если же	1	2
286	должен быть	1	2
287	приводит к	1	2
288	мог бы	2	2
289	еще в	1	2
290	понятно что	3	2
291	является в	3	2
292	и даже	2	2
293	ничего не	6	2
294	или иной	3	2
295	строго говоря	1	2
296	и та	2	2
297	можно сказать	3	2
298	пор пока	2	2
299	тем мы	1	2
300	места и	1	2
301	от одного	3	2
302	говорит он	2	2
303	в форме	1	2
304	которые он	1	2
305	тех пор	2	2
306	этом смысле	2	2
307	быть и	3	2
308	в большей	1	2
309	в качестве	2	2
310	бы по	1	2
311	связи с	11	2
312	мы получим	1	2
313	каким образом	1	2
314	не дает	3	2
315	мы знаем	5	2
316	представить себе	1	2
317	в одном	1	2
318	само по	1	2
319	нет в	1	2
320	себя и	1	2
321	такое понимание	1	2
322	деле если	2	2
323	же обстоит	1	2
324	и эта	4	2
325	до конца	5	2
326	и самый	1	2
327	с помощью	6	2
328	это значит	1	2
329	как вещь	2	2
330	по существу	1	2
331	объективной психологии	1	2
332	с этой	2	2
333	этом случае	3	2
334	все это	3	2
335	именно эта	1	2
336	не является	4	2
337	мы пытаемся	1	2
338	нам придется	2	2
339	той или	1	2
340	то о	1	2
341	находит свое	1	2
342	и ни	1	2
343	к внешнему	2	2
344	конце концов	3	2
345	до тех	2	2
346	в романе	2	2
347	между ними	4	2
348	не знает	2	2
349	противоречий и	1	2
350	не что	1	2
351	из этого	2	2
352	во внешнем	2	2
353	нас не	1	2
354	гораздо более	1	2
355	говорили о	2	1
356	к полному	1	1
357	отношении и	1	1
358	одним из	2	1
359	например в	1	1
360	связана с	2	1
361	все остальное	2	1
362	проблемы в	1	1
363	он может	3	1
364	идет о	1	1
365	здесь и	1	1
366	тех форм	1	1
367	лежащая в	1	1
368	и внешних	1	1
369	нем нет	2	1
370	психолог не	1	1
371	делают его	2	1
372	из всех	1	1
373	чего в	1	1
374	первой и	1	1
375	еще на	1	1
376	при анализе	1	1
377	почти все	1	1
378	в каждый	1	1
379	для наших	1	1
380	может совершаться	1	1
381	через которые	1	1
382	на них	1	1
383	столь же	1	1
384	наоборот как	1	1
385	в чем	2	1
386	этим не	1	1
387	чуть ли	1	1
388	соответствие и	1	1
389	то мы	2	1
390	как если	2	1
391	как система	8	1
392	этой школы	3	1
393	но как	1	1
394	а только	1	1
395	точка зрения	7	1
396	было указано	1	1
397	что язык	2	1
398	для других	2	1
399	которую она	1	1
400	не все	2	1
401	отношение к	1	1
402	то значение	1	1
403	не просто	2	1
404	из важнейших	2	1
405	значение имеет	1	1
406	форме и	1	1
407	один и	3	1
408	относится к	1	1
409	и вовсе	1	1
410	мы дадим	1	1
411	людей все	1	1
412	общего с	3	1
413	данный момент	2	1
414	психологии не	2	1
415	еще и	1	1
416	каждой области	1	1
417	переживания и	2	1
418	образом с	1	1
419	хотя и	1	1
420	лица или	1	1
421	справедливо и	2	1
422	реплика и	1	1
423	более или	1	1
424	в действительности	2	1
425	этой цели	1	1
426	можно сделать	1	1
427	от этого	2	1
428	искусство и	1	1
429	тон и	1	1
430	психологии и	7	1
431	что слово	4	1
432	та же	1	1
433	или во	1	1
434	в известном	1	1
435	в последнее	1	1
436	часто даже	1	1
437	нами в	1	1
438	и тот	4	1
439	во многих	1	1
440	так сказать	6	1
441	должна идти	1	1
442	этот процесс	3	1
443	и обеспечивает	2	1
444	мы совершенно	1	1
445	главным образом	1	1
446	сказать в	1	1
447	всех остальных	2	1
448	но именно	3	1
449	и вообще	2	1
450	первой части	2	1
451	в понимании	2	1
452	есть та	1	1
453	этого вопроса	1	1
454	из виду	2	1
455	его от	1	1
456	которое как	1	1
457	от нее	2	1
458	подход к	1	1
459	мы его	1	1
460	могла бы	2	1
461	выражение и	2	1
462	и может	1	1
463	различие между	3	1
464	ведь сущность	1	1
465	и второй	1	1
466	из самой	1	1
467	момент и	2	1
468	оно становится	2	1
469	на этой	2	1
470	для своей	1	1
471	потому как	1	1
472	за собою	1	1
473	что один	1	1
474	не соответствует	1	1
475	эти же	1	1
476	того существует	1	1
477	но уже	1	1
478	этого слова	2	1
479	это положение	2	1
480	ни одной	2	1
481	быть выражены	1	1
482	далеко не	4	1
483	и вне	2	1
484	жизни но	2	1
485	что содержание	1	1
486	как таковой	1	1
487	в один	1	1
488	всякая эмоция	1	1
489	или менее	1	1
490	необходимо прежде	2	1
491	с областью	1	1
492	мысль и	2	1
493	что такое	2	1
494	благодаря этому	2	1
495	мы замечаем	2	1
496	и помимо	1	1
497	бы к	1	1
498	то для	1	1
499	что вся	1	1
500	другой вопрос	1	1
501	вторая часть	1	1
502	с необычайной	1	1
503	не менее	4	1
504	в корне	3	1
505	эта мысль	2	1
506	совершенно разные	1	1
507	точку зрения	2	1
508	которые в	1	1
509	в россии	1	1
510	и всякого	1	1
511	эти области	2	1
512	речи в	3	1
513	лежит не	1	1
514	их в	1	1
515	необходимо чтобы	5	1
516	бы быть	1	1
517	же мы	1	1
518	и форма	1	1
519	и очень	1	1
520	если и	1	1
521	в тесной	2	1
522	до известной	1	1
523	она не	2	1
524	для каждого	3	1
525	объективной точки	5	1
526	тогда когда	1	1
527	лежат на	1	1
528	на него	1	1
529	у пушкина	1	1
530	в процессе	14	1
531	в русской	2	1
532	взглянуть на	1	1
533	в театре	1	1
534	не могло	2	1
535	не имеет	3	1
536	нет места	1	1
537	на язык	3	1
538	в разных	1	1
539	действительности но	3	1
540	форму как	1	1
541	нее нет	1	1
542	жизни поэтому-то	1	1
543	явление в	1	1
544	в русском	1	1
545	к ней	1	1
546	связь и	2	1
547	и является	2	1
548	организма с	2	1
549	вместо того	1	1
550	ничто не	1	1
551	психика человека	1	1
552	здесь же	1	1
553	только с	1	1
554	в области	3	1
555	тесной связи	1	1
556	перед ним	1	1
557	ни о	2	1
558	в прямо	1	1
559	взаимодействия с	1	1
560	чрезвычайно важно	1	1
561	и другой	1	1
562	чтобы сделать	1	1
563	лежит в	1	1
564	в других	1	1
565	должны быть	3	1
566	достаточно точно	1	1
567	одну и	1	1
568	русском языке	1	1
569	важно было	1	1
570	это содержание	1	1
571	его значение	2	1
572	как человек	1	1
573	отказаться от	1	1
574	в применении	1	1
575	оно может	4	1
576	не делает	1	1
577	бы что	1	1
578	с ее	2	1
579	свою очередь	2	1
580	здесь не	1	1
581	только при	3	1
582	и от	3	1
583	последнее время	1	1
584	еще почти	1	1
585	за пределами	2	1
586	уже с	1	1
587	только то	1	1
588	она может	3	1
589	что материалом	1	1
590	психику и	1	1
591	прямо противоположных	1	1
592	дано в	2	1
593	все современные	1	1
594	значение в	1	1
595	то как	2	1
596	с первым	2	1
597	проблем и	1	1
598	задача которая	1	1
599	здесь нет	1	1
600	произведения не	1	1
601	подойти к	2	1
602	часто в	1	1
603	в которые	1	1
604	может в	1	1
605	из основных	3	1
606	о нем	1	1
607	и т.д	2	1
608	другими словами	2	1
609	его жизни	1	1
610	основе своей	1	1
611	в значительной	1	1
612	и во	2	1
613	этой формулы	1	1
614	к нему	1	1
615	язык и	2	1
616	между тем	3	1
617	они всецело	1	1
618	мы на	1	1
619	нуждается в	3	1
620	двух направлений	3	1
621	может стать	5	1
622	романа в	1	1
623	линии ее	1	1
624	и борьбы	1	1
625	и другую	2	1
626	в каких	1	1
627	двух сторон	1	1
628	не о	1	1
629	этого материала	2	1
630	одной из	3	1
631	в какой	3	1
632	к чисто	1	1
633	отказ от	1	1
634	пор не	1	1
635	то в	2	1
636	и действительно	3	1
637	быть сведены	2	1
638	поэтому и	1	1
639	во времени	1	1
640	или же	1	1
641	между этими	2	1
642	и ее	3	1
643	в эти	2	1
644	единства но	1	1
645	от одной	1	1
646	оказывается в	1	1
647	можно выразить	1	1
648	уже не	1	1
649	в начале	5	1
650	в сознании	2	1
651	то этот	1	1
652	или даже	1	1
653	при помощи	1	1
654	психологии в	4	1
655	глаза и	2	1
656	к каким	2	1
657	и их	2	1
658	слова в	1	1
659	важна та	1	1
660	но что	1	1
661	вопроса сводится	1	1
662	мы возьмем	1	1
663	были бы	1	1
664	нет и	4	1
665	имеет целью	1	1
666	и т.п	10	1
667	с объективной	3	1
668	имеет и	1	1
669	на ее	1	1
670	связаны с	2	1
671	скажем что	1	1
672	в сознание	1	1
673	совпадает с	2	1
674	как же	4	1
675	на которые	1	1
676	мы еще	1	1
677	и др	2	1
678	что не	2	1
679	что для	1	1
680	опереться на	1	1
681	этом слове	1	1
682	противоречие между	2	1
683	полагаем что	1	1
684	все факторы	1	1
685	конечно совершенно	2	1
686	психологии на	1	1
687	превращается в	1	1
688	не было	3	1
689	художественную завершенность	1	1
690	есть лишь	2	1
691	и управляется	1	1
692	его как	1	1
693	увидим в	2	1
694	же различие	1	1
695	его именно	2	1
696	речи и	3	1
697	формы которые	1	1
698	мы видели	1	1
699	которого она	1	1
700	между собою	1	1
701	все более	1	1
702	почти ничего	1	1
703	деятельности речь	1	1
704	и законченной	1	1
705	ко всем	1	1
706	места для	1	1
707	существует как	2	1
708	результате мы	1	1
709	требует от	1	1
710	конечно не	5	1
711	целом ряде	2	1
712	положение не	1	1
713	на которое	1	1
714	смысле этого	3	1
715	применении к	1	1
716	тому как	1	1
717	во все	2	1
718	что же	4	1
719	и там	1	1
720	не оправдывается	1	1
721	концов к	1	1
722	и всей	1	1
723	в первой	2	1
724	как к	2	1
725	для понимания	1	1
726	к проблеме	2	1
727	организма в	2	1
728	мы сказали	1	1
729	может служить	1	1
730	и всех	1	1
731	останавливаться на	1	1
732	внешнего мира	1	1
733	в контексте	8	1
734	этом вопросе	2	1
735	но для	2	1
736	в смысле	6	1
737	психической жизни	4	1
738	нашей проблемы	1	1
739	вещь а	1	1
740	сознании и	1	1
741	здесь в	3	1
742	всего в	1	1
743	нужно принять	1	1
744	в следующей	1	1
745	только мы	1	1
746	известной степени	1	1
747	лучше всего	2	1
748	основу и	1	1
749	совершается в	5	1
750	организма но	1	1
751	привело бы	1	1
752	чтобы понять	1	1
753	чем является	1	1
754	эстетической деятельности	1	1
755	с двух	1	1
756	у них	1	1
757	же к	1	1
758	всей нашей	1	1
759	ни к	2	1
760	наоборот мы	1	1
761	во время	1	1
762	сплетены с	1	1
763	отношению ко	1	1
764	но всегда	1	1
765	к внутреннему	1	1
766	нет ничего	3	1
767	с ними	1	1
768	в моем	1	1
769	является источником	2	1
770	состоит из	1	1
771	этой проблемы	4	1
772	они все	2	1
773	равно как	1	1
774	к его	2	1
775	для нашего	1	1
776	отношению к	2	1
777	чтобы он	1	1
778	есть художественная	1	1
779	следовательно не	2	1
780	является выражением	1	1
781	допустить что	1	1
782	однако мы	1	1
783	то оно	1	1
784	именно здесь	2	1
785	каждое слово	1	1
786	можно назвать	1	1
787	во всяком	5	1
788	этой точки	1	1
789	ничего общего	5	1
790	не имеющее	1	1
