N	2gram	Tiupa_Narr_1	Hudozhes
134	это не	3	3
135	как и	13	3
136	иначе говоря	8	3
137	одного и	1	3
138	с точки	1	3
139	композиционных форм	1	3
140	тем не	3	3
141	их в	3	3
142	однако в	3	3
143	в культуре	1	3
144	автора и	1	3
145	текст и	1	3
146	не менее	3	3
147	в русской	3	3
148	как раз	6	3
149	потому что	5	3
150	имеет место	4	3
151	не будет	2	3
152	говорит и	1	3
153	в произведении	2	3
154	в пределах	2	3
155	так в	4	3
156	мог бы	1	3
157	к его	2	3
158	если бы	7	3
159	произведения как	1	3
160	сути своей	1	3
161	в конечном	3	3
162	что он	3	3
163	к нему	4	3
164	во втором	6	3
165	и того	2	3
166	или иным	2	3
167	не случайно	1	3
168	в области	2	3
169	являет собой	4	3
170	далеко не	1	3
171	в рассказе	8	3
172	не на	1	3
173	человеческой жизни	2	3
174	была бы	1	3
175	текста в	3	3
176	по своему	2	3
177	о чем	4	3
178	в данном	11	3
179	в той	2	3
180	в точке	1	3
181	текста как	2	3
182	искусства это	1	3
183	и для	2	3
184	художественного целого	1	3
185	таким образом	1	3
186	в свою	2	3
187	кадров внутреннего	1	3
188	и состоит	4	3
189	в таком	2	3
190	в роли	2	3
191	искусства слова	1	2
192	крупным планом	1	2
193	это и	1	2
194	идет о	3	2
195	между двумя	5	2
196	в году	2	2
197	в кадры	2	2
198	речевой деятельности	2	2
199	говоря и	1	2
200	принадлежит к	1	2
201	не вполне	2	2
202	этого термина	1	2
203	и на	5	2
204	в чем	2	2
205	чем это	2	2
206	могло быть	1	2
207	но как	3	2
208	не входит	1	2
209	свою жизнь	1	2
210	не все	1	2
211	человеческих отношений	1	2
212	в отсутствие	1	2
213	человеческого бытия	1	2
214	в своем	3	2
215	искусстве слова	1	2
216	создает эффект	3	2
217	участок текста	2	2
218	в нашем	3	2
219	бы не	1	2
220	всей своей	1	2
221	в этой	6	2
222	но на	1	2
223	всей его	1	2
224	к герою	1	2
225	не как	1	2
226	в силу	1	2
227	уже говорилось	1	2
228	писал бахтин	1	2
229	в творческом	1	2
230	значительной степени	1	2
231	могла бы	1	2
232	об этом	6	2
233	времени и	9	2
234	времени в	2	2
235	по мысли	3	2
236	по себе	4	2
237	в итоге	1	2
238	жизни но	2	2
239	ведет к	1	2
240	с другими	1	2
241	в войне	2	2
242	сводятся к	2	2
243	известной степени	1	2
244	войне и	2	2
245	втором случае	1	2
246	до известной	1	2
247	даже в	1	2
248	тому что	1	2
249	человеческого я	1	2
250	дело не	2	2
251	одна из	4	2
252	и притом	2	2
253	не могло	2	2
254	имеем дело	2	2
255	слова как	1	2
256	этих двух	2	2
257	не принадлежит	1	2
258	не является	3	2
259	числе и	1	2
260	оно не	2	2
261	однако все	1	2
262	нового эпизода	1	2
263	и о	3	2
264	того чтобы	4	2
265	свою очередь	2	2
266	здесь не	2	2
267	для читателя	1	2
268	в организации	1	2
269	тем или	2	2
270	к жизни	2	2
271	роль в	2	2
272	с языком	2	2
273	и сам	1	2
274	что может	2	2
275	или в	6	2
276	о том	4	2
277	что каждый	1	2
278	в глаза	1	2
279	в значительной	1	2
280	коммуникативное событие	1	2
281	русской литературе	1	2
282	или напротив	3	2
283	именно в	3	2
284	а именно	1	2
285	в литературе	4	2
286	структуре текста	1	2
287	одного сознания	1	2
288	усматривая в	1	2
289	и мире	2	2
290	с одной	1	2
291	за пределами	2	2
292	или даже	1	2
293	что сама	1	2
294	слова в	4	2
295	в одном	4	2
296	в пространстве	3	2
297	при всей	3	2
298	у него	7	2
299	случае не	1	2
300	вследствие этой	1	2
301	для того	3	2
302	чем и	1	2
303	в финале	3	2
304	следует подчеркнуть	1	2
305	а с	1	2
306	своего текста	1	2
307	повествования а	1	2
308	в художественной	1	2
309	нового времени	1	2
310	равной степени	2	2
311	жизни то	1	2
312	может отсутствовать	1	2
313	одной стороны	1	2
314	и составляет	2	2
315	мира в	4	2
316	самостоятельный эпизод	1	2
317	о себе	1	2
318	начиная с	3	2
319	так же	1	2
320	и потому	1	2
321	системы эпизодов	2	2
322	как в	4	2
323	сути дела	1	2
324	даже самая	1	2
325	из которых	1	2
326	к бытию	1	2
327	в европейской	1	2
328	было и	2	2
329	и по	1	2
330	жизни в	2	2
331	по бахтину	1	2
332	текста так	1	2
333	в контексте	1	2
334	художественное произведение	1	2
335	при условии	1	2
336	о его	2	2
337	ни для	1	2
338	художественного высказывания	2	2
339	во всех	1	2
340	для такого	1	2
341	речь идет	3	2
342	собственно говоря	1	2
343	тем более	1	2
344	с ним	2	2
345	в равной	2	2
346	отношении к	1	2
347	поскольку не	1	2
348	одной из	1	2
349	в романе	2	2
350	читательского восприятия	1	2
351	только о	1	2
352	определенным образом	1	2
353	м.м бахтина	1	2
354	жизни оказывается	1	2
355	том числе	1	2
356	может или	1	1
357	было введено	1	1
358	заслоняется крупным	1	1
359	говоря о	1	1
360	также и	3	1
361	в сфере	2	1
362	же как	1	1
363	именно эта	2	1
364	оно интерсубъективно	1	1
365	чтобы не	1	1
366	и через	2	1
367	е годы	1	1
368	другому человеку	1	1
369	в самостоятельный	1	1
370	и есть	1	1
371	то в	4	1
372	белую шею	1	1
373	характерное для	1	1
374	ходе чтения	1	1
375	вдруг заслоняется	1	1
376	в строгом	1	1
377	героя ему	1	1
378	жизни героя	3	1
379	едва ли	3	1
380	в зависимости	2	1
381	читателю ракурс	1	1
382	той же	1	1
383	жизни по	1	1
384	героя оказывается	1	1
385	смысле можно	1	1
386	деталями кадр	1	1
387	воображении в	1	1
388	задаваемый читателю	1	1
389	завершенная и	1	1
390	в литературном	1	1
391	в каждый	1	1
392	в сущности	2	1
393	зрения читателя	1	1
394	что иное	1	1
395	жизненной позиции	1	1
396	а для	3	1
397	и со	1	1
398	никогда не	4	1
399	зависимости от	2	1
400	картину в	1	1
401	пребывания в	1	1
402	говорил о	2	1
403	момент в	1	1
404	начало и	3	1
405	между собой	2	1
406	внимание и	1	1
407	хх веке	1	1
408	иное как	1	1
409	столь же	5	1
410	бы то	1	1
411	в различных	1	1
412	события в	2	1
413	единства фразы	1	1
414	связи между	1	1
415	тем как	1	1
416	во внешнем	1	1
417	порой и	2	1
418	находится или	1	1
419	здесь также	1	1
420	взглядом очень	1	1
421	с легкой	1	1
422	и усиленная	1	1
423	такого кадра	1	1
424	друг от	1	1
425	центрального героя	1	1
426	эпизоде в	1	1
427	до которого	1	1
428	в е	2	1
429	говорилось выше	1	1
430	к автору	1	1
431	отнюдь не	2	1
432	и я	1	1
433	в центре	3	1
434	и соответствующих	1	1
435	от друга	1	1
436	кадрового единства	1	1
437	мире толстого	1	1
438	о жизни	1	1
439	бахтин говорил	1	1
440	что касается	2	1
441	обращения к	1	1
442	перед нами	5	1
443	душевная характеристика	1	1
444	такое слово	1	1
445	литературной практике	1	1
446	движется один	1	1
447	по утверждению	1	1
448	мягкую белую	1	1
449	тем же	2	1
450	самом начале	1	1
451	читателя находится	1	1
452	и автора	1	1
453	дамы с	2	1
454	ее полные	1	1
455	только то	1	1
456	или пожелает	1	1
457	шире и	1	1
458	к чему	3	1
459	с собачкой	9	1
460	из жизни	1	1
461	привести к	1	1
462	что это	1	1
463	состоит как	1	1
464	за это	1	1
465	то я	1	1
466	из этих	4	1
467	неизбежно принадлежит	1	1
468	большей части	3	1
469	рассказе душечка	1	1
470	этом что	1	1
471	тоже не	1	1
472	что автор	1	1
473	в известном	2	1
474	раз в	2	1
475	коммуникативной ситуации	2	1
476	отношение между	1	1
477	во многих	1	1
478	в отечественной	1	1
479	наиболее очевидным	1	1
480	на то	2	1
481	не могла	2	1
482	в случае	2	1
483	героя к	2	1
484	кадры читательского	1	1
485	что она	1	1
486	готовом стабильно	1	1
487	поэтому вслед	1	1
488	одному из	1	1
489	все это	1	1
490	в реальной	1	1
491	ключ к	2	1
492	ощущаться завершенная	1	1
493	есть от	1	1
494	зрения в	1	1
495	пожелает представить	1	1
496	к одному	1	1
497	друга местом	1	1
498	нем звучит	1	1
499	выступает система	1	1
500	определенного смысла	1	1
501	содержит в	1	1
502	бытия это	1	1
503	на земле	1	1
504	в начальном	1	1
505	и предполагает	1	1
506	подобно тому	3	1
507	отрезок времени	2	1
508	вести речь	1	1
509	заключает в	2	1
510	стороны бытия	1	1
511	именно это	1	1
512	течения жизни	2	1
513	как единого	1	1
514	по его	1	1
515	объект и	1	1
516	то ни	1	1
517	быть однозначно	1	1
518	деталей в	1	1
519	том случае	1	1
520	жалостливая барышня	1	1
521	а по	2	1
522	в мировой	1	1
523	глубокий и	1	1
524	косвенной речи	1	1
525	не с	1	1
526	планом заключительного	1	1
527	это было	2	1
528	его личности	1	1
529	самая тривиальная	1	1
530	и иных	2	1
531	не обретает	1	1
532	и где	1	1
533	что неизбежно	1	1
534	в молчание	1	1
535	лишь на	1	1
536	например с	1	1
537	провел с	1	1
538	в жизни	3	1
539	оцененном мире	1	1
540	определял как	1	1
541	соответствии с	4	1
542	и оцененном	1	1
543	зрения или	1	1
544	кадра входит	1	1
545	его сознании	1	1
546	первые два	1	1
547	речь о	1	1
548	он и	2	1
549	этой цепочки	1	1
550	кладет начало	1	1
551	или попросту	1	1
552	и некоторого	1	1
553	специфически человеческий	1	1
554	исчезает и	1	1
555	и конец	3	1
556	вошел в	1	1
557	биографической личности	1	1
558	бы место	1	1
559	является непосредственным	1	1
560	составом участников	1	1
561	иронически дискредитирует	1	1
562	или точнее	1	1
563	в котором	1	1
564	хранения и	1	1
565	коммуникативную ситуацию	2	1
566	оно живет	1	1
567	себе а	1	1
568	от его	1	1
569	родинкой и	1	1
570	но во	1	1
571	тексте не	1	1
572	по крайней	1	1
573	в конце	2	1
574	и наоборот	1	1
575	собой лишь	1	1
576	реплики и	1	1
577	случае мы	1	1
578	нас к	1	1
579	система ценностей	1	1
580	из нас	2	1
581	но для	3	1
582	очевидная граница	1	1
583	не имеет	2	1
584	сознания однако	1	1
585	в эпизоде	4	1
586	текста но	1	1
587	облекается в	1	1
588	состав такого	1	1
589	полные розовые	1	1
590	это еще	1	1
591	характеристика душечки	1	1
592	и отсутствие	1	1
593	каждый из	2	1
594	казалось бы	2	1
595	парадоксальное сочетание	1	1
596	обратим внимание	1	1
597	романтического самоутверждения	1	1
598	розовые щеки	1	1
599	при соответствующей	1	1
600	область значений	1	1
601	от языковой	1	1
602	вводятся автором	1	1
603	в.ф асмус	1	1
604	не говорит	3	1
605	и является	2	1
606	с читателем	1	1
607	этих случаях	1	1
608	связи с	2	1
609	из того	1	1
610	внутренней жизни	1	1
611	не по	4	1
612	темной родинкой	1	1
613	как будто	3	1
614	и делает	1	1
615	однако это	1	1
616	ему не	1	1
617	к однозначности	1	1
618	в четвертом	1	1
619	тем это	1	1
620	и здесь	1	1
621	этих позиций	1	1
622	в момент	1	1
623	втором эпизоде	2	1
624	тургенева в	1	1
625	душечки постепенно	1	1
626	временем действия	1	1
627	ли не	2	1
628	присутствуют в	1	1
629	в своего	2	1
630	в поле	3	1
631	состоит во	1	1
632	что словно	1	1
633	последовательно вводятся	1	1
634	для героя	1	1
635	время они	1	1
636	самом общем	1	1
637	говорит о	1	1
638	должен быть	1	1
639	на мягкую	1	1
640	опираясь на	1	1
641	в ситуации	1	1
642	не ограничивается	1	1
643	и открывает	1	1
644	как мы	2	1
645	с темной	1	1
646	у себя	2	1
647	тексты способны	1	1
648	значения и	2	1
649	точно так	1	1
650	ю.м лотман	1	1
651	постепенно углубляемая	1	1
652	реальной действительности	1	1
653	в особенности	2	1
654	между сознаниями	1	1
655	речи такова	1	1
656	человеческого сознания	2	1
657	действия и	1	1
658	условии что	1	1
659	восприятие определений	1	1
660	значение в	1	1
661	как с	1	1
662	и совершенно	1	1
663	своему коммуникативному	1	1
664	может ощущаться	1	1
665	переход к	1	1
666	на нее	1	1
667	уклоняется от	1	1
668	живет в	1	1
669	эпизода как	1	1
670	в окружающей	1	1
671	с героем	1	1
672	для этого	1	1
673	остановимся на	1	1
674	различного рода	3	1
675	это существенно	1	1
676	о ней	3	1
677	в общеязыковом	1	1
678	жизни не	1	1
679	следует признать	1	1
680	ситуации и	2	1
681	что душевная	1	1
682	по замечанию	1	1
683	мира героев	1	1
684	некоторый смысл	1	1
685	первого эпизода	1	1
686	внимание на	4	1
687	достигается не	1	1
688	может обладать	1	1
689	ракурс видения	1	1
690	тихая добродушная	1	1
691	один голос	2	1
692	в смерти	1	1
693	роль принадлежит	1	1
694	вследствие того	1	1
695	это была	2	1
696	фразы устанавливает	1	1
697	под именем	1	1
698	строго отграниченная	1	1
699	и авторской	1	1
700	восприятия в	1	1
701	сознания к	1	1
702	весь текст	2	1
703	произведения по	1	1
704	нуждается в	1	1
705	пределах кадрового	1	1
706	отдельный кадр	1	1
707	утрачивает свою	1	1
708	крайней мере	1	1
709	была тихая	1	1
710	и составом	1	1
711	вслед за	1	1
712	насыщенный деталями	1	1
713	уже до	1	1
714	человека как	1	1
715	глядя на	2	1
716	в него	1	1
717	не несет	1	1
718	подробностями и	1	1
719	известном смысле	2	1
720	с той	1	1
721	в формах	1	1
722	очень здоровая	1	1
723	один из	6	1
724	поле зрения	1	1
725	с кротким	1	1
726	знаков в	1	1
727	тот же	1	1
728	дело с	2	1
729	на языке	1	1
730	актуализирует в	1	1
731	что даже	1	1
732	действующих лиц	5	1
733	например так	1	1
734	в перспективе	1	1
735	до нас	1	1
736	русского языка	1	1
737	простой и	1	1
738	впрочем и	1	1
739	бахтин может	2	1
740	всех его	2	1
741	кадры повествования	1	1
742	место лишь	1	1
743	они могут	2	1
744	организации текста	1	1
745	сложности и	1	1
746	между этими	1	1
747	бы ни	1	1
748	не происходит	1	1
749	на мир	1	1
750	от событийности	1	1
751	повествователя о	1	1
752	звучит один	1	1
753	со всеми	1	1
754	с которыми	1	1
755	по большей	3	1
756	входит лишь	1	1
757	для всех	1	1
758	времени когда	1	1
759	оно в	1	1
760	то и	1	1
761	эпизодов в	2	1
762	действующего лица	1	1
763	свидетельствует о	1	1
764	собственного текста	1	1
765	подхваченная и	1	1
766	из них	4	1
767	реальности рассказа	1	1
768	смерти чиновника	1	1
769	система смыслов	1	1
770	страны мертвых	1	1
771	представить себе	1	1
772	чиновника или	1	1
773	и слушающих	1	1
774	здоровая порядок	1	1
775	у нее	4	1
776	так как	1	1
777	и от	2	1
778	тому же	6	1
779	или движется	1	1
780	к ним	2	1
781	бытия и	1	1
782	человек как	1	1
783	по тем	1	1
784	не просто	1	1
785	писал в.ф	1	1
786	выступает одновременно	1	1
787	и строго	1	1
788	речевыми характеристиками	1	1
789	на статус	1	1
790	формах косвенной	2	1
791	представляют собой	3	1
792	не было	3	1
793	в последние	1	1
794	самоактуализации личности	1	1
795	и даже	2	1
796	на уровне	1	1
797	от позиции	1	1
798	точек зрения	2	1
799	как у	2	1
800	происходит вследствие	1	1
801	таков что	1	1
802	на ее	2	1
803	кругозора героя	1	1
804	не обязательно	1	1
805	по своим	2	1
806	на чем	1	1
807	еще и	1	1
808	наконец в	1	1
809	рассказа на	2	1
810	комплекса мотивов	1	1
811	общеязыковом отношении	1	1
812	нередко в	1	1
813	как духовного	1	1
814	что не	2	1
815	который от	1	1
816	каждый малый	1	1
817	что для	1	1
818	в хх	1	1
819	в соответствии	5	1
820	параллелизма если	1	1
821	абзаца в	1	1
822	автором в	1	1
823	стремится к	1	1
824	из наиболее	4	1
825	зависит от	2	1
826	однако и	4	1
827	в комнате	1	1
828	видения в	1	1
829	знака при	1	1
830	здесь выступает	1	1
831	души вдруг	1	1
832	могут служить	2	1
833	рамках одного	1	1
834	не всегда	3	1
835	добродушная жалостливая	1	1
836	время оно	1	1
837	и слово	1	1
838	его как	1	1
839	и любое	1	1
840	в связи	2	1
841	речи хотя	1	1
842	один отдельный	1	1
843	имея в	1	1
844	на фоне	1	1
845	свести к	1	1
846	присутствия во	1	1
847	поименованное в	1	1
848	в лесу	1	1
849	вместе с	2	1
850	до этого	1	1
851	модус существования	1	1
852	тривиальная в	1	1
853	в присутствии	2	1
854	одну из	1	1
855	ни от	2	1
856	после его	1	1
857	для обозначения	2	1
858	из уст	2	1
859	истории не	3	1
860	переносом в	1	1
861	тому как	3	1
862	конце предыдущего	1	1
863	мировой жизни	1	1
864	дифференцированном и	1	1
865	легкой руки	1	1
866	как феномена	1	1
867	глядела на	1	1
868	да и	2	1
869	к полноте	1	1
870	мыслится как	2	1
871	кадр внутреннего	1	1
872	быть не	3	1
873	главного героя	3	1
874	для обретения	1	1
875	несобственно-прямая речь	1	1
876	своей жизни	1	1
877	н.д тамарченко	1	1
878	этом и	4	1
879	все же	4	1
880	в некий	1	1
881	а читателем	1	1
882	конфигурация эпизодов	1	1
883	барышня с	1	1
884	он уже	2	1
885	в событии	2	1
886	кротким мягким	1	1
887	в более	1	1
888	в следующей	3	1
889	может служить	3	1
890	еще одна	1	1
891	говорящего и	1	1
892	действия или	1	1
893	такого высказывания	1	1
894	если не	2	1
895	каким бы	1	1
896	собственно и	1	1
897	местом временем	1	1
898	искусство слова	1	1
899	лишь поименованное	1	1
900	она может	2	1
901	определений таков	1	1
902	не подлежит	2	1
903	в пределе	1	1
904	в результате	2	1
905	о котором	1	1
906	ибо без	1	1
907	для нас	1	1
908	отграниченная система	1	1
909	к различным	1	1
910	мягким взглядом	1	1
911	в третьем	4	1
912	не более	1	1
913	особенности в	1	1
914	в динамике	1	1
915	семейных связей	1	1
916	ценностной позиции	1	1
917	в финальной	1	1
918	все они	1	1
919	предмета и	1	1
920	второй и	1	1
921	ни было	1	1
922	же в	2	1
923	можно признать	1	1
924	быть и	2	1
925	оказывается всего	1	1
926	щеки на	1	1
927	жизненный опыт	2	1
928	в готовом	1	1
929	порядок фокусирующих	1	1
930	нами не	2	1
931	слове писал	1	1
932	устанавливает задаваемый	1	1
933	предшествующих характеристик	1	1
934	перерывом во	1	1
935	впервые в	1	1
936	стабильно дифференцированном	1	1
937	это на	1	1
938	конструктивную основу	1	1
939	жизни а	3	1
940	не сами	1	1
941	начале этой	1	1
942	читаем это	1	1
943	поведения в	1	1
944	в свое	1	1
945	который в	2	1
946	одно слово	1	1
947	героя в	3	1
948	рассказе чехова	1	1
949	тексте а	1	1
950	частности в	1	1
951	жизни и	6	1
952	случае если	1	1
953	по поводу	1	1
954	зрению читателя	1	1
955	прямой речи	1	1
956	шею с	1	1
957	малый отрезок	1	1
958	все что	2	1
959	ведущая роль	1	1
960	они не	1	1
961	событий в	1	1
962	которая не	1	1
