N	2gram	Losev_Vlad_3	Problema
189	указывает на	1	3
190	нет никакой	1	3
191	то время	4	3
192	жизнь и	3	3
193	только и	5	3
194	внимание на	1	3
195	настоящее время	3	3
196	а также	8	3
197	все в	1	3
198	к нему	3	3
199	же в	3	3
200	того что	7	3
201	в человека	1	3
202	и тем	3	3
203	в начале	2	3
204	в одном	5	3
205	для них	1	3
206	для того	2	3
207	именно в	3	3
208	одной стороны	3	3
209	и никогда	1	3
210	первом плане	3	3
211	в настоящее	3	3
212	еще более	1	3
213	и другие	1	3
214	в сравнении	2	3
215	не что	1	3
216	точно так	4	3
217	таком случае	2	2
218	самом деле	1	2
219	от всяких	1	2
220	то же	4	2
221	и за	2	2
222	по его	2	2
223	те времена	5	2
224	из всех	1	2
225	мы имеем	3	2
226	мы не	2	2
227	и тут	3	2
228	но ясно	1	2
229	еще до	2	2
230	я не	3	2
231	и был	3	2
232	это время	2	2
233	в таком	3	2
234	все эти	5	2
235	в чем	3	2
236	что люди	1	2
237	мы будем	2	2
238	не то	1	2
239	не все	3	2
240	и никак	1	2
241	он пишет	1	2
242	и речи	2	2
243	на небе	1	2
244	на то	4	2
245	как в	1	2
246	и нет	1	2
247	кроме того	6	2
248	когда он	1	2
249	в нашей	2	2
250	бы с	1	2
251	другого как	1	2
252	тоже не	5	2
253	на стадии	1	2
254	а скорее	2	2
255	всем своем	1	2
256	не к	2	2
257	его на	1	2
258	то ни	3	2
259	что такой	1	2
260	его не	1	2
261	это не	3	2
262	не чем	1	2
263	но уже	2	2
264	в них	1	2
265	результате чего	1	2
266	с такой	2	2
267	не больше	3	2
268	со всей	1	2
269	раз и	8	2
270	бы на	2	2
271	и сейчас	2	2
272	которая объединяет	1	2
273	и без	1	2
274	в котором	4	2
275	представление о	1	2
276	себе а	1	2
277	было находить	1	2
278	и более	2	2
279	в атмосфере	1	2
280	как акт	1	2
281	дело в	5	2
282	в науке	1	2
283	на него	2	2
284	того чтобы	3	2
285	ничего не	5	2
286	больше чем	2	2
287	при всем	2	2
288	как весьма	1	2
289	по своей	2	2
290	и является	1	2
291	иной раз	6	2
292	тем что	5	2
293	человеком а	2	2
294	точке зрения	2	2
295	то более	1	2
296	не могут	2	2
297	его за	1	2
298	к тому	7	2
299	и свое	1	2
300	как мы	8	2
301	которого мы	1	2
302	без всякого	1	2
303	данном случае	2	2
304	не прямо	3	2
305	всей своей	2	2
306	говорится что	1	2
307	как с	2	2
308	можно было	5	2
309	не за	1	2
310	и которые	1	2
311	он был	2	2
312	по себе	6	2
313	и добра	1	2
314	для целей	1	2
315	в глаза	4	2
316	бы то	3	2
317	и просто	1	2
318	здесь мыслится	1	2
319	борьбе с	1	2
320	и только	3	2
321	вслед за	1	2
322	здесь в	4	2
323	что здесь	3	2
324	что только	1	2
325	в какой	2	2
326	по мнению	4	2
327	по этому	3	2
328	этому поводу	1	2
329	бог а	1	2
330	конечно не	1	2
331	уже в	3	2
332	об его	1	2
333	свидетельствует о	2	2
334	из них	2	2
335	разума и	2	2
336	земли и	1	2
337	всяком случае	3	2
338	доказать что	1	2
339	до сих	1	2
340	ее в	3	2
341	вообще и	1	2
342	представляет собою	1	2
343	то и	2	2
344	мы и	2	2
345	человеческой жизни	1	2
346	него не	1	2
347	в трех	1	2
348	не дается	2	2
349	однако для	1	2
350	в европе	2	2
351	он говорит	1	2
352	в данном	5	2
353	наряду с	2	2
354	да и	6	2
355	такого рода	4	2
356	в первой	1	2
357	по существу	4	2
358	бросается в	2	2
359	в это	2	2
360	с этой	2	2
361	сих пор	1	2
362	только для	1	2
363	но для	3	2
364	один из	1	2
365	ли в	1	2
366	мира и	1	2
367	в те	7	2
368	всякого рода	3	2
369	у которого	1	2
370	хотя бы	6	2
371	не будет	6	2
372	в свою	1	2
373	в заключение	1	2
374	жизни и	1	2
375	но еще	2	2
376	все того	1	2
377	по поводу	1	2
378	к этому	2	2
379	во всяком	3	2
380	все что	1	2
381	том числе	1	2
382	они не	1	2
383	я и	1	1
384	отношения к	5	1
385	не дошли	1	1
386	сам по	2	1
387	в христе	1	1
388	но тогда	2	1
389	на самом	3	1
390	в христианском	2	1
391	тех же	1	1
392	науки о	1	1
393	это и	1	1
394	так у	1	1
395	он хотел	1	1
396	и есть	1	1
397	этой теории	1	1
398	человеческой души	1	1
399	из его	1	1
400	не находит	1	1
401	но кажется	1	1
402	о творении	2	1
403	оценку этого	1	1
404	в их	2	1
405	мы уже	5	1
406	и была	1	1
407	он знает	1	1
408	чего другого	1	1
409	что если	4	1
410	которую мы	1	1
411	он навсегда	1	1
412	всего только	1	1
413	вопрос о	4	1
414	науки и	1	1
415	которые тоже	1	1
416	и стиль	1	1
417	не вполне	2	1
418	на себя	2	1
419	вместо этого	1	1
420	в составе	1	1
421	они были	1	1
422	и самой	1	1
423	разобраться в	1	1
424	жизни это	1	1
425	с большим	3	1
426	и понятия	1	1
427	весьма существенное	1	1
428	а еще	1	1
429	к году	1	1
430	не был	8	1
431	нам представляется	2	1
432	с его	2	1
433	сама собой	1	1
434	указание на	1	1
435	то мы	1	1
436	чем это	2	1
437	то он	4	1
438	бросаются в	1	1
439	а только	7	1
440	заметим что	3	1
441	только идея	1	1
442	бы в	2	1
443	силы и	1	1
444	свою жизнь	1	1
445	если в	1	1
446	писатели и	1	1
447	сведений о	1	1
448	него с	1	1
449	у них	1	1
450	ни стало	2	1
451	оно является	1	1
452	в свои	1	1
453	мифологии а	1	1
454	сама по	1	1
455	которые не	2	1
456	в поисках	1	1
457	во что	2	1
458	о необходимости	3	1
459	человеческой личности	1	1
460	если она	1	1
461	и специально	1	1
462	бытность свою	1	1
463	с этим	2	1
464	начала до	1	1
465	ко всякого	1	1
466	перед нами	3	1
467	этом же	2	1
468	что по	1	1
469	и наконец	2	1
470	это тоже	2	1
471	мы находили	1	1
472	это просто	1	1
473	духа и	1	1
474	появляется у	2	1
475	ясно и	1	1
476	навсегда остался	1	1
477	в этот	2	1
478	всегда имел	1	1
479	то в	6	1
480	оттого что	1	1
481	да будет	1	1
482	бы и	4	1
483	как то	1	1
484	что это	9	1
485	так или	2	1
486	духовное и	1	1
487	свое бытие	6	1
488	в нашем	2	1
489	очень важно	1	1
490	из этих	3	1
491	в тех	1	1
492	если мы	4	1
493	более подробно	1	1
494	вопроса о	1	1
495	может считаться	1	1
496	просто о	1	1
497	говорит не	1	1
498	но на	2	1
499	у а	1	1
500	и если	7	1
501	что она	2	1
502	больше всего	1	1
503	в ясной	1	1
504	он ни	2	1
505	она становится	1	1
506	после этого	1	1
507	поскольку он	4	1
508	нужно говорить	1	1
509	же это	2	1
510	что еще	1	1
511	на точке	1	1
512	и вот	1	1
513	в понятии	1	1
514	содержит в	5	1
515	мало того	1	1
516	что ни	1	1
517	пишет о	1	1
518	и по	2	1
519	находим у	1	1
520	мифологии и	1	1
521	себя и	1	1
522	на всю	1	1
523	не считать	1	1
524	об этой	2	1
525	говорить не	1	1
526	независимость от	1	1
527	те или	2	1
528	образом если	1	1
529	ума и	1	1
530	который так	1	1
531	этой силы	1	1
532	с начала	1	1
533	надо считать	1	1
534	должен был	2	1
535	мифа у	1	1
536	знаком с	1	1
537	же раз	1	1
538	были в	2	1
539	эту тему	1	1
540	трактует как	1	1
541	вытекает и	2	1
542	и такая	1	1
543	чем в	4	1
544	что такого	1	1
545	для тех	2	1
546	этот труд	3	1
547	такой же	4	1
548	он конечно	1	1
549	литература если	1	1
550	на любые	1	1
551	но я	1	1
552	на первый	2	1
553	и при	1	1
554	в такой	1	1
555	не столько	3	1
556	еще с	1	1
557	не как	2	1
558	необходимо будет	1	1
559	боге а	2	1
560	которая может	1	1
561	правда эта	1	1
562	дается в	2	1
563	только были	1	1
564	земле и	1	1
565	является уже	1	1
566	все это	1	1
567	видно что	1	1
568	надо сказать	1	1
569	без всяких	1	1
570	поводу необходимо	1	1
571	только те	1	1
572	их в	1	1
573	человеческое сознание	1	1
574	того кто	1	1
575	возвращается к	1	1
576	даже в	4	1
577	в древней	1	1
578	знание и	2	1
579	же мы	1	1
580	тому что	4	1
581	выступает здесь	1	1
582	и науки	1	1
583	можно ли	2	1
584	не раз	1	1
585	тем самым	2	1
586	же говорится	1	1
587	что эта	2	1
588	с которой	1	1
589	впадает в	1	1
590	с теми	1	1
591	самого начала	1	1
592	не имеет	4	1
593	о чем	1	1
594	что их	1	1
595	чтобы в	1	1
596	поскольку однако	1	1
597	ему это	1	1
598	уже содержит	1	1
599	и имеет	1	1
600	и слишком	3	1
601	можно судить	1	1
602	самом себе	1	1
603	он мог	3	1
604	для всего	1	1
605	это мы	1	1
606	самое большее	1	1
607	у этого	1	1
608	и весь	1	1
609	же время	2	1
610	нет совершенно	1	1
611	них мы	1	1
612	во всем	6	1
613	ему и	1	1
614	iii это	1	1
615	вот что	3	1
616	строгого и	1	1
617	то этот	1	1
618	достаточно указать	1	1
619	бога и	1	1
620	до того	1	1
621	возражать против	1	1
622	и оно	1	1
623	у философа	2	1
624	и должно	1	1
625	когда мы	1	1
626	в душе	1	1
627	он вечно	1	1
628	той или	2	1
629	силу которого	1	1
630	соловьева в	10	1
631	он никогда	2	1
632	о каком	1	1
633	она не	2	1
634	этот путь	1	1
635	в абсолютном	3	1
636	духовной свободы	1	1
637	и это	6	1
638	невозможности для	2	1
639	для всей	1	1
640	чего вся	1	1
641	интересами и	1	1
642	с ее	1	1
643	принадлежал к	1	1
644	говоря уже	1	1
645	тоже против	1	1
646	с самого	1	1
647	начало которое	1	1
648	свободу и	1	1
649	года к	1	1
650	богу а	1	1
651	стремиться к	1	1
652	здесь он	1	1
653	те же	1	1
654	в плоскости	1	1
655	здесь нет	2	1
656	мог бы	4	1
657	и каждый	1	1
658	глубоко и	1	1
659	когда в	1	1
660	дать только	1	1
661	том как	1	1
662	ко всеобщему	1	1
663	веры в	1	1
664	но у	2	1
665	он служит	1	1
666	философскую сущность	1	1
667	со стороны	2	1
668	трактуется как	1	1
669	смысле и	1	1
670	говорит здесь	3	1
671	только потому	1	1
672	сводится к	3	1
673	и здесь	6	1
674	мы могли	1	1
675	нашей работы	1	1
676	другими словами	1	1
677	неоплатонизм и	1	1
678	притом в	1	1
679	почему же	6	1
680	или на	1	1
681	означает не	1	1
682	утверждает что	4	1
683	свободного и	1	1
684	весь этот	3	1
685	чистого духа	1	1
686	второй половины	1	1
687	за свое	2	1
688	добра и	1	1
689	вся эта	1	1
690	человек был	1	1
691	и ф	1	1
692	творчества в	1	1
693	новое в	1	1
694	нуждается в	1	1
695	искусство не	1	1
696	хотел бы	1	1
697	и можно	4	1
698	о божестве	1	1
699	что бы	3	1
700	не стоило	1	1
701	которых он	2	1
702	и следовательно	1	1
703	и об	1	1
704	дать в	1	1
705	и учение	1	1
706	же можно	1	1
707	тех пор	1	1
708	смысле его	1	1
709	представители раннего	1	1
710	но с	2	1
711	что очень	1	1
712	в новой	1	1
713	а если	2	1
714	философии и	9	1
715	одной из	2	1
716	себя весьма	1	1
717	в согласии	2	1
718	говорил об	1	1
719	и так	2	1
720	простой и	1	1
721	самые разнообразные	1	1
722	в обществе	2	1
723	этот факт	1	1
724	как божественный	1	1
725	же и	2	1
726	все люди	1	1
727	сам собою	2	1
728	и платон	1	1
729	да еще	1	1
730	только на	5	1
731	стоит на	2	1
732	свои высшие	1	1
733	статью под	1	1
734	в последний	1	1
735	него и	1	1
736	ii но	1	1
737	на этих	1	1
738	здесь же	2	1
739	у греков	1	1
740	то только	1	1
741	и других	1	1
742	у того	1	1
743	на эту	1	1
744	за ним	1	1
745	что для	1	1
746	в я	3	1
747	и называет	3	1
748	него нет	1	1
749	был бы	3	1
750	себе в	2	1
751	в новом	1	1
752	и последняя	1	1
753	к более	1	1
754	говорить об	1	1
755	содержания и	2	1
756	здесь перед	1	1
757	внутреннюю форму	1	1
758	не для	1	1
759	от тех	1	1
760	надежду на	1	1
761	тому же	5	1
762	не о	2	1
763	бытия и	2	1
764	которое является	1	1
765	очень странно	1	1
766	трактуется у	2	1
767	ввиду своего	1	1
768	должны сказать	2	1
769	заметить что	2	1
770	такой точки	1	1
771	трактуется здесь	1	1
772	этом отношении	2	1
773	от того	4	1
774	характерны для	1	1
775	виде все	1	1
776	и вместе	2	1
777	идеи то	1	1
778	истории вообще	1	1
779	имеет значение	1	1
780	нет и	1	1
781	доходит до	1	1
782	нужно было	1	1
783	никогда и	2	1
784	без всякой	2	1
785	в истинном	1	1
786	или иной	1	1
787	даже не	3	1
788	что пишет	1	1
789	не единственное	1	1
790	о своей	1	1
791	и из	1	1
792	которая по	1	1
793	или иначе	2	1
794	что человек	1	1
795	и нельзя	3	1
796	защитником христианства	1	1
797	в предисловии	2	1
798	в бытность	1	1
799	в природе	1	1
800	всякого человека	1	1
801	души и	1	1
802	и др	1	1
803	но о	3	1
804	его борьбе	1	1
805	ясно однако	1	1
806	больше и	2	1
807	ничего общего	5	1
808	смысла и	1	1
809	не было	5	1
810	поскольку она	1	1
811	до конца	4	1
812	не на	2	1
813	однако и	4	1
814	ниже в	1	1
815	в третьей	1	1
816	звучат слова	1	1
817	его по	1	1
818	в космосе	1	1
819	что несмотря	2	1
820	в христианской	1	1
821	а так	1	1
822	все такого	1	1
823	это у	2	1
824	в одно	2	1
825	с абсолютным	1	1
826	и вовсе	3	1
827	на этой	1	1
828	него даже	1	1
829	входить в	1	1
830	но оно	2	1
831	и она	1	1
832	и красоты	1	1
833	а есть	2	1
834	и творческий	2	1
835	бог есть	2	1
836	и потому	10	1
837	как это	4	1
838	выразил в	1	1
839	вернее сказать	1	1
840	то можно	2	1
841	не сразу	1	1
842	из которых	1	1
843	в человеке	1	1
844	к своему	2	1
845	xix века	6	1
846	он призывает	1	1
847	и глубоко	1	1
848	что человечество	1	1
849	есть на	1	1
850	в литературе	1	1
851	с тех	1	1
852	но согласно	1	1
853	думается что	1	1
854	даже с	1	1
855	для человека	1	1
856	том смысле	1	1
857	и всех	1	1
858	которое также	1	1
859	что из	1	1
860	является для	2	1
861	только ради	1	1
862	своей жизни	1	1
863	но это	6	1
864	в языческой	1	1
865	и таким	1	1
866	между прочим	5	1
867	что выше	1	1
868	ум и	1	1
869	ничего кроме	1	1
870	которые были	2	1
871	в более	1	1
872	но такой	2	1
873	ясной форме	1	1
874	и от	6	1
875	представляется что	1	1
876	относится с	1	1
877	котором он	1	1
878	бы даже	1	1
879	об этих	2	1
880	речи с	1	1
881	который является	1	1
882	собственно говоря	3	1
883	отношении не	1	1
884	мы должны	4	1
885	но зато	1	1
886	зрения в	1	1
887	только что	2	1
888	ни было	1	1
889	есть уже	1	1
890	то необходимо	2	1
891	но вот	3	1
892	стоять на	1	1
893	от всякого	1	1
894	не обладает	1	1
895	а о	2	1
896	это все	1	1
897	всего мира	1	1
898	с ней	1	1
899	не говоря	1	1
900	от своего	1	1
901	только как	1	1
902	состоит из	1	1
903	то здесь	1	1
904	мифологии но	1	1
905	природе и	1	1
906	к его	2	1
907	сказали бы	1	1
908	но когда	2	1
909	раннего периода	3	1
910	которая тоже	1	1
911	только о	3	1
912	что об	1	1
913	огромное значение	1	1
914	указать хотя	1	1
915	в своих	7	1
916	по причине	1	1
917	собою то	1	1
918	при изучении	1	1
919	этой точки	1	1
