N	2gram	Propp_Isto_5	Narrotol
172	сих пор	2	2
173	говорит с	1	2
174	она не	2	2
175	по полю	1	2
176	не имеет	1	2
177	дело не	1	2
178	не могло	1	2
179	ничего не	2	2
180	этих двух	1	2
181	связи с	8	2
182	они и	1	2
183	оно не	1	2
184	как мы	5	2
185	свою очередь	1	2
186	здесь не	1	2
187	другой стороны	8	2
188	в пределах	4	2
189	что может	1	2
190	особенно в	2	2
191	по мере	2	2
192	с ним	4	2
193	за пределами	1	2
194	никак не	1	2
195	до сих	2	2
196	с другой	9	2
197	в форме	3	2
198	и только	1	2
199	же в	2	2
200	идет по	1	2
201	с появлением	5	2
202	он уже	1	2
203	всяком случае	1	2
204	они могут	1	2
205	себя в	6	2
206	только на	1	2
207	его и	2	2
208	в конце	1	2
209	друг друга	3	2
210	мы можем	2	2
211	в особенности	3	2
212	и даже	1	2
213	она в	1	2
214	как у	2	2
215	или просто	1	2
216	после смерти	3	2
217	что не	1	2
218	героя и	3	2
219	и стал	2	2
220	а на	2	2
221	что мы	2	2
222	если не	4	2
223	вместе с	22	2
224	к его	2	2
225	ни от	1	2
226	по своему	1	2
227	в связи	4	2
228	и от	1	2
229	тот кто	7	2
230	хотя бы	1	2
231	только что	1	2
232	центре внимания	1	2
233	к ее	1	2
234	сказать что	2	2
235	в свою	3	2
236	все что	1	2
237	новое лицо	1	2
238	в таком	1	2
239	во всяком	1	2
240	в роли	3	2
241	и т	20	1
242	одним из	2	1
243	же как	4	1
244	не знаем	3	1
245	сам по	1	1
246	на самом	1	1
247	так у	1	1
248	говорилось выше	1	1
249	и есть	1	1
250	но после	1	1
251	мы уже	4	1
252	например в	5	1
253	их ставят	1	1
254	еще можно	1	1
255	пока только	1	1
256	то и	1	1
257	и другая	1	1
258	из того	1	1
259	но даже	1	1
260	в некотором	2	1
261	мы и	2	1
262	не совсем	6	1
263	из которых	2	1
264	свете нет	1	1
265	на втором	1	1
266	быть в	1	1
267	в различных	2	1
268	делает вид	3	1
269	на своих	2	1
270	сад и	1	1
271	своей работе	1	1
272	человек при	1	1
273	этого героя	1	1
274	и три	2	1
275	не то	1	1
276	тех же	2	1
277	ответ на	1	1
278	отношение к	1	1
279	и я	1	1
280	его на	4	1
281	с этим	5	1
282	вспомним что	1	1
283	еще и	1	1
284	не два	1	1
285	не улавливает	1	1
286	когда он	2	1
287	целый ряд	1	1
288	и наконец	1	1
289	и к	1	1
290	следующим образом	1	1
291	он на	2	1
292	в противоположность	1	1
293	говорит а	1	1
294	второго лица	1	1
295	за собой	1	1
296	впечатление что	1	1
297	в которой	4	1
298	что это	5	1
299	за это	1	1
300	во многих	1	1
301	он думает	1	1
302	приводит к	1	1
303	и тот	1	1
304	чем его	1	1
305	но на	1	1
306	как принцип	1	1
307	что она	1	1
308	задний план	1	1
309	главным образом	1	1
310	т д	18	1
311	чтобы они	1	1
312	не как	4	1
313	в силу	1	1
314	уже говорилось	1	1
315	друг с	2	1
316	и трех	1	1
317	в комнату	1	1
318	и по	2	1
319	так например	2	1
320	в нее	6	1
321	таким образом	9	1
322	но все	5	1
323	уже знаем	1	1
324	чего он	1	1
325	этих деталей	1	1
326	той же	1	1
327	особенности в	2	1
328	чего в	1	1
329	его в	9	1
330	с другими	4	1
331	это одна	2	1
332	выходя из	1	1
333	из истории	1	1
334	животных в	2	1
335	но уже	3	1
336	он является	1	1
337	на основании	1	1
338	в ее	4	1
339	с тем	8	1
340	одна и	1	1
341	мы видели	7	1
342	зато в	1	1
343	во время	7	1
344	от боли	1	1
345	нами а	1	1
346	в котором	1	1
347	с точки	1	1
348	в их	1	1
349	оказывается что	2	1
350	в которых	3	1
351	от его	1	1
352	должны были	1	1
353	и они	2	1
354	его мы	1	1
355	на небо	6	1
356	только этого	1	1
357	которая представляет	1	1
358	что этот	2	1
359	в предыдущем	1	1
360	даже в	2	1
361	что эта	1	1
362	случае мы	1	1
363	на три	1	1
364	так как	11	1
365	как можно	2	1
366	того как	4	1
367	а тот	2	1
368	и уже	1	1
369	здесь может	1	1
370	судя по	1	1
371	сам герой	1	1
372	обратим внимание	2	1
373	детей и	1	1
374	во всем	2	1
375	однако это	1	1
376	с другом	2	1
377	тем это	2	1
378	в момент	1	1
379	встречается в	3	1
380	мы узнаем	2	1
381	могут быть	6	1
382	далеко за	1	1
383	мере того	1	1
384	бы составить	1	1
385	указывает на	1	1
386	должен быть	2	1
387	за сутки	1	1
388	в виду	1	1
389	развитие сюжета	1	1
390	здесь также	1	1
391	солнечные лучи	1	1
392	а когда	1	1
393	смысл но	1	1
394	в более	3	1
395	и сам	2	1
396	в образе	5	1
397	переход к	1	1
398	из двух	2	1
399	на нее	2	1
400	не за	1	1
401	ясно что	5	1
402	живет в	5	1
403	каждого из	1	1
404	мог бы	1	1
405	с собой	1	1
406	вошел в	2	1
407	том как	2	1
408	с этого	2	1
409	и вообще	3	1
410	один человек	1	1
411	приближается к	2	1
412	и здесь	7	1
413	это происходит	2	1
414	разнообразных формах	1	1
415	утверждает что	1	1
416	ее и	3	1
417	для нас	5	1
418	солнца и	1	1
419	героя до	1	1
420	во всех	2	1
421	же несомненна	1	1
422	такая частность	1	1
423	на одном	2	1
424	что и	6	1
425	уже только	2	1
426	вслед за	1	1
427	и поехал	1	1
428	также в	1	1
429	не тот	1	1
430	к ней	1	1
431	в него	5	1
432	и мы	2	1
433	и борьбы	1	1
434	же можно	4	1
435	в формах	2	1
436	рассказчик не	1	1
437	тот же	1	1
438	одной из	1	1
439	что один	1	1
440	и этих	1	1
441	самый общий	1	1
442	мы увидим	5	1
443	ли он	2	1
444	не само	1	1
445	и иными	1	1
446	даже если	1	1
447	смерти как	1	1
448	по мнению	1	1
449	это означает	1	1
450	их не	1	1
451	нового рождения	1	1
452	с одной	7	1
453	прямо не	1	1
454	того же	2	1
455	и у	1	1
456	уже в	2	1
457	вопроса о	1	1
458	героя с	1	1
459	там он	2	1
460	свидетельствует о	1	1
461	у них	1	1
462	времени когда	1	1
463	предположение что	3	1
464	а то	1	1
465	или даже	1	1
466	мир так	1	1
467	интересны не	1	1
468	это верно	1	1
469	само по	1	1
470	небе и	1	1
471	связи в	1	1
472	тем что	10	1
473	ставят на	1	1
474	на том	3	1
475	и всякий	1	1
476	смерти и	1	1
477	народов и	1	1
478	даже не	1	1
479	он живет	3	1
480	не обязательно	1	1
481	до этого	2	1
482	а именно	4	1
483	для этого	1	1
484	случаев в	1	1
485	наконец в	1	1
486	а с	1	1
487	мы еще	1	1
488	что для	1	1
489	говорит о	2	1
490	связано с	5	1
491	одной стороны	7	1
492	которое по	1	1
493	сдвиг в	1	1
494	одну из	1	1
495	там где	6	1
496	к большой	1	1
497	со своими	2	1
498	которой он	2	1
499	немного погодя	1	1
500	связь с	8	1
501	в лесу	2	1
502	так же	5	1
503	и потому	2	1
504	отразилось в	1	1
505	не удается	1	1
506	над ним	3	1
507	себя за	1	1
508	этих случаях	8	1
509	что за	2	1
510	всем свете	1	1
511	наряду с	4	1
512	несколько иначе	1	1
513	и мировой	1	1
514	есть на	2	1
515	в тех	1	1
516	почувствовал что	1	1
517	согласно которому	1	1
518	ней не	1	1
519	матери а	1	1
520	и солнце	1	1
521	бросается в	2	1
522	под собой	1	1
523	но это	7	1
524	все это	4	1
525	числе и	1	1
526	пока еще	1	1
527	это явление	1	1
528	в книге	3	1
529	которых он	1	1
530	это он	1	1
531	как для	1	1
532	или другой	1	1
533	все они	1	1
534	всего мира	1	1
535	не знает	1	1
536	совершенно не	2	1
537	него нет	1	1
538	остается на	1	1
539	как за	1	1
540	а герой	2	1
541	только о	1	1
542	в свое	2	1
543	на свет	1	1
544	себе но	1	1
545	садятся на	1	1
546	не говорится	1	1
547	к этой	1	1
548	в искусстве	1	1
549	к этому	2	1
550	точно так	1	1
551	это время	2	1
552	том числе	1	1
553	они не	3	1
