N	2gram	Bakhtin_Fr_6	Vladivir
106	отношение к	1	4
107	в которой	1	4
108	что это	5	4
109	в целом	1	4
110	в этой	8	4
111	и если	1	4
112	на его	2	4
113	в нем	16	4
114	он не	2	4
115	его в	1	4
116	это было	2	4
117	эти годы	1	4
118	несмотря на	1	4
119	в этих	2	4
120	можно судить	1	4
121	же года	1	4
122	и о	1	4
123	здесь не	1	4
124	эти последние	1	4
125	можно сказать	1	4
126	о том	9	4
127	конечно не	3	4
128	вовсе не	7	4
129	именно в	4	4
130	так же	5	4
131	с этой	3	4
132	но это	3	4
133	в начале	3	4
134	и наконец	4	4
135	на этот	1	4
136	него в	1	4
137	по поводу	1	4
138	и больше	1	3
139	был и	1	3
140	и вот	1	3
141	во всех	17	3
142	но не	2	3
143	как в	4	3
144	что касается	1	3
145	и как	4	3
146	более или	1	3
147	из этих	2	3
148	им в	1	3
149	всех этих	2	3
150	таким образом	17	3
151	те же	3	3
152	должен был	1	3
153	в них	7	3
154	или менее	1	3
155	в отношении	1	3
156	в следующем	1	3
157	с точки	2	3
158	не столько	1	3
159	но он	5	3
160	не могли	1	3
161	же время	5	3
162	в области	2	3
163	он и	1	3
164	и вполне	1	3
165	где он	1	3
166	и это	1	3
167	в весьма	1	3
168	никак не	3	3
169	что и	1	3
170	мы будем	3	3
171	уже не	1	3
172	уже в	4	3
173	дело в	1	3
174	конце концов	1	3
175	под влиянием	1	3
176	в данном	3	3
177	да и	1	3
178	по существу	1	3
179	под названием	1	3
180	и для	3	3
181	еще более	2	3
182	тем более	2	3
183	в таком	1	3
184	это в	1	3
185	и особенно	3	3
186	также что	3	2
187	всем и	2	2
188	сам по	1	2
189	и до	7	2
190	из его	1	2
191	приходит к	1	2
192	мы уже	18	2
193	его не	1	2
194	на первом	1	2
195	что если	2	2
196	есть нечто	2	2
197	не вполне	1	2
198	ему в	1	2
199	а другие	1	2
200	не был	2	2
201	себе и	1	2
202	первых двух	1	2
203	и хотя	1	2
204	в самом	10	2
205	еще один	1	2
206	во многих	1	2
207	как он	2	2
208	не могла	1	2
209	а к	1	2
210	мысли и	1	2
211	и сам	3	2
212	на земле	1	2
213	и по	1	2
214	на этом	2	2
215	будем говорить	2	2
216	но все	1	2
217	в работе	1	2
218	на все	3	2
219	заключается в	2	2
220	это не	1	2
221	с начала	1	2
222	начала и	1	2
223	он все	1	2
224	кажется что	2	2
225	с тем	1	2
226	а за	2	2
227	эту тему	1	2
228	которой он	1	2
229	мы видели	2	2
230	мы не	2	2
231	еще в	5	2
232	нисколько не	1	2
233	народа и	3	2
234	на первый	3	2
235	в их	1	2
236	он дает	1	2
237	их в	2	2
238	ним в	1	2
239	даже в	4	2
240	и очень	2	2
241	и хуже	1	2
242	не имеет	1	2
243	тогда когда	2	2
244	правда в	1	2
245	того как	1	2
246	к этим	3	2
247	того чтобы	4	2
248	казалось бы	1	2
249	ровно ничего	1	2
250	и нужно	1	2
251	как будто	1	2
252	больше того	1	2
253	исходить из	1	2
254	начиная с	2	2
255	и часто	2	2
256	этой книги	2	2
257	в настоящее	1	2
258	людей в	3	2
259	данном случае	2	2
260	в последние	1	2
261	при большой	1	2
262	возможно что	2	2
263	ничего не	1	2
264	первый план	3	2
265	он жил	1	2
266	со своей	1	2
267	о нем	1	2
268	настоящее время	1	2
269	после того	1	2
270	в чем	3	2
271	в сущности	8	2
272	и во	2	2
273	борьба с	4	2
274	нас в	1	2
275	к нему	3	2
276	себя в	2	2
277	он сам	3	2
278	него и	1	2
279	а то	1	2
280	же они	1	2
281	себе в	2	2
282	в новом	2	2
283	котором все	1	2
284	мы находим	2	2
285	но уже	2	2
286	ее на	1	2
287	для того	1	2
288	любил и	1	2
289	себе представить	1	2
290	и из	1	2
291	как у	3	2
292	здесь в	9	2
293	и прежде	2	2
294	во второй	1	2
295	что не	3	2
296	что для	1	2
297	был в	2	2
298	не на	2	2
299	было для	1	2
300	на эту	1	2
301	в частности	2	2
302	к его	1	2
303	и потому	2	2
304	отрывок из	2	2
305	только его	2	2
306	наряду с	1	2
307	в той	5	2
308	бы его	1	2
309	мы сказали	1	2
310	в трех	1	2
311	можно было	1	2
312	даже больше	1	2
313	есть просто	1	2
314	и от	4	2
315	к этой	1	2
316	есть и	2	2
317	как известно	2	1
318	от этой	1	1
319	если б	2	1
320	одним из	4	1
321	например в	6	1
322	в этот	1	1
323	и др	10	1
324	тех же	2	1
325	он хотел	1	1
326	эти мотивы	1	1
327	я получил	1	1
328	между двумя	1	1
329	с таким	1	1
330	в несколько	1	1
331	именно здесь	1	1
332	то совершенно	1	1
333	характер его	1	1
334	до него	1	1
335	город не	1	1
336	для выяснения	1	1
337	из своих	1	1
338	не слишком	1	1
339	он как	1	1
340	подобного не	1	1
341	говорить о	2	1
342	а для	2	1
343	на тему	1	1
344	жизни как	1	1
345	представление о	2	1
346	всю ночь	2	1
347	имеет дело	1	1
348	совершенно чужда	1	1
349	мы здесь	1	1
350	литературы и	2	1
351	в которых	1	1
352	и тонкий	2	1
353	самом деле	4	1
354	вскоре после	1	1
355	то он	2	1
356	менее всего	1	1
357	и никак	1	1
358	этого с	1	1
359	не просто	1	1
360	нет и	1	1
361	до наших	1	1
362	что они	2	1
363	чем же	1	1
364	как говорит	1	1
365	что именно	2	1
366	чем мы	1	1
367	природы и	2	1
368	туда и	1	1
369	что нет	1	1
370	этом же	1	1
371	что по	1	1
372	это вообще	1	1
373	к обязательному	1	1
374	удовольствия и	2	1
375	было также	2	1
376	в противоположность	1	1
377	и отчасти	2	1
378	о самом	1	1
379	та же	4	1
380	чувств в	1	1
381	он в	2	1
382	в нашем	1	1
383	думать что	1	1
384	времени не	1	1
385	непосредственно перед	1	1
386	если он	1	1
387	и настроения	1	1
388	так сказать	2	1
389	есть но	1	1
390	теми же	1	1
391	в первых	1	1
392	они в	1	1
393	xix века	1	1
394	ими в	1	1
395	это создавало	1	1
396	сердце и	1	1
397	жизнью и	1	1
398	борьбу с	2	1
399	это конечно	1	1
400	от телесного	1	1
401	на полном	1	1
402	что все	2	1
403	связанных с	3	1
404	или два	1	1
405	является конечно	1	1
406	то после	1	1
407	глубокий и	1	1
408	с болезнью	1	1
409	лишь в	2	1
410	мог он	1	1
411	он есть	1	1
412	отца и	1	1
413	прямо высказывает	1	1
414	ведь в	1	1
415	которая была	2	1
416	в жизни	1	1
417	основания для	1	1
418	могилу и	1	1
419	что природа	1	1
420	далеко не	1	1
421	для своего	1	1
422	на основании	1	1
423	но лишь	1	1
424	характера то	1	1
425	еще можно	1	1
426	со своими	1	1
427	между собою	5	1
428	уже у	1	1
429	чем в	1	1
430	очень важный	1	1
431	зато в	1	1
432	и того	1	1
433	не понимает	1	1
434	во время	9	1
435	но если	2	1
436	а главное	1	1
437	есть те	1	1
438	просто в	1	1
439	место в	1	1
440	степени не	1	1
441	далее в	1	1
442	своего рода	1	1
443	не раз	1	1
444	мир и	1	1
445	историки и	1	1
446	но эта	2	1
447	не будем	2	1
448	нам в	1	1
449	по всем	1	1
450	и относительно	1	1
451	уже сказали	3	1
452	вещей и	1	1
453	для нее	1	1
454	никакого ответа	1	1
455	при всех	1	1
456	но они	4	1
457	или что	1	1
458	всего его	1	1
459	что с	1	1
460	что их	2	1
461	на него	1	1
462	как о	2	1
463	путь и	1	1
464	мы все	1	1
465	но только	1	1
466	каждый из	2	1
467	так далеко	1	1
468	нам известно	1	1
469	связанное с	1	1
470	и весь	1	1
471	всего и	1	1
472	время к	1	1
473	того в	1	1
474	во всем	5	1
475	свидетельствуют о	1	1
476	был так	1	1
477	здесь же	2	1
478	только с	3	1
479	если только	1	1
480	ему не	1	1
481	ведь все	1	1
482	только наиболее	1	1
483	у меня	1	1
484	и здесь	1	1
485	очень часто	1	1
486	во все	1	1
487	что самая	2	1
488	приведем еще	1	1
489	оно может	1	1
490	не забудем	1	1
491	которого мы	1	1
492	но вообще	1	1
493	о необычайном	1	1
494	совершенно ясно	1	1
495	характер и	2	1
496	нет никакой	1	1
497	смерти в	1	1
498	только то	1	1
499	в себя	1	1
500	есть все	1	1
501	и перед	1	1
502	его самого	1	1
503	с собой	1	1
504	на нее	1	1
505	своего брата	1	1
506	за то	1	1
507	времени и	2	1
508	ясно что	1	1
509	особенно в	1	1
510	с самим	1	1
511	мы приведем	1	1
512	столько же	1	1
513	здесь нет	1	1
514	еще не	1	1
515	руках и	1	1
516	отчасти в	1	1
517	том как	1	1
518	ничего подобного	1	1
519	самостоятельную жизнь	1	1
520	поэтому в	1	1
521	был не	1	1
522	собой и	1	1
523	для этого	2	1
524	явлений а	1	1
525	следующем году	1	1
526	он здесь	1	1
527	здесь та	1	1
528	на их	1	1
529	тех кто	1	1
530	где оно	1	1
531	в память	1	1
532	язык и	1	1
533	тогда действительно	1	1
534	сам а	1	1
535	влияние на	1	1
536	его пришлось	1	1
537	до известной	1	1
538	во втором	3	1
539	в глазах	1	1
540	этот последний	1	1
541	здесь слишком	1	1
542	и об	1	1
543	в него	3	1
544	в лице	1	1
545	говорит в	1	1
546	в литературе	5	1
547	нашел в	1	1
548	что здесь	1	1
549	нас интересует	1	1
550	но с	2	1
551	части его	1	1
552	конечно еще	1	1
553	этот вопрос	1	1
554	что даже	2	1
555	с каждым	1	1
556	его труда	1	1
557	как нечто	1	1
558	это очень	1	1
559	до нас	5	1
560	поэтому и	3	1
561	всех его	4	1
562	здесь с	1	1
563	и тем	1	1
564	камень в	1	1
565	по этому	1	1
566	отнять у	1	1
567	со всеми	2	1
568	человека с	2	1
569	для всех	1	1
570	с двумя	1	1
571	тем временем	1	1
572	если мы	2	1
573	это либо	1	1
574	или даже	1	1
575	и других	1	1
576	из них	5	1
577	характерно что	2	1
578	и их	3	1
579	никто не	2	1
580	весны и	1	1
581	представлений о	1	1
582	в одном	5	1
583	содержания а	1	1
584	к ним	1	1
585	как раз	2	1
586	видения и	1	1
587	тем что	5	1
588	этом отношении	3	1
589	что сказать	1	1
590	его целиком	1	1
591	рядом с	5	1
592	не были	3	1
593	и едва	2	1
594	перешли в	1	1
595	этот пафос	1	1
596	до сих	3	1
597	что человек	2	1
598	тот кто	1	1
599	значит по	1	1
600	было и	2	1
601	в природе	1	1
602	на людей	1	1
603	определенная и	1	1
604	нужно сказать	2	1
605	и стал	1	1
606	а на	2	1
607	мир а	2	1
608	которых мы	2	1
609	в поисках	1	1
610	ничем не	1	1
611	было сказано	1	1
612	забудем что	1	1
613	ни о	1	1
614	была земля	1	1
615	что из	1	1
616	что мы	2	1
617	во франции	5	1
618	самым лучшим	1	1
619	все то	5	1
620	своей книги	1	1
621	его как	1	1
622	в разной	1	1
623	он ссылается	1	1
624	раз он	1	1
625	над ним	1	1
626	к своему	1	1
627	не могут	2	1
628	он говорит	1	1
629	ли ты	1	1
630	несколько раз	1	1
631	есть только	3	1
632	перед нами	3	1
633	не удалось	1	1
634	это есть	1	1
635	в первой	3	1
636	для понимания	1	1
637	действительно ли	1	1
638	первом плане	1	1
639	была очень	1	1
640	казалось что	1	1
641	сих пор	3	1
642	нужно отметить	1	1
643	в смысле	1	1
644	в письмах	1	1
645	в книге	3	1
646	вопрос в	1	1
647	известной степени	1	1
648	которых он	1	1
649	тем и	1	1
650	и другим	1	1
651	потому не	1	1
652	и мог	1	1
653	как семя	1	1
654	мира и	2	1
655	сливаться с	1	1
656	работ о	1	1
657	от него	2	1
658	из себя	1	1
659	у них	1	1
660	что значит	1	1
661	франции и	2	1
662	разной степени	1	1
663	он стал	2	1
664	по самой	1	1
665	узкое в	1	1
666	объективном содержании	1	1
667	в целях	3	1
668	вина и	1	1
669	между ними	3	1
670	от всех	2	1
671	по одному	1	1
672	мы увидим	3	1
673	будучи в	1	1
674	в действительности	1	1
675	как воплощение	1	1
676	но эти	1	1
677	и другие	2	1
678	жизнь человека	1	1
679	они не	3	1
