N	2gram	Potebnia_M_4	Myshleni
143	с этим	7	4
144	в мысли	3	4
145	в себе	14	4
146	в нашем	2	4
147	на то	7	4
148	в наших	2	4
149	своем развитии	2	4
150	на этом	1	4
151	к другу	1	4
152	не умеет	1	4
153	и того	1	4
154	одного и	1	4
155	но если	1	4
156	возможны только	1	4
157	не в	11	4
158	понятие есть	1	4
159	мысли в	2	4
160	в сознании	4	4
161	что на	2	4
162	оно не	2	4
163	что при	1	4
164	на основе	1	4
165	ясно что	1	4
166	связь между	3	4
167	что и	7	4
168	именно в	3	4
169	между этими	1	4
170	в качестве	1	4
171	и обратно	1	4
172	которые в	1	4
173	в состоянии	2	4
174	друг друга	2	4
175	но что	2	4
176	понятия не	1	4
177	на этот	2	4
178	и следовательно	3	4
179	в частности	1	4
180	ко всем	3	4
181	что отношение	1	3
182	ту же	3	3
183	начинается с	1	3
184	оба эти	1	3
185	может сделать	1	3
186	друг к	1	3
187	из этих	2	3
188	видели что	1	3
189	очевидно что	7	3
190	значение для	1	3
191	независимо от	6	3
192	как в	7	3
193	хотя и	5	3
194	и отношения	1	3
195	на его	3	3
196	как оно	2	3
197	при этом	15	3
198	одной и	1	3
199	возможно только	3	3
200	и по	3	3
201	в каждом	3	3
202	а по	1	3
203	развития на	1	3
204	должен был	1	3
205	в них	3	3
206	восприятия и	1	3
207	что такое	7	3
208	в их	1	3
209	когда ребенок	1	3
210	мысли от	2	3
211	и той	1	3
212	по себе	11	3
213	значение слова	5	3
214	до известной	2	3
215	что с	1	3
216	что их	1	3
217	акта мысли	1	3
218	только не	3	3
219	связи с	3	3
220	не по	1	3
221	до того	3	3
222	этом отношении	1	3
223	лежит в	1	3
224	совершается в	1	3
225	в себя	1	3
226	но мы	2	3
227	переход к	1	3
228	те же	3	3
229	по мере	7	3
230	образом в	5	3
231	и здесь	2	3
232	до сих	4	3
233	во втором	1	3
234	в его	5	3
235	и только	3	3
236	развития но	1	3
237	один из	2	3
238	этот вопрос	3	3
239	и его	2	3
240	есть в	5	3
241	в нашей	1	3
242	а это	1	3
243	представить себе	2	3
244	относящихся к	2	3
245	только к	1	3
246	а не	12	3
247	сослаться на	1	3
248	но как	1	3
249	как это	1	3
250	это есть	3	3
251	сих пор	4	3
252	тем и	6	3
253	в другой	2	3
254	бы в	2	3
255	мы должны	2	3
256	отношении к	1	3
257	не знает	1	3
258	нашей мысли	3	3
259	что то	3	3
260	в своих	2	3
261	как на	1	3
262	не прямо	1	2
263	одним из	1	2
264	а из	1	2
265	самом деле	3	2
266	он может	1	2
267	мы уже	3	2
268	это объяснение	2	2
269	чем более	3	2
270	к новой	1	2
271	что нам	1	2
272	себе что	1	2
273	что понятия	1	2
274	слово не	1	2
275	он сам	1	2
276	мысль что	3	2
277	понятий но	1	2
278	прежде всего	1	2
279	все же	1	2
280	с понятием	1	2
281	понятия о	7	2
282	меньшей мере	1	2
283	все эти	3	2
284	если он	1	2
285	но на	1	2
286	мысли и	7	2
287	идет от	2	2
288	состоит в	2	2
289	к одному	3	2
290	различия в	1	2
291	этим самым	1	2
292	в другом	1	2
293	с другими	4	2
294	известно что	6	2
295	чем в	2	2
296	во внимание	1	2
297	смысле что	1	2
298	в этих	3	2
299	что если	6	2
300	в своей	1	2
301	в такой	1	2
302	в котором	4	2
303	мы называем	1	2
304	том смысле	2	2
305	понятием и	1	2
306	в которых	3	2
307	что я	11	2
308	мысли есть	4	2
309	но это	3	2
310	но он	1	2
311	друг другу	1	2
312	и более	4	2
313	и вообще	2	2
314	говорим что	3	2
315	что эта	1	2
316	что чем	2	2
317	к развитию	1	2
318	не менее	5	2
319	она не	2	2
320	и другое	2	2
321	на котором	4	2
322	не могло	1	2
323	о природе	1	2
324	казалось бы	1	2
325	имеем дело	2	2
326	правда мы	1	2
327	на самых	1	2
328	у нас	2	2
329	языка в	2	2
330	к таким	1	2
331	перейти к	1	2
332	предметов а	1	2
333	как с	1	2
334	на том	2	2
335	не с	2	2
336	что у	3	2
337	к его	2	2
338	можно только	2	2
339	том как	1	2
340	нечто такое	2	2
341	общие и	1	2
342	с ним	5	2
343	на вопрос	4	2
344	внимание на	5	2
345	при котором	1	2
346	этом заключается	1	2
347	нас в	2	2
348	образом мы	3	2
349	языке и	4	2
350	я видел	1	2
351	когда оно	2	2
352	движение мысли	1	2
353	эти последние	1	2
354	но с	1	2
355	более сложные	1	2
356	с ними	3	2
357	дело с	1	2
358	своего собственного	1	2
359	восприятием и	1	2
360	из которого	1	2
361	действие на	1	2
362	если мы	2	2
363	только на	4	2
364	не из	5	2
365	каким образом	2	2
366	но совершенно	1	2
367	за ним	2	2
368	между обоими	1	2
369	в новом	1	2
370	бы совершенно	1	2
371	на одном	1	2
372	из них	1	2
373	в одном	4	2
374	самостоятельно но	1	2
375	у него	1	2
376	в других	2	2
377	были бы	1	2
378	между предметами	1	2
379	и человека	1	2
380	с другой	2	2
381	к которому	1	2
382	мысли с	1	2
383	во второй	1	2
384	и др	2	2
385	понятие как	1	2
386	была бы	1	2
387	понятие о	1	2
388	в связи	1	2
389	все более	3	2
390	бы оно	1	2
391	мы говорим	7	2
392	по своему	2	2
393	в данном	4	2
394	что всякое	1	2
395	в ряду	6	2
396	этого слова	7	2
397	этом случае	5	2
398	действительность в	1	2
399	все это	5	2
400	известной степени	3	2
401	для нас	14	2
402	как эта	1	2
403	но когда	1	2
404	от него	2	2
405	у них	1	2
406	только что	3	2
407	хотя в	2	2
408	а в	5	2
409	новом направлении	1	2
410	новый и	1	2
411	другой стороны	1	2
412	из этого	2	2
413	ее в	1	2
414	видим в	1	2
415	предполагает уже	1	2
416	это в	1	2
417	равным образом	1	1
418	из внешней	1	1
419	ли мы	1	1
420	если б	4	1
421	взгляд на	1	1
422	языка с	3	1
423	практическое значение	1	1
424	от научного	1	1
425	и через	1	1
426	новую ступень	1	1
427	сам по	4	1
428	здание в	1	1
429	бы для	1	1
430	и до	3	1
431	что эти	3	1
432	без влияния	1	1
433	мысли то	4	1
434	как надо	1	1
435	такие понятия	1	1
436	есть не	4	1
437	для своего	1	1
438	это совершенно	1	1
439	смысле можно	1	1
440	в первый	2	1
441	ответить на	3	1
442	нам в	1	1
443	имеет свою	2	1
444	и новых	1	1
445	еще до	3	1
446	есть нечто	5	1
447	что иное	2	1
448	но даже	2	1
449	ему в	1	1
450	степени как	1	1
451	значения в	1	1
452	свою очередь	1	1
453	и иначе	1	1
454	что оба	1	1
455	стороны но	1	1
456	и сами	2	1
457	не нужно	2	1
458	понятий что	1	1
459	без которой	1	1
460	иное как	2	1
461	быть в	1	1
462	в различных	2	1
463	на самом	3	1
464	относительно поздно	1	1
465	не то	5	1
466	явлений и	1	1
467	силу этого	1	1
468	вообще как	1	1
469	с психологической	2	1
470	друг от	1	1
471	нет и	1	1
472	человеку и	1	1
473	за пределы	1	1
474	мышления мы	1	1
475	один и	5	1
476	нет как	1	1
477	которые не	2	1
478	сказанного мы	1	1
479	его на	1	1
480	общего с	1	1
481	мысли нельзя	1	1
482	что как	4	1
483	перед нами	1	1
484	кроме того	3	1
485	в приведенном	1	1
486	в образовании	1	1
487	и тот	3	1
488	его к	2	1
489	что этим	1	1
490	неизмеримо более	1	1
491	тем же	1	1
492	непосредственной связи	1	1
493	имеет в	2	1
494	и хотя	3	1
495	не можем	5	1
496	и переход	1	1
497	что это	7	1
498	он в	1	1
499	не оставляет	1	1
500	того факта	1	1
501	им в	1	1
502	иным путем	1	1
503	отношений к	1	1
504	только один	1	1
505	предметов и	1	1
506	образом развитие	1	1
507	например как	1	1
508	что она	2	1
509	заключается главным	1	1
510	всех остальных	4	1
511	он ни	1	1
512	формы но	1	1
513	и еще	1	1
514	не значит	2	1
515	эта последняя	2	1
516	не как	2	1
517	он пользуется	1	1
518	наших глазах	1	1
519	каком отношении	1	1
520	но вместе	1	1
521	в нее	3	1
522	но все	1	1
523	и за	1	1
524	сделать из	1	1
525	бы они	2	1
526	мысли оказываются	1	1
527	и может	4	1
528	внутренней стороны	2	1
529	об этом	2	1
530	с каждой	1	1
531	и с	4	1
532	то нам	2	1
533	на все	1	1
534	входит в	1	1
535	это было	2	1
536	от одного	3	1
537	ко второму	2	1
538	может стать	1	1
539	действительности в	1	1
540	окажется что	1	1
541	уже сказано	1	1
542	конкретности и	1	1
543	с первого	1	1
544	поэтому можно	2	1
545	не ясно	1	1
546	но уже	3	1
547	это положение	1	1
548	рядом с	1	1
549	быть выражены	1	1
550	все равно	3	1
551	далеко не	1	1
552	уровень развития	1	1
553	в научном	1	1
554	к значению	2	1
555	ведет к	3	1
556	можно считать	2	1
557	сравнение и	4	1
558	звуки в	1	1
559	обратимся к	1	1
560	и тогда	1	1
561	работа мысли	3	1
562	переносится в	1	1
563	во время	2	1
564	и при	2	1
565	при изучении	1	1
566	таким же	5	1
567	относится ко	1	1
568	теми или	1	1
569	и без	2	1
570	обобщение и	2	1
571	на каждом	1	1
572	приводится в	1	1
573	существует для	1	1
574	и значит	1	1
575	от его	2	1
576	приблизительно так	1	1
577	несомненно что	1	1
578	мысли из	1	1
579	причинной зависимости	1	1
580	виде двух	1	1
581	оно должно	1	1
582	играть в	1	1
583	однако не	1	1
584	тем не	4	1
585	если знание	1	1
586	их в	3	1
587	том и	2	1
588	и наоборот	1	1
589	на всю	1	1
590	даже в	2	1
591	всегда имеет	1	1
592	случае мы	1	1
593	что те	1	1
594	что есть	3	1
595	но они	1	1
596	значению слова	1	1
597	дело в	1	1
598	и притом	2	1
599	к новым	1	1
600	к этим	1	1
601	к изучению	1	1
602	ходом развития	1	1
603	например что	2	1
604	одновременно все	1	1
605	в шахматы	2	1
606	и слишком	1	1
607	дело не	2	1
608	значение этого	2	1
609	этого явления	1	1
610	а для	1	1
611	приведенном выше	1	1
612	действительности но	1	1
613	можем ли	1	1
614	что наша	2	1
615	этих двух	1	1
616	нечто большее	1	1
617	в наше	1	1
618	и связи	1	1
619	видим что	1	1
620	связь и	2	1
621	а является	1	1
622	же он	1	1
623	если далее	1	1
624	не принадлежит	1	1
625	для другого	1	1
626	можно объяснить	1	1
627	в каком	4	1
628	факта что	1	1
629	в действительности	3	1
630	и обобщение	1	1
631	между такими	1	1
632	в живой	1	1
633	самое в	1	1
634	этом отношение	1	1
635	начиная с	1	1
636	и понятием	1	1
637	есть только	5	1
638	что основной	1	1
639	человека в	2	1
640	я сам	1	1
641	числе и	1	1
642	наоборот в	1	1
643	другое слово	1	1
644	зависят от	2	1
645	мысли о	2	1
646	они и	1	1
647	в самых	1	1
648	которой она	1	1
649	ничего общего	1	1
650	и это	2	1
651	и самое	1	1
652	и о	4	1
653	как происходит	2	1
654	от друга	1	1
655	изменения в	1	1
656	такое что	1	1
657	без всякого	1	1
658	подобно тому	2	1
659	в ее	2	1
660	данном случае	2	1
661	в собственном	1	1
662	взятым из	1	1
663	от изучения	1	1
664	языка так	1	1
665	на той	2	1
666	х и	1	1
667	вопрос что	2	1
668	разной мере	1	1
669	не мог	1	1
670	и когда	2	1
671	невозможно и	1	1
672	и ту	1	1
673	как между	1	1
674	когда его	1	1
675	этой мысли	1	1
676	сказано выше	1	1
677	и возникновения	1	1
678	является в	1	1
679	предмет исследования	1	1
680	находится в	5	1
681	этот один	1	1
682	зависеть от	1	1
683	два момента	1	1
684	фактом таким	1	1
685	о том	8	1
686	для человека	4	1
687	настоящее время	1	1
688	видеть на	1	1
689	в глаза	1	1
690	мы даем	1	1
691	не стоит	1	1
692	после того	2	1
693	что его	2	1
694	все его	1	1
695	другому в	1	1
696	может не	1	1
697	выше ее	1	1
698	других признаков	2	1
699	языков на	1	1
700	что происходит	2	1
701	на отдельные	1	1
702	к нему	5	1
703	доходит до	1	1
704	восприятий и	1	1
705	между тем	9	1
706	которые мы	2	1
707	ребенку на	1	1
708	при исследовании	1	1
709	мысли поэтому	1	1
710	его мысль	1	1
711	что же	5	1
712	тем менее	2	1
713	и можно	1	1
714	от известного	1	1
715	на словах	1	1
716	то явление	1	1
717	вытекают из	2	1
718	второй половине	1	1
719	что здесь	1	1
720	но так	2	1
721	на которой	1	1
722	слово с	6	1
723	мысли не	3	1
724	в двух	2	1
725	и значением	4	1
726	тот же	2	1
727	такое чего	1	1
728	время когда	2	1
729	среди других	1	1
730	явления в	1	1
731	его жизнь	1	1
732	во всем	1	1
733	как нечто	1	1
734	к нашему	1	1
735	каждом шагу	1	1
736	не идет	1	1
737	видел как	1	1
738	с прежним	1	1
739	вопрос об	1	1
740	с одной	1	1
741	именно на	2	1
742	которой оно	1	1
743	заключают в	1	1
744	земного шара	1	1
745	лежащие в	1	1
746	конечно не	2	1
747	на всем	1	1
748	это показывает	1	1
749	уже не	3	1
750	и у	2	1
751	то и	4	1
752	связи как	1	1
753	в значении	3	1
754	ряду других	3	1
755	в виде	2	1
756	чем оно	1	1
757	в известном	1	1
758	к открытию	1	1
759	стояли на	1	1
760	и их	3	1
761	в известной	1	1
762	это место	1	1
763	слова в	3	1
764	допустим что	5	1
765	сами по	2	1
766	между новым	1	1
767	вовсе не	7	1
768	ее не	3	1
769	к первой	1	1
770	мы обозначаем	1	1
771	в систему	1	1
772	которые могут	1	1
773	как при	1	1
774	отличие от	1	1
775	бы все	1	1
776	дальше в	2	1
777	не говорит	1	1
778	образом не	1	1
779	образом что	2	1
780	ближайшим образом	1	1
781	происходит на	1	1
782	находятся в	1	1
783	известного рода	1	1
784	а потому	1	1
785	нужно было	1	1
786	и даже	2	1
787	и из	3	1
788	с другим	1	1
789	свою историю	2	1
790	влияние на	2	1
791	что можно	1	1
792	как у	1	1
793	мысли этот	1	1
794	эта работа	1	1
795	нельзя сказать	3	1
796	здесь в	1	1
797	с той	1	1
798	не потому	1	1
799	мысль которая	2	1
800	мысли для	1	1
801	как же	4	1
802	а с	1	1
803	не отдает	1	1
804	ясно в	1	1
805	и затем	1	1
806	может иметь	2	1
807	предмета но	1	1
808	больше и	1	1
809	процесс в	1	1
810	а главное	1	1
811	только как	4	1
812	и означает	1	1
813	в руках	1	1
814	увидим в	1	1
815	это два	1	1
816	вопрос можно	1	1
817	есть отношение	1	1
818	от вещи	1	1
819	мы хотим	2	1
820	не об	1	1
821	под влиянием	1	1
822	стоит в	1	1
823	если не	1	1
824	в строении	1	1
825	виде в	2	1
826	направлении и	1	1
827	и во	1	1
828	эти слова	1	1
829	на самих	1	1
830	что раньше	1	1
831	до этого	3	1
832	относятся к	2	1
833	в разной	1	1
834	всем остальным	2	1
835	к самому	1	1
836	этих предметов	1	1
837	понятия если	1	1
838	дополнение к	1	1
839	из которых	2	1
840	к своему	1	1
841	влияния на	1	1
842	одной стороны	1	1
843	с внутренней	1	1
844	если оно	2	1
845	она есть	1	1
846	этой последней	1	1
847	образом можно	1	1
848	смысле этого	1	1
849	тому как	2	1
850	происходит в	2	1
851	эту мысль	2	1
852	сам не	1	1
853	тех отношений	1	1
854	в это	2	1
855	слова есть	1	1
856	на пути	1	1
857	чтобы ответить	1	1
858	в истории	4	1
859	и другом	1	1
860	благодаря этому	1	1
861	предполагает их	1	1
862	что совершается	1	1
863	возникает в	1	1
864	умственной деятельности	2	1
865	похоже на	2	1
866	глядит в	1	1
867	для мысли	2	1
868	в более	2	1
869	бы невозможно	1	1
870	в следующей	1	1
871	в суждениях	2	1
872	значения слова	1	1
873	новое слово	4	1
874	ограничиться только	1	1
875	этом деле	2	1
876	в самые	1	1
877	должны быть	3	1
878	при таком	1	1
879	не существует	2	1
880	то можно	1	1
881	внешнему виду	1	1
882	только шаг	1	1
883	мы только	1	1
884	внутренней связи	1	1
885	в настоящее	1	1
886	как она	2	1
887	и важно	1	1
888	на первый	1	1
889	бы он	1	1
890	той или	1	1
891	тем более	5	1
892	с не	1	1
893	главным образом	1	1
894	только с	1	1
895	на языке	1	1
896	скажем что	1	1
897	могли быть	1	1
898	пришла к	1	1
899	от всякого	1	1
900	которое является	1	1
901	а о	1	1
902	слово в	4	1
903	в свою	2	1
904	первый раз	1	1
905	слова с	3	1
906	из тех	2	1
907	для исследования	1	1
908	относящиеся к	1	1
909	к неизвестному	1	1
910	лишь тогда	3	1
911	которая будет	1	1
912	не что	2	1
913	единство понятия	1	1
914	приблизительно в	1	1
915	есть и	2	1
916	только о	2	1
917	новые слова	1	1
918	значение не	1	1
919	есть то	4	1
920	самое что	1	1
921	чтобы ее	1	1
922	весь процесс	1	1
923	а нечто	2	1
924	действительностью таким	1	1
925	значение в	1	1
926	точно так	2	1
927	все что	2	1
928	том числе	1	1
