N	2gram	Losev_Prob_5	KulturaY
128	внимание на	3	4
129	и на	6	4
130	в науке	2	4
131	и тогда	2	4
132	с его	1	4
133	должен быть	1	4
134	того как	5	4
135	в частности	4	4
136	по существу	2	4
137	к себе	1	4
138	из них	2	4
139	тем самым	1	4
140	в данном	2	4
141	то мы	1	3
142	в себе	4	3
143	и здесь	1	3
144	на его	2	3
145	в связи	7	3
146	можно сказать	6	3
147	только тогда	3	3
148	себе в	1	3
149	не было	1	3
150	но еще	2	3
151	нуждается в	1	3
152	гораздо более	4	3
153	науки о	1	3
154	этом смысле	3	3
155	даже в	1	3
156	как это	1	3
157	нисколько не	5	3
158	с большим	1	3
159	в их	1	3
160	ли не	2	3
161	и он	4	3
162	в одном	3	3
163	если не	4	3
164	его к	1	3
165	в таком	2	3
166	это только	1	3
167	они не	2	3
168	мы увидим	1	3
169	том как	1	3
170	а с	4	3
171	ясно что	4	3
172	и даже	14	3
173	хотя и	8	3
174	под влиянием	1	3
175	даже и	4	3
176	только и	3	3
177	в котором	2	3
178	в этой	10	3
179	когда он	2	3
180	тому что	1	3
181	и если	1	3
182	обе эти	1	3
183	несмотря на	6	3
184	представление о	2	3
185	здесь не	7	3
186	в духе	3	3
187	была бы	2	3
188	что она	1	3
189	на себя	1	3
190	и то	5	3
191	что оно	1	3
192	в г	1	3
193	уже в	2	3
194	или иной	1	3
195	уже и	2	3
196	состоит в	1	3
197	сводится к	1	3
198	а если	1	3
199	в своем	11	3
200	в свою	2	3
201	не мог	4	2
202	любовь к	1	2
203	но с	1	2
204	чтобы в	1	2
205	что его	3	2
206	же время	1	2
207	и а	1	2
208	как и	7	2
209	бы на	2	2
210	о котором	3	2
211	видно что	1	2
212	от этого	3	2
213	как именно	4	2
214	в более	1	2
215	и для	6	2
216	для них	3	2
217	был бы	1	2
218	как с	2	2
219	себя самого	2	2
220	здесь как	2	2
221	и все	9	2
222	в стороне	1	2
223	на эту	1	2
224	нужно было	1	2
225	когда мы	1	2
226	иное как	3	2
227	в большинстве	1	2
228	этой точки	1	2
229	он не	3	2
230	если в	1	2
231	в своей	22	2
232	по себе	2	2
233	а на	1	2
234	тот же	3	2
235	между прочим	1	2
236	в это	2	2
237	ли в	2	2
238	одно из	1	2
239	для нас	10	2
240	и под	1	2
241	были бы	1	2
242	но все	4	2
243	а именно	12	2
244	не знают	1	2
245	превращается в	1	2
246	с этой	2	2
247	что касается	3	2
248	но вот	1	2
249	свидетельствует о	2	2
250	вместе со	1	2
251	вопрос о	1	2
252	и более	2	2
253	что их	1	2
254	значение и	2	2
255	на самом	1	2
256	что было	1	2
257	большей части	1	2
258	к своему	1	2
259	никогда не	7	2
260	на месте	2	2
261	смысле и	1	2
262	в смысле	4	2
263	больше всего	1	2
264	в силах	1	2
265	то и	2	2
266	ее в	2	2
267	что если	1	2
268	любви к	2	2
269	не говоря	1	2
270	до того	1	2
271	что я	1	2
272	или в	4	2
273	в то	4	2
274	знают что	1	2
275	не все	2	2
276	доказывает что	2	2
277	конечно не	2	2
278	ни в	4	2
279	ничего не	2	2
280	можно ли	1	2
281	не имеет	1	2
282	формы в	1	2
283	не столько	1	2
284	же и	1	2
285	а во-вторых	1	2
286	между собою	1	2
287	не всегда	3	2
288	и тем	3	2
289	очень много	1	2
290	иной раз	2	2
291	бы и	1	2
292	обратить внимание	3	2
293	как то	1	2
294	могли бы	1	2
295	не могут	2	2
296	то только	1	2
297	доказать что	2	2
298	силу того	1	2
299	образом если	1	2
300	не раз	1	2
301	как о	4	2
302	но в	9	2
303	тем более	1	2
304	я не	2	2
305	когда в	1	2
306	с употреблением	1	2
307	также и	12	2
308	о чем	1	2
309	слова но	1	2
310	здесь только	1	2
311	и есть	1	2
312	и при	1	2
313	и должно	1	2
314	так или	1	2
315	до конца	1	2
316	никак не	8	2
317	так например	1	2
318	к свету	1	2
319	если б	1	2
320	если мы	1	2
321	или иначе	1	2
322	чуть ли	1	2
323	и как	6	2
324	во втором	2	2
325	i в	1	1
326	момент в	1	1
327	главным образом	1	1
328	прежде чем	2	1
329	х годах	1	1
330	здесь совершенно	1	1
331	внутреннюю форму	1	1
332	они доказывают	1	1
333	в борьбе	1	1
334	не видел	1	1
335	или иных	2	1
336	весь этот	1	1
337	говорит и	1	1
338	ii и	1	1
339	еще до	2	1
340	с более	1	1
341	в форме	1	1
342	наше время	1	1
343	поэзии и	1	1
344	и вместе	1	1
345	их с	1	1
346	и вот	1	1
347	за него	2	1
348	это лишь	1	1
349	в последней	1	1
350	что некоторые	1	1
351	от всякого	1	1
352	что несмотря	1	1
353	это все	1	1
354	помимо всего	1	1
355	в одно	1	1
356	на основе	1	1
357	же это	1	1
358	тех же	1	1
359	но он	5	1
360	аналогии с	1	1
361	стоит на	1	1
362	только как	1	1
363	и критики	1	1
364	в литературе	1	1
365	и сейчас	2	1
366	ничем не	1	1
367	которого они	1	1
368	было и	1	1
369	даже не	1	1
370	на которые	1	1
371	для себя	5	1
372	время в	1	1
373	как акт	2	1
374	по пути	1	1
375	это время	2	1
376	и пример	1	1
377	в х	1	1
378	утверждает что	1	1
379	как одно	1	1
380	в обычном	1	1
381	большинстве случаев	1	1
382	после того	3	1
383	кроме того	2	1
384	на своего	1	1
385	но даже	4	1
386	но только	3	1
387	из этой	1	1
388	так чтобы	1	1
389	сомневаться что	1	1
390	же остается	1	1
391	к которым	1	1
392	в устах	1	1
393	бы что	1	1
394	то он	1	1
395	в ответ	1	1
396	человеческой жизни	2	1
397	только о	1	1
398	всех этих	1	1
399	это просто	1	1
400	говоря уже	1	1
401	смысле что	1	1
402	настоящее время	3	1
403	я и	1	1
404	те или	1	1
405	здесь можно	1	1
406	что у	5	1
407	по имени	1	1
408	то чтобы	1	1
409	своей первой	1	1
410	науки в	1	1
411	избавиться от	1	1
412	же эти	1	1
413	об этом	4	1
414	совмещается с	1	1
415	сказали бы	1	1
416	которыми пользуется	1	1
417	мы встречаем	1	1
418	где он	1	1
419	бы не	3	1
420	на место	1	1
421	в конце	8	1
422	во-первых и	1	1
423	и без	2	1
424	откуда следует	1	1
425	отношение к	2	1
426	и те	1	1
427	ничего общего	1	1
428	наряду с	2	1
429	что именно	2	1
430	и так	1	1
431	значение в	1	1
432	как его	1	1
433	жизнь в	3	1
434	разного рода	4	1
435	тем как	2	1
436	возражать против	1	1
437	в нашем	1	1
438	из четырех	1	1
439	с неба	3	1
440	правда в	1	1
441	что только	2	1
442	науки на	1	1
443	его в	6	1
444	не ошибаюсь	1	1
445	где нет	1	1
446	быть только	3	1
447	за то	2	1
448	только одна	1	1
449	совсем не	3	1
450	именно как	1	1
451	в искусстве	1	1
452	и самое	1	1
453	в году	5	1
454	же не	4	1
455	и только	2	1
456	жизни в	4	1
457	в европе	2	1
458	же значение	1	1
459	связывается с	1	1
460	речи с	1	1
461	которое лишено	1	1
462	развития науки	1	1
463	что ее	1	1
464	автор в	1	1
465	при всем	2	1
466	в ее	3	1
467	виду не	1	1
468	упоминает о	5	1
469	здесь в	2	1
470	содержания и	1	1
471	для человека	1	1
472	не выдерживает	1	1
473	из него	1	1
474	которого не	2	1
475	на этой	1	1
476	в начале	3	1
477	силу которого	1	1
478	и притом	5	1
479	в нашей	2	1
480	перед собою	1	1
481	него не	2	1
482	но тогда	1	1
483	разве только	1	1
484	именно она	2	1
485	по словам	2	1
486	в него	1	1
487	не имеется	1	1
488	еще более	3	1
489	что для	1	1
490	значение все	1	1
491	что иное	3	1
492	ее но	1	1
493	это у	1	1
494	человека но	2	1
495	для своих	1	1
496	и других	1	1
497	он говорит	2	1
498	из его	1	1
499	эта идея	2	1
500	мысли в	1	1
501	в природе	1	1
502	вот что	1	1
503	что этот	5	1
504	в новом	1	1
505	который уже	1	1
506	и сам	4	1
507	и после	3	1
508	и науки	1	1
509	является наиболее	2	1
510	даже с	1	1
511	в других	3	1
512	в дальнейшем	7	1
513	говорят о	1	1
514	вообще не	1	1
515	как мы	2	1
516	при его	2	1
517	все время	3	1
518	есть возможность	2	1
519	поэт уже	1	1
520	он предупреждает	1	1
521	принадлежит весьма	1	1
522	к его	1	1
523	этой трагедии	3	1
524	отнюдь не	4	1
525	тому же	1	1
526	нового времени	4	1
527	только ради	1	1
528	которая была	1	1
529	то ни	2	1
530	смысле слова	3	1
531	жизни и	2	1
532	в чем	2	1
533	своего рода	1	1
534	поэтому и	2	1
535	не то	2	1
536	упомянуть еще	1	1
537	я в	1	1
538	дело в	2	1
539	что представление	1	1
540	как только	1	1
541	в н	12	1
542	и от	1	1
543	на этих	1	1
544	говорит о	7	1
545	же рода	3	1
546	вы не	1	1
547	в двух	1	1
548	да и	2	1
549	когда она	1	1
550	но на	1	1
551	среди наших	1	1
552	мы встречаемся	1	1
553	оказывается что	4	1
554	в одной	2	1
555	сказать что	9	1
556	воспитания и	1	1
557	и учение	1	1
558	он дал	1	1
559	значение ее	1	1
560	противоречии с	1	1
561	и таким	1	1
562	мечтать о	1	1
563	к ним	1	1
564	так называемых	1	1
565	том смысле	1	1
566	некоторого рода	4	1
567	только что	1	1
568	к более	1	1
569	частной инициативы	1	1
570	но тем	2	1
571	вопроса о	1	1
572	то все	1	1
573	с полным	1	1
574	любви и	4	1
575	человек в	1	1
576	по аналогии	1	1
577	этих последних	1	1
578	без всякого	2	1
579	что еще	1	1
580	однако и	1	1
581	смысле его	1	1
582	среди этих	1	1
583	на первый	1	1
584	г а	1	1
585	но никогда	1	1
586	как она	1	1
587	тех или	2	1
588	сейчас в	1	1
589	будто бы	5	1
590	от того	1	1
591	свое значение	1	1
592	совсем другое	1	1
593	могут быть	1	1
594	в настоящее	3	1
595	в имени	1	1
596	а вовсе	1	1
597	с одной	3	1
598	в эволюции	1	1
599	особого внимания	1	1
600	или нет	1	1
601	едва ли	4	1
602	увидим ниже	1	1
603	не для	1	1
604	не что	3	1
605	а его	4	1
606	а все	1	1
607	возможно и	1	1
608	н а	1	1
609	себя и	1	1
610	является для	1	1
611	не так	4	1
612	способ постижения	1	1
613	поэтому в	1	1
614	что люди	2	1
615	есть уже	1	1
616	и когда	1	1
617	далеко не	4	1
618	совершенно правильно	1	1
619	одной стороны	3	1
620	не нравится	1	1
621	не считать	1	1
622	в своих	1	1
623	в наше	1	1
624	это свидетельствует	1	1
625	лишь с	1	1
626	простой и	1	1
627	однако в	3	1
628	которую мы	1	1
629	мы можем	5	1
630	в такой	1	1
631	не столь	3	1
632	однако как	2	1
633	только для	2	1
634	не был	1	1
635	но у	1	1
636	а также	3	1
637	его не	2	1
638	собственно говоря	1	1
639	которого мы	2	1
640	и у	5	1
641	в следующем	1	1
642	самого и	1	1
643	этот факт	1	1
644	которые не	1	1
645	с большой	1	1
646	с такой	2	1
647	борьбы с	2	1
648	нас в	4	1
649	или же	2	1
650	который в	9	1
651	он должен	1	1
652	от нее	1	1
653	к этому	2	1
654	раз и	2	1
655	должно было	1	1
656	со всей	2	1
657	и их	5	1
658	или к	2	1
659	мы и	2	1
660	что ныне	1	1
661	которое было	1	1
662	которые всегда	1	1
663	что здесь	2	1
664	есть только	3	1
665	имеется в	1	1
666	и остается	1	1
667	говорит он	1	1
668	точно так	3	1
669	и свое	2	1
670	это уже	2	1
671	как будто	3	1
672	только на	1	1
673	перед нами	1	1
674	имеем в	1	1
675	есть это	1	1
676	своей жизни	1	1
677	в науку	1	1
678	и делает	2	1
679	и следовательно	1	1
680	этот вопрос	1	1
681	указывает на	3	1
682	приходит и	1	1
683	без всякой	1	1
684	и ценное	1	1
685	зависит от	1	1
686	мы находим	7	1
687	только об	1	1
688	к науке	1	1
689	всех народов	1	1
690	из своих	1	1
691	гораздо больше	2	1
692	все что	2	1
693	он конечно	1	1
694	наконец и	1	1
695	на тот	2	1
696	и по	1	1
697	мог бы	1	1
698	и исторически	1	1
699	но это	1	1
700	но для	2	1
701	той или	1	1
702	времени в	1	1
703	к своей	1	1
704	в роли	2	1
