N	2gram	Bakhtin_Pr_1	Vladivir
115	еще не	5	4
116	но не	8	4
117	то он	3	4
118	все же	5	4
119	но в	4	4
120	бы и	4	4
121	есть все	1	4
122	было бы	6	4
123	ведь если	1	4
124	чем в	2	4
125	такой же	1	4
126	в котором	2	4
127	даже в	2	4
128	тому что	2	4
129	или как	5	4
130	в каком	1	4
131	только при	2	4
132	то время	2	4
133	в дальнейшем	1	4
134	никак не	2	4
135	утверждает что	1	4
136	и можно	1	4
137	если мы	1	4
138	при помощи	1	4
139	от того	2	4
140	здесь в	1	4
141	а с	1	4
142	говорит о	1	4
143	до конца	5	4
144	и все	3	4
145	него в	2	4
146	если оно	1	4
147	такого рода	1	4
148	поскольку он	1	4
149	по существу	4	4
150	в основном	2	4
151	в результате	4	4
152	мы должны	2	4
153	есть и	1	4
154	точно так	2	4
155	же как	1	3
156	на самом	4	3
157	на первом	1	3
158	и тут	1	3
159	я не	3	3
160	и был	3	3
161	здесь не	1	3
162	бы то	3	3
163	в чем	1	3
164	не все	1	3
165	отличие от	2	3
166	за пределы	6	3
167	перед нами	4	3
168	и у	4	3
169	уже в	5	3
170	из этих	2	3
171	с их	5	3
172	в нем	20	3
173	при этом	3	3
174	в россии	1	3
175	является не	3	3
176	но все	4	3
177	то ни	3	3
178	в качестве	1	3
179	это было	1	3
180	это не	10	3
181	этом смысле	9	3
182	далеко не	1	3
183	не больше	1	3
184	нисколько не	2	3
185	не столько	3	3
186	в отличие	2	3
187	не в	6	3
188	в философии	1	3
189	этих трех	1	3
190	и против	1	3
191	весь этот	2	3
192	того чтобы	4	3
193	и притом	2	3
194	тех кто	1	3
195	всякого рода	1	3
196	все то	4	3
197	в духе	3	3
198	отличается от	2	3
199	оно не	2	3
200	него как	1	3
201	философия в	1	3
202	если бы	10	3
203	находится в	1	3
204	вера и	1	3
205	к нему	3	3
206	что бы	1	3
207	и тем	2	3
208	по этому	2	3
209	вот что	2	3
210	был бы	5	3
211	не так	1	3
212	всяком случае	3	3
213	само по	2	3
214	и только	1	3
215	даже не	1	3
216	именно в	6	3
217	как бы	28	3
218	это свое	1	3
219	же самое	1	3
220	но для	2	3
221	и для	3	3
222	нельзя сказать	1	3
223	же в	2	3
224	к правде	1	3
225	вполне понятно	1	3
226	ее в	1	3
227	как на	2	3
228	во всяком	4	3
229	в этот	2	2
230	по преимуществу	3	2
231	должна быть	2	2
232	и за	1	2
233	есть не	2	2
234	и само	2	2
235	мы не	2	2
236	в сущности	5	2
237	время как	1	2
238	на себя	3	2
239	он сам	3	2
240	первый план	1	2
241	не успел	1	2
242	данном случае	2	2
243	чем это	1	2
244	но как	3	2
245	а и	1	2
246	себе и	3	2
247	в настоящем	3	2
248	которые не	1	2
249	во что	2	2
250	с этим	1	2
251	что касается	1	2
252	и наконец	5	2
253	это тоже	1	2
254	и к	4	2
255	от этого	1	2
256	только то	3	2
257	в которой	4	2
258	в целом	4	2
259	можно не	1	2
260	в нашем	1	2
261	есть о	1	2
262	но на	1	2
263	что она	2	2
264	он ни	1	2
265	и еще	1	2
266	же это	1	2
267	не к	1	2
268	не как	12	2
269	и по	2	2
270	одно и	1	2
271	его произведения	1	2
272	же не	1	2
273	и духовное	1	2
274	в жизни	6	2
275	на первый	1	2
276	в этих	2	2
277	можно найти	1	2
278	взгляд на	1	2
279	в их	3	2
280	нему и	2	2
281	и более	1	2
282	можно ли	1	2
283	тем самым	1	2
284	как можно	2	2
285	она не	5	2
286	на него	2	2
287	которые были	3	2
288	иметь в	1	2
289	но только	1	2
290	найти в	1	2
291	же время	7	2
292	по своей	1	2
293	здесь же	1	2
294	точке зрения	2	2
295	вот в	1	2
296	нет ни	2	2
297	не могут	6	2
298	и вполне	2	2
299	бы это	1	2
300	всего во	1	2
301	целом то	1	2
302	не существует	1	2
303	ни стало	1	2
304	его творчества	7	2
305	роль в	2	2
306	в мире	7	2
307	здесь нет	1	2
308	во многом	1	2
309	но у	2	2
310	является в	1	2
311	что каждый	1	2
312	его в	4	2
313	бы в	3	2
314	быть и	1	2
315	но с	1	2
316	его статьи	1	2
317	одной из	1	2
318	что даже	1	2
319	в какой	1	2
320	который в	1	2
321	не можем	1	2
322	то и	2	2
323	в начале	1	2
324	из них	2	2
325	себе в	1	2
326	могло бы	1	2
327	не о	1	2
328	друг друга	3	2
329	бытия и	1	2
330	только с	2	2
331	потому и	1	2
332	заметить что	2	2
333	для того	2	2
334	со стороны	2	2
335	и самая	1	2
336	который был	1	2
337	только к	1	2
338	не на	3	2
339	что мы	1	2
340	как не	4	2
341	к своему	1	2
342	в изображении	2	2
343	на почве	1	2
344	наряду с	1	2
345	для понимания	3	2
346	с этой	1	2
347	как например	2	2
348	является для	2	2
349	при условии	1	2
350	является как	1	2
351	это последнее	1	2
352	в книге	3	2
353	в одно	1	2
354	которых он	1	2
355	этом отношении	5	2
356	только что	1	2
357	все они	1	2
358	он понимает	2	2
359	а о	1	2
360	другой стороны	2	2
361	совершенно не	1	2
362	к его	1	2
363	жизни а	2	2
364	из этого	1	2
365	с его	6	2
366	же и	1	2
367	ни на	2	2
368	к этому	2	2
369	можно говорить	2	1
370	также что	1	1
371	например в	3	1
372	в сфере	2	1
373	до него	1	1
374	самостоятельность и	1	1
375	себя как	5	1
376	и умер	1	1
377	не делает	1	1
378	в христе	1	1
379	это и	9	1
380	он хотел	1	1
381	и буквально	1	1
382	и есть	5	1
383	от той	1	1
384	из самых	1	1
385	из его	3	1
386	и больше	1	1
387	из всех	1	1
388	для своего	2	1
389	он знает	3	1
390	предметом его	2	1
391	всего свобода	1	1
392	теперь мы	1	1
393	общества но	1	1
394	этой статье	1	1
395	он как	1	1
396	есть нечто	1	1
397	только это	1	1
398	принадлежит к	1	1
399	конечно и	4	1
400	за своим	1	1
401	как впрочем	1	1
402	в каждой	2	1
403	из одной	1	1
404	и самого	4	1
405	третьего но	1	1
406	теряя своей	1	1
407	в последних	1	1
408	и мира	1	1
409	во всех	5	1
410	а следовательно	1	1
411	точка зрения	7	1
412	к которой	1	1
413	в новом	1	1
414	нет и	1	1
415	в свои	1	1
416	и чем	1	1
417	что они	1	1
418	как в	6	1
419	и противоречивость	5	1
420	в противном	1	1
421	понять и	1	1
422	сознания в	2	1
423	нового не	1	1
424	как таковое	1	1
425	значит есть	1	1
426	автора и	5	1
427	ясно и	1	1
428	тяготеет к	1	1
429	же определение	1	1
430	концепции а	1	1
431	человеческих переживаний	1	1
432	что весь	1	1
433	точку зрения	4	1
434	себя то	1	1
435	оценку его	1	1
436	он в	2	1
437	в известном	1	1
438	в последнее	1	1
439	он делает	1	1
440	и значительно	1	1
441	но его	1	1
442	мира но	2	1
443	как он	2	1
444	так сказать	3	1
445	она все	1	1
446	только чисто	1	1
447	больше всего	1	1
448	это третье	1	1
449	перестает быть	1	1
450	к одному	1	1
451	и вот	2	1
452	их в	2	1
453	том и	1	1
454	не теряя	1	1
455	в плане	5	1
456	что ни	1	1
457	смысле как	1	1
458	находим у	1	1
459	от других	1	1
460	и заключается	1	1
461	а вместе	1	1
462	как автор	2	1
463	что мир	1	1
464	распадается на	1	1
465	его не	1	1
466	не трудно	1	1
467	и навсегда	2	1
468	лишь в	3	1
469	знает что	1	1
470	заключается в	2	1
471	но их	1	1
472	и свойств	1	1
473	всю его	1	1
474	мира с	1	1
475	в плоскости	4	1
476	ведь в	1	1
477	есть воля	1	1
478	в них	3	1
479	рядом с	13	1
480	все равно	2	1
481	безусловно является	1	1
482	в один	2	1
483	смысл и	2	1
484	и при	1	1
485	и их	2	1
486	сказать так	1	1
487	в письме	1	1
488	то для	1	1
489	что вся	1	1
490	каким был	1	1
491	место в	1	1
492	себе а	1	1
493	в которых	2	1
494	не исчерпывается	2	1
495	признать что	1	1
496	не путем	1	1
497	категорий он	1	1
498	природы но	1	1
499	является только	1	1
500	не раз	2	1
501	идея как	2	1
502	мир и	6	1
503	но эта	4	1
504	образом и	1	1
505	но он	2	1
506	друг другу	2	1
507	имеет смысл	2	1
508	войти в	1	1
509	ни было	4	1
510	не тем	1	1
511	возможно только	1	1
512	эти главы	1	1
513	свобода и	1	1
514	этой работы	2	1
515	же мы	1	1
516	сам он	3	1
517	почти все	1	1
518	и второе	1	1
519	с которой	4	1
520	и другое	1	1
521	самого начала	3	1
522	одна из	2	1
523	чтобы в	1	1
524	него была	1	1
525	на себе	2	1
526	к этим	1	1
527	в основе	5	1
528	сознания как	1	1
529	и имеет	1	1
530	какой бы	2	1
531	письме к	1	1
532	следовательно и	2	1
533	того и	1	1
534	достигла своего	1	1
535	под этим	2	1
536	только из	1	1
537	и весь	1	1
538	действительности является	1	1
539	того в	1	1
540	и является	1	1
541	это слово	1	1
542	своей статье	1	1
543	в процессе	4	1
544	не столь	1	1
545	как будто	3	1
546	о диалектическом	1	1
547	ему не	2	1
548	именно оно	1	1
549	к отдельным	2	1
550	человеческое сознание	1	1
551	и одного	1	1
552	разобраться в	2	1
553	и всех	1	1
554	которого я	1	1
555	переход в	1	1
556	всего в	1	1
557	слова можно	1	1
558	бы он	1	1
559	для его	3	1
560	все еще	1	1
561	отсюда вытекает	1	1
562	и свое	2	1
563	и он	1	1
564	в последующие	1	1
565	проблема эта	1	1
566	с ее	2	1
567	мы убедимся	1	1
568	всем этим	1	1
569	в ее	1	1
570	согласны с	1	1
571	христе то	1	1
572	только не	1	1
573	как большой	1	1
574	значение этих	1	1
575	в себя	3	1
576	с самого	2	1
577	духа наконец	1	1
578	личный опыт	1	1
579	слова а	2	1
580	во взаимном	1	1
581	о тех	1	1
582	и сам	2	1
583	философ и	1	1
584	его нет	1	1
585	те же	1	1
586	притом в	1	1
587	и которые	1	1
588	с самим	1	1
589	мы только	1	1
590	могла быть	1	1
591	строго говоря	1	1
592	на ряд	2	1
593	форме в	1	1
594	это объясняется	1	1
595	в самой	7	1
596	на вопрос	2	1
597	то во	1	1
598	не соглашаться	1	1
599	очень четко	1	1
600	и сделать	1	1
601	мира а	1	1
602	можно сказать	2	1
603	не позволяет	2	1
604	такими же	1	1
605	и превратить	1	1
606	все в	6	1
607	является здесь	1	1
608	идей но	1	1
609	не могло	1	1
610	и во	2	1
611	говорить об	2	1
612	творчества в	1	1
613	а потому	2	1
614	не довлеет	1	1
615	во всей	2	1
616	непосредственно в	2	1
617	вслед за	1	1
618	личность не	1	1
619	действительности в	1	1
620	в свете	3	1
621	тонкое понимание	1	1
622	и следовательно	1	1
623	он легко	1	1
624	и она	1	1
625	у которого	1	1
626	и последовательного	1	1
627	статье о	1	1
628	видим что	1	1
629	в литературе	3	1
630	один из	2	1
631	мы действительно	1	1
632	мы видим	3	1
633	будто бы	1	1
634	словом и	1	1
635	это очень	3	1
636	впрочем и	1	1
637	никак нельзя	2	1
638	здесь с	3	1
639	сознанием и	1	1
640	соглашаться с	1	1
641	не то	1	1
642	правда только	1	1
643	самом деле	5	1
644	и положительное	1	1
645	он считал	1	1
646	конечно не	1	1
647	литературы в	1	1
648	эти черты	1	1
649	представлено у	1	1
650	в последний	2	1
651	него и	1	1
652	на этих	1	1
653	этому вопросу	1	1
654	в третьей	1	1
655	не дает	3	1
656	и других	5	1
657	за ним	2	1
658	него нет	1	1
659	отдельные моменты	1	1
660	не находит	1	1
661	на основную	1	1
662	не для	1	1
663	подходим к	1	1
664	при всей	1	1
665	есть его	1	1
666	и никогда	1	1
667	притом не	1	1
668	каждый элемент	1	1
669	на их	1	1
670	абстрактные и	1	1
671	хотел бы	2	1
672	но из	1	1
673	необходимо заметить	1	1
674	представляют собой	1	1
675	имеет значение	2	1
676	дано не	2	1
677	чисто формальная	1	1
678	выходит за	2	1
679	тотчас же	1	1
680	приходится признать	1	1
681	этой проблемы	1	1
682	был действительно	1	1
683	не надо	1	1
684	до сих	2	1
685	бы несколько	1	1
686	она всегда	1	1
687	по своим	2	1
688	к которому	1	1
689	он это	1	1
690	перед другими	1	1
691	бы эти	1	1
692	во второй	1	1
693	всякого человека	1	1
694	себя и	2	1
695	что для	2	1
696	но находится	1	1
697	к более	2	1
698	противном случае	1	1
699	к человеку	2	1
700	в некоторых	1	1
701	этот термин	1	1
702	нужно сказать	1	1
703	на этот	2	1
704	она является	1	1
705	идеи в	7	1
706	и внешний	1	1
707	личности в	4	1
708	человеческой жизни	2	1
709	является церковь	1	1
710	него не	2	1
711	что из	2	1
712	в творчестве	5	1
713	ведь только	2	1
714	в частности	1	1
715	для них	1	1
716	очень долго	1	1
717	времени а	1	1
718	следовательно что	1	1
719	его на	2	1
720	из которых	2	1
721	в человеке	6	1
722	не знал	1	1
723	и глубоко	1	1
724	этих работ	1	1
725	он говорит	2	1
726	мы считаем	1	1
727	есть на	1	1
728	в тех	1	1
729	довлеет себе	1	1
730	в первой	2	1
731	критического анализа	1	1
732	в состоянии	1	1
733	мы сказали	1	1
734	не создает	1	1
735	смысле его	1	1
736	этого слова	2	1
737	внешнего мира	3	1
738	слова и	1	1
739	на пути	2	1
740	и нет	1	1
741	известном смысле	1	1
742	сих пор	2	1
743	как предмет	3	1
744	все это	7	1
745	ум и	1	1
746	ничего кроме	1	1
747	должны быть	1	1
748	вообще все	1	1
749	мире а	2	1
750	вне его	2	1
751	основной принцип	1	1
752	это первое	1	1
753	мира и	7	1
754	между ними	2	1
755	его пусть	1	1
756	души в	1	1
757	у них	1	1
758	на свою	1	1
759	находит свое	1	1
760	отношении не	1	1
761	отношении к	2	1
762	не являются	1	1
763	есть то	3	1
764	и сила	1	1
765	нами не	1	1
766	может и	1	1
767	из многочисленных	1	1
768	с ней	1	1
769	появилась в	1	1
770	только как	1	1
771	он представляет	1	1
772	то здесь	1	1
773	и поскольку	1	1
774	легко заметить	1	1
775	его именно	1	1
776	ко всему	1	1
777	но вовсе	1	1
778	и идеи	1	1
779	огромное значение	1	1
780	в действительности	1	1
781	жизни и	6	1
782	но эти	2	1
783	почти такой	1	1
784	и другие	2	1
785	то оно	1	1
786	по поводу	1	1
787	находятся во	1	1
788	собою то	1	1
789	все что	3	1
790	этой точки	1	1
791	они не	3	1
792	гораздо более	1	1
