N	2gram	Tiupa_Narr_1	Formalny
346	а непосредственно	1	1
347	более или	1	1
348	в действительности	1	1
349	следующим образом	1	1
350	глава вторая	2	1
351	именно эта	2	1
352	них как	2	1
353	за собой	1	1
354	знаменательно что	1	1
355	в литературном	1	1
356	же слово	1	1
357	в нашем	3	1
358	бы не	1	1
359	то я	1	1
360	что к	1	1
361	и тот	1	1
362	был не	1	1
363	особое место	1	1
364	как он	1	1
365	на то	2	1
366	но на	1	1
367	всей его	1	1
368	направлено на	1	1
369	не могла	2	1
370	лишится своего	1	1
371	иным как	2	1
372	задний план	1	1
373	тем не	3	1
374	общения однако	1	1
375	она входит	1	1
376	и еще	2	1
377	в принципе	4	1
378	к одному	1	1
379	характерное для	1	1
380	какой бы	1	1
381	именно это	1	1
382	говоря в	1	1
383	от других	1	1
384	языком в	1	1
385	этом последнем	1	1
386	могла бы	1	1
387	его словесная	1	1
388	значение в	1	1
389	в другом	1	1
390	и чтобы	1	1
391	два способа	1	1
392	он есть	1	1
393	например с	1	1
394	он является	1	1
395	период его	1	1
396	случае мы	1	1
397	все равно	2	1
398	первые два	1	1
399	следует сказать	1	1
400	в данном	11	1
401	его слово	1	1
402	ведет к	1	1
403	без этой	1	1
404	на территории	1	1
405	этих факторов	1	1
406	или менее	1	1
407	отрыве от	1	1
408	том как	1	1
409	нельзя понять	1	1
410	теперь как	3	1
411	все они	1	1
412	нельзя было	1	1
413	по крайней	1	1
414	значимость в	1	1
415	только внешней	1	1
416	языки более	1	1
417	любовь к	1	1
418	и вся	1	1
419	евгения онегина	1	1
420	как будет	1	1
421	не менее	3	1
422	не раз	1	1
423	но они	3	1
424	или изменения	2	1
425	дело в	2	1
426	и притом	2	1
427	бытия и	1	1
428	о них	3	1
429	из их	1	1
430	это еще	1	1
431	не могло	2	1
432	вопрос не	1	1
433	вследствие того	1	1
434	к ней	1	1
435	или когда	1	1
436	за исключением	1	1
437	и является	2	1
438	во всем	1	1
439	с читателем	1	1
440	далеко не	1	1
441	его истории	1	1
442	мы бы	1	1
443	и сами	1	1
444	будет зависеть	1	1
445	только с	1	1
446	как будто	3	1
447	одним из	1	1
448	события но	1	1
449	у нас	3	1
450	же рассказывания	1	1
451	которых он	1	1
452	зависеть от	1	1
453	и борьбы	1	1
454	мы узнаем	1	1
455	она формирует	1	1
456	ли не	2	1
457	отличается от	1	1
458	для развития	1	1
459	той или	5	1
460	они и	2	1
461	слова с	1	1
462	любопытно что	1	1
463	подчеркнуть что	1	1
464	на предмет	1	1
465	для образования	1	1
466	должен быть	1	1
467	предположение что	1	1
468	свою очередь	2	1
469	но при	3	1
470	данном случае	8	1
471	такую возможность	1	1
472	исторической жизни	1	1
473	только то	1	1
474	в произведении	2	1
475	и сам	1	1
476	с собой	1	1
477	ясно что	1	1
478	каждого из	1	1
479	в последующих	1	1
480	речь как	1	1
481	она была	2	1
482	когда в	3	1
483	и пространстве	6	1
484	и форме	1	1
485	была определена	1	1
486	можно сказать	5	1
487	только потому	1	1
488	с установкой	2	1
489	лишь одно	1	1
490	это то	1	1
491	она уже	1	1
492	о том	4	1
493	и та	1	1
494	что каждый	1	1
495	до сих	2	1
496	с одной	1	1
497	же самым	1	1
498	роль принадлежит	1	1
499	его языку	1	1
500	вся эта	1	1
501	теперь уже	1	1
502	поэтики к	1	1
503	в форме	2	1
504	неизбежно будет	1	1
505	крайней мере	1	1
506	отдельного слова	1	1
507	в художественной	1	1
508	и мы	1	1
509	большей или	2	1
510	в современной	3	1
511	в большей	1	1
512	в отрыве	1	1
513	или меньшей	1	1
514	тот же	1	1
515	на сцену	1	1
516	мы увидим	1	1
517	что даже	1	1
518	в себе	6	1
519	и иными	1	1
520	правда и	1	1
521	их не	1	1
522	где они	2	1
523	для всех	1	1
524	не можем	1	1
525	героя с	1	1
526	истории как	2	1
527	не из	1	1
528	мог стать	1	1
529	так называемый	1	1
530	или просто	2	1
531	и понимание	1	1
532	него нет	1	1
533	не находит	1	1
534	в прозе	3	1
535	живет не	1	1
536	к ним	2	1
537	глава первая	2	1
538	по тем	1	1
539	вследствие этой	1	1
540	рассказа не	1	1
541	момент в	1	1
542	это будет	1	1
543	новизна и	1	1
544	точек зрения	2	1
545	не обязательно	1	1
546	по своим	2	1
547	и нельзя	1	1
548	и создает	1	1
549	в свою	2	1
550	один и	2	1
551	имеет место	4	1
552	говорит о	1	1
553	а на	2	1
554	зависит от	2	1
555	на этот	1	1
556	из слова	1	1
557	стремится к	1	1
558	не на	1	1
559	как системы	1	1
560	сдвиг в	1	1
561	быть искренним	1	1
562	ведь для	1	1
563	ближе к	1	1
564	художественного целого	1	1
565	если не	2	1
566	в речи	4	1
567	по мысли	3	1
568	связь с	1	1
569	так же	1	1
570	он уже	2	1
571	в историю	1	1
572	а так	1	1
573	о чем	4	1
574	одной стороны	1	1
575	необходимо отличать	1	1
576	для обозначения	2	1
577	такого рода	10	1
578	это за	1	1
579	в литературе	4	1
580	автором на	1	1
581	да и	2	1
582	в первой	2	1
583	как средство	1	1
584	начинает приобретать	1	1
585	материал для	1	1
586	в контексте	1	1
587	в некую	1	1
588	в использовании	1	1
589	сих пор	2	1
590	автора и	1	1
591	рассказа как	1	1
592	о его	2	1
593	но для	3	1
594	здесь следует	1	1
595	в книге	1	1
596	в более	1	1
597	бы между	1	1
598	мышления в	1	1
599	при таком	1	1
600	не существует	3	1
601	в пределе	1	1
602	о нем	3	1
603	как для	1	1
604	не встречается	1	1
605	или другой	1	1
606	сознания в	2	1
607	для нас	1	1
608	не имея	1	1
609	собственно говоря	1	1
610	целый ряд	1	1
611	взаимодействия и	1	1
612	с языком	2	1
613	для его	1	1
614	или не	4	1
615	же в	2	1
616	его произведениях	1	1
617	не утрачивая	1	1
618	и конструкция	1	1
619	одной из	1	1
620	от лица	1	1
621	это все	1	1
622	не говоря	1	1
623	возможна как	1	1
624	жизни а	3	1
625	им не	1	1
626	чем иным	2	1
627	только о	1	1
628	героя в	3	1
629	случае если	1	1
630	не подвергается	1	1
631	вот этот	1	1
632	русской литературы	1	1
633	которая не	1	1
