N	2gram	Tiupa_Narr_1	FransuaR
273	на самом	1	1
274	оказываются в	1	1
275	то в	4	1
276	тем же	2	1
277	между двумя	5	1
278	он уже	2	1
279	в зависимости	2	1
280	в их	1	1
281	полагает что	1	1
282	поднимается на	1	1
283	чтобы не	1	1
284	в литературном	1	1
285	он как	1	1
286	принадлежит к	1	1
287	не вполне	2	1
288	в последующих	1	1
289	и другая	1	1
290	жизни как	2	1
291	ему в	2	1
292	зависимости от	2	1
293	жил в	1	1
294	более глубокий	1	1
295	столько же	2	1
296	еще не	4	1
297	и много	1	1
298	между собой	2	1
299	в различных	1	1
300	этого эпизода	3	1
301	тем как	1	1
302	бы не	1	1
303	во внешнем	1	1
304	этого героя	1	1
305	о смерти	2	1
306	и всякий	1	1
307	значение и	1	1
308	свою жизнь	1	1
309	его сознания	1	1
310	к слову	1	1
311	по отношению	3	1
312	отношение к	1	1
313	главе в	1	1
314	не просто	1	1
315	один и	2	1
316	и я	1	1
317	что к	1	1
318	мотивов в	1	1
319	в приведенном	1	1
320	по утверждению	1	1
321	настаивает на	1	1
322	и к	1	1
323	более или	1	1
324	в действительности	1	1
325	следующим образом	1	1
326	со своей	1	1
327	в которой	1	1
328	точку зрения	1	1
329	в целом	3	1
330	в нашем	3	1
331	во многих	1	1
332	не могла	2	1
333	между этими	1	1
334	направлено на	1	1
335	не как	1	1
336	что еще	1	1
337	и вот	2	1
338	события в	2	1
339	новое и	1	1
340	на земле	1	1
341	очевидным что	1	1
342	и по	1	1
343	с собой	1	1
344	именно это	1	1
345	но все	1	1
346	значительной степени	1	1
347	жить в	1	1
348	на нее	1	1
349	для всех	1	1
350	различие между	1	1
351	была в	1	1
352	глубокий и	1	1
353	его в	1	1
354	на протяжении	7	1
355	в глазах	3	1
356	еще вернемся	1	1
357	он есть	1	1
358	и тем	4	1
359	в жизни	3	1
360	далеко не	1	1
361	на основании	1	1
362	о болезни	1	1
363	с тем	1	1
364	но каждый	1	1
365	со своими	1	1
366	которой он	1	1
367	он и	2	1
368	и было	1	1
369	в церкви	1	1
370	к эпизоду	1	1
371	зато в	1	1
372	и тогда	2	1
373	это очевидно	1	1
374	и того	2	1
375	или менее	1	1
376	первой главы	1	1
377	от боли	1	1
378	в следующем	1	1
379	и языка	1	1
380	в которых	1	1
381	могло бы	3	1
382	своего рода	10	1
383	от его	1	1
384	внешнего и	1	1
385	поэтому в	1	1
386	мир и	1	1
387	не понимает	1	1
388	был не	1	1
389	через посредство	2	1
390	только этого	1	1
391	того кто	2	1
392	для нее	1	1
393	по себе	4	1
394	вернемся к	1	1
395	до одного	1	1
396	не менее	3	1
397	не раз	1	1
398	до известной	1	1
399	в обоих	2	1
400	дело в	2	1
401	того как	1	1
402	о них	3	1
403	не имеет	2	1
404	немного в	1	1
405	понять что	1	1
406	казалось бы	2	1
407	ничего не	2	1
408	входит и	1	1
409	одна из	4	1
410	он стоит	1	1
411	события с	1	1
412	обратимся в	1	1
413	из существенных	1	1
414	как будто	3	1
415	место своего	1	1
416	за ними	3	1
417	был назван	1	1
418	если только	1	1
419	ему не	1	1
420	всех прочих	1	1
421	ни о	2	1
422	нам историю	1	1
423	в момент	1	1
424	необходимо также	1	1
425	могут быть	1	1
426	для развития	1	1
427	по характеру	1	1
428	какие только	1	1
429	смерти и	1	1
430	той или	5	1
431	игра в	1	1
432	для героя	1	1
433	если же	1	1
434	значение это	1	1
435	двадцати пяти	1	1
436	опираясь на	1	1
437	времени но	2	1
438	и о	3	1
439	более не	2	1
440	здесь не	2	1
441	говорит и	1	1
442	здесь также	1	1
443	только то	1	1
444	действия и	1	1
445	в пределах	2	1
446	по способу	1	1
447	внутреннюю жизнь	2	1
448	не за	1	1
449	ясно что	1	1
450	особенно в	2	1
451	начала и	3	1
452	и прочих	1	1
453	мог бы	1	1
454	и каждый	1	1
455	глава пятая	1	1
456	последующее развитие	1	1
457	остановимся на	1	1
458	об этом	6	1
459	о нем	3	1
460	и здесь	1	1
461	известной степени	1	1
462	и т.д	6	1
463	то они	2	1
464	голоса в	1	1
465	в глаза	1	1
466	одного из	6	1
467	утверждает что	1	1
468	можно сказать	5	1
469	времени в	2	1
470	нас в	2	1
471	это была	2	1
472	строго отграниченная	1	1
473	первой главе	1	1
474	и человечества	1	1
475	нем не	1	1
476	всех членов	1	1
477	что и	1	1
478	т.п как	1	1
479	это не	3	1
480	отграничено от	1	1
481	чем и	1	1
482	вслед за	1	1
483	деле в	1	1
484	сказать и	1	1
485	различия между	1	1
486	казалось что	1	1
487	т.п это	1	1
488	рассуждение о	1	1
489	он прошел	1	1
490	из всех	1	1
491	том как	1	1
492	человека в	2	1
493	с ними	2	1
494	которых он	1	1
495	их не	1	1
496	и фиксирует	1	1
497	уже не	8	1
498	и они	1	1
499	оказали влияние	1	1
500	свидетельствует о	1	1
501	а то	1	1
502	или даже	1	1
503	плана в	1	1
504	для него	4	1
505	в пространстве	3	1
506	у нее	4	1
507	к ним	2	1
508	мы можем	2	1
509	человек как	1	1
510	образом не	1	1
511	и строго	1	1
512	для того	3	1
513	это типичные	1	1
514	момент в	1	1
515	а потому	1	1
516	после него	1	1
517	в последние	1	1
518	от ее	1	1
519	на уровне	1	1
520	или иной	4	1
521	о влиянии	1	1
522	по своим	2	1
523	лица в	1	1
524	случаев в	1	1
525	действующих лиц	5	1
526	еще и	1	1
527	во второй	1	1
528	а с	1	1
529	на людей	1	1
530	люди как	1	1
531	что для	1	1
532	говорит о	1	1
533	выступает в	1	1
534	а голова	1	1
535	не было	3	1
536	и стал	2	1
537	на литературу	1	1
538	на этот	1	1
539	не знает	1	1
540	с большей	1	1
541	а главное	1	1
542	его как	1	1
543	было для	1	1
544	здесь выступает	1	1
545	а так	1	1
546	о чем	4	1
547	когда она	1	1
548	человеческой культуры	1	1
549	и слово	1	1
550	с носом	1	1
551	в связи	2	1
552	на фоне	1	1
553	связь с	1	1
554	о себе	1	1
555	на чем	1	1
556	к его	2	1
557	в строгом	1	1
558	объединены в	1	1
559	и столь	2	1
560	не из	1	1
561	над ним	1	1
562	теми же	1	1
563	видит в	1	1
564	для обозначения	2	1
565	что за	1	1
566	не он	1	1
567	наряду с	1	1
568	в точке	1	1
569	констатирует что	1	1
570	внешний облик	1	1
571	матери и	4	1
572	образ и	1	1
573	да и	2	1
574	исходя из	3	1
575	вспомним что	1	1
576	не является	3	1
577	слова и	1	1
578	связано со	1	1
579	которая здесь	1	1
580	героя в	3	1
581	что касается	2	1
582	это явление	1	1
583	и борьба	1	1
584	в мировой	1	1
585	не существует	3	1
586	не подлежит	2	1
587	имеет дело	1	1
588	он чувствовал	1	1
589	тот кто	2	1
590	об этих	1	1
591	всей первой	1	1
592	представлениями о	1	1
593	что отчасти	1	1
594	у них	1	1
595	прошлого и	2	1
596	в большем	1	1
597	не падает	1	1
598	нисколько не	1	1
599	в карты	1	1
600	в готовом	1	1
601	от лица	1	1
602	есть от	1	1
603	не слишком	1	1
604	на улицах	1	1
605	жизни а	3	1
606	и мышления	1	1
607	пространстве с	1	1
608	им не	1	1
609	отношению к	3	1
610	начале этой	1	1
611	на свет	1	1
612	сущности в	1	1
613	к этой	1	1
614	по поводу	1	1
615	это их	1	1
616	в противоположность	1	1
617	в таком	2	1
618	формам и	1	1
