N	2gram	Vygotskiy__2	DiskursI
282	ситуации не	1	1
283	еще у	1	1
284	себе вопрос	1	1
285	вещь в	1	1
286	он сам	3	1
287	к я	1	1
288	которое несмотря	1	1
289	ее к	1	1
290	в заключительных	1	1
291	момент перехода	1	1
292	зрения представляет	1	1
293	не то	2	1
294	в противовес	1	1
295	но достаточно	1	1
296	конечном счете	4	1
297	себе и	1	1
298	нет и	2	1
299	что они	3	1
300	речи но	3	1
301	как говорит	2	1
302	независимо от	4	1
303	его на	1	1
304	опыта к	1	1
305	но такова	1	1
306	данного типа	1	1
307	с их	2	1
308	там же	1	1
309	и различные	2	1
310	вопросом о	2	1
311	к реалистической	2	1
312	всего как	1	1
313	от различного	1	1
314	генетические отношения	1	1
315	в непосредственной	1	1
316	к числу	1	1
317	следующим образом	2	1
318	что помимо	1	1
319	начала мы	1	1
320	есть его	1	1
321	со своей	1	1
322	ситуации в	1	1
323	в которой	4	1
324	бы и	3	1
325	что это	6	1
326	образом и	1	1
327	решающее значение	3	1
328	он в	3	1
329	в нашем	1	1
330	из этих	4	1
331	действительности а	1	1
332	учение о	1	1
333	по преимуществу	1	1
334	для возникновения	1	1
335	говорит не	1	1
336	жизнь как	1	1
337	на то	6	1
338	что она	3	1
339	время и	1	1
340	он не	7	1
341	с ней	2	1
342	в понимании	1	1
343	не к	1	1
344	собой не	1	1
345	из виду	2	1
346	свое время	1	1
347	любой из	1	1
348	чем она	1	1
349	мы обратимся	1	1
350	основе его	1	1
351	одно и	1	1
352	и заключается	1	1
353	но все	2	1
354	иной тип	1	1
355	подход к	2	1
356	не за	1	1
357	где нет	1	1
358	и может	1	1
359	этом он	1	1
360	значение в	3	1
361	в поведении	2	1
362	на все	2	1
363	этих форм	1	1
364	с целью	2	1
365	при помощи	4	1
366	речью и	5	1
367	и других	2	1
368	с другими	3	1
369	объективной действительности	2	1
370	которая как	1	1
371	этом смысле	2	1
372	в речевом	1	1
373	приходит в	1	1
374	виду тот	1	1
375	не соответствует	1	1
376	в жизни	1	1
377	который по	1	1
378	эмпиризма и	1	1
379	для них	1	1
380	о которых	3	1
381	действительности это	1	1
382	сделать для	1	1
383	с этой	2	1
384	с тем	1	1
385	которой он	1	1
386	мы видели	6	1
387	мы не	10	1
388	автора и	1	1
389	являются наиболее	1	1
390	в этих	2	1
391	во время	3	1
392	и при	1	1
393	что такое	1	1
394	таким же	3	1
395	с точки	18	1
396	в первый	2	1
397	цели и	1	1
398	от его	4	1
399	должны были	3	1
400	поэтому в	1	1
401	мир и	1	1
402	не рассматривается	1	1
403	которые в	1	1
404	жизни можно	1	1
405	его к	2	1
406	и более	2	1
407	том и	1	1
408	это также	1	1
409	и вся	1	1
410	до конца	1	1
411	тем самым	3	1
412	как можно	1	1
413	самого начала	1	1
414	не имеет	4	1
415	дело в	1	1
416	и притом	1	1
417	не по	1	1
418	в отсутствии	1	1
419	тому на	1	1
420	мы все	1	1
421	появляется в	1	1
422	для всего	2	1
423	характер то	1	1
424	для всех	4	1
425	речи не	2	1
426	этих двух	2	1
427	переломный момент	1	1
428	может усвоить	1	1
429	и речевой	1	1
430	действительно в	1	1
431	и является	1	1
432	во всем	2	1
433	и теперь	2	1
434	о чем-то	1	1
435	одной лишь	1	1
436	на него	1	1
437	здесь же	1	1
438	целом и	1	1
439	этом отношении	3	1
440	и делает	1	1
441	которому мы	1	1
442	что на	2	1
443	перед ним	1	1
444	личности в	1	1
445	линии развития	2	1
446	разрыв между	1	1
447	не могут	2	1
448	и должно	1	1
449	когда мы	1	1
450	во все	2	1
451	здесь совершенно	1	1
452	и вполне	1	1
453	в категориях	2	1
454	об одном	1	1
455	глубокое и	1	1
456	всего в	1	1
457	этой книги	1	1
458	его с	2	1
459	не встречается	1	1
460	этом последнем	1	1
461	говоря словами	2	1
462	но сама	1	1
463	и это	3	1
464	наблюдений над	1	1
465	к индивидуальной	1	1
466	ни даже	1	1
467	но по	1	1
468	развития как	1	1
469	здесь не	1	1
470	в буквальном	1	1
471	и от	1	1
472	чтобы быть	1	1
473	только то	1	1
474	с самого	1	1
475	с языком	1	1
476	на объект	3	1
477	своей мысли	1	1
478	и сам	3	1
479	по аналогии	1	1
480	те же	3	1
481	он говорит	3	1
482	особенно в	1	1
483	живет в	2	1
484	в плоскости	1	1
485	том как	1	1
486	той ситуации	1	1
487	не исчерпывается	1	1
488	и социальные	1	1
489	основана на	1	1
490	если бы	8	1
491	в словах	1	1
492	одно это	1	1
493	и наблюдения	3	1
494	но здесь	1	1
495	мн др	1	1
496	о ней	1	1
497	и мн	1	1
498	развития в	6	1
499	не позволяет	1	1
500	на позицию	1	1
501	означает не	1	1
502	утверждает что	3	1
503	что его	4	1
504	теперь и	1	1
505	с соответствующими	1	1
506	о поведении	1	1
507	нас в	2	1
508	в конечном	4	1
509	места и	1	1
510	к нему	1	1
511	всей нашей	1	1
512	и всю	2	1
513	нет у	1	1
514	а потому	1	1
515	этих смежных	1	1
516	вслед за	1	1
517	другой для	1	1
518	формы речевого	1	1
519	в теории	6	1
520	речи которые	2	1
521	вообще в	2	1
522	делает это	1	1
523	и мы	2	1
524	это приводит	1	1
525	что здесь	2	1
526	известном смысле	1	1
527	о двух	1	1
528	согласиться с	1	1
529	которое мы	3	1
530	по мнению	1	1
531	открывает перед	1	1
532	начало в	1	1
533	имеет своим	1	1
534	социальной ситуации	1	1
535	от самых	1	1
536	суть не	1	1
537	оказывается в	1	1
538	как процесс	2	1
539	не имеют	1	1
540	которому он	1	1
541	вопроса о	1	1
542	только на	1	1
543	имеют не	1	1
544	вернуться к	3	1
545	в нашей	1	1
546	то и	1	1
547	в виде	1	1
548	показать на	1	1
549	на определенной	1	1
550	в известном	2	1
551	но для	2	1
552	за ним	1	1
553	возможности для	1	1
554	очевидно что	3	1
555	это обстоятельство	2	1
556	и их	5	1
557	всяком случае	6	1
558	представлений о	1	1
559	речи что	1	1
560	от сознания	1	1
561	первобытный человек	1	1
562	у этих	1	1
563	друг друга	5	1
564	самой природой	1	1
565	мы можем	10	1
566	при отсутствии	1	1
567	как раз	4	1
568	их по	1	1
569	не обладает	1	1
570	исследований и	2	1
571	представление о	5	1
572	между которыми	2	1
573	в области	1	1
574	на примере	1	1
575	до сих	1	1
576	связаны с	1	1
577	а именно	1	1
578	с той	1	1
579	было бы	10	1
580	еще и	1	1
581	в воображении	1	1
582	на которых	2	1
583	которая и	1	1
584	связано с	1	1
585	только по	1	1
586	от этого	2	1
587	отношения в	1	1
588	бы назвать	1	1
589	ничем не	3	1
590	выступают в	1	1
591	речи это	2	1
592	возникать и	1	1
593	несмотря на	4	1
594	в связи	6	1
595	с помощью	5	1
596	исходить из	1	1
597	и речью	6	1
598	вместе с	6	1
599	усомниться в	1	1
600	как это	6	1
601	человека к	2	1
602	только его	2	1
603	что вся	1	1
604	т.е по	2	1
605	если оно	1	1
606	наряду с	2	1
607	в той	1	1
608	что всякое	1	1
609	понятия о	2	1
610	когда она	2	1
611	да и	1	1
612	и другой	2	1
613	в современной	1	1
614	к чему	2	1
615	этого слова	3	1
616	однако он	1	1
617	в первые	3	1
618	аналогии с	1	1
619	сих пор	1	1
620	такой раздвоенности	1	1
621	проникают все	1	1
622	поэтому что	4	1
623	в чем	1	1
624	в смысле	1	1
625	о мире	3	1
626	при всем	1	1
627	ближе к	1	1
628	в книге	2	1
629	сведено к	1	1
630	это новое	1	1
631	не существует	3	1
632	понятно что	2	1
633	в результате	3	1
634	вопрос о	5	1
635	это как	1	1
636	а к	1	1
637	гораздо менее	3	1
638	развития и	3	1
639	у них	2	1
640	или нет	1	1
641	от того	2	1
642	тем более	3	1
643	к признанию	2	1
644	мы должны	6	1
645	но это	1	1
646	том случае	1	1
647	исключительно в	1	1
648	или не	1	1
649	лежит в	3	1
650	личности и	1	1
651	не являются	1	1
652	в системе	1	1
653	речь или	1	1
654	не знает	1	1
655	функций и	1	1
656	как нечто	2	1
657	речи и	15	1
658	их с	1	1
659	легко заметить	2	1
660	и также	1	1
661	всех других	1	1
662	в свое	1	1
663	определенной стадии	1	1
664	составляющие ее	1	1
665	также не	1	1
666	случае если	1	1
667	к повторению	1	1
668	или во	2	1
669	свою задачу	1	1
670	который не	1	1
671	следует сказать	1	1
672	в роли	1	1
