N	2gram	Vygotskiy__2	Tvorches
158	том же	2	2
159	говорил что	1	2
160	при помощи	10	2
161	он же	1	2
162	романы достоевского	1	2
163	которой он	1	2
164	такой же	7	2
165	писатель в	1	2
166	не столько	1	2
167	в отличие	1	2
168	их в	2	2
169	не могли	3	2
170	что этот	2	2
171	в устах	1	2
172	не менее	8	2
173	на него	2	2
174	в процессе	2	2
175	в русской	1	2
176	другой стороны	2	2
177	что на	4	2
178	и далее	2	2
179	мы узнаем	1	2
180	могут быть	4	2
181	ли не	1	2
182	знать об	1	2
183	же не	1	2
184	действия и	2	2
185	так в	2	2
186	приводит к	1	2
187	роль в	2	2
188	и комического	1	2
189	к анализу	1	2
190	действующих лиц	3	2
191	сводится к	2	2
192	и что	22	2
193	чтобы вызвать	1	2
194	что его	5	2
195	восходит к	1	2
196	и только	2	2
197	крайней мере	1	2
198	всяком случае	2	2
199	все время	6	2
200	к которому	2	2
201	с ними	1	2
202	только в	7	2
203	и ее	3	2
204	точка зрения	2	2
205	и у	2	2
206	героя с	1	2
207	для анализа	1	2
208	в виде	1	2
209	и других	3	2
210	из них	4	2
211	его и	1	2
212	не так	2	2
213	в одном	2	2
214	вовсе не	2	2
215	может служить	3	2
216	сильнее и	1	2
217	только с	1	2
218	отличие от	2	2
219	здравого смысла	1	2
220	с другим	1	2
221	с другой	3	2
222	не было	2	2
223	на этот	2	2
224	идеи в	1	2
225	зависит от	2	2
226	по крайней	1	2
227	и вообще	2	2
228	в частности	3	2
229	в россии	1	2
230	это его	1	2
231	в первой	1	2
232	критики и	1	2
233	и тогда	1	2
234	сюжета и	1	2
235	в основе	11	2
236	о достоевском	1	2
237	ни к	1	2
238	с другими	2	2
239	и вдруг	1	2
240	но если	1	2
241	и без	2	2
242	из этого	4	2
243	отказаться от	3	2
244	а я	2	2
245	в искусстве	21	2
246	во всяком	2	2
247	с новыми	1	1
248	ту же	4	1
249	речь идет	1	1
250	в сфере	1	1
251	с с	1	1
252	художественного произведения	5	1
253	не остается	2	1
254	а между	1	1
255	на другой	2	1
256	только потому	2	1
257	и должно	1	1
258	это и	1	1
259	фрейд в	1	1
260	мы говорим	1	1
261	в первом	1	1
262	из его	1	1
263	почти всегда	1	1
264	объясняется и	2	1
265	трагической любви	1	1
266	и за	1	1
267	с в	2	1
268	приходит к	3	1
269	той же	8	1
270	из всех	2	1
271	и значение	1	1
272	и татьяну	1	1
273	из всего	1	1
274	с введением	1	1
275	что если	6	1
276	нашу мысль	2	1
277	и тут	1	1
278	в первый	2	1
279	что уже	1	1
280	на место	1	1
281	почему мы	1	1
282	оба эти	2	1
283	эстетики и	1	1
284	роман в	1	1
285	не вполне	2	1
286	мы получаем	2	1
287	мы и	1	1
288	то это	3	1
289	какой-то другой	1	1
290	указал что	1	1
291	же что	2	1
292	свою очередь	2	1
293	литературы и	1	1
294	действительно все	1	1
295	с его	2	1
296	во всех	3	1
297	но как	3	1
298	а только	3	1
299	к которой	2	1
300	которую она	1	1
301	если в	2	1
302	ответ на	2	1
303	есть по	4	1
304	искусство в	2	1
305	него с	1	1
306	в жизни	4	1
307	отношение к	2	1
308	или иное	1	1
309	их поступков	1	1
310	чем же	1	1
311	толстого и	1	1
312	этот прием	1	1
313	общего с	1	1
314	с этим	4	1
315	сострадания и	1	1
316	и нет	1	1
317	однако не	2	1
318	кто из	1	1
319	и как	7	1
320	говорит что	7	1
321	сказал бы	1	1
322	его к	1	1
323	и к	3	1
324	в противоположность	1	1
325	на всем	1	1
326	психологии и	2	1
327	в гамлете	1	1
328	что это	8	1
329	живет в	1	1
330	бы с	2	1
331	все по	1	1
332	из этих	1	1
333	человеческой души	1	1
334	думать что	3	1
335	искусства хотя	1	1
336	что ничего	1	1
337	он начинает	1	1
338	того факта	1	1
339	нами в	1	1
340	и до	4	1
341	очень важно	1	1
342	на то	11	1
343	например как	1	1
344	это утверждение	1	1
345	главным образом	3	1
346	поскольку он	1	1
347	высшей степени	1	1
348	у древних	1	1
349	и эти	2	1
350	не значит	2	1
351	идеи и	1	1
352	к одному	4	1
353	не к	3	1
354	что нужно	1	1
355	в силу	1	1
356	и вот	3	1
357	свои собственные	1	1
358	же самая	1	1
359	к выводу	1	1
360	можно было	7	1
361	в каждом	2	1
362	совпадают с	1	1
363	что все	9	1
364	это случилось	1	1
365	считается что	1	1
366	значение в	2	1
367	и дальше	1	1
368	чего он	1	1
369	а по	1	1
370	того или	3	1
371	заключается в	12	1
372	образом если	1	1
373	на бумаге	1	1
374	мы на	1	1
375	подходит к	1	1
376	в глазах	1	1
377	смотреть на	1	1
378	было бы	11	1
379	то все	2	1
380	должен был	2	1
381	образом сюжет	2	1
382	по себе	12	1
383	ни в	2	1
384	из нее	1	1
385	вводит в	1	1
386	в них	2	1
387	к которым	3	1
388	тот самый	2	1
389	всю жизнь	2	1
390	несмотря на	4	1
391	мы видели	1	1
392	искусства критика	1	1
393	жизни но	1	1
394	мы знаем	7	1
395	им не	1	1
396	должно быть	1	1
397	потому и	1	1
398	время резко	1	1
399	в эту	1	1
400	в этих	2	1
401	от своего	1	1
402	прием в	1	1
403	и юмор	1	1
404	таким же	1	1
405	не зависит	1	1
406	достоевского чем	1	1
407	он дает	2	1
408	знаем что	4	1
409	король лир	1	1
410	всякий раз	2	1
411	и о	1	1
412	должны были	1	1
413	сознаться что	1	1
414	приблизительно так	2	1
415	является только	1	1
416	из области	1	1
417	сам же	1	1
418	в поэме	1	1
419	почти совершенно	1	1
420	образом и	4	1
421	но он	3	1
422	и более	4	1
423	важную роль	1	1
424	однако в	1	1
425	в таких	1	1
426	приводит его	1	1
427	в творчество	1	1
428	с так	1	1
429	зрения и	1	1
430	любовь к	1	1
431	тому что	4	1
432	вплоть до	2	1
433	суждения о	1	1
434	участвует в	1	1
435	она не	2	1
436	что с	3	1
437	некоторого рода	1	1
438	хотелось бы	1	1
439	писатель ничего	1	1
440	дело в	1	1
441	героев и	1	1
442	точно так	3	1
443	имеют дело	2	1
444	но только	4	1
445	он с	2	1
446	не имеет	4	1
447	и сознание	1	1
448	это совершенно	2	1
449	жизни не	1	1
450	действительности но	1	1
451	у этого	1	1
452	к поэзии	1	1
453	онегина и	2	1
454	в русском	2	1
455	к ней	1	1
456	его судьбу	1	1
457	и является	1	1
458	с своей	1	1
459	же он	1	1
460	сама себе	1	1
461	в сознании	4	1
462	происходит то	1	1
463	как будто	7	1
464	тогда в	1	1
465	именно потому	2	1
466	в области	1	1
467	ли это	2	1
468	факта что	1	1
469	и со	1	1
470	свое собственное	3	1
471	не могут	3	1
472	встречается в	1	1
473	во все	1	1
474	лежит в	1	1
475	похож на	1	1
476	которого я	1	1
477	как только	2	1
478	сходство с	1	1
479	на читателя	1	1
480	к тому	7	1
481	что оно	2	1
482	всего что	1	1
483	указывает на	3	1
484	на это	3	1
485	если же	4	1
486	ничего общего	1	1
487	должен быть	1	1
488	для себя	1	1
489	именно эту	1	1
490	как мы	1	1
491	психологическом отношении	1	1
492	читателя он	1	1
493	но при	1	1
494	эта часть	1	1
495	для читателя	1	1
496	характер и	1	1
497	то или	2	1
498	то чтобы	2	1
499	болезни и	1	1
500	только то	1	1
501	в себя	1	1
502	с самого	1	1
503	культуры и	1	1
504	то время	3	1
505	этот роман	1	1
506	в анализе	1	1
507	здесь он	1	1
508	не с	1	1
509	ясно что	7	1
510	можно понять	1	1
511	непосредственного воздействия	1	1
512	с собой	1	1
513	еще в	1	1
514	когда в	1	1
515	том как	2	1
516	жизнь и	3	1
517	является в	1	1
518	в день	2	1
519	и всякого	1	1
520	когда сюжет	1	1
521	означает что	1	1
522	образом в	3	1
523	в виду	3	1
524	о нем	1	1
525	из условий	1	1
526	приближается к	1	1
527	произведения как	2	1
528	это если	1	1
529	сюжета который	1	1
530	и здесь	2	1
531	это происходит	2	1
532	в другом	1	1
533	характер этого	1	1
534	всем протяжении	1	1
535	на вопрос	2	1
536	в поэзии	3	1
537	столь же	4	1
538	это объясняется	1	1
539	нам хотелось	1	1
540	с одной	1	1
541	утверждает что	5	1
542	романе в	2	1
543	происходит не	1	1
544	социальной психологии	6	1
545	в конечном	3	1
546	от него	1	1
547	в драме	2	1
548	а у	1	1
549	психологии действующих	2	1
550	писателя и	1	1
551	русской литературе	1	1
552	он прямо	2	1
553	за основу	2	1
554	а потому	2	1
555	чем острее	1	1
556	века и	1	1
557	ту силу	1	1
558	с а	1	1
559	как она	4	1
560	совершенно новый	1	1
561	значит что	3	1
562	пришел к	2	1
563	ли он	2	1
564	как нечто	2	1
565	то в	1	1
566	трагедии и	1	1
567	может оказаться	2	1
568	такое же	2	1
569	или же	3	1
570	и тоски	1	1
571	том чтобы	3	1
572	возбуждение сострадания	1	1
573	этого рассказа	1	1
574	он приходит	1	1
575	не то	1	1
576	при внимательном	1	1
577	связи с	1	1
578	это сам	1	1
579	переходит в	1	1
580	и исследования	1	1
581	этом что	1	1
582	в большинстве	1	1
583	отношений к	1	1
584	и вновь	1	1
585	не знать	1	1
586	от социальной	1	1
587	не соглашаясь	1	1
588	не дает	1	1
589	чем сделать	1	1
590	по выражению	1	1
591	конечном счете	3	1
592	в снах	1	1
593	был бы	1	1
594	и их	3	1
595	эстетическое наслаждение	1	1
596	сами по	3	1
597	отличен от	1	1
598	читателю и	1	1
599	не о	1	1
600	и никогда	2	1
601	которого в	1	1
602	как раз	5	1
603	не просто	1	1
604	в любви	1	1
605	сознанию необходимости	1	1
606	на деле	8	1
607	к наглядному	1	1
608	же роль	1	1
609	возможно что	1	1
610	что и	17	1
611	со стороны	1	1
612	раза в	1	1
613	даже не	1	1
614	и точно	1	1
615	в высшей	1	1
616	и эту	1	1
617	его с	2	1
618	и прежде	1	1
619	что для	7	1
620	связано с	1	1
621	нужно сказать	1	1
622	и считает	1	1
623	в основании	1	1
624	когда же	1	1
625	самого начала	1	1
626	в психологическом	1	1
627	всегда и	1	1
628	оснований для	1	1
629	жизнь в	1	1
630	под влиянием	1	1
631	всецело и	1	1
632	в связи	1	1
633	к сознанию	1	1
634	нет никаких	1	1
635	и она	1	1
636	время с	1	1
637	от страха	1	1
638	как это	4	1
639	который видит	2	1
640	с каким-то	2	1
641	власть над	1	1
642	предположить что	1	1
643	он говорит	5	1
644	что за	1	1
645	искусства но	5	1
646	он будет	1	1
647	не дают	1	1
648	с такой	1	1
649	такого рода	1	1
650	что же	3	1
651	на свете	1	1
652	духовной жизни	1	1
653	который раньше	1	1
654	том смысле	1	1
655	играло в	1	1
656	герой в	1	1
657	в художественную	1	1
658	мысль с	1	1
659	этого слова	1	1
660	а к	2	1
661	он имел	1	1
662	было привести	1	1
663	отличается от	2	1
664	ничего кроме	2	1
665	похоже на	1	1
666	при всем	3	1
667	и для	4	1
668	читателя и	2	1
669	должна была	1	1
670	в результате	1	1
671	художник в	1	1
672	для нас	2	1
673	но когда	2	1
674	жить и	1	1
675	тех кому	1	1
676	писателя не	1	1
677	еще более	3	1
678	ребенка который	1	1
679	будто бы	1	1
680	действительной жизни	3	1
681	тот же	6	1
682	отношении к	3	1
683	за этим	1	1
684	не есть	1	1
685	страсть к	1	1
686	по поводу	1	1
687	может и	1	1
688	а о	1	1
689	в свою	3	1
690	первый раз	2	1
691	между ними	1	1
692	людях и	1	1
693	сказать что	7	1
694	только как	3	1
695	далее он	1	1
696	была бы	2	1
697	к привлечению	1	1
698	совершенно не	4	1
699	или иного	2	1
700	тайны и	2	1
701	себе не	1	1
702	вся история	1	1
703	и другие	1	1
704	очень редко	1	1
705	это понятие	1	1
706	нас не	1	1
707	как на	5	1
708	смысле что	1	1
