N	4gram	Tiupa_Disk_1	Analitik
249	только раскрывают содержание судьбы	1	1
250	внеязыковое и потому нейтральное	1	1
251	а не ценностно дистанцированной	1	1
252	есть принадлежат самой ситуации	1	1
253	нем звучит один голос	1	1
254	реализуют в нем определенные	1	1
255	жанровые образования возникающие на	1	1
256	лаконичная строгость композиции неразвернутость	1	1
257	в дискурсе речевой акт	1	1
258	не помещаем полагая его	1	1
259	продуктивный тип высказывания реализующий	1	1
260	краткость и точность словесного	1	1
261	в нем определенные возможности	1	1
262	и строго отграниченная система	1	1
263	будучи порой фактически точными	1	1
264	потому нейтральное к языку	1	1
265	едины судьба выражает внеличную	1	1
266	живет в готовом стабильно	1	1
267	содержанию сказания это позиция	1	1
268	со стороны адресата притчи	1	1
269	первое может быть проделано	1	1
270	нейтральное к языку поэтому	1	1
271	столь свободным как к	1	1
272	да и персонажи сказания	1	1
273	к содержанию сказания это	1	1
274	события на поучающего и	1	1
275	принадлежат самой ситуации рассказывания	1	1
276	в притче о блудном	1	1
277	схемы и в форме	1	1
278	ситуации рассказывания а не	1	1
279	с еще не развившимся	1	1
280	слухи или сплетни то	1	1
281	в себе не заключает	1	1
282	определенное в сущности застывшее	1	1
283	отграниченная система смыслов оно	1	1
284	нами не как объекты	1	1
285	по своей природе суть	1	1
286	предначертанность судьбы а некий	1	1
287	судьбы а некий нравственный	1	1
288	притчевого типа есть монолог	1	1
289	но от божья повеленья	1	1
290	то же время жанры	1	1
291	они едины судьба выражает	1	1
292	анекдота ни столь пассивным	1	1
293	не предначертанность судьбы а	1	1
294	языком ставят перед ним	1	1
295	еще не развившимся твердым	1	1
296	языку поэтому жанры как	1	1
297	на поучающего и поучаемого	1	1
298	в нем звучит один	1	1
299	о поэтике здесь пока	1	1
300	собой исторически продуктивный тип	1	1
301	в таком случае его	1	1
302	рассказывания а не ценностно	1	1
303	что он ничего предосудительного	1	1
304	целью и ситуацией высказывания	3	1
305	не могло и не	1	1
306	от своей судьбы они	1	1
307	поэтике здесь пока еще	1	1
308	разделение иерархично оно не	1	1
309	деталей краткость и точность	1	1
310	закон собственно и составляющий	1	1
311	мы строим свою речь	1	1
312	к однозначности и прежде	1	1
313	стремится к однозначности и	1	1
314	определенные задания реализуют в	1	1
315	достоверным но не верифицируемым	1	1
316	они бытуют как слухи	1	1
317	еще преждевременно поскольку мы	1	1
318	его поступки только раскрывают	1	1
319	рекоша но от божья	1	1
320	интернациональны в то же	1	1
321	поучаемого это разделение иерархично	1	1
322	является своего рода механизмом	1	1
323	а в том что	2	1
324	формы целого следовательно предметно-смысловые	1	1
325	характеристик и описаний акцентированная	1	1
326	то есть принадлежат самой	1	1
327	механизмом активизации воспринимающего сознания	1	1
328	участников коммуникативного события на	1	1
329	дискурсе речевой акт притчевого	1	1
330	заключается в том что	1	1
331	то же время они	1	1
332	морализаторскую премудрость притчевого назидания	1	1
333	к языку поэтому жанры	1	1
334	мы не помещаем полагая	1	1
335	жанр в свою очередь	1	1
336	сказания это позиция активного	1	1
337	строго отграниченная система смыслов	1	1
338	это разделение иерархично оно	1	1
339	в известном смысле домонологично	1	1
340	в форме определенной жанровой	1	1
341	самой ситуации рассказывания а	1	1
342	своей судьбы они едины	1	1
343	не с собственно художественными	1	1
344	задания реализуют в нем	1	1
345	из уст в уста	1	1
346	и прежде всего к	1	1
347	не развившимся твердым композиционным	1	1
348	отделен от своей судьбы	1	1
349	но как субъекты этического	1	1
350	активность адресата при этом	1	1
351	жизненной практике может быть	1	1
352	дело не с собственно	1	1
353	исторически продуктивный тип высказывания	1	1
354	не говоря уже о	2	1
355	речь нам всегда предносится	1	1
356	поэтому жанры как формы	1	1
357	универсального опыта к индивидуальной	1	1
358	перед нами не как	1	1
359	порой фактически точными они	1	1
360	твердым композиционным костяком так	1	1
361	определенной жанровой схемы и	1	1
362	предосудительного памяти ивана петровича	1	1
363	том что он не	1	1
364	таком случае его вступление	1	1
365	выражает внеличную сторону индивида	1	1
366	завершенная и строго отграниченная	1	1
367	читателя что он ничего	1	1
368	в тех случаях когда	1	1
369	целое внеязыковое и потому	1	1
370	обязательно курьезное любопытное занимательное	1	1
371	к содержанию анекдота ни	1	1
372	содержанию анекдота ни столь	1	1
