N	2gram	Vinokur_St_3	Myshleni
107	в своем	1	4
108	из этих	6	4
109	не обнаруживает	1	4
110	в известном	1	4
111	на то	5	4
112	он не	5	4
113	как с	1	4
114	от нее	3	4
115	совпадают с	1	4
116	той же	2	4
117	к которым	1	4
118	и того	1	4
119	не мог	2	4
120	не столько	2	4
121	в то	7	4
122	тогда когда	2	4
123	этого слова	2	4
124	никогда не	2	4
125	то и	2	4
126	встречается в	1	4
127	к тому	2	4
128	и это	5	4
129	то время	4	4
130	приводит к	1	4
131	с ним	1	4
132	связь между	1	4
133	в какой	3	4
134	всяком случае	4	4
135	какой степени	1	4
136	из них	1	4
137	мы знаем	1	4
138	могло бы	1	4
139	друг друга	1	4
140	от того	2	4
141	но и	9	4
142	в ряде	2	4
143	прежде всего	10	4
144	там где	1	4
145	независимо от	5	4
146	с этим	7	4
147	смысле этого	1	4
148	это значит	1	4
149	в смысле	4	4
150	тем и	1	4
151	и все	1	4
152	а в	6	4
153	сказать что	4	4
154	в частности	1	4
155	во всяком	4	4
156	которая не	1	4
157	как известно	1	3
158	переход от	1	3
159	то в	4	3
160	в котором	5	3
161	но как	2	3
162	если в	2	3
163	с которыми	2	3
164	его развития	1	3
165	когда он	1	3
166	его к	2	3
167	в самом	2	3
168	формы в	2	3
169	то обстоятельство	5	3
170	остановиться на	1	3
171	им в	2	3
172	но на	1	3
173	что эти	4	3
174	как он	1	3
175	как оно	1	3
176	не как	2	3
177	и сам	1	3
178	на этом	3	3
179	его в	1	3
180	в жизни	4	3
181	можно считать	1	3
182	или менее	1	3
183	в которых	2	3
184	которые в	2	3
185	состоит в	4	3
186	не могли	1	3
187	того как	1	3
188	этот тип	2	3
189	перед ним	1	3
190	обстоятельство что	5	3
191	отличается от	4	3
192	своего развития	1	3
193	последнее время	1	3
194	на том	1	3
195	и которые	2	3
196	является в	1	3
197	связаны с	1	3
198	как она	1	3
199	мы видим	4	3
200	который в	1	3
201	между тем	6	3
202	по этому	3	3
203	не можем	1	3
204	в виде	3	3
205	это обстоятельство	1	3
206	и их	1	3
207	этом отношении	4	3
208	или иной	2	3
209	к которому	3	3
210	а с	2	3
211	в живом	1	3
212	связь с	4	3
213	его мышления	1	3
214	наряду с	1	3
215	с этой	3	3
216	пути к	1	3
217	в результате	2	3
218	другой стороны	5	3
219	в свою	2	3
220	к этому	3	3
221	смысле слова	1	2
222	и то	1	2
223	в чисто	2	2
224	уже по	1	2
225	то же	5	2
226	а как	4	2
227	мы и	1	2
228	моментом для	1	2
229	в чем	4	2
230	с его	3	2
231	бы в	1	2
232	вступают в	2	2
233	что как	1	2
234	что по	3	2
235	с нею	1	2
236	но все	2	2
237	по форме	5	2
238	на его	4	2
239	связанные с	1	2
240	одной и	1	2
241	что является	1	2
242	мышления с	1	2
243	в нем	1	2
244	конечно в	1	2
245	об этом	5	2
246	а по	2	2
247	зрения на	1	2
248	того или	1	2
249	подходит к	1	2
250	или другого	1	2
251	в них	5	2
252	в эту	4	2
253	в этих	11	2
254	в связь	1	2
255	в своей	4	2
256	место в	6	2
257	и той	1	2
258	и эти	1	2
259	эту пору	1	2
260	бы быть	1	2
261	нас к	2	2
262	тому что	3	2
263	но они	2	2
264	на котором	2	2
265	одна из	2	2
266	в плане	2	2
267	к изучению	1	2
268	вытекает из	1	2
269	бы неправильно	1	2
270	на себя	1	2
271	и его	3	2
272	в каком	4	2
273	очень часто	1	2
274	той или	1	2
275	как они	1	2
276	свою очередь	1	2
277	говорит и	2	2
278	только при	1	2
279	совершенно ясно	1	2
280	и может	2	2
281	ясно что	1	2
282	часто в	1	2
283	не стоит	1	2
284	мы в	1	2
285	основана на	1	2
286	поэтому в	1	2
287	для этого	2	2
288	находится в	1	2
289	и здесь	3	2
290	внимание на	2	2
291	одного из	2	2
292	а также	4	2
293	или иначе	1	2
294	и во	2	2
295	раньше чем	3	2
296	и только	2	2
297	в свете	1	2
298	все время	2	2
299	этом смысле	4	2
300	известном смысле	1	2
301	этой точки	1	2
302	всех этих	3	2
303	мы будем	1	2
304	вопрос об	1	2
305	где они	1	2
306	так что	11	2
307	определения и	1	2
308	не имеющие	1	2
309	уже не	3	2
310	в начале	4	2
311	является не	1	2
312	и других	2	2
313	с теми	1	2
314	цели и	2	2
315	слова в	1	2
316	в одном	1	2
317	его развитии	1	2
318	к той	1	2
319	этого периода	1	2
320	связан с	3	2
321	все согласны	1	2
322	стороны он	1	2
323	на которые	1	2
324	этого нового	1	2
325	целым рядом	1	2
326	и эта	1	2
327	в речи	4	2
328	виде в	1	2
329	все более	2	2
330	ни на	2	2
331	так мы	1	2
332	к жизни	1	2
333	в течение	4	2
334	такого рода	5	2
335	тому как	1	2
336	должно быть	1	2
337	на пути	1	2
338	этом и	1	2
339	и для	4	2
340	об отношении	1	2
341	или в	2	2
342	том виде	1	2
343	которой можно	1	2
344	о котором	1	2
345	для нас	1	2
346	находит свое	3	2
347	только что	2	2
348	все они	3	2
349	вступает в	1	2
350	или иного	1	2
351	есть и	1	2
352	в своих	8	2
353	как на	6	2
354	все что	1	2
355	ту же	1	1
356	отношения к	1	1
357	также и	1	1
358	языка с	1	1
359	должен быть	2	1
360	не признать	1	1
361	по отдельным	1	1
362	сам по	1	1
363	значения что	1	1
364	этому типу	1	1
365	отличие этого	1	1
366	и до	1	1
367	из его	7	1
368	видеть в	1	1
369	и этот	1	1
370	например в	4	1
371	есть не	1	1
372	смотреть на	1	1
373	им самим	1	1
374	по мнению	3	1
375	при анализе	1	1
376	характерная особенность	1	1
377	вопрос о	1	1
378	так чтобы	2	1
379	ему в	1	1
380	и он	1	1
381	развитии в	1	1
382	которую можно	1	1
383	вообще его	1	1
384	во всех	2	1
385	тем как	2	1
386	которым подчинено	1	1
387	не требует	1	1
388	важно отметить	2	1
389	мышления как	1	1
390	тех же	1	1
391	очевидно что	1	1
392	отношение к	4	1
393	не просто	2	1
394	относится к	4	1
395	тенденции как	1	1
396	опирается на	1	1
397	первый этап	1	1
398	по которому	1	1
399	опыт который	1	1
400	является слово	1	1
401	более и	2	1
402	отношении его	1	1
403	однако не	1	1
404	кроме того	3	1
405	этом же	1	1
406	в очень	1	1
407	целый ряд	1	1
408	не являются	1	1
409	более или	1	1
410	них как	1	1
411	для которого	1	1
412	еще на	1	1
413	в которой	4	1
414	бы не	1	1
415	значение он	2	1
416	другим способом	1	1
417	думать что	1	1
418	мнение что	1	1
419	по определенному	1	1
420	строится по	1	1
421	не связан	1	1
422	до самого	1	1
423	чем у	1	1
424	что еще	1	1
425	по существу	1	1
426	до конца	3	1
427	том чтобы	2	1
428	что ни	1	1
429	находит себе	1	1
430	смысле в	1	1
431	а затем	1	1
432	что все	3	1
433	в состоянии	1	1
434	и с	4	1
435	была в	1	1
436	этапом в	2	1
437	первый и	1	1
438	быть столь	1	1
439	которая как	1	1
440	связываются с	1	1
441	известно что	2	1
442	и определение	1	1
443	и тем	4	1
444	которым он	1	1
445	только одно	1	1
446	о которых	3	1
447	во внимание	1	1
448	несмотря на	3	1
449	чем в	1	1
450	даже там	1	1
451	и прямо	1	1
452	такой же	2	1
453	зрения ее	1	1
454	представлением об	1	1
455	нисколько не	1	1
456	их на	1	1
457	особенно для	1	1
458	именно этот	1	1
459	которую он	2	1
460	вещи в	1	1
461	и при	1	1
462	нас не	2	1
463	в такой	2	1
464	почти не	1	1
465	от себя	1	1
466	собой как	1	1
467	сих пор	2	1
468	и более	3	1
469	знак равенства	1	1
470	не изменяет	1	1
471	том же	1	1
472	и вообще	1	1
473	с так	1	1
474	даже в	1	1
475	этого мало	1	1
476	и очень	1	1
477	этой области	2	1
478	с точки	4	1
479	случае в	2	1
480	на три	1	1
481	на рубеже	1	1
482	дело не	2	1
483	не имеет	2	1
484	характеризуется прежде	1	1
485	здесь различные	1	1
486	в сущности	2	1
487	к этим	2	1
488	на него	1	1
489	которого он	1	1
490	не могло	1	1
491	нельзя не	3	1
492	хотя все	1	1
493	так много	1	1
494	или как	1	1
495	явление в	1	1
496	к ней	4	1
497	а лишь	1	1
498	мы подходим	1	1
499	вот что	3	1
500	никогда почти	1	1
501	до того	1	1
502	не потому	2	1
503	том отношении	1	1
504	у нас	4	1
505	и оно	1	1
506	начиная с	2	1
507	является этот	1	1
508	и другой	1	1
509	же самое	1	1
510	является одним	1	1
511	не встречается	2	1
512	для его	2	1
513	и свое	1	1
514	него как	1	1
515	т.е в	1	1
516	всегда в	1	1
517	в применении	1	1
518	для себя	1	1
519	вещей в	1	1
520	он решает	1	1
521	бы сделать	1	1
522	совершенно недостаточно	1	1
523	это вполне	1	1
524	в виду	2	1
525	в ней	4	1
526	всего этого	1	1
527	без всякого	2	1
528	в ее	1	1
529	язык и	1	1
530	несомненно является	1	1
531	типа в	1	1
532	отличаясь от	1	1
533	если попытаться	1	1
534	только не	1	1
535	в пределах	1	1
536	в дальнейшем	1	1
537	и опыт	1	1
538	смысле но	1	1
539	что у	2	1
540	этот период	1	1
541	в другом	3	1
542	по аналогии	1	1
543	принять во	1	1
544	здесь как	1	1
545	особенно в	1	1
546	над своими	1	1
547	здесь нет	2	1
548	до сих	2	1
549	она была	1	1
550	во многих	2	1
551	в эпоху	1	1
552	к другу	1	1
553	по мере	1	1
554	означает что	1	1
555	форме в	1	1
556	в последнем	2	1
557	связанная с	1	1
558	уже сейчас	1	1
559	которого можно	1	1
560	то мы	1	1
561	эту аналогию	1	1
562	этого основного	1	1
563	на вопрос	3	1
564	многих случаях	1	1
565	слова как	2	1
566	в новую	1	1
567	все его	1	1
568	и который	1	1
569	может не	1	1
570	в значительной	1	1
571	не выходит	1	1
572	вопросу о	1	1
573	что эта	2	1
574	он берет	1	1
575	на отдельные	1	1
576	эту форму	1	1
577	если принять	1	1
578	последнего в	1	1
579	этому поводу	2	1
580	фазу своего	1	1
581	это имеет	1	1
582	отметить что	5	1
583	во всей	1	1
584	в форме	2	1
585	и понятно	1	1
586	выше в	1	1
587	также не	1	1
588	в это	2	1
589	судить по	1	1
590	собою новый	1	1
591	не так	3	1
592	указывает что	1	1
593	с отдельными	1	1
594	этого материала	1	1
595	том как	1	1
596	только у	1	1
597	и значением	1	1
598	мне кажется	1	1
599	для понятия	1	1
600	внутреннее единство	1	1
601	и иными	1	1
602	самые разнообразные	1	1
603	речи чем	1	1
604	между этими	1	1
605	своей деятельности	1	1
606	тот или	1	1
607	от второго	1	1
608	для всех	1	1
609	есть в	2	1
610	не отметить	1	1
611	ничто не	1	1
612	равенства между	1	1
613	большим количеством	1	1
614	отнести к	1	1
615	как например	8	1
616	пути по	1	1
617	целого ряда	1	1
618	при помощи	2	1
619	но которое	1	1
620	основное отличие	1	1
621	несомненно в	2	1
622	одно из	2	1
623	в известной	1	1
624	со вторым	1	1
625	содержания и	1	1
626	мы находим	2	1
627	в конце	6	1
628	вовсе не	2	1
629	подходим к	1	1
630	этом мы	1	1
631	свое отражение	1	1
632	о которой	2	1
633	гораздо большей	1	1
634	не о	1	1
635	и язык	1	1
636	как его	1	1
637	но что	1	1
638	у него	9	1
639	не случайно	1	1
640	связано с	5	1
641	эти методы	1	1
642	с общим	1	1
643	и несомненно	1	1
644	за пределы	1	1
645	третьего этапа	1	1
646	а именно	1	1
647	речи а	1	1
648	ставить знак	1	1
649	представляет собою	2	1
650	такое же	2	1
651	окружающей его	1	1
652	могут иметь	1	1
653	во внешней	1	1
654	что не	2	1
655	или этот	1	1
656	что для	3	1
657	говорит о	1	1
658	он отличается	1	1
659	не на	2	1
660	а не	5	1
661	с которым	3	1
662	последнего времени	1	1
663	но каждый	1	1
664	и принимает	1	1
665	долгое время	1	1
666	того специфического	1	1
667	он становится	1	1
668	совершенно иное	1	1
669	является совершенно	1	1
670	уже давно	1	1
671	с первого	1	1
672	в малой	1	1
673	для самого	1	1
674	из трех	1	1
675	которых складывается	2	1
676	в данном	1	1
677	видит в	1	1
678	так или	1	1
679	и типическим	1	1
680	в той	1	1
681	применении к	1	1
682	одновременно с	1	1
683	что же	1	1
684	которые по	1	1
685	из отдельных	1	1
686	быть не	2	1
687	в одних	1	1
688	точно и	1	1
689	но для	1	1
690	как раз	3	1
691	похоже на	1	1
692	например у	1	1
693	к вопросу	1	1
694	этот образ	2	1
695	известной степени	1	1
696	всего с	1	1
697	по схеме	1	1
698	по принципу	1	1
699	это как	1	1
700	чтобы понять	1	1
701	или нет	1	1
702	вообще в	1	1
703	конце концов	3	1
704	в тенденции	1	1
705	хотя бы	1	1
706	и переносит	1	1
707	вообще и	1	1
708	последней форме	1	1
709	мог не	1	1
710	время является	1	1
711	он находит	1	1
712	но этот	1	1
713	самом начале	1	1
714	особенности были	1	1
715	это несомненный	1	1
716	это определение	1	1
717	но в	5	1
