N	2gram	Propp_Isto_1	FransuaR
537	словом и	1	1
538	и так	1	1
539	их не	2	1
540	по этому	2	1
541	источником для	2	1
542	главным источником	1	1
543	до наших	1	1
544	едой и	1	1
545	к земле	1	1
546	уже не	3	1
547	и они	1	1
548	борьбы с	2	1
549	до появления	1	1
550	поэтому его	1	1
551	является не	1	1
552	оно всегда	1	1
553	не дает	2	1
554	или даже	3	1
555	связывается с	1	1
556	культуры от	1	1
557	одно из	1	1
558	для него	2	1
559	тогда он	1	1
560	отражает в	1	1
561	представлений о	3	1
562	у нее	1	1
563	к ним	4	1
564	мы можем	1	1
565	это значило	1	1
566	в системе	1	1
567	жизни народа	1	1
568	они будут	1	1
569	является воплощением	1	1
570	ее на	1	1
571	для того	1	1
572	момент в	1	1
573	же деле	1	1
574	материал в	1	1
575	однако что	1	1
576	непременно должна	1	1
577	к которому	5	1
578	именно здесь	1	1
579	в предисловии	1	1
580	и между	2	1
581	еще и	2	1
582	а с	2	1
583	в актах	1	1
584	что для	1	1
585	говорит о	2	1
586	выступает в	1	1
587	до xix	1	1
588	в некоторых	2	1
589	к сожалению	3	1
590	самом же	1	1
591	античного мифа	1	1
592	не было	1	1
593	на этот	2	1
594	не знает	5	1
595	с большей	1	1
596	ничем не	1	1
597	где эти	1	1
598	его как	2	1
599	подобного рода	1	1
600	а так	1	1
601	когда она	1	1
602	что из	1	1
603	в связи	4	1
604	для этой	1	1
605	и об	1	1
606	связь с	4	1
607	этой же	1	1
608	коровы и	1	1
609	люди и	1	1
610	эта связь	1	1
611	не из	1	1
612	к своему	2	1
613	xix века	2	1
614	наряду с	3	1
615	смысле этого	1	1
616	на эту	3	1
617	что же	3	1
618	происходит в	1	1
619	да и	1	1
620	по существу	5	1
621	два раза	1	1
622	вспомним что	1	1
623	этого слова	1	1
624	и силы	1	1
625	были и	1	1
626	в основном	2	1
627	только для	2	1
628	в стране	1	1
629	на своем	1	1
630	героя в	5	1
631	литературе в	1	1
632	это явление	2	1
633	вопрос в	2	1
634	запрет на	1	1
635	этом же	1	1
636	не существует	2	1
637	что там	1	1
638	мотивов и	1	1
639	формах и	1	1
640	всякого рода	2	1
641	тот кто	1	1
642	об этих	1	1
643	друг мой	1	1
644	представлениями о	3	1
645	у них	1	1
646	в круг	2	1
647	здесь уже	1	1
648	в могилу	2	1
649	прошлого и	2	1
650	и обычаями	1	1
651	нисколько не	2	1
652	сохранился в	1	1
653	эпохой в	1	1
654	лишь тогда	1	1
655	их с	1	1
656	природе и	1	1
657	по одному	1	1
658	жизни а	1	1
659	отношению к	3	1
660	и героем	1	1
661	бы его	1	1
662	ii но	1	1
663	это так	4	1
664	к этой	1	1
665	этим явлениям	1	1
666	в противоположность	1	1
667	что непосредственно	1	1
