N	2gram	Vygotskiy__1	Freidism
295	этих фактов	2	2
296	реальности и	1	2
297	для всего	1	2
298	только не	1	2
299	тем не	1	2
300	и мысли	2	2
301	из того	5	2
302	только с	1	2
303	этом отношении	4	2
304	в области	3	2
305	все то	1	2
306	когда мы	1	2
307	же что	1	2
308	отличается от	1	2
309	должны быть	1	2
310	что оно	3	2
311	это содержание	1	2
312	оно не	1	2
313	для себя	4	2
314	из всего	1	2
315	речи мы	4	2
316	в виду	1	2
317	на основе	1	2
318	нами выше	1	2
319	можно сделать	1	2
320	пытается объяснить	1	2
321	выводу что	4	2
322	и ввести	1	2
323	в другом	7	2
324	и поэтому	2	2
325	до сих	4	2
326	поведение человека	1	2
327	социального общения	1	2
328	единства и	1	2
329	этих двух	3	2
330	оказывается по	1	2
331	нуждается в	2	2
332	что и	1	2
333	во всей	4	2
334	в настоящей	4	2
335	во внутренней	1	2
336	также в	1	2
337	мир в	1	2
338	для ребенка	1	2
339	на которой	2	2
340	сновидения и	1	2
341	мы видим	4	2
342	в какой	5	2
343	может сказать	2	2
344	с одной	8	2
345	для всех	4	2
346	на всем	2	2
347	не пытается	1	2
348	не можем	1	2
349	и у	1	2
350	уже в	3	2
351	желания и	1	2
352	из них	1	2
353	потому и	2	2
354	в конце	2	2
355	свое выражение	1	2
356	заметить что	2	2
357	связи в	1	2
358	и даже	2	2
359	в высшей	4	2
360	с другой	10	2
361	в психологии	10	2
362	чем он	2	2
363	а с	4	2
364	социальной жизни	1	2
365	до конца	1	2
366	ничем не	1	2
367	связано с	2	2
368	них и	1	2
369	одной стороны	9	2
370	которых мы	2	2
371	более того	1	2
372	зависит от	1	2
373	а не	3	2
374	что мы	5	2
375	речи и	28	2
376	так же	16	2
377	внешнем мире	1	2
378	факты и	1	2
379	для понимания	1	2
380	в развитии	12	2
381	внешнего мира	2	2
382	внешний мир	1	2
383	в основном	1	2
384	только для	3	2
385	и таким	2	2
386	же самое	3	2
387	не существует	1	2
388	в силах	1	2
389	конце концов	1	2
390	к его	2	2
391	есть и	1	2
392	в заключение	1	2
393	настоящей главе	1	2
394	и другие	1	2
395	в своих	5	2
396	к этому	4	2
397	как на	4	2
398	эта новая	1	1
399	ту же	1	1
400	и т	1	1
401	одним из	1	1
402	же как	6	1
403	но тем	2	1
404	и должны	2	1
405	бы для	1	1
406	показать что	2	1
407	мы имели	1	1
408	нам кажется	1	1
409	которое мы	3	1
410	метод придает	1	1
411	подробно на	1	1
412	не имеют	1	1
413	с таким	3	1
414	полагает что	3	1
415	должны остановиться	1	1
416	всего того	1	1
417	ней мы	1	1
418	психоаналитической теории	1	1
419	которую мы	4	1
420	бы сделать	1	1
421	фрейд как	1	1
422	вопрос о	7	1
423	ступени развития	2	1
424	оно принадлежит	1	1
425	что самый	1	1
426	оба эти	3	1
427	оно есть	2	1
428	жизни как	1	1
429	вместо этого	1	1
430	которое не	2	1
431	но даже	1	1
432	мы и	3	1
433	то это	1	1
434	в целом	20	1
435	что можно	1	1
436	образом оказывается	1	1
437	не способен	1	1
438	оказывается что	1	1
439	вывод что	1	1
440	собой в	1	1
441	психологическими направлениями	1	1
442	дать ему	1	1
443	к целому	1	1
444	что его	2	1
445	которое оказывает	1	1
446	возрасте после	1	1
447	сообщить ему	1	1
448	обстояло дело	1	1
449	же на	1	1
450	фрейд он	1	1
451	при исследовании	1	1
452	в качестве	9	1
453	этого комплекса	1	1
454	мы сейчас	1	1
455	и речи	38	1
456	что они	3	1
457	социальных и	1	1
458	к сожалению	2	1
459	для объяснения	1	1
460	которые не	3	1
461	случаев но	1	1
462	в истории	1	1
463	как говорит	2	1
464	всего от	1	1
465	что во	1	1
466	независимо от	6	1
467	это ни	1	1
468	или другую	1	1
469	остановиться на	1	1
470	всей этой	2	1
471	что ребенок	4	1
472	как уже	7	1
473	психологии но	1	1
474	его к	1	1
475	показали что	4	1
476	это более	1	1
477	в противоположность	2	1
478	при чтении	1	1
479	психологии и	1	1
480	за собой	2	1
481	но эта	1	1
482	еще на	3	1
483	ситуации в	1	1
484	новые пути	2	1
485	господствовал в	1	1
486	та же	1	1
487	бы и	2	1
488	общение с	1	1
489	образом и	3	1
490	другого как	2	1
491	он в	3	1
492	то обстоятельство	1	1
493	их чисто	1	1
494	низших животных	1	1
495	как он	3	1
496	остановиться в	1	1
497	на то	5	1
498	в наших	3	1
499	вообще не	1	1
500	теории и	3	1
501	что было	1	1
502	от его	1	1
503	который господствовал	1	1
504	приведенные нами	1	1
505	он ни	1	1
506	т д	1	1
507	все другие	2	1
508	а скорее	2	1
509	по-видимому в	1	1
510	различные формы	2	1
511	даже тогда	1	1
512	они служат	1	1
513	мы полагаем	1	1
514	новое и	1	1
515	какой связи	1	1
516	знакомится с	1	1
517	из него	1	1
518	его от	1	1
519	его можно	1	1
520	к выводу	4	1
521	в основу	2	1
522	как они	1	1
523	а затем	5	1
524	поэтому мы	1	1
525	со всем	2	1
526	может возникнуть	1	1
527	развития к	1	1
528	из всех	2	1
529	он стремится	1	1
530	последовательно и	1	1
531	развития на	1	1
532	в строго	1	1
533	на каком	1	1
534	мы указывали	1	1
535	каждого из	2	1
536	этом смысле	1	1
537	свою противоположность	1	1
538	уже сказано	6	1
539	т.е то	1	1
540	должен был	1	1
541	первое что	1	1
542	и тем	6	1
543	он приходит	1	1
544	нам все	1	1
545	особенно те	1	1
546	мы встречаемся	1	1
547	поведения и	1	1
548	для них	1	1
549	о которых	1	1
550	части нашей	1	1
551	жизни от	1	1
552	это общение	1	1
553	учения об	1	1
554	это переживание	1	1
555	же самых	1	1
556	в один	2	1
557	не мог	1	1
558	с еще	1	1
559	на первый	2	1
560	они говорят	1	1
561	в связь	2	1
562	и мышления	11	1
563	таким же	1	1
564	со всяким	1	1
565	существенных моментов	1	1
566	социальных форм	1	1
567	он должен	2	1
568	наших дней	1	1
569	и без	1	1
570	и подчиняется	1	1
571	почти не	1	1
572	что вся	1	1
573	мы называем	3	1
574	еще с	1	1
575	не к	2	1
576	нашу работу	2	1
577	чем заключается	1	1
578	психология которая	1	1
579	развития ребенка	1	1
580	является только	1	1
581	из области	1	1
582	рядом новых	1	1
583	их помощью	1	1
584	для изучения	1	1
585	в одном	4	1
586	которые в	1	1
587	друг другу	3	1
588	по крайней	1	1
589	и эти	2	1
590	эти влияния	1	1
591	представляется ему	1	1
592	можно подразделить	1	1
593	заставляет его	1	1
594	этого мало	1	1
595	нас к	8	1
596	это является	1	1
597	раз и	1	1
598	точно и	2	1
599	непосредственно связано	1	1
600	человека но	1	1
601	которые она	2	1
602	и функции	4	1
603	это дает	1	1
604	тогда когда	3	1
605	она ни	1	1
606	только из	1	1
607	к новым	1	1
608	к сновидению	1	1
609	определенной ступени	2	1
610	современной психологии	5	1
611	фрейдом и	2	1
612	материала в	1	1
613	но вместе	4	1
614	это с	1	1
615	нам предстоит	2	1
616	вопрос который	3	1
617	нам известно	1	1
618	дело в	2	1
619	ничего другого	2	1
620	помощи и	1	1
621	того в	1	1
622	этих последних	1	1
623	он хочет	1	1
624	сущность его	1	1
625	и является	1	1
626	ребенка не	2	1
627	легко убедиться	2	1
628	видим его	1	1
629	поведения но	1	1
630	фактов и	4	1
631	и со	1	1
632	сделать в	1	1
633	обстоятельство что	1	1
634	и здесь	1	1
635	именно оно	1	1
636	представляется нам	1	1
637	в направлении	1	1
638	выход из	1	1
639	его за	1	1
640	взрослых людей	1	1
641	назвать в	1	1
642	той или	1	1
643	делает невозможным	1	1
644	по сравнению	6	1
645	ребенок в	1	1
646	на это	1	1
647	о том	6	1
648	этот путь	1	1
649	и это	3	1
650	и которая	2	1
651	приходит к	3	1
652	на другой	1	1
653	направлении к	1	1
654	действия и	2	1
655	то время	5	1
656	в дальнейшем	1	1
657	далее неразложимой	1	1
658	как с	1	1
659	до самого	1	1
660	котором мы	1	1
661	мы только	2	1
662	на нее	2	1
663	и логической	2	1
664	не с	2	1
665	ясно что	2	1
666	ребенка является	2	1
667	другая форма	1	1
668	с собой	2	1
669	мы пытаемся	1	1
670	в результате	4	1
671	те факты	1	1
672	разумеется что	1	1
673	и постоянно	2	1
674	остановимся на	1	1
675	ничего не	3	1
676	даже совершенно	1	1
677	находится в	1	1
678	все его	1	1
679	из основных	3	1
680	остается ничего	3	1
681	психологии мы	1	1
682	на все	3	1
683	взрослого человека	6	1
684	а также	1	1
685	в детском	9	1
686	внимание на	1	1
687	нашей работы	8	1
688	и та	1	1
689	говорит об	1	1
690	делает возможным	1	1
691	чтобы с	2	1
692	этим разрывом	1	1
693	мысль не	2	1
694	мы старались	1	1
695	социальная среда	1	1
696	в сфере	3	1
697	в пользу	4	1
698	чем она	1	1
699	истории детской	1	1
700	функциональной психологии	1	1
701	на ее	2	1
702	же самые	1	1
703	от них	2	1
704	которые мы	2	1
705	ко всей	2	1
706	но нет	1	1
707	позволит нам	1	1
708	на одном	1	1
709	что человек	1	1
710	с любым	2	1
711	в форме	1	1
712	крайней мере	1	1
713	мы склонны	2	1
714	всех основных	1	1
715	слов и	1	1
716	все время	6	1
717	и следовательно	3	1
718	о своих	1	1
719	всего учения	1	1
720	с неизбежностью	1	1
721	в двух	2	1
722	оказалось что	1	1
723	убежден что	1	1
724	образом только	1	1
725	также оказывается	1	1
726	во всем	3	1
727	к нашему	1	1
728	взрослый человек	1	1
729	не боится	1	1
730	который в	3	1
731	назад в	1	1
732	в обществе	1	1
733	всех его	1	1
734	в предшествующей	1	1
735	что нам	1	1
736	на элементы	6	1
737	образов в	1	1
738	к какому	1	1
739	возрасте в	1	1
740	эти черты	2	1
741	то и	3	1
742	выделения и	1	1
743	чтобы он	1	1
744	также и	1	1
745	в виде	2	1
746	а это	1	1
747	основе всей	2	1
748	от других	1	1
749	по выражению	1	1
750	и других	3	1
751	психологии в	2	1
752	ребенка очень	1	1
753	одно из	2	1
754	всегда оказывается	1	1
755	слова в	1	1
756	целом и	5	1
757	другую сторону	1	1
758	моментов в	1	1
759	эти понятия	2	1
760	понимать под	1	1
761	в детскую	1	1
762	может служить	1	1
763	внешнее выражение	1	1
764	играет в	1	1
765	как будто	1	1
766	тем что	6	1
767	не хотим	2	1
768	и строго	1	1
769	общение в	1	1
770	факта для	1	1
771	связан с	5	1
772	представление о	2	1
773	я также	1	1
774	в психоанализе	1	1
775	или иной	1	1
776	противоположность и	1	1
777	на примере	2	1
778	которые неизбежно	1	1
779	этим вопросом	1	1
780	на них	1	1
781	которые можно	1	1
782	именно в	6	1
783	с той	2	1
784	вмешивается в	1	1
785	с большим	1	1
786	он позволяет	1	1
787	и между	1	1
788	относящихся к	2	1
789	здесь ребенок	1	1
790	к человеку	1	1
791	превращается в	3	1
792	вот в	1	1
793	и речь	4	1
794	и нигде	1	1
795	целым рядом	1	1
796	на которых	2	1
797	что находится	1	1
798	так обстояло	1	1
799	однако и	1	1
800	как ни	1	1
801	в свете	4	1
802	отнюдь не	1	1
803	в слове	2	1
804	только несколько	1	1
805	там где	2	1
806	сновидение и	2	1
807	пр и	1	1
808	или с	1	1
809	ребенка и	5	1
810	себя на	1	1
811	понимание и	2	1
812	если это	2	1
813	свести к	3	1
814	все основные	2	1
815	того насколько	2	1
816	мы говорим	1	1
817	или по	1	1
818	в строгом	1	1
819	из которых	3	1
820	направление в	1	1
821	к своему	1	1
822	так мы	1	1
823	целом ряде	2	1
824	сравнению с	5	1
825	который мы	2	1
826	возникло в	1	1
827	на которое	1	1
828	такого рода	1	1
829	смысле этого	3	1
830	анализу и	2	1
831	связаны с	1	1
832	у самого	1	1
833	в первой	1	1
834	и целостности	1	1
835	который он	1	1
836	распадается на	1	1
837	общения как	1	1
838	в это	1	1
839	этого слова	4	1
840	в контексте	1	1
841	галлюцинаторное удовлетворение	2	1
842	ряда фактов	1	1
843	что сознание	1	1
844	является как	2	1
845	ближе к	2	1
846	в смысле	2	1
847	остается в	1	1
848	подразделить на	1	1
849	под влиянием	2	1
850	в книге	1	1
851	указать на	1	1
852	психологического факта	1	1
853	этого рода	2	1
854	но на	1	1
855	об отношении	12	1
856	это первое	1	1
857	в область	1	1
858	он по	1	1
859	которая в	2	1
860	но эти	1	1
861	очередь является	1	1
862	целый ряд	4	1
863	у них	1	1
864	находит свое	1	1
865	является чистым	1	1
866	бы в	5	1
867	первичной и	1	1
868	возникает вопрос	1	1
869	тем более	5	1
870	основанное на	1	1
871	мышления не	1	1
872	а эта	1	1
873	мысль в	1	1
874	в различных	1	1
875	значения для	1	1
876	в том	24	1
877	отношении к	1	1
878	сделать вывод	1	1
879	к ее	1	1
880	своем изложении	1	1
881	работы и	2	1
882	говорили выше	2	1
883	более сложного	1	1
884	разум и	1	1
885	из этого	5	1
886	который не	1	1
887	эти элементы	1	1
888	настоящей главы	1	1
889	учения о	6	1
890	является выражением	1	1
891	и слов	1	1
892	это так	1	1
893	судьбы в	1	1
894	весь процесс	1	1
895	значение в	3	1
896	можно назвать	2	1
897	гораздо более	1	1
