N	2gram	Vygotskiy__7	StatiiOP
151	это несомненно	1	3
152	и его	12	3
153	уже в	2	3
154	не так	1	3
155	для него	3	3
156	так как	14	3
157	как раз	3	3
158	не является	3	3
159	к которому	1	3
160	что для	2	3
161	одной стороны	5	3
162	до конца	5	3
163	с которым	1	3
164	что мы	9	3
165	его как	1	3
166	в связи	1	3
167	с этой	5	3
168	находит свое	3	3
169	конце концов	1	3
170	все они	1	3
171	к этому	2	3
172	в виде	1	3
173	в какой	6	3
174	которого в	1	2
175	самом деле	6	2
176	он может	1	2
177	к своей	1	2
178	в чисто	1	2
179	той же	8	2
180	в сущности	9	2
181	того же	1	2
182	значит и	1	2
183	не был	1	2
184	хочет сказать	1	2
185	во всех	6	2
186	которых складывается	1	2
187	но как	1	2
188	только тогда	1	2
189	если в	4	2
190	к слову	14	2
191	с которыми	2	2
192	нет и	3	2
193	что они	10	2
194	его к	2	2
195	в самом	9	2
196	и тот	1	2
197	так сказать	1	2
198	о которой	1	2
199	с нашим	1	2
200	не как	1	2
201	чтобы в	1	2
202	и по	3	2
203	но все	1	2
204	и может	1	2
205	а по	2	2
206	заключается в	6	2
207	известно что	1	2
208	ни разу	1	2
209	ее в	8	2
210	а с	1	2
211	он и	1	2
212	с не	1	2
213	мы не	7	2
214	в развитии	10	2
215	такой же	3	2
216	и тогда	1	2
217	не мог	2	2
218	нас не	1	2
219	в такой	4	2
220	в которых	2	2
221	точку зрения	2	2
222	которые в	2	2
223	тем не	3	2
224	для этого	3	2
225	этой области	1	2
226	этих трех	1	2
227	в отношении	2	2
228	случае в	3	2
229	не менее	4	2
230	что эта	6	2
231	самого начала	7	2
232	дело не	1	2
233	на котором	3	2
234	тогда когда	5	2
235	одна из	1	2
236	не имеет	2	2
237	он написал	1	2
238	никогда не	4	2
239	слова как	5	2
240	этих двух	2	2
241	он хочет	1	2
242	на себе	1	2
243	от того	1	2
244	могут быть	2	2
245	к тому	7	2
246	но также	3	2
247	для его	1	2
248	для того	18	2
249	как мы	14	2
250	с ее	2	2
251	в виду	5	2
252	без всякого	1	2
253	на основе	1	2
254	с самого	7	2
255	что у	4	2
256	или в	2	2
257	времени и	1	2
258	и которые	2	2
259	нас к	6	2
260	внимание на	2	2
261	одного из	2	2
262	с одной	5	2
263	что его	2	2
264	и во	4	2
265	от них	1	2
266	этому поводу	3	2
267	в форме	1	2
268	и только	4	2
269	и других	2	2
270	движения в	3	2
271	все время	1	2
272	еще не	4	2
273	и ее	2	2
274	есть в	3	2
275	то и	4	2
276	что если	2	2
277	поэтому его	1	2
278	во втором	3	2
279	при помощи	1	2
280	одно из	5	2
281	мы находим	3	2
282	вовсе не	2	2
283	в выборе	1	2
284	должен был	1	2
285	заметить что	1	2
286	или иной	1	2
287	до сих	3	2
288	себя и	2	2
289	что не	2	2
290	з и	1	2
291	вместе с	12	2
292	в одной	3	2
293	но не	3	2
294	быть не	1	2
295	этого слова	3	2
296	сих пор	3	2
297	внимания на	1	2
298	один из	2	2
299	в результате	1	2
300	этого термина	2	2
301	только что	5	2
302	именно поэтому	2	2
303	все более	1	2
304	на общем	1	2
305	одной из	4	2
306	в свою	2	2
307	в общих	1	2
308	к этой	2	2
309	гораздо более	4	2
310	как известно	2	1
311	границы между	2	1
312	ту же	2	1
313	за пределы	1	1
314	одним из	2	1
315	также и	2	1
316	языка с	1	1
317	начинается с	1	1
318	сам по	1	1
319	и то	7	1
320	а из	2	1
321	на самом	3	1
322	переход от	1	1
323	значения что	1	1
324	идет о	2	1
325	этих примерах	1	1
326	тем же	5	1
327	в первом	3	1
328	речи на	2	1
329	и до	2	1
330	собственном смысле	3	1
331	объясняется и	1	1
332	этом направлении	1	1
333	из всех	5	1
334	отношения к	2	1
335	есть не	3	1
336	с новыми	1	1
337	это совершенно	1	1
338	при анализе	1	1
339	работах этого	1	1
340	ни у	1	1
341	которой была	1	1
342	вопрос о	6	1
343	нам в	1	1
344	ни во	1	1
345	представлением о	1	1
346	совпадает с	3	1
347	было вызвано	1	1
348	ему в	1	1
349	мы и	2	1
350	состоит как	1	1
351	и он	2	1
352	решение вопроса	1	1
353	с большим	1	1
354	между собой	6	1
355	прямым предметом	1	1
356	всего этого	1	1
357	мышления как	3	1
358	не обнаруживает	1	1
359	мы будем	1	1
360	и другие	1	1
361	в сторону	1	1
362	со всеми	2	1
363	очевидно что	3	1
364	создать иллюзию	1	1
365	достигается даже	1	1
366	его развития	1	1
367	которые не	1	1
368	анализ этого	1	1
369	мы снова	1	1
370	этот центральный	1	1
371	показать что	4	1
372	что как	1	1
373	в своем	1	1
374	образцом для	1	1
375	что ее	2	1
376	однако не	1	1
377	целый ряд	4	1
378	и как	1	1
379	но эта	2	1
380	в каком-то	1	1
381	самом начале	3	1
382	от этого	1	1
383	при таком	1	1
384	еще на	1	1
385	в большом	1	1
386	в употреблении	1	1
387	представляет собой	19	1
388	от необходимости	1	1
389	бы не	1	1
390	думать что	1	1
391	еще один	1	1
392	в известном	2	1
393	не годится	1	1
394	говорят о	1	1
395	но на	1	1
396	что она	8	1
397	идей и	1	1
398	в нем	2	1
399	смотреть как	1	1
400	и больше	2	1
401	они в	1	1
402	строгой и	1	1
403	которая является	1	1
404	я давно	1	1
405	этого вопроса	1	1
406	не к	1	1
407	что еще	1	1
408	которого и	1	1
409	какой бы	1	1
410	одной и	2	1
411	а затем	2	1
412	к воспроизведению	1	1
413	поэзии и	2	1
414	этому типу	1	1
415	была в	1	1
416	к другу	2	1
417	самим собой	2	1
418	на этой	1	1
419	в исключительных	1	1
420	обе стороны	2	1
421	делает его	1	1
422	между отдельными	1	1
423	остановиться на	2	1
424	этом мы	1	1
425	то как	2	1
426	соответствии с	1	1
427	к которым	1	1
428	этого не	1	1
429	во внимание	1	1
430	мы видели	3	1
431	говорится о	1	1
432	мы знаем	2	1
433	чем в	4	1
434	мере не	2	1
435	их на	1	1
436	стороны ее	1	1
437	но я	1	1
438	мы как	1	1
439	как по	1	1
440	и при	2	1
441	где мы	1	1
442	почти не	1	1
443	на месте	1	1
444	из анализа	1	1
445	то его	1	1
446	и той	2	1
447	поэтому в	1	1
448	друг другу	3	1
449	значения с	1	1
450	знак равенства	1	1
451	чтобы иметь	1	1
452	том же	2	1
453	по себе	3	1
454	даже в	2	1
455	свою силу	1	1
456	дело как	1	1
457	что есть	1	1
458	не раз	2	1
459	первый из	1	1
460	что ему	3	1
461	того как	2	1
462	на него	1	1
463	к изучению	3	1
464	в деятельности	1	1
465	того чтобы	19	1
466	значение этого	1	1
467	не могло	1	1
468	так много	1	1
469	его от	2	1
470	казалось бы	2	1
471	благодаря тому	2	1
472	в разных	1	1
473	в самой	3	1
474	свое выражение	8	1
475	или как	1	1
476	но очень	1	1
477	того в	1	1
478	как она	5	1
479	ее с	1	1
480	по своей	10	1
481	такая же	1	1
482	друг друга	4	1
483	было не	1	1
484	если раньше	1	1
485	перед ним	1	1
486	становится понятным	1	1
487	подлежащее и	1	1
488	это два	1	1
489	мы встречаем	1	1
490	его мышления	1	1
491	и другой	3	1
492	же самое	5	1
493	его с	3	1
494	что является	1	1
495	той или	1	1
496	слова с	4	1
497	тот и	1	1
498	в работах	2	1
499	член предложения	1	1
500	т.е в	1	1
501	всегда в	1	1
502	для себя	24	1
503	относящихся сюда	1	1
504	вещей в	1	1
505	и оно	1	1
506	своего развития	1	1
507	и о	3	1
508	которого мы	2	1
509	вещи на	2	1
510	свою очередь	2	1
511	к убеждению	1	1
512	здесь не	1	1
513	в ее	6	1
514	формы и	1	1
515	слишком большой	1	1
516	в собственном	3	1
517	на основной	1	1
518	последнее время	3	1
519	если попытаться	2	1
520	приводит к	4	1
521	с мертвой	1	1
522	выражения и	1	1
523	этот период	2	1
524	по аналогии	1	1
525	можно было	2	1
526	в нескольких	1	1
527	эти факты	1	1
528	ясно что	1	1
529	здесь как	2	1
530	чем у	3	1
531	именно этот	1	1
532	к первому	1	1
533	мы в	3	1
534	является в	5	1
535	нашло свое	1	1
536	о котором	1	1
537	из одного	1	1
538	и вообще	1	1
539	по мере	7	1
540	с ним	3	1
541	образом в	2	1
542	находится в	2	1
543	затем о	1	1
544	приближается к	1	1
545	и должно	1	1
546	вот почему	1	1
547	и т.д	1	1
548	этого основного	1	1
549	в раннем	1	1
550	развития как	2	1
551	должно было	2	1
552	эта фраза	1	1
553	связь между	6	1
554	не придает	1	1
555	это имеет	1	1
556	эти два	1	1
557	ним и	1	1
558	что хотел	1	1
559	что и	3	1
560	пути и	3	1
561	язык в	1	1
562	вообще и	1	1
563	сомнения в	1	1
564	именно в	6	1
565	также в	1	1
566	в свете	4	1
567	у одного	1	1
568	в лучшем	2	1
569	и она	2	1
570	а она	1	1
571	и самые	1	1
572	известном смысле	2	1
573	показывают что	2	1
574	но так	1	1
575	которое было	2	1
576	мы сталкиваемся	1	1
577	в двух	1	1
578	его в	2	1
579	и значением	5	1
580	согласуются с	1	1
581	внутреннее единство	2	1
582	который в	1	1
583	несет на	1	1
584	одних и	1	1
585	но то	2	1
586	это с	1	1
587	в выражении	1	1
588	это же	1	1
589	где они	2	1
590	основе внутренней	1	1
591	элементов не	1	1
592	конечно не	1	1
593	не можем	4	1
594	раз в	2	1
595	равенства между	1	1
596	в значении	1	1
597	отнести к	1	1
598	целого ряда	1	1
599	является не	2	1
600	а это	1	1
601	за счет	2	1
602	от других	1	1
603	в живом	3	1
604	в данной	1	1
605	языка но	1	1
606	из них	1	1
607	только одно	2	1
608	и редко	1	1
609	и их	5	1
610	тогда он	1	1
611	слова в	5	1
612	двух случаях	1	1
613	в одном	1	1
614	гораздо большей	1	1
615	но является	1	1
616	как его	1	1
617	идет в	3	1
618	во всей	2	1
619	но совершенно	1	1
620	к той	1	1
621	в других	1	1
622	в очень	1	1
623	представляют собой	1	1
624	он работал	1	1
625	чтобы показать	1	1
626	из двух	3	1
627	не были	1	1
628	и из	1	1
629	но мне	1	1
630	этом пути	1	1
631	первый и	1	1
632	по своим	2	1
633	а именно	1	1
634	и создает	1	1
635	речи а	5	1
636	во внешней	4	1
637	к более	1	1
638	связь о	1	1
639	по тем	2	1
640	может жить	1	1
641	ее судьба	1	1
642	этого нового	1	1
643	она является	2	1
644	не означает	3	1
645	что несмотря	1	1
646	о чем	4	1
647	там где	1	1
648	случайным и	1	1
649	речи и	30	1
650	более глубокое	1	1
651	как говорит	5	1
652	в одно	1	1
653	если не	1	1
654	с помощью	13	1
655	в частности	1	1
656	эти примеры	1	1
657	так мы	1	1
658	особенность заключается	1	1
659	конечно является	1	1
660	в разговоре	1	1
661	против мнения	1	1
662	в данном	5	1
663	наряду с	2	1
664	в той	4	1
665	и этот	1	1
666	этой последней	1	1
667	смысле этого	3	1
668	тому как	1	1
669	что же	2	1
670	в литературе	1	1
671	сказуемое и	1	1
672	которые по	1	1
673	даже с	2	1
674	по существу	1	1
675	то к	1	1
676	при ближайшем	1	1
677	как нельзя	1	1
678	это значит	1	1
679	из отдельных	1	1
680	в состоянии	1	1
681	должно быть	2	1
682	есть первый	1	1
683	о его	3	1
684	лучшем случае	2	1
685	этом и	2	1
686	но для	2	1
687	одновременно с	1	1
688	каждой из	3	1
689	совершается в	3	1
690	знать как	1	1
691	она проявляется	1	1
692	причем в	1	1
693	к кому	1	1
694	своей собственной	1	1
695	чтобы понять	1	1
696	а к	1	1
697	для нас	2	1
698	и все	1	1
699	бы в	5	1
700	еще сказать	1	1
701	я хотел	1	1
702	представляли собой	1	1
703	теряет свою	1	1
704	является выражением	1	1
705	произведении на	1	1
706	но зато	1	1
707	находим в	2	1
708	других тем	1	1
709	основное отличие	1	1
710	которым мы	1	1
711	отношении к	1	1
712	с теми	1	1
713	гораздо больше	2	1
714	в период	2	1
715	от первого	1	1
716	о своем	2	1
717	состоит из	1	1
718	но этот	2	1
719	одновременно и	2	1
720	ко всему	2	1
721	перейти к	4	1
722	остается неизменным	1	1
723	пути к	1	1
724	но эти	1	1
725	как слово	2	1
726	этой точки	4	1
727	только не	11	1
728	отличается тем	1	1
729	я могу	2	1
730	свое особое	1	1
731	которая не	1	1
732	так же	14	1
733	все что	6	1
734	другое в	1	1
735	они не	1	1
